1983	1	Ricky Adams	http://www.baseball-reference.com/players/a/adamsri02.shtml	adamsri02	24	123	CAL	3	0	48%	62	1	1	50%	1	1	0	0	0	0	0	0	1	0	0	1	0	2	35%	13	7	5	1	1	0	6	3	2
1983	2	Jim Adduci*	http://www.baseball-reference.com/players/a/adducji01.shtml	adducji01	23	21	STL	1	0	0%	8	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0
1983	3	Luis Aguayo	http://www.baseball-reference.com/players/a/aguaylu01.shtml	aguaylu01	24	5	PHI	0	0	50%	1	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0
1983	4	Willie Aikens*	http://www.baseball-reference.com/players/a/aikenwi01.shtml	aikenwi01	28	458	KCR	5	0	18%	152	0	0		0	0	0	0	0	0	0	0	7	0	3	2	2	6	21%	29	24	4	4	4	0	15	8	6
1983	5	Jamie Allen	http://www.baseball-reference.com/players/a/allenja02.shtml	allenja02	25	313	SEA	3	0	21%	121	6	5	55%	6	3	0	2	0	0	1	1	1	0	0	0	1	5	22%	10	9	1	5	5	0	8	3	4
1983	6	Neil Allen	http://www.baseball-reference.com/players/a/allenne01.shtml	allenne01	25	56	TOT	1	0	40%	12	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0%	2	2	0	1	1	0	0	0	0
1983	7	Neil Allen	http://www.baseball-reference.com/players/a/allenne01.shtml	allenne01	25	11	NYM	1	0		4	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	0%	1	1	0	0	0	0	0	0	0
1983	8	Neil Allen	http://www.baseball-reference.com/players/a/allenne01.shtml	allenne01	25	45	STL	0	0	40%	8	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0%	1	1	0	1	1	0	0	0	0
1983	9	Rod Allen	http://www.baseball-reference.com/players/a/allenro02.shtml	allenro02	23	12	SEA	0	0	14%	8	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0%	2	2	0	1	1	0	0	0	0
1983	10	Gary Allenson	http://www.baseball-reference.com/players/a/allenga01.shtml	allenga01	28	269	BOS	1	0	20%	93	0	1	0%	0	1	0	0	0	0	0	0	2	0	0	2	0	5	26%	14	13	1	2	1	1	7	2	4
1983	11	Bill Almon	http://www.baseball-reference.com/players/a/almonbi01.shtml	almonbi01	30	495	OAK	9	0	28%	178	26	8	76%	18	6	7	0	1	2	0	0	4	0	1	2	1	14	48%	21	11	8	5	1	4	16	8	8
1983	12	Porfi Altamirano	http://www.baseball-reference.com/players/a/altampo01.shtml	altampo01	31	2	PHI	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0
1983	13	Larry Andersen	http://www.baseball-reference.com/players/a/anderla02.shtml	anderla02	30	2	PHI	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0
1983	14	Dave Anderson	http://www.baseball-reference.com/players/a/anderda02.shtml	anderda02	22	131	LAD	2	0	28%	52	6	3	67%	6	3	0	0	0	0	0	0	2	0	0	1	1	3	55%	4	3	1	0	0	0	7	1	5
1983	15	Jim Anderson	http://www.baseball-reference.com/players/a/anderji01.shtml	anderji01	26	111	TEX	2	0	25%	42	1	2	33%	1	2	0	0	0	0	0	0	0	0	0	0	0	0	30%	6	6	0	2	1	1	2	0	2
1983	16	Joaquin Andujar#	http://www.baseball-reference.com/players/a/andujjo01.shtml	andujjo01	30	80	STL	0	0	25%	7	2	1	67%	2	1	0	0	0	0	1	0	0	0	0	0	0	1	0%	1	1	0	0	0	0	0	0	0
1983	17	Tony Armas	http://www.baseball-reference.com/players/a/armasto01.shtml	armasto01	29	613	BOS	7	0	34%	147	0	1	0%	0	1	0	0	0	0	1	0	3	0	1	1	1	5	43%	28	19	8	3	2	1	13	3	10
1983	18	Alan Ashby#	http://www.baseball-reference.com/players/a/ashbyal01.shtml	ashbyal01	31	311	HOU	3	0	27%	113	0	0		0	0	0	0	0	0	0	0	4	0	0	2	2	5	44%	13	7	4	2	1	1	10	2	6
1983	19	Tucker Ashford	http://www.baseball-reference.com/players/a/ashfotu01.shtml	ashfotu01	28	63	NYM	0	0	17%	22	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	2	0%	8	8	0	0	0	0	0	0	0
1983	20	Keith Atherton	http://www.baseball-reference.com/players/a/atherke01.shtml	atherke01	24	1	OAK	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0
1983	21	Benny Ayala	http://www.baseball-reference.com/players/a/ayalabe01.shtml	ayalabe01	32	115	BAL	0	0	28%	36	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	36%	5	4	1	1	1	0	5	2	3
1983	22	Wally Backman#	http://www.baseball-reference.com/players/b/backmwa01.shtml	backmwa01	23	45	NYM	0	0	60%	14	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	50%	2	2	0	1	0	1	1	0	1
1983	23	Bob Bailor	http://www.baseball-reference.com/players/b/bailobo01.shtml	bailobo01	31	368	NYM	9	0	28%	133	18	3	86%	16	3	2	0	0	0	2	0	2	0	0	0	2	10	50%	22	15	7	1	0	0	11	1	10
1983	24	Harold Baines*	http://www.baseball-reference.com/players/b/baineha01.shtml	baineha01	24	655	CHW	9	0	28%	241	7	5	58%	7	4	0	1	0	0	1	1	11	0	5	3	3	10	57%	30	14	15	9	3	6	17	6	11
1983	25	Doug Bair	http://www.baseball-reference.com/players/b/bairdo01.shtml	bairdo01	33	2	TOT	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0
1983	26	Doug Bair	http://www.baseball-reference.com/players/b/bairdo01.shtml	bairdo01	33	2	STL	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0
