1995,1,Jim Abbott*,/players/a/abbotji01.shtml,abbotji01,27,TOT,197.0,807,2798,3.47,1726,61.8%,25.3%,10.0%,26.7%,38.1%,74.7%,0.4%,46.1%,86.7%,60.7%,4.6%,37,23,14.7%,119,38,4,13,72,15.3%,7,13,35,0,0
1995,2,Jim Abbott*,/players/a/abbotji01.shtml,abbotji01,27,CHW,112.1,438,1463,3.34,914,62.6%,23.9%,10.1%,26.7%,39.4%,76.1%,0.7%,47.7%,86.8%,61.4%,4.1%,18,10,13.9%,61,19,3,6,38,13.6%,6,7,36,0,0
1995,3,Jim Abbott*,/players/a/abbotji01.shtml,abbotji01,27,CAL,84.2,369,1335,3.62,812,60.8%,27.0%,9.9%,26.6%,36.6%,73.0%,0.0%,44.4%,86.5%,59.9%,5.1%,19,13,15.7%,58,19,1,7,34,17.1%,1,6,0,0,0
1995,4,Kyle Abbott*,/players/a/abbotky01.shtml,abbotky01,27,PHI,28.1,122,469,3.84,280,59.7%,23.9%,16.8%,28.9%,30.4%,76.1%,0.0%,45.4%,77.9%,56.6%,6.6%,8,4,18.9%,23,13,1,4,17,19.0%,4,4,0,0,0
1995,5,Juan Acevedo,/players/a/aceveju01.shtml,aceveju01,25,COL,65.2,258,947,3.67,579,61.7%,25.2%,12.8%,27.1%,34.9%,74.8%,2.2%,46.1%,82.9%,54.3%,5.0%,13,7,16.3%,42,26,3,9,24,26.5%,13,4,33,0,0
1995,6,Mark Acre,/players/a/acrema01.shtml,acrema01,26,OAK,52.0,221,864,3.91,535,62.4%,29.5%,14.2%,28.0%,28.2%,70.5%,2.1%,44.0%,79.8%,54.3%,4.1%,9,6,24.0%,53,26,1,7,34,16.7%,6,2,15,0,0
1995,7,Terry Adams,/players/a/adamste01.shtml,adamste01,22,CHC,18.0,86,335,3.90,204,61.6%,27.0%,15.7%,27.5%,29.9%,73.0%,3.1%,45.0%,78.5%,50.0%,9.3%,8,3,30.2%,26,18,3,6,9,40.0%,1,4,0,0,0
1995,8,Rick Aguilera,/players/a/aguilri01.shtml,aguilri01,33,TOT,55.1,210,801,3.81,518,65.0%,25.7%,23.6%,22.2%,28.6%,74.3%,1.4%,48.3%,68.3%,64.8%,2.9%,6,5,23.3%,49,16,1,10,37,20.8%,9,0,13,0,0
1995,9,Rick Aguilera,/players/a/aguilri01.shtml,aguilri01,33,MIN,25.0,90,333,3.70,210,63.8%,23.8%,26.7%,22.4%,27.1%,76.2%,3.3%,48.6%,65.0%,53.3%,3.3%,3,2,18.9%,17,7,1,4,21,15.4%,4,0,9,0,0
1995,10,Rick Aguilera,/players/a/aguilri01.shtml,aguilri01,33,BOS,30.1,120,468,3.90,308,65.8%,26.9%,21.4%,22.1%,29.5%,73.1%,0.0%,48.1%,70.7%,73.3%,2.5%,3,3,26.7%,32,9,0,6,16,27.3%,5,0,4,0,0
