2000	1	Jeff Abbott	http://www.baseball-reference.com/players/a/abbotje01.shtml	abbotje01	27	4	605	205	605	554	77	146	30	2	18	78	6	5	35	84	.264	.306	.422	.728	86	234	11	2	5	7	2
2000	2	Kurt Abbott	http://www.baseball-reference.com/players/a/abbotku01.shtml	abbotku01	31	8	2218	696	2218	2035	273	521	109	23	62	242	21	11	133	568	.256	.305	.424	.729	86	862	37	17	21	12	11
2000	3	Paul Abbott	http://www.baseball-reference.com/players/a/abbotpa01.shtml	abbotpa01	32	7	6	97	6	5	1	2	1	0	0	0	0	0	0	1	.400	.400	.600	1.000	156	3	0	0	1	0	0
2000	4	Bobby Abreu*	http://www.baseball-reference.com/players/a/abreubo01.shtml	abreubo01	26	5	2165	531	2165	1829	312	572	117	29	65	273	81	29	316	413	.313	.413	.515	.928	136	942	32	5	4	11	31
2000	5	Juan Acevedo	http://www.baseball-reference.com/players/a/aceveju01.shtml	aceveju01	30	5	70	204	70	62	3	5	1	0	0	0	0	0	3	33	.081	.123	.097	.220	-43	6	2	0	5	0	0
2000	6	Terry Adams	http://www.baseball-reference.com/players/a/adamste01.shtml	adamste01	27	6	15	342	15	13	0	0	0	0	0	0	0	0	1	8	.000	.071	.000	.071	-79	0	0	0	1	0	0
2000	7	Benny Agbayani	http://www.baseball-reference.com/players/a/agbaybe01.shtml	agbaybe01	28	3	745	231	745	641	102	182	37	4	29	102	11	11	87	133	.284	.375	.490	.865	120	314	15	10	0	6	6
2000	8	Rick Aguilera	http://www.baseball-reference.com/players/a/aguilri01.shtml	aguilri01	38	16	161	737	161	139	12	28	3	0	3	11	0	0	6	37	.201	.234	.288	.522	45	40	1	0	16	0	0
2000	9	Israel Alcantara	http://www.baseball-reference.com/players/a/alcanis01.shtml	alcanis01	27	1	48	21	48	45	9	13	1	0	4	7	0	0	3	7	.289	.333	.578	.911	123	26	0	0	0	0	0
2000	10	Scott Aldred*	http://www.baseball-reference.com/players/a/aldresc01.shtml	aldresc01	32	9	1	229	1	1	0	0	0	0	0	0	0	0	0	1	.000	.000	.000	.000	-100	0	0	0	0	0	0
2000	11	Manny Alexander	http://www.baseball-reference.com/players/a/alexama02.shtml	alexama02	29	8	1305	541	1305	1198	161	280	46	11	15	108	37	9	81	259	.234	.285	.328	.613	58	393	17	6	17	3	4
2000	12	Antonio Alfonseca	http://www.baseball-reference.com/players/a/alfonan01.shtml	alfonan01	28	4	9	216	9	9	0	0	0	0	0	0	0	0	0	7	.000	.000	.000	.000	-100	0	0	0	0	0	0
2000	13	Edgardo Alfonzo	http://www.baseball-reference.com/players/a/alfoned01.shtml	alfoned01	26	6	3368	827	3368	2950	472	874	164	14	87	433	34	14	345	381	.296	.370	.450	.819	114	1327	56	17	24	32	7
2000	14	Luis Alicea#	http://www.baseball-reference.com/players/a/alicelu01.shtml	alicelu01	34	11	3923	1134	3923	3347	479	871	165	47	42	367	71	41	445	534	.260	.350	.375	.726	92	1256	63	43	43	44	25
2000	15	Chad Allen	http://www.baseball-reference.com/players/a/allench01.shtml	allench01	25	2	578	152	578	531	71	148	24	3	10	53	14	9	40	103	.279	.331	.392	.723	82	208	11	3	1	3	1
2000	16	Dusty Allen	http://www.baseball-reference.com/players/a/allendu01.shtml	allendu01	27	1	32	27	32	28	5	7	2	0	2	2	0	0	4	12	.250	.344	.536	.879	125	15	1	0	0	0	0
2000	17	Armando Almanza*	http://www.baseball-reference.com/players/a/almanar01.shtml	almanar01	27	2	5	81	5	4	0	0	0	0	0	0	0	0	0	2	.000	.000	.000	.000	-100	0	1	0	1	0	0
2000	18	Carlos Almanzar	http://www.baseball-reference.com/players/a/almanca01.shtml	almanca01	26	4	4	119	4	4	0	0	0	0	0	0	0	0	0	3	.000	.000	.000	.000	-100	0	1	0	0	0	0
2000	19	Hector Almonte	http://www.baseball-reference.com/players/a/almonhe01.shtml	almonhe01	24	1	0	15	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0
2000	20	Roberto Alomar#	http://www.baseball-reference.com/players/a/alomaro01.shtml	alomaro01	32	13	8280	1877	8280	7221	1228	2196	412	60	170	918	416	100	822	878	.304	.375	.448	.823	119	3238	164	41	118	78	50
2000	21	Sandy Alomar	http://www.baseball-reference.com/players/a/alomasa02.shtml	alomasa02	34	13	3690	993	3690	3429	417	948	195	8	93	459	24	22	168	390	.276	.315	.419	.734	92	1438	101	35	33	25	12
2000	22	Moises Alou	http://www.baseball-reference.com/players/a/aloumo01.shtml	aloumo01	33	9	4203	1045	4203	3725	617	1127	229	28	175	726	76	32	389	521	.303	.369	.520	.889	131	1937	94	30	9	50	56
2000	23	Clemente Alvarez	http://www.baseball-reference.com/players/a/alvarcl01.shtml	alvarcl01	32	1	5	2	5	5	1	1	0	0	0	0	0	0	0	1	.200	.200	.200	.400	2	1	0	0	0	0	0
2000	24	Gabe Alvarez	http://www.baseball-reference.com/players/a/alvarga01.shtml	alvarga01	26	3	294	92	294	266	22	59	15	0	7	33	1	4	24	76	.222	.289	.357	.646	67	95	2	2	0	2	1
2000	25	Juan Alvarez*	http://www.baseball-reference.com/players/a/alvarju01.shtml	alvarju01	26	2	0	19	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0
2000	26	Wilson Alvarez*	http://www.baseball-reference.com/players/a/alvarwi01.shtml	alvarwi01	30	10	32	250	32	29	1	3	0	0	0	1	0	0	2	8	.103	.161	.103	.265	-28	3	0	0	1	0	0
2000	27	Rich Amaral	http://www.baseball-reference.com/players/a/amarari01.shtml	amarari01	38	10	2022	727	2022	1788	305	493	82	10	11	159	112	39	176	277	.276	.344	.351	.695	83	628	37	16	29	13	1
2000	28	Brady Anderson*	http://www.baseball-reference.com/players/a/anderbr01.shtml	anderbr01	36	13	7135	1669	7135	5989	1008	1561	322	64	201	711	299	96	882	1090	.261	.366	.436	.803	113	2614	57	144	72	48	53
