1997	1	Jeff Abbott	http://www.baseball-reference.com/players/a/abbotje01.shtml	abbotje01	24	CHW	38	104	2.74	76	73.1%	15.8%	15.8%	26.3%	42.1%	84.2%	0.0%	61.5%	81.3%	42.1%	0.0%	0	0	2.6%	1	1	5.3%	2	2	2	4	33.3%	0	0	0
1997	2	Kurt Abbott	http://www.baseball-reference.com/players/a/abbotku01.shtml	abbotku01	28	FLA	230	840	3.65	554	66.9%	21.8%	20.4%	29.8%	28.0%	78.2%	4.2%	52.3%	73.9%	37.8%	2.6%	6	1	10.9%	25	16	3.5%	8	3	14	47	22.6%	43	0	0
1997	3	Bobby Abreu*	http://www.baseball-reference.com/players/a/abreubo01.shtml	abreubo01	23	HOU	207	822	3.97	492	59.9%	24.8%	18.3%	28.9%	27.8%	75.0%	0.0%	44.9%	75.4%	24.2%	6.8%	14	0	19.8%	41	21	12.6%	26	18	11	37	22.9%	3	0	1
1997	4	Juan Acevedo	http://www.baseball-reference.com/players/a/aceveju01.shtml	aceveju01	27	NYM	7	22	3.14	19	86.4%	15.8%	47.4%	26.3%	10.5%	84.2%	0.0%	72.7%	43.8%	57.1%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	4	0.0%	0	0	0
1997	5	Terry Adams	http://www.baseball-reference.com/players/a/adamste01.shtml	adamste01	24	CHC	2	8	4.00	6	75.0%	66.7%	16.7%	0.0%	16.7%	33.3%	0.0%	25.0%	50.0%	0.0%	0.0%	0	0	50.0%	1	0	0.0%	0	0	1	0	100.0%	0	0	0
1997	6	Joel Adamson*	http://www.baseball-reference.com/players/a/adamsjo02.shtml	adamsjo02	25	MIL	3	12	4.00	7	58.3%	28.6%	14.3%	14.3%	42.9%	71.4%	0.0%	41.7%	80.0%	33.3%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	0		0	0	0
1997	7	Manny Alexander	http://www.baseball-reference.com/players/a/alexama02.shtml	alexama02	26	TOT	256	1058	4.13	676	64.4%	24.4%	15.5%	31.7%	28.0%	75.1%	2.1%	48.4%	78.9%	25.8%	3.9%	10	0	15.2%	39	15	11.3%	29	20	8	40	16.7%	16	0	3
1997	8	Manny Alexander	http://www.baseball-reference.com/players/a/alexama02.shtml	alexama02	26	NYM	148	602	4.07	404	67.1%	22.8%	16.6%	34.7%	26.0%	77.2%	0.0%	51.8%	78.5%	29.7%	3.4%	5	0	14.2%	21	10	8.8%	13	8	6	28	17.6%	13	0	0
1997	9	Manny Alexander	http://www.baseball-reference.com/players/a/alexama02.shtml	alexama02	26	CHC	108	456	4.22	272	60.7%	26.8%	14.0%	27.2%	30.9%	72.1%	4.3%	43.8%	79.4%	20.4%	4.6%	5	0	16.7%	18	5	14.8%	16	12	2	12	14.3%	3	0	3
1997	10	Antonio Alfonseca	http://www.baseball-reference.com/players/a/alfonan01.shtml	alfonan01	25	FLA	3	11	3.67	10	90.9%	0.0%	50.0%	50.0%	0.0%	100.0%	0.0%	90.9%	50.0%	100.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	3	0.0%	0	0	0
1997	11	Edgardo Alfonzo	http://www.baseball-reference.com/players/a/alfoned01.shtml	alfoned01	23	NYM	551	2101	3.81	1256	59.8%	32.0%	8.4%	25.4%	34.2%	67.9%	0.0%	40.6%	87.6%	18.3%	6.0%	33	0	18.0%	99	34	9.6%	53	23	13	40	24.5%	48	0	1
1997	12	Luis Alicea#	http://www.baseball-reference.com/players/a/alicelu01.shtml	alicelu01	31	ANA	410	1531	3.73	891	58.5%	31.5%	10.4%	26.9%	31.1%	68.5%	1.3%	40.1%	84.8%	30.0%	6.8%	28	0	14.9%	61	20	12.9%	53	13	20	39	33.9%	61	0	0
1997	13	Jermaine Allensworth	http://www.baseball-reference.com/players/a/allenje01.shtml	allenje01	25	PIT	429	1721	4.01	1035	60.3%	31.5%	12.5%	27.1%	29.0%	68.5%	0.6%	41.3%	81.8%	18.9%	4.9%	21	0	14.9%	64	19	9.8%	42	18	33	43	43.4%	6	0	0
1997	14	Roberto Alomar#	http://www.baseball-reference.com/players/a/alomaro01.shtml	alomaro01	29	BAL	331	1218	3.68	739	61.1%	31.0%	6.5%	25.7%	36.8%	69.0%	0.8%	42.0%	90.6%	20.9%	6.3%	21	4	18.1%	60	20	10.0%	33	24	6	18	25.0%	138	4	0
1997	15	Sandy Alomar	http://www.baseball-reference.com/players/a/alomasa02.shtml	alomasa02	31	CLE	443	1455	3.28	972	67.0%	18.7%	13.4%	28.9%	38.9%	81.2%	1.0%	54.4%	83.4%	31.6%	2.7%	12	3	10.6%	47	21	5.6%	25	17	7	37	15.9%	37	0	1
1997	16	Moises Alou	http://www.baseball-reference.com/players/a/aloumo01.shtml	aloumo01	30	FLA	577	2066	3.58	1214	59.7%	22.3%	14.1%	28.3%	35.3%	77.7%	3.9%	46.4%	81.9%	34.5%	7.6%	44	6	18.4%	106	48	11.8%	68	41	27	50	35.1%	42	0	0
1997	17	Wilson Alvarez*	http://www.baseball-reference.com/players/a/alvarwi01.shtml	alvarwi01	27	TOT	24	80	3.33	59	73.8%	22.0%	25.4%	25.4%	27.1%	78.0%	0.0%	57.5%	67.4%	33.3%	4.2%	1	0	12.5%	3	2	4.2%	1	0	2	5	28.6%	5	0	0
1997	18	Wilson Alvarez*	http://www.baseball-reference.com/players/a/alvarwi01.shtml	alvarwi01	27	CHW	3	8	2.67	8	100.0%	25.0%	50.0%	12.5%	12.5%	75.0%		75.0%	33.3%	66.7%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	2	0.0%	0	0	0
