2006	1	David Aardsma	http://www.baseball-reference.com/players/a/aardsda01.shtml	aardsda01	24	3	CHC	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0
2006	2	Andy Abad*	http://www.baseball-reference.com/players/a/abadan01.shtml	abadan01	33	5	CIN	0	0	0%	2	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0%	1	1	0	0	0	0	0	0	0
2006	3	Reggie Abercrombie	http://www.baseball-reference.com/players/a/abercre01.shtml	abercre01	25	281	FLA	7	0	41%	95	6	5	55%	4	3	1	2	1	0	2	0	3	0	1	1	1	7	63%	11	7	4	5	2	3	19	4	15
2006	4	Bobby Abreu*	http://www.baseball-reference.com/players/a/abreubo01.shtml	abreubo01	32	686	TOT	4	0	30%	295	30	6	83%	29	6	1	0	0	0	2	1	2	0	2	0	0	22	45%	26	20	6	14	7	7	18	5	13
2006	5	Bobby Abreu*	http://www.baseball-reference.com/players/a/abreubo01.shtml	abreubo01	32	438	PHI	3	0	30%	184	20	4	83%	19	4	1	0	0	0	2	1	1	0	1	0	0	15	53%	14	9	5	9	4	5	9	2	7
2006	6	Bobby Abreu*	http://www.baseball-reference.com/players/a/abreubo01.shtml	abreubo01	32	248	NYY	1	0	31%	111	10	2	83%	10	2	0	0	0	0	0	0	1	0	1	0	0	7	35%	12	11	1	5	3	2	9	3	6
2006	7	Jeremy Accardo	http://www.baseball-reference.com/players/a/accarje01.shtml	accarje01	24	5	TOT	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0
2006	8	Jeremy Accardo	http://www.baseball-reference.com/players/a/accarje01.shtml	accarje01	24	5	SFG	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0
2006	9	Russ Adams*	http://www.baseball-reference.com/players/a/adamsru01.shtml	adamsru01	25	280	TOR	2	0	35%	93	1	2	33%	1	1	0	1	0	0	0	0	2	0	0	0	2	8	28%	19	14	5	1	1	0	9	5	3
2006	10	Jon Adkins*	http://www.baseball-reference.com/players/a/adkinjo01.shtml	adkinjo01	28	1	SDP	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0
2006	11	Jeremy Affeldt*	http://www.baseball-reference.com/players/a/affelje01.shtml	affelje01	27	3	TOT	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0
2006	12	Jeremy Affeldt*	http://www.baseball-reference.com/players/a/affelje01.shtml	affelje01	27	2	KCR	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0
2006	13	Jeremy Affeldt*	http://www.baseball-reference.com/players/a/affelje01.shtml	affelje01	27	1	COL	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0
2006	14	Chris Aguila	http://www.baseball-reference.com/players/a/aguilch01.shtml	aguilch01	27	104	FLA	0	0	15%	41	2	1	67%	2	1	0	0	0	0	0	0	1	1	0	0	0	2	30%	7	5	2	3	2	1	0	0	0
2006	15	Matt Albers*	http://www.baseball-reference.com/players/a/alberma01.shtml	alberma01	23	4	HOU	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0
2006	16	Manny Alexander	http://www.baseball-reference.com/players/a/alexama02.shtml	alexama02	35	39	SDP	1	0	20%	13	0	1	0%	0	1	0	0	0	0	0	0	0	0	0	0	0	1		0	0	0	0	0	0	0	0	0
2006	17	Edgardo Alfonzo	http://www.baseball-reference.com/players/a/alfoned01.shtml	alfoned01	32	95	TOT	3	0	26%	26	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	4	50%	2	1	1	2	1	1	0	0	0
2006	18	Edgardo Alfonzo	http://www.baseball-reference.com/players/a/alfoned01.shtml	alfoned01	32	52	LAA	3	0	14%	11	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	3	50%	2	1	1	0	0	0	0	0	0
2006	19	Edgardo Alfonzo	http://www.baseball-reference.com/players/a/alfoned01.shtml	alfoned01	32	43	TOR	0	0	33%	15	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	50%	0	0	0	2	1	1	0	0	0
2006	20	Eliezer Alfonzo	http://www.baseball-reference.com/players/a/alfonel01.shtml	alfonel01	27	309	SFG	6	0	19%	95	1	0	100%	1	0	0	0	0	0	1	0	2	0	0	1	1	5	24%	10	9	1	3	1	2	4	3	1
2006	21	Sandy Alomar	http://www.baseball-reference.com/players/a/alomasa02.shtml	alomasa02	40	113	TOT	3	0	22%	43	0	0		0	0	0	0	0	0	0	0	3	0	1	0	2	1	8%	6	6	0	3	2	1	3	1	0
2006	22	Sandy Alomar	http://www.baseball-reference.com/players/a/alomasa02.shtml	alomasa02	40	62	LAD	1	0	15%	23	0	0		0	0	0	0	0	0	0	0	3	0	1	0	2	1	20%	2	2	0	1	0	1	2	0	0
2006	23	Sandy Alomar	http://www.baseball-reference.com/players/a/alomasa02.shtml	alomasa02	40	51	CHW	2	0	33%	20	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0%	4	4	0	2	2	0	1	1	0
2006	24	Moises Alou	http://www.baseball-reference.com/players/a/aloumo01.shtml	aloumo01	39	378	SFG	4	0	27%	128	2	1	67%	1	1	0	0	1	0	0	0	1	0	0	1	0	7	17%	15	13	2	5	5	0	9	6	3
2006	25	Abe Alvarez*	http://www.baseball-reference.com/players/a/alvarab01.shtml	alvarab01	23	1	BOS	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0
