1985,1,Don Aase,/players/a/aasedo01.shtml,aasedo01,30,BAL,88.0,54,54,43,10,6,19,14,5,74%,20,0,42,14,33%,8,1.515,30,8,15,22,12,20,28,26,30,11,31,8,4.9,
1985,2,Johnny Abrego,/players/a/abregjo01.shtml,abregjo01,22,CHC,24.0,6,1,0,0,0,0,0,0,,0,0,0,0,,5,1.017,0,1,0,1,0,0,0,1,1,0,1,0,4.0,
1985,3,Jim Acker,/players/a/ackerji01.shtml,ackerji01,26,TOR,86.1,61,61,26,7,2,13,10,3,77%,27,12,56,14,25%,7,1.237,29,14,18,34,11,16,32,29,26,19,33,14,4.2,
1985,4,Juan Agosto*,/players/a/agostju01.shtml,agostju01,27,CHW,60.1,54,54,21,4,3,4,1,3,25%,14,9,47,13,28%,7,1.006,14,16,20,21,5,28,30,24,17,22,23,12,3.4,
1985,5,Rick Aguilera,/players/a/aguilri01.shtml,aguilri01,23,NYM,122.1,21,2,1,1,0,0,0,0,,0,0,0,0,,10,.981,2,0,0,0,2,0,0,2,2,0,2,0,6.0,
1985,6,Neil Allen,/players/a/allenne01.shtml,allenne01,27,TOT,58.1,40,39,23,2,3,4,3,1,75%,8,2,30,8,27%,,.938,14,3,21,12,6,21,17,22,20,8,21,8,4.3,
1985,7,Neil Allen,/players/a/allenne01.shtml,allenne01,27,STL,29.0,23,22,13,1,3,3,2,1,67%,3,0,19,7,37%,8,1.310,10,1,11,4,6,12,11,11,10,6,11,7,3.6,
1985,8,Neil Allen,/players/a/allenne01.shtml,allenne01,27,NYY,29.1,17,17,10,1,0,1,1,0,100%,5,2,11,1,9%,8,.532,4,2,10,8,0,9,6,11,10,2,10,1,5.2,
1985,9,Larry Andersen,/players/a/anderla02.shtml,anderla02,32,PHI,73.0,57,57,19,3,3,9,3,6,33%,12,3,42,20,48%,7,.946,17,9,29,15,7,35,23,34,25,16,27,23,3.8,
1985,10,Mike Armstrong,/players/a/armstmi01.shtml,armstmi01,31,NYY,14.2,9,9,8,0,0,0,0,0,,0,0,7,2,29%,8,.119,1,0,7,2,1,6,4,5,4,2,5,0,4.9,
1985,11,Keith Atherton,/players/a/atherke01.shtml,atherke01,26,OAK,104.2,56,56,21,4,7,5,3,2,60%,13,8,63,17,27%,7,.992,20,16,18,17,8,31,38,18,41,8,44,11,5.6,
1985,12,Doug Bair,/players/b/bairdo01.shtml,bairdo01,35,TOT,51.0,23,20,5,1,0,0,0,0,,1,1,23,13,57%,,.628,8,1,11,1,4,15,11,9,12,1,13,1,6.0,
1985,13,Doug Bair,/players/b/bairdo01.shtml,bairdo01,35,DET,49.0,21,18,4,1,0,0,0,0,,1,1,23,13,57%,7,.649,8,1,9,1,4,13,11,7,12,1,13,1,6.3,
1985,14,Doug Bair,/players/b/bairdo01.shtml,bairdo01,35,STL,2.0,2,2,1,0,0,0,0,0,,0,0,0,0,,8,.048,0,0,2,0,0,2,0,2,0,0,0,0,3.0,
1985,15,Jay Baller,/players/b/balleja01.shtml,balleja01,24,CHC,52.0,20,16,4,2,0,1,1,0,100%,5,4,11,2,18%,7,1.002,6,5,5,7,1,8,8,8,12,2,13,7,5.5,
1985,16,Len Barker,/players/b/barkele01.shtml,barkele01,29,ATL,73.2,20,2,1,0,0,0,0,0,,0,0,0,0,,4,.959,0,0,2,0,0,2,0,2,1,1,1,0,4.0,
1985,17,Jeff Barkley,/players/b/barklje01.shtml,barklje01,25,CLE,41.0,21,21,6,0,3,4,1,3,25%,4,0,29,14,48%,8,1.138,9,5,7,6,3,12,16,5,14,5,15,5,5.9,
1985,18,Salome Barojas,/players/b/barojsa01.shtml,barojsa01,28,SEA,52.2,17,13,3,0,1,0,0,0,,0,0,16,3,19%,5,.702,1,6,6,1,1,11,9,4,10,0,12,0,8.0,
1985,19,Dave Beard,/players/b/beardda01.shtml,beardda01,25,CHC,12.2,9,9,5,0,0,0,0,0,,0,0,4,2,50%,7,.370,1,1,6,2,1,6,2,7,5,2,5,2,4.2,
1985,20,Jim Beattie,/players/b/beattji01.shtml,beattji01,30,SEA,70.1,18,3,1,0,0,0,0,0,,0,0,3,0,0%,4,.865,1,1,1,0,0,3,1,2,3,0,3,0,6.3,
1985,21,Joe Beckwith,/players/b/beckwjo01.shtml,beckwjo01,30,KCR,95.0,49,49,21,1,5,3,1,2,33%,6,3,34,15,44%,8,.955,13,7,28,10,7,32,22,27,32,5,32,7,5.8,
1985,22,Eric Bell*,/players/b/beller01.shtml,beller01,21,BAL,5.2,4,4,3,0,0,0,0,0,,0,0,1,0,0%,6,.048,0,0,3,0,0,4,1,3,1,1,1,0,4.3,
1985,23,Juan Berenguer,/players/b/berenju01.shtml,berenju01,30,DET,95.0,31,18,9,1,1,0,0,0,,0,0,14,12,86%,6,.810,2,4,11,1,1,16,8,10,9,4,11,0,5.7,
1985,24,Karl Best,/players/b/bestka01.shtml,bestka01,26,SEA,32.1,15,15,7,2,1,4,4,0,100%,4,0,20,1,5%,7,.990,8,3,4,5,3,7,11,4,12,3,12,1,6.5,
