1954	1	Hank Aaron	http://www.baseball-reference.com/players/a/aaronha01.shtml	aaronha01	20	509	MLN	459	24%	131			6	1	0	0	1.63	13	0	14	10	2	1	12	0	7	6	86%	102	13	13%	38	10	26%	310	49	16%	19	9	47%	9	5	56%	50
1954	2	Al Aber*	http://www.baseball-reference.com/players/a/aberal01.shtml	aberal01	26	45	DET	45	67%	5			0	0	0	0		0	0	4	0	0	0	0	0	3	3	100%	8	1	13%	7	3	43%	36	3	8%	2	1	50%	2	2	100%	0
1954	3	Cal Abrams*	http://www.baseball-reference.com/players/a/abramca01.shtml	abramca01	30	559	TOT	542	70%	130			4	1	0	0	1.78	6	0	11	6	0	2	4	0	7	6	86%	75	7	9%	29	9	31%	252	23	9%	17	6	35%	15	8	53%	17
1954	4	Cal Abrams*	http://www.baseball-reference.com/players/a/abramca01.shtml	abramca01	30	53	PIT	41	68%	6			2	0	0	0	3.10	0	0	1	0	0	0	0	0	0	0		7	2	29%	2	0	0%	24	2	8%	2	1	50%	0	0		12
1954	5	Cal Abrams*	http://www.baseball-reference.com/players/a/abramca01.shtml	abramca01	30	506	BAL	501	70%	124			2	1	0	0	0.46	6	0	10	6	0	2	4	0	7	6	86%	68	5	7%	27	9	33%	228	21	9%	15	5	33%	15	8	53%	5
1954	6	Bobby Adams	http://www.baseball-reference.com/players/a/adamsbo03.shtml	adamsbo03	32	454	CIN	454	30%	105			11	4	0	0	2.23	3	0	5	3	0	0	3	0	5	4	80%	54	4	7%	13	6	46%	213	23	11%	8	5	63%	6	4	67%	0
1954	7	Joe Adcock	http://www.baseball-reference.com/players/a/adcocjo01.shtml	adcocjo01	26	562	MLN	521	22%	154			1	1	0	1	1.74	23	1	9	21	2	6	17	0	11	11	100%	91	7	8%	37	18	49%	342	60	18%	22	12	55%	13	8	62%	41
1954	8	Harry Agganis*	http://www.baseball-reference.com/players/a/agganha01.shtml	agganha01	25	492	BOS	492	88%	109			13	4	0	2	2.45	11	1	14	9	2	7	4	0	9	7	78%	110	6	5%	53	19	36%	345	48	14%	29	15	52%	25	13	52%	0
1954	9	Gair Allie	http://www.baseball-reference.com/players/a/alliega01.shtml	alliega01	22	482	PIT	369	42%	83			3	0	0	0	0.89	3	0	14	1	1	2	1	0	5	3	60%	62	3	5%	24	4	17%	230	24	10%	16	7	44%	9	5	56%	113
1954	10	Tom Alston*	http://www.baseball-reference.com/players/a/alstoto01.shtml	alstoto01	28	271	STL	252	69%	60			2	1	1	1	1.50	4	0	7	2	2	1	3	0	0	0		52	6	12%	21	5	24%	175	29	17%	14	6	43%	17	6	35%	19
1954	11	Joey Amalfitano	http://www.baseball-reference.com/players/a/amalfjo01.shtml	amalfjo01	20	5	NYG	5	60%	0			0	0	0	0		0	0	0	0	0	0	0	0	0	0		2	0	0%	1	0	0%	4	0	0%	0	0		0	0		0
1954	12	Sandy Amoros*	http://www.baseball-reference.com/players/a/amorosa01.shtml	amorosa01	24	298	BRO	298	92%	72			8	2	0	0	1.02	9	0	8	9	0	5	4	0	3	3	100%	58	4	7%	22	6	27%	205	28	14%	11	1	9%	8	2	25%	0
1954	13	Johnny Antonelli*	http://www.baseball-reference.com/players/a/antonjo02.shtml	antonjo02	24	106	NYG	106	68%	16			0	0	0	0		2	0	6	0	2	2	0	0	6	4	67%	18	2	11%	15	8	53%	82	8	10%	9	4	44%	7	4	57%	0
1954	14	Richie Ashburn*	http://www.baseball-reference.com/players/a/ashburi01.shtml	ashburi01	27	703	PHI	655	64%	175			0	0	0	0		1	0	9	1	0	0	1	1	17	14	82%	97	3	3%	44	19	43%	326	37	11%	26	11	42%	18	15	83%	48
1954	15	Joe Astroth	http://www.baseball-reference.com/players/a/astrojo01.shtml	astrojo01	31	252	PHA	248	27%	50			6	2	0	3	1.13	1	0	9	1	0	1	0	0	2	2	100%	48	2	4%	17	8	47%	158	22	14%	13	6	46%	9	3	33%	4
1954	16	Toby Atwell*	http://www.baseball-reference.com/players/a/atwelto01.shtml	atwelto01	30	340	PIT	268	91%	83			6	3	0	1	2.74	3	0	11	2	0	1	2	0	3	4	133%	65	11	17%	34	12	35%	202	19	9%	22	10	45%	12	5	42%	72
1954	17	Bobby Avila	http://www.baseball-reference.com/players/a/avilabo01.shtml	avilabo01	30	638	CLE	638	33%	189			1	0	0	0	0.67	15	1	15	11	4	10	5	0	21	19	90%	137	9	7%	66	25	38%	374	59	16%	29	17	59%	22	15	68%	0
1954	18	Fred Baczewski*	http://www.baseball-reference.com/players/b/baczefr01.shtml	baczefr01	28	49	CIN	49	73%	3			0	0	0	0		0	0	3	0	0	0	0	0	6	6	100%	11	1	9%	13	2	15%	29	0	0%	4	0	0%	0	0		0
1954	19	Ed Bailey*	http://www.baseball-reference.com/players/b/baileed01.shtml	baileed01	23	223	CIN	223	91%	36			13	0	0	0	1.22	9	0	3	9	0	5	4	0	3	3	100%	46	2	4%	21	9	43%	137	11	8%	8	3	38%	8	3	38%	0
1954	20	Floyd Baker*	http://www.baseball-reference.com/players/b/bakerfl01.shtml	bakerfl01	37	48	TOT	48	94%	9			25	7	0	2	1.48	0	0	1	0	0	0	0	0	1	1	100%	9	0	0%	3	1	33%	26	3	12%	0	0		0	0		0
1954	21	Floyd Baker*	http://www.baseball-reference.com/players/b/bakerfl01.shtml	bakerfl01	37	20	BOS	20	90%	4			14	3	0	2	1.62	0	0	1	0	0	0	0	0	0	0		4	0	0%	1	0	0%	16	3	19%	0	0		0	0		0
1954	22	Floyd Baker*	http://www.baseball-reference.com/players/b/bakerfl01.shtml	bakerfl01	37	28	PHI	28	96%	5			11	4	0	0	1.30	0	0	0	0	0	0	0	0	1	1	100%	5	0	0%	2	1	50%	10	0	0%	0	0		0	0		0
1954	23	Gene Baker	http://www.baseball-reference.com/players/b/bakerge02.shtml	bakerge02	29	603	CHC	501	21%	149			0	0	0	0		13	0	10	10	2	6	7	1	11	9	82%	104	12	12%	46	18	39%	280	41	15%	25	14	56%	14	9	64%	102
1954	24	Ernie Banks	http://www.baseball-reference.com/players/b/bankser01.shtml	bankser01	23	650	CHC	543	20%	163			0	0	0	0		19	0	21	15	2	11	8	0	7	5	71%	119	11	9%	52	13	25%	366	52	14%	35	16	46%	27	14	52%	107
1954	25	Matt Batts	http://www.baseball-reference.com/players/b/battsma01.shtml	battsma01	32	203	TOT	203	42%	42			17	4	0	2	2.43	3	0	13	3	0	2	1	0	3	2	67%	54	9	17%	21	9	43%	154	22	14%	15	9	60%	10	6	60%	0
1954	26	Matt Batts	http://www.baseball-reference.com/players/b/battsma01.shtml	battsma01	32	24	DET	24	33%	6			5	2	0	2	3.59	0	0	3	0	0	0	0	0	0	0		8	0	0%	2	2	100%	23	5	22%	3	3	100%	1	1	100%	0
1954	27	Matt Batts	http://www.baseball-reference.com/players/b/battsma01.shtml	battsma01	32	179	CHW	179	43%	36			12	2	0	0	1.95	3	0	10	3	0	2	1	0	3	2	67%	46	9	20%	19	7	37%	131	17	13%	12	6	50%	9	5	56%	0
1954	28	Hank Bauer	http://www.baseball-reference.com/players/b/bauerha01.shtml	bauerha01	31	425	NYY	416	50%	111			12	4	1	4	1.77	12	0	7	5	6	7	5	1	6	3	50%	84	5	6%	36	9	25%	254	44	17%	23	16	70%	11	4	36%	9
1954	29	Frank Baumholtz*	http://www.baseball-reference.com/players/b/baumhfr01.shtml	baumhfr01	35	327	CHC	289	87%	90			14	2	1	3	1.50	4	0	6	4	0	2	2	0	0	1		51	5	10%	12	5	42%	142	21	15%	9	5	56%	3	2	67%	38
1954	30	Ralph Beard	http://www.baseball-reference.com/players/b/beardra01.shtml	beardra01	25	18	STL	10	60%	1			0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0		0	0		2	0	0%	0	0		0	0		8
1954	31	Wayne Belardi*	http://www.baseball-reference.com/players/b/belarwa01.shtml	belarwa01	23	305	TOT	305	98%	60			21	4	0	1	1.68	11	0	8	11	0	6	5	0	3	3	100%	67	6	9%	39	9	23%	205	14	7%	20	8	40%	13	4	31%	0
1954	32	Wayne Belardi*	http://www.baseball-reference.com/players/b/belarwa01.shtml	belarwa01	23	11	BRO	11	100%	2			9	2	0	1	1.56	0	0	1	0	0	0	0	0	0	0		2	0	0%	0	0		6	1	17%	1	1	100%	0	0		0
1954	33	Wayne Belardi*	http://www.baseball-reference.com/players/b/belarwa01.shtml	belarwa01	23	294	DET	294	98%	58			12	2	0	0	1.77	11	0	7	11	0	6	5	0	3	3	100%	65	6	9%	39	9	23%	199	13	7%	19	7	37%	13	4	31%	0
1954	34	Gus Bell*	http://www.baseball-reference.com/players/b/bellgu01.shtml	bellgu01	25	684	CIN	684	67%	185			1	0	0	0	0.73	17	0	12	15	2	15	2	0	5	5	100%	177	13	7%	66	33	50%	446	88	20%	34	26	76%	38	23	61%	0
1954	35	Lou Berberet*	http://www.baseball-reference.com/players/b/berbelo01.shtml	berbelo01	24	6	NYY	6	100%	2			2	1	0	1	1.95	0	0	0	0	0	0	0	0	0	0		2	0	0%	2	2	100%	6	3	50%	2	2	100%	0	0		0
1954	36	Yogi Berra*	http://www.baseball-reference.com/players/b/berrayo01.shtml	berrayo01	29	651	NYY	642	68%	179			2	0	0	0	1.70	22	1	20	15	7	15	7	0	1	1	100%	146	9	6%	50	15	30%	505	105	21%	36	22	61%	20	14	70%	9
1954	37	Neil Berry	http://www.baseball-reference.com/players/b/berryne01.shtml	berryne01	32	10	BAL	10	0%	1			0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0		0	0		4	0	0%	0	0		0	0		0
1954	38	Reno Bertoia	http://www.baseball-reference.com/players/b/bertore01.shtml	bertore01	19	42	DET	42	19%	6			2	0	0	0	0.69	1	0	0	1	0	1	0	0	0	0		9	0	0%	3	1	33%	19	1	5%	1	1	100%	0	0		0
1954	39	Vern Bickford	http://www.baseball-reference.com/players/b/bickfve01.shtml	bickfve01	33	1	BAL	1	0%	0			0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0		1	0	0%	1	0	0%	0	0		1	0	0%	0
1954	40	Steve Bilko	http://www.baseball-reference.com/players/b/bilkost01.shtml	bilkost01	25	120	TOT	115	53%	24			19	5	0	2	1.63	4	0	0	1	3	3	1	0	0	0		23	8	35%	14	0	0%	73	8	11%	5	0	0%	4	2	50%	5
1954	41	Steve Bilko	http://www.baseball-reference.com/players/b/bilkost01.shtml	bilkost01	25	17	STL	17	88%	2			1	0	0	0	2.83	0	0	0	0	0	0	0	0	0	0		3	2	67%	3	0	0%	9	1	11%	1	0	0%	1	0	0%	0
1954	42	Steve Bilko	http://www.baseball-reference.com/players/b/bilkost01.shtml	bilkost01	25	103	CHC	98	47%	22			18	5	0	2	1.57	4	0	0	1	3	3	1	0	0	0		20	6	30%	11	0	0%	64	7	11%	4	0	0%	3	2	67%	5
