1965	1	Hank Aaron	http://www.baseball-reference.com/players/a/aaronha01.shtml	aaronha01	31	639	MLN	47.6	4.9	651	3.5	13.0	-9.4	.95	5.2	-1.5	36.2	3.7	0.89	59.3	2.68	2
1965	2	Tommie Aaron	http://www.baseball-reference.com/players/a/aaronto01.shtml	aaronto01	25	17	MLN	-1.7	-0.2	17	-0.2	0.1	-0.4	.84	-0.2	-0.1	-1.1	-0.1	1.01	-1.5	0.23	3
1965	3	Ted Abernathy	http://www.baseball-reference.com/players/a/abernte02.shtml	abernte02	32	22	CHC	-2.3	-0.2	22	-0.4	0.1	-0.5	1.19	-0.2	-0.1	-1.7	-0.2	1.07	-2.3		0
1965	4	Jerry Adair	http://www.baseball-reference.com/players/a/adairje01.shtml	adairje01	28	625	BAL	-13.2	-1.4	645	0.1	12.4	-12.3	1.12	-1.6	1.7	-9.0	-0.9	0.99	-13.6		0
1965	5	Joe Adcock	http://www.baseball-reference.com/players/a/adcocjo01.shtml	adcocjo01	37	386	CAL	2.1	0.2	395	-0.2	7.7	-7.9	1.09	0.6	-0.8	3.7	0.4	0.97	5.9	2.02	23
1965	6	Dave Adlesh	http://www.baseball-reference.com/players/a/adlesda01.shtml	adlesda01	21	37	HOU	-3.6	-0.4	37	-0.4	0.3	-0.7	.98	-0.4	0.0	-2.8	-0.3	1.01	-3.7	1.05	3
1965	7	Tommie Agee	http://www.baseball-reference.com/players/a/ageeto01.shtml	ageeto01	22	21	CHW	-1.6	-0.2	22	-0.0	0.4	-0.4	1.08	-0.3	0.2	-0.7	-0.1	0.97	-2.2	0.34	1
1965	8	Hank Aguirre	http://www.baseball-reference.com/players/a/aguirha01.shtml	aguirha01	34	78	DET	-12.4	-1.3	79	-0.8	0.5	-1.3	.78	-1.2	0.1	-8.3	-0.9	0.95	-11.5		0
1965	9	Jack Aker	http://www.baseball-reference.com/players/a/akerja01.shtml	akerja01	24	9	KCA	-2.1	-0.2	9	-0.1	0.1	-0.2	.71	-0.1	0.0	-1.1	-0.1	0.95	-1.4		0
1965	10	Bernie Allen*	http://www.baseball-reference.com/players/a/allenbe01.shtml	allenbe01	26	46	MIN	-1.2	-0.1	46	0.4	1.2	-0.7	1.17	-0.1	0.5	-0.5	-0.0	1.02	-1.3	1.66	8
1965	11	Dick Allen	http://www.baseball-reference.com/players/a/allendi01.shtml	allendi01	23	707	PHI	38.2	3.9	730	3.4	15.0	-11.7	1.04	3.8	-0.6	31.9	3.3	0.97	40.0	2.18	1
1965	12	Gene Alley	http://www.baseball-reference.com/players/a/alleyge01.shtml	alleyge01	24	540	PIT	-12.1	-1.3	525	-1.6	7.5	-9.0	.98	-1.5	-0.1	-9.3	-1.0	0.93	-14.1	1.33	2
1965	13	Bob Allison	http://www.baseball-reference.com/players/a/allisbo01.shtml	allisbo01	30	519	MIN	11.3	1.2	537	2.9	11.5	-8.6	1.03	2.1	0.6	33.9	3.4	0.99	25.0	2.66	14
1965	14	Sandy Alomar#	http://www.baseball-reference.com/players/a/alomasa01.shtml	alomasa01	21	116	MLN	-7.3	-0.8	126	-0.6	1.3	-1.9	.87	-0.3	-0.4	-3.1	-0.3	1.04	-3.0		0
1965	15	Felipe Alou	http://www.baseball-reference.com/players/a/aloufe01.shtml	aloufe01	30	599	MLN	19.6	2.0	595	2.1	10.7	-8.7	.96	2.3	-0.2	33.0	3.4	0.92	27.2	1.21	8
1965	16	Jesus Alou	http://www.baseball-reference.com/players/a/alouje01.shtml	alouje01	23	567	SFG	-3.6	-0.4	587	0.6	10.2	-9.6	.97	0.1	0.5	-1.8	-0.2	0.94	-0.0	0.90	9
1965	17	Matty Alou*	http://www.baseball-reference.com/players/a/alouma01.shtml	alouma01	26	351	SFG	-18.1	-1.9	368	-1.3	5.1	-6.4	.97	-1.1	-0.2	-9.6	-1.0	0.94	-10.8	1.49	19
1965	18	George Altman*	http://www.baseball-reference.com/players/a/altmage01.shtml	altmage01	32	216	CHC	-5.4	-0.6	224	-0.1	4.0	-4.1	1.12	-0.1	-0.0	0.1	0.0	1.04	-0.2	1.77	42
1965	19	Max Alvis	http://www.baseball-reference.com/players/a/alvisma01.shtml	alvisma01	27	670	CLE	-1.9	-0.2	697	0.4	12.0	-11.6	.96	0.0	0.4	-2.0	-0.2	0.93	-0.6	1.74	2
1965	20	Brant Alyea	http://www.baseball-reference.com/players/a/alyeabr01.shtml	alyeabr01	24	14	WSA	1.0	0.1	14	-0.5	0.1	-0.6	1.63	-0.0	-0.3	0.2	0.0	1.24	-0.4	2.24	5
1965	21	Joey Amalfitano	http://www.baseball-reference.com/players/a/amalfjo01.shtml	amalfjo01	31	110	CHC	-0.4	-0.0	114	0.4	2.6	-2.2	1.34	0.1	0.2	2.2	0.2	0.95	1.2	1.49	38
1965	22	Ruben Amaro	http://www.baseball-reference.com/players/a/amaroru01.shtml	amaroru01	29	218	PHI	-7.7	-0.8	223	-0.0	3.5	-3.5	1.00	-0.7	0.6	-5.8	-0.6	0.95	-5.8	1.27	7
1965	23	Luis Aparicio	http://www.baseball-reference.com/players/a/aparilu01.shtml	aparilu01	31	629	BAL	-19.6	-2.1	668	-0.7	10.6	-11.3	1.04	-0.5	-0.2	-1.9	-0.2	0.91	-0.2	1.78	1
1965	24	Don Arlich*	http://www.baseball-reference.com/players/a/arlicdo01.shtml	arlicdo01	22	2	HOU	-0.5	-0.1	2	-0.0	0.0	-0.0	.67	-0.0	0.0	-0.5	-0.1	0.98	-0.5		0
1965	25	Gerry Arrigo*	http://www.baseball-reference.com/players/a/arrigge01.shtml	arrigge01	24	12	CIN	-0.9	-0.1	12	0.1	0.3	-0.2	.91	-0.0	0.1	1.2	0.1	1.01	0.2	0.34	1
1965	26	Bob Aspromonte	http://www.baseball-reference.com/players/a/asprobo01.shtml	asprobo01	27	628	HOU	-10.4	-1.1	642	-1.9	10.8	-12.6	1.15	-1.7	0.1	-19.4	-2.1	1.02	-19.0	1.60	1
1965	27	Dennis Aust	http://www.baseball-reference.com/players/a/austde01.shtml	austde01	24	1	STL	-0.3	-0.0	1	0.0	0.0	0.0	.00	0.0		-0.3	-0.0	1.09	-0.3		0
1965	28	Joe Azcue	http://www.baseball-reference.com/players/a/azcuejo01.shtml	azcuejo01	25	371	CLE	-17.5	-1.9	378	-0.3	6.3	-6.5	.98	-1.4	1.1	-10.7	-1.1	0.96	-15.5	2.43	10
