1968,1,Ted Abernathy,/players/a/abernte02.shtml,abernte02,35,CIN,NL,10,7,.588,2.46,78,0,53,0,0,13,135.1,111,43,37,9,55,15,64,4,0,2,562,129,3.61,1.227,7.4,0.6,3.7,4.3,1.16
1968,2,Mike Adamson,/players/a/adamsmi01.shtml,adamsmi01,20,BAL,AL,0,2,.000,9.39,2,2,0,0,0,0,7.2,9,9,8,2,4,0,4,0,1,0,36,33,6.30,1.696,10.6,2.3,4.7,4.7,1.00
1968,3,Hank Aguirre*,/players/a/aguirha01.shtml,aguirha01,37,LAD,NL,1,2,.333,0.69,25,0,16,0,0,3,39.0,32,8,3,0,13,3,25,3,0,4,167,402,2.33,1.154,7.4,0.0,3.0,5.8,1.92
1968,4,Jack Aker,/players/a/akerja01.shtml,akerja01,27,OAK,AL,4,4,.500,4.10,54,0,30,0,0,12,74.2,72,39,34,6,33,6,44,6,0,4,330,68,3.82,1.406,8.7,0.7,4.0,5.3,1.33
1968,5,Gerry Arrigo*,/players/a/arrigge01.shtml,arrigge01,27,CIN,NL,12,10,.545,3.33,36,31,0,5,1,0,205.1,181,84,76,13,77,7,140,4,0,10,853,95,3.03,1.256,7.9,0.6,3.4,6.1,1.82
1968,6,Stan Bahnsen,/players/b/bahnsst01.shtml,bahnsst01,23,NYY,AL,17,12,.586,2.05,37,34,3,10,1,0,267.1,216,72,61,14,68,6,162,2,1,4,1070,140,2.64,1.062,7.3,0.5,2.3,5.5,2.38
1968,7,Steve Bailey,/players/b/bailest01.shtml,bailest01,26,CLE,AL,0,1,.000,3.60,2,1,0,0,0,0,5.0,4,3,2,1,2,0,1,0,0,1,21,91,5.78,1.200,7.2,1.8,3.6,1.8,0.50
1968,8,Dave Baldwin,/players/b/baldwda01.shtml,baldwda01,30,WSA,AL,0,2,.000,4.07,40,0,22,0,0,6,42.0,40,19,19,7,12,0,30,0,0,1,173,72,3.98,1.238,8.6,1.5,2.6,6.4,2.50
1968,9,Steve Barber*,/players/b/barbest01.shtml,barbest01,30,NYY,AL,6,5,.545,3.23,20,19,0,3,1,0,128.1,127,63,46,7,64,4,87,3,1,5,575,89,3.30,1.488,8.9,0.5,4.5,6.1,1.36
1968,10,Fred Beene,/players/b/beenefr01.shtml,beenefr01,25,BAL,AL,0,0,,9.00,1,0,1,0,0,0,1.0,2,1,1,0,1,0,1,0,0,0,6,49,3.38,3.000,18.0,0.0,9.0,9.0,1.00
1968,11,Gary Bell,/players/b/bellga01.shtml,bellga01,31,BOS,AL,11,11,.500,3.12,35,27,4,9,3,1,199.1,177,82,69,7,68,6,103,5,0,9,827,103,2.91,1.229,8.0,0.3,3.1,4.7,1.51
1968,12,Dennis Bennett*,/players/b/bennede01.shtml,bennede01,28,CAL,AL,0,5,.000,3.54,16,7,4,1,0,1,48.1,46,22,19,6,17,0,36,4,0,0,212,83,3.81,1.303,8.6,1.1,3.2,6.7,2.12
1968,13,Frank Bertaina*,/players/b/bertafr01.shtml,bertafr01,24,WSA,AL,7,13,.350,4.66,27,23,0,1,0,0,127.1,133,76,66,15,69,1,81,6,0,17,575,62,4.41,1.586,9.4,1.1,4.9,5.7,1.17
1968,14,Jack Billingham,/players/b/billija01.shtml,billija01,25,LAD,NL,3,0,1.000,2.14,50,1,26,0,0,8,71.1,54,18,17,0,30,9,46,2,0,6,293,129,2.44,1.178,6.8,0.0,3.8,5.8,1.53
1968,15,Wade Blasingame*,/players/b/blasiwa01.shtml,blasiwa01,24,HOU,NL,1,2,.333,4.75,22,2,7,0,0,1,36.0,45,21,19,3,10,1,22,0,0,3,160,63,3.08,1.528,11.3,0.8,2.5,5.5,2.20
1968,16,Steve Blass,/players/b/blassst01.shtml,blassst01,26,PIT,NL,18,6,.750,2.12,33,31,3,12,7,0,220.1,191,64,52,13,57,5,132,4,0,7,885,137,2.78,1.126,7.8,0.5,2.3,5.4,2.32
1968,17,Warren Bogle*,/players/b/boglewa01.shtml,boglewa01,21,OAK,AL,0,0,,4.30,16,1,7,0,0,0,23.0,26,12,11,3,8,1,26,0,1,2,103,66,2.86,1.478,10.2,1.2,3.1,10.2,3.25
1968,18,Bobby Bolin,/players/b/bolinbo01.shtml,bolinbo01,29,SFG,NL,10,5,.667,1.99,34,19,2,6,3,0,176.2,128,44,39,9,46,9,126,4,0,9,696,151,2.47,0.985,6.5,0.5,2.3,6.4,2.74
1968,19,John Boozer,/players/b/boozejo01.shtml,boozejo01,29,PHI,NL,2,2,.500,3.67,38,0,20,0,0,5,68.2,76,32,28,3,15,3,49,2,0,2,295,83,2.27,1.325,10.0,0.4,2.0,6.4,3.27
1968,20,Dick Bosman,/players/b/bosmadi01.shtml,bosmadi01,24,WSA,AL,2,9,.182,3.69,46,10,10,0,0,1,139.0,139,63,57,9,35,5,63,4,0,4,581,79,3.16,1.252,9.0,0.6,2.3,4.1,1.80
1968,21,Dave Boswell,/players/b/bosweda01.shtml,bosweda01,23,MIN,AL,10,13,.435,3.32,34,28,0,7,2,0,190.0,148,79,70,19,87,2,143,7,0,9,799,95,3.66,1.237,7.0,0.9,4.1,6.8,1.64
1968,22,Jim Bouton,/players/b/boutoji01.shtml,boutoji01,29,NYY,AL,1,1,.500,3.68,12,3,1,1,0,0,44.0,49,20,18,5,9,0,24,2,0,2,187,79,3.52,1.318,10.0,1.0,1.8,4.9,2.67
1968,23,Gene Brabender,/players/b/brabege01.shtml,brabege01,26,BAL,AL,6,7,.462,3.32,37,15,8,3,2,3,124.2,116,52,46,9,48,4,92,3,2,5,530,88,3.07,1.316,8.4,0.6,3.5,6.6,1.92
1968,24,Bucky Brandon,/players/b/brandbu01.shtml,brandbu01,27,BOS,AL,0,0,,6.39,8,0,6,0,0,0,12.2,19,11,9,1,9,0,10,1,0,0,67,52,4.20,2.211,13.5,0.7,6.4,7.1,1.11
1968,25,Jim Brewer*,/players/b/breweji01.shtml,breweji01,30,LAD,NL,8,3,.727,2.49,54,0,39,0,0,15,76.0,59,22,21,5,33,13,75,0,0,2,311,111,2.57,1.211,7.0,0.6,3.9,8.9,2.27
1968,26,Nelson Briles,/players/b/brilene01.shtml,brilene01,24,STL,NL,19,11,.633,2.81,33,33,0,13,4,0,243.2,251,90,76,18,55,12,141,7,0,4,1024,103,2.95,1.256,9.3,0.7,2.0,5.2,2.56
1968,27,Jim Britton,/players/b/brittji02.shtml,brittji02,24,ATL,NL,4,6,.400,3.09,34,9,12,2,2,3,90.1,81,35,31,1,34,5,61,2,0,2,377,98,2.37,1.273,8.1,0.1,3.4,6.1,1.79
1968,28,Jophery Brown,/players/b/brownjo04.shtml,brownjo04,23,CHC,NL,0,0,,4.50,1,0,0,0,0,0,2.0,2,1,1,0,1,1,0,0,0,0,9,87,3.88,1.500,9.0,0.0,4.5,0.0,0.00
