1998,1,Jim Abbott*,/players/a/abbotji01.shtml,abbotji01,30,CHW,31.2,23%,1.5%,10.5%,9.0%,6.0%,23%,1.63,2.43,78%,17%,5.9%,15%,27,7,26%
1998,2,Paul Abbott,/players/a/abbotpa01.shtml,abbotpa01,30,SEA,24.2,39%,1.9%,21.0%,9.5%,3.8%,17%,1.25,1.68,68%,10%,6.7%,6%,26,3,12%
1998,3,Juan Acevedo,/players/a/aceveju01.shtml,aceveju01,28,STL,98.1,51%,1.8%,14.2%,7.4%,4.1%,19%,0.77,0.99,74%,20%,5.4%,23%,70,9,13%
1998,4,Terry Adams,/players/a/adamste01.shtml,adamste01,25,CHC,72.2,58%,2.1%,22.1%,12.4%,5.2%,24%,1.46,2.00,62%,19%,9.5%,12%,78,3,4%
1998,5,Joel Adamson*,/players/a/adamsjo02.shtml,adamsjo02,26,ARI,23.0,17%,4.8%,13.5%,10.6%,7.7%,32%,0.72,1.04,67%,14%,13.9%,16%,20,2,10%
1998,6,Rick Aguilera,/players/a/aguilri01.shtml,aguilri01,36,MIN,74.1,51%,2.6%,18.6%,4.9%,8.5%,35%,0.61,1.09,73%,24%,6.7%,15%,46,7,15%
1998,7,Scott Aldred*,/players/a/aldresc01.shtml,aldresc01,30,TBD,31.1,48%,0.7%,15.6%,8.9%,5.9%,24%,1.02,2.04,71%,28%,2.3%,8%,35,7,20%
1998,8,Antonio Alfonseca,/players/a/alfonan01.shtml,alfonan01,26,FLA,70.2,60%,3.2%,14.6%,10.4%,7.6%,32%,0.84,1.36,69%,25%,8.9%,8%,80,6,8%
1998,9,Carlos Almanzar,/players/a/almanca01.shtml,almanca01,24,TOR,28.2,57%,3.1%,15.5%,6.2%,10.9%,41%,0.72,1.13,74%,23%,8.3%,16%,28,2,7%
1998,10,Wilson Alvarez*,/players/a/alvarwi01.shtml,alvarwi01,28,TBD,142.2,22%,2.9%,17.2%,10.9%,7.5%,36%,0.63,0.82,67%,21%,8.0%,16%,124,9,7%
1998,11,Brian Anderson*,/players/a/anderbr02.shtml,anderbr02,26,ARI,208.0,17%,4.6%,11.2%,2.8%,9.4%,36%,0.60,0.79,80%,18%,10.4%,15%,105,15,14%
1998,12,Matt Anderson,/players/a/anderma01.shtml,anderma01,21,DET,44.0,59%,1.6%,22.7%,16.0%,6.2%,32%,0.68,1.13,56%,19%,6.0%,24%,49,6,12%
1998,13,Luis Andujar,/players/a/andujlu01.shtml,andujlu01,25,TOR,5.2,53%,0.0%,3.3%,6.7%,10.0%,25%,0.80,1.00,90%,30%,0.0%,13%,9,0,0%
1998,14,Kevin Appier,/players/a/appieke01.shtml,appieke01,30,KCR,15.0,39%,4.4%,13.0%,7.3%,10.1%,33%,0.66,0.94,74%,22%,10.3%,9%,15,2,13%
