2006,1,David Aardsma,/players/a/aardsda01.shtml,aardsda01,24,CHC,53.0,225,962,4.28,600,62.4%,23.2%,17.3%,35.0%,24.5%,76.8%,0.0%,47.9%,77.4%,56.4%,4.0%,9,6,26.2%,59,25,4,9,40,18.4%,4,3,0,0,0
2006,2,Winston Abreu,/players/a/abreuwi01.shtml,abreuwi01,29,BAL,8.0,42,178,4.24,106,60.9%,19.8%,20.8%,32.1%,27.4%,80.2%,5.6%,48.9%,74.1%,64.3%,4.8%,2,1,28.6%,12,6,2,1,5,16.7%,0,0,0,0,0
2006,3,Jeremy Accardo,/players/a/accarje01.shtml,accarje01,24,TOT,69.0,297,1216,4.09,770,64.3%,23.1%,16.2%,31.8%,28.8%,76.9%,4.0%,49.4%,78.9%,60.9%,4.7%,14,7,22.2%,66,30,5,6,48,11.1%,6,2,0,0,0
2006,4,Jeremy Accardo,/players/a/accarje01.shtml,accarje01,24,SFG,40.1,170,725,4.26,462,64.8%,22.1%,20.3%,32.0%,25.5%,77.9%,4.6%,50.5%,73.9%,56.5%,5.3%,9,5,24.7%,42,22,3,3,37,7.5%,3,1,0,0,0
2006,5,Jeremy Accardo,/players/a/accarje01.shtml,accarje01,24,TOR,28.2,127,491,3.87,308,63.5%,24.7%,10.1%,31.5%,33.8%,75.3%,3.3%,47.8%,86.6%,66.9%,3.9%,5,2,18.9%,24,8,2,3,11,21.4%,3,1,0,0,0
2006,6,Mike Adams,/players/a/adamsmi03.shtml,adamsmi03,27,MIL,2.1,13,50,3.85,33,66.0%,18.2%,6.1%,45.5%,30.3%,81.8%,0.0%,54.0%,92.6%,53.8%,0.0%,0,0,23.1%,3,2,1,0,1,0.0%,0,0,0,0,0
2006,7,Jon Adkins,/players/a/adkinjo01.shtml,adkinjo01,28,SDP,54.1,233,834,3.58,531,64.8%,27.7%,12.6%,25.8%,33.9%,72.3%,4.6%,46.8%,82.6%,64.4%,5.2%,12,5,20.2%,47,29,6,9,21,30.0%,7,4,0,0,0
2006,8,Jeremy Affeldt*,/players/a/affelje01.shtml,affelje01,27,TOT,97.1,448,1679,3.75,979,58.7%,27.8%,12.9%,24.3%,35.0%,72.2%,1.4%,42.4%,82.2%,49.1%,7.4%,33,22,14.3%,64,41,9,15,33,31.3%,11,8,0,0,0
2006,9,Jeremy Affeldt*,/players/a/affelje01.shtml,affelje01,27,KCR,70.0,320,1214,3.79,698,57.5%,28.2%,12.0%,24.1%,35.7%,71.8%,0.0%,41.3%,83.2%,45.0%,8.1%,26,19,13.4%,43,26,6,10,18,35.7%,2,7,0,0,0
2006,10,Jeremy Affeldt*,/players/a/affelje01.shtml,affelje01,27,COL,27.1,128,465,3.63,281,61.8%,26.7%,14.9%,24.9%,33.5%,73.3%,5.4%,45.3%,79.6%,59.4%,5.5%,7,3,16.4%,21,15,3,5,15,25.0%,9,1,0,0,0
2006,11,Matt Albers,/players/a/alberma01.shtml,alberma01,23,HOU,15.0,66,246,3.73,145,58.9%,29.0%,17.2%,20.7%,33.1%,71.0%,0.0%,41.9%,75.7%,50.0%,12.1%,8,3,18.2%,12,8,3,0,11,0.0%,1,5,0,0,0
2006,12,Antonio Alfonseca,/players/a/alfonan01.shtml,alfonan01,34,TEX,16.0,74,272,3.68,167,61.4%,25.7%,10.2%,26.9%,37.1%,74.3%,0.0%,45.6%,86.3%,54.1%,5.4%,4,2,16.2%,12,8,1,3,2,60.0%,1,2,0,0,0
2006,13,Abe Alvarez*,/players/a/alvarab01.shtml,alvarab01,23,BOS,3.0,15,59,3.93,34,57.6%,26.5%,11.8%,29.4%,32.4%,73.5%,0.0%,42.4%,84.0%,53.3%,13.3%,2,1,6.7%,1,0,0,0,2,0.0%,0,1,0,0,0
2006,14,Steve Andrade,/players/a/andrast01.shtml,andrast01,28,KCR,4.2,23,85,3.70,49,57.6%,24.5%,28.6%,18.4%,28.6%,75.5%,0.0%,43.5%,62.2%,56.5%,0.0%,0,0,21.7%,5,3,0,2,3,40.0%,1,0,0,0,0
2006,15,Greg Aquino,/players/a/aquingr01.shtml,aquingr01,28,ARI,48.1,220,852,3.87,508,60.2%,30.5%,18.3%,23.4%,27.8%,69.5%,2.3%,41.8%,73.7%,60.0%,4.5%,10,6,17.3%,38,19,2,15,36,29.4%,9,2,0,0,0
2006,16,Tony Armas,/players/a/armasto02.shtml,armasto02,28,WSN,154.0,694,2769,3.99,1687,61.4%,27.1%,11.5%,30.6%,30.8%,72.9%,2.0%,44.7%,84.2%,55.5%,4.0%,28,15,19.2%,133,61,8,35,60,36.1%,17,8,0,0,0
2006,17,Bronson Arroyo,/players/a/arroybr01.shtml,arroybr01,29,CIN,240.2,992,3848,3.88,2474,64.7%,30.9%,13.2%,26.0%,29.9%,69.1%,1.8%,44.7%,80.9%,63.2%,3.5%,35,16,23.6%,234,106,5,37,147,20.1%,23,12,0,0,0
2006,18,Miguel Asencio,/players/a/asencmi01.shtml,asencmi01,25,COL,7.2,37,133,3.59,83,62.4%,28.9%,21.7%,19.3%,30.1%,71.1%,0.0%,44.4%,69.5%,59.5%,5.4%,2,1,10.8%,4,2,1,2,5,28.6%,0,1,0,0,0
2006,19,Ezequiel Astacio,/players/a/astacez01.shtml,astacez01,26,HOU,5.2,30,115,3.83,65,63.1%,29.2%,13.8%,29.2%,27.7%,70.8%,24.0%,44.7%,80.4%,56.7%,20.0%,6,2,20.0%,6,3,0,2,4,33.3%,2,1,0,0,0
2006,20,Pedro Astacio,/players/a/astacpe01.shtml,astacpe01,37,WSN,90.1,407,1450,3.56,928,64.3%,32.2%,7.3%,24.6%,35.9%,67.8%,1.3%,43.6%,89.2%,65.1%,4.4%,18,12,23.6%,96,54,6,18,24,42.9%,10,3,0,0,0
2006,21,Brandon Backe,/players/b/backebr01.shtml,backebr01,28,HOU,43.0,190,668,3.52,405,60.6%,30.6%,11.9%,20.7%,36.8%,69.4%,0.0%,42.1%,82.9%,59.5%,4.2%,8,3,23.2%,44,22,3,4,15,21.1%,3,5,0,0,0
2006,22,Cha-Seung Baek,/players/b/baekch01.shtml,baekch01,26,SEA,34.1,140,574,4.10,375,65.3%,24.3%,12.0%,36.5%,27.2%,75.7%,0.0%,49.5%,84.2%,63.6%,5.7%,8,7,29.3%,41,22,2,6,17,26.1%,4,1,0,0,0
2006,23,Danys Baez,/players/b/baezda01.shtml,baezda01,28,TOT,59.2,258,967,3.75,622,65.1%,22.0%,16.6%,30.2%,31.2%,78.0%,3.5%,50.8%,78.8%,61.6%,4.3%,11,6,25.2%,65,37,9,11,28,28.2%,5,2,0,0,0
2006,24,Danys Baez,/players/b/baezda01.shtml,baezda01,28,LAD,49.2,214,778,3.64,516,67.0%,20.2%,17.4%,30.0%,32.4%,79.8%,3.1%,53.5%,78.2%,65.0%,3.3%,7,5,28.0%,60,34,9,7,22,24.1%,4,0,0,0,0
2006,25,Danys Baez,/players/b/baezda01.shtml,baezda01,28,ATL,10.0,44,189,4.30,106,57.3%,31.1%,12.3%,31.1%,25.5%,68.9%,4.8%,39.5%,82.2%,45.5%,9.1%,4,1,11.4%,5,3,0,4,6,40.0%,1,2,0,0,0
2006,26,Jeff Bajenaru,/players/b/bajenje01.shtml,bajenje01,28,ARI,1.0,7,20,2.86,15,75.0%,13.3%,6.7%,33.3%,46.7%,86.7%,0.0%,65.0%,92.3%,85.7%,0.0%,0,0,42.9%,3,2,0,0,0,,0,0,0,0,0
2006,27,Scott Baker,/players/b/bakersc02.shtml,bakersc02,24,MIN,83.1,377,1440,3.82,975,67.8%,22.3%,13.5%,33.8%,30.4%,77.7%,0.2%,52.7%,82.6%,58.1%,3.4%,13,11,26.5%,100,73,14,18,44,29.0%,12,1,0,0,0
2006,28,Brian Bannister,/players/b/bannibr01.shtml,bannibr01,25,NYM,38.0,171,675,3.95,384,57.4%,26.6%,12.5%,27.6%,33.3%,73.4%,2.1%,42.2%,83.0%,51.5%,7.0%,12,8,11.7%,20,13,1,7,12,36.8%,2,2,0,0,0
2006,29,Kevin Barry,/players/b/barryke01.shtml,barryke01,27,ATL,25.2,115,439,3.82,267,60.8%,23.2%,15.7%,30.7%,30.3%,76.8%,0.0%,46.7%,79.5%,57.4%,6.1%,7,5,18.3%,21,12,1,6,13,31.6%,2,2,0,0,0
2006,30,Philip Barzilla*,/players/b/barziph01.shtml,barziph01,27,HOU,0.1,2,8,4.00,5,62.5%,20.0%,0.0%,40.0%,40.0%,80.0%,0.0%,50.0%,100.0%,50.0%,0.0%,0,0,100.0%,2,1,0,0,0,,0,0,0,0,0
2006,31,Miguel Batista,/players/b/batismi01.shtml,batismi01,35,ARI,206.1,912,3260,3.57,2013,62.0%,26.5%,11.5%,26.8%,35.3%,73.5%,1.0%,45.6%,84.4%,54.8%,6.0%,55,33,20.9%,191,99,8,31,78,28.2%,22,18,0,0,0
2006,32,Rick Bauer,/players/b/bauerri01.shtml,bauerri01,29,TEX,71.0,302,1141,3.78,680,59.6%,30.6%,9.0%,25.4%,35.0%,69.4%,0.0%,41.4%,87.1%,55.3%,5.0%,15,8,21.2%,64,31,3,17,18,48.6%,8,7,0,0,0
2006,33,Denny Bautista,/players/b/bautide01.shtml,bautide01,23,TOT,41.2,196,759,3.87,449,59.2%,26.5%,15.8%,26.1%,31.6%,73.5%,0.0%,43.5%,78.5%,53.6%,7.1%,14,10,19.9%,39,19,4,4,23,14.8%,5,4,0,0,0
2006,34,Denny Bautista,/players/b/bautide01.shtml,bautide01,23,KCR,35.0,163,635,3.90,378,59.5%,27.0%,14.8%,27.0%,31.2%,73.0%,0.0%,43.5%,79.7%,55.2%,6.7%,11,7,20.2%,33,15,3,4,18,18.2%,4,4,0,0,0
2006,35,Denny Bautista,/players/b/bautide01.shtml,bautide01,23,COL,6.2,33,124,3.76,71,57.3%,23.9%,21.1%,21.1%,33.8%,76.1%,0.0%,43.5%,72.2%,45.5%,9.1%,3,3,18.2%,6,4,1,0,5,0.0%,1,0,0,0,0
2006,36,Jonah Bayliss,/players/b/baylijo01.shtml,baylijo01,25,PIT,14.2,69,244,3.54,143,59.8%,21.0%,23.1%,26.6%,29.4%,79.0%,5.0%,47.3%,70.8%,55.1%,8.7%,6,1,15.9%,11,6,0,1,14,6.7%,4,3,0,0,0
2006,37,T.J. Beam,/players/b/beamtj01.shtml,beamtj01,25,NYY,18.0,85,341,4.01,215,64.2%,26.5%,12.6%,30.7%,30.2%,73.5%,4.8%,47.2%,82.9%,57.6%,4.7%,4,3,18.8%,16,8,1,2,10,16.7%,2,0,0,0,0
2006,38,Colter Bean,/players/b/beanco01.shtml,beanco01,29,NYY,2.0,10,46,4.60,22,47.8%,45.5%,4.5%,22.7%,27.3%,54.5%,0.0%,26.1%,91.7%,20.0%,30.0%,3,2,20.0%,2,1,0,0,1,0.0%,0,1,0,0,0
2006,39,Josh Beckett,/players/b/beckejo02.shtml,beckejo02,26,BOS,204.2,870,3239,3.72,2041,63.1%,27.7%,13.8%,27.8%,30.7%,72.3%,0.3%,45.6%,80.9%,60.7%,5.1%,44,26,20.1%,175,73,8,62,95,39.2%,31,17,0,0,0
2006,40,Erik Bedard*,/players/b/bedarer01.shtml,bedarer01,27,BAL,196.1,846,3299,3.90,2128,64.5%,29.7%,15.3%,26.9%,28.1%,70.3%,0.0%,45.4%,78.2%,62.6%,4.7%,40,27,26.7%,226,134,21,44,127,25.7%,25,12,0,0,0
2006,41,Joe Beimel*,/players/b/beimejo01.shtml,beimejo01,29,LAD,70.0,295,1081,3.66,672,62.7%,22.8%,15.0%,25.9%,36.3%,77.2%,2.4%,48.5%,80.5%,61.0%,5.4%,16,10,19.3%,57,27,5,4,26,13.3%,3,4,0,0,0
2006,42,Matt Belisle,/players/b/belisma01.shtml,belisma01,26,CIN,40.0,180,682,3.79,418,61.7%,24.4%,10.8%,33.3%,31.6%,75.6%,1.5%,46.6%,85.8%,61.7%,5.0%,9,4,16.7%,30,20,6,6,19,23.1%,5,4,0,0,0
2006,43,Heath Bell,/players/b/bellhe01.shtml,bellhe01,28,NYM,37.0,167,665,3.98,441,67.1%,26.8%,15.4%,30.6%,27.2%,73.2%,3.6%,49.2%,78.9%,59.9%,3.6%,6,4,37.7%,63,41,3,10,25,28.6%,4,0,0,0,0
