1954	1	Hank Aaron	http://www.baseball-reference.com/players/a/aaronha01.shtml	aaronha01	20	509	MLN	9	0	30%	192	2	2	50%	2	2	0	0	0	0	0	0	3	0	1	1	1	4	49%	22	15	6	6	0	5	11	2	8
1954	2	Al Aber*	http://www.baseball-reference.com/players/a/aberal01.shtml	aberal01	26	45	DET	1	0	43%	10	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	50%	2	1	1	0	0	0	2	1	1
1954	3	Cal Abrams*	http://www.baseball-reference.com/players/a/abramca01.shtml	abramca01	30	559	TOT	5	0	32%	312	1	4	20%	1	3	0	3	0	0	0	0	7	0	2	2	3	17	40%	55	38	15	6	3	3	30	10	18
1954	4	Cal Abrams*	http://www.baseball-reference.com/players/a/abramca01.shtml	abramca01	30	53	PIT	0	0	35%	25	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	57%	4	2	2	1	0	1	2	1	1
1954	5	Cal Abrams*	http://www.baseball-reference.com/players/a/abramca01.shtml	abramca01	30	506	BAL	5	0	31%	287	1	4	20%	1	3	0	3	0	0	0	0	7	0	2	2	3	17	38%	51	36	13	5	3	2	28	9	17
1954	6	Bobby Adams	http://www.baseball-reference.com/players/a/adamsbo03.shtml	adamsbo03	32	454	CIN	3	0	41%	228	2	5	29%	2	5	0	0	0	0	0	0	1	0	0	0	1	15	44%	39	27	12	7	5	2	26	8	18
1954	7	Joe Adcock	http://www.baseball-reference.com/players/a/adcocjo01.shtml	adcocjo01	26	562	MLN	6	0	28%	223	1	4	20%	1	4	0	0	0	0	0	0	4	0	2	2	0	14	39%	30	23	6	9	6	3	17	4	13
1954	8	Harry Agganis*	http://www.baseball-reference.com/players/a/agganha01.shtml	agganha01	25	492	BOS	3	0	29%	186	6	3	67%	7	4	0	1	0	0	1	0	4	0	1	0	3	6	49%	28	17	11	8	6	2	15	1	12
1954	9	Gair Allie	http://www.baseball-reference.com/players/a/alliega01.shtml	alliega01	22	482	PIT	4	0	25%	130	1	1	50%	1	1	0	0	0	0	1	0	6	0	1	4	1	10	39%	17	11	4	3	1	2	6	0	4
1954	10	Tom Alston*	http://www.baseball-reference.com/players/a/alstoto01.shtml	alstoto01	28	271	STL	6	0	29%	76	3	5	38%	3	4	0	1	0	0	3	0	3	0	1	1	1	8	48%	10	7	2	2	1	1	13	3	9
1954	11	Joey Amalfitano	http://www.baseball-reference.com/players/a/amalfjo01.shtml	amalfjo01	20	5	NYG	0	0	33%	6	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	67%	2	1	1	0	0	0	1	0	1
