1971,1,Ted Abernathy,/players/a/abernte02.shtml,abernte02,38,KCR,81.0,59%,0.9%,15.8%,14.4%,2.9%,17%,,1.39,66%,,,,101,7,7%
1971,2,Ed Acosta,/players/a/acosted01.shtml,acosted01,27,SDP,46.0,54%,2.2%,8.7%,3.8%,5.4%,23%,,0.94,85%,,,,30,4,13%
1971,3,Jack Aker,/players/a/akerja01.shtml,akerja01,30,NYY,55.2,62%,1.3%,10.1%,11.0%,5.1%,25%,,1.83,75%,,,,42,4,10%
1971,4,Doyle Alexander,/players/a/alexado01.shtml,alexado01,20,LAD,92.1,59%,1.5%,7.6%,4.6%,5.3%,20%,,1.22,86%,,,,80,7,9%
1971,5,Lloyd Allen,/players/a/allenll01.shtml,allenll01,21,CAL,94.0,68%,1.0%,18.6%,10.3%,3.9%,20%,,1.51,68%,,,,78,9,12%
1971,6,Steve Arlin,/players/a/arlinst01.shtml,arlinst01,25,SDP,227.2,55%,0.8%,15.8%,10.4%,4.2%,19%,,1.04,71%,,,,190,18,9%
1971,7,Rudy Arroyo*,/players/a/arroyru01.shtml,arroyru01,21,STL,11.2,45%,3.6%,9.1%,9.1%,9.1%,28%,,3.14,76%,,,,12,2,17%
1971,8,Rick Austin*,/players/a/austiri01.shtml,austiri01,24,CLE,23.0,46%,2.6%,17.4%,17.4%,6.1%,28%,,1.14,57%,,,,34,1,3%
1971,9,Stan Bahnsen,/players/b/bahnsst01.shtml,bahnsst01,26,NYY,242.0,54%,2.0%,11.1%,7.3%,6.3%,29%,,1.17,78%,,,,171,22,13%
1971,10,Mark Ballinger,/players/b/ballima01.shtml,ballima01,22,CLE,34.2,55%,2.0%,16.8%,8.7%,3.4%,17%,,1.03,69%,,,,34,1,3%
1971,11,Steve Barber,/players/b/barbest02.shtml,barbest02,23,MIN,11.2,68%,3.6%,7.1%,23.2%,3.6%,25%,,0.72,64%,,,,13,0,0%
1971,12,Steve Barber*,/players/b/barbest01.shtml,barbest01,33,ATL,75.0,26%,1.8%,11.9%,7.4%,5.0%,19%,,1.43,77%,,,,83,10,12%
1971,13,Jim Barr,/players/b/barrji01.shtml,barrji01,23,SFG,35.1,55%,2.1%,11.3%,3.5%,6.3%,27%,,1.02,80%,,,,20,1,5%
1971,14,Larry Bearnarth,/players/b/bearnla01.shtml,bearnla01,29,MIL,3.0,80%,5.0%,10.0%,10.0%,15.0%,30%,,6.00,75%,,,,5,0,0%
1971,15,Jerry Bell,/players/b/bellje01.shtml,bellje01,23,MIL,14.2,66%,0.0%,13.8%,10.3%,5.2%,30%,,3.38,74%,,,,7,1,14%
1971,16,Jack Billingham,/players/b/billija01.shtml,billija01,28,HOU,228.1,55%,1.0%,14.7%,7.2%,3.9%,18%,,1.66,74%,,,,155,21,14%
1971,17,Wade Blasingame*,/players/b/blasiwa01.shtml,blasiwa01,27,HOU,158.1,18%,1.6%,13.4%,6.5%,6.8%,27%,,1.33,75%,,,,151,13,9%
1971,18,Steve Blass,/players/b/blassst01.shtml,blassst01,29,PIT,240.0,51%,1.6%,13.7%,6.8%,3.9%,17%,,0.90,76%,,,,212,15,7%
1971,19,Steve Blateric,/players/b/blatest01.shtml,blatest01,27,CIN,2.2,50%,14.3%,28.6%,0.0%,28.6%,80%,,1.00,50%,,,,2,0,0%
1971,20,Vida Blue*,/players/b/bluevi01.shtml,bluevi01,21,OAK,312.0,15%,1.6%,24.9%,7.3%,4.1%,24%,,0.81,65%,,,,179,23,13%
1971,21,Bert Blyleven,/players/b/blylebe01.shtml,blylebe01,20,MIN,278.1,52%,1.9%,19.9%,5.2%,5.8%,24%,,1.04,71%,,,,218,25,11%
1971,22,Bobby Bolin,/players/b/bolinbo01.shtml,bolinbo01,32,BOS,69.2,66%,2.3%,16.8%,7.9%,9.9%,41%,,0.73,71%,,,,66,4,6%
1971,23,Bill Bonham,/players/b/bonhabi01.shtml,bonhabi01,22,CHC,60.0,67%,2.2%,15.1%,13.2%,5.5%,24%,,1.85,66%,,,,62,6,10%
1971,24,Pedro Borbon,/players/b/borbope01.shtml,borbope01,24,CIN,4.1,75%,6.3%,25.0%,6.3%,6.3%,33%,,2.00,63%,,,,2,1,50%
1971,25,Dick Bosman,/players/b/bosmadi01.shtml,bosmadi01,27,WSA,236.2,51%,2.9%,11.4%,7.2%,7.6%,31%,,1.18,77%,,,,174,26,15%
1971,26,Dave Boswell,/players/b/bosweda01.shtml,bosweda01,26,TOT,29.0,57%,2.8%,11.9%,14.7%,6.3%,26%,,0.82,71%,,,,21,2,10%
1971,27,Dave Boswell,/players/b/bosweda01.shtml,bosweda01,26,DET,4.1,73%,0.0%,13.6%,27.3%,0.0%,0%,,0.43,59%,,,,6,0,0%
1971,28,Dave Boswell,/players/b/bosweda01.shtml,bosweda01,26,BAL,24.2,55%,3.3%,11.6%,12.4%,7.4%,28%,,0.90,73%,,,,15,2,13%
1971,29,Tom Bradley,/players/b/bradlto01.shtml,bradlto01,24,CHW,285.2,51%,1.3%,17.2%,6.2%,5.8%,26%,,1.31,74%,,,,199,15,8%
1971,30,Bucky Brandon,/players/b/brandbu01.shtml,brandbu01,30,PHI,83.0,62%,1.4%,12.1%,12.9%,6.3%,28%,,1.56,72%,,,,78,10,13%
1971,31,Ken Brett*,/players/b/brettke01.shtml,brettke01,22,BOS,59.0,29%,2.7%,21.6%,13.3%,6.8%,32%,,1.21,61%,,,,65,3,5%
1971,32,Jim Brewer*,/players/b/breweji01.shtml,breweji01,33,LAD,81.1,23%,1.3%,20.8%,7.6%,4.7%,27%,,1.07,68%,,,,66,9,14%
1971,33,Nelson Briles,/players/b/brilene01.shtml,brilene01,27,PIT,136.0,48%,2.1%,13.4%,6.2%,5.7%,24%,,1.08,77%,,,,104,14,13%
1971,34,Jim Britton,/players/b/brittji02.shtml,brittji02,27,MON,45.2,55%,4.8%,11.0%,12.9%,10.0%,43%,,1.28,70%,,,,39,3,8%
