2000	1	Jeff Abbott	http://www.baseball-reference.com/players/a/abbotje01.shtml	abbotje01	27	80	234	210	27	54	14	1	3	25	2	1	19	38	.257	.323	.376	.699	25	80	80
2000	2	Kurt Abbott	http://www.baseball-reference.com/players/a/abbotku01.shtml	abbotku01	31	79	172	156	21	33	7	1	6	11	1	1	14	51	.212	.279	.385	.664	16	79	79
2000	3	Paul Abbott	http://www.baseball-reference.com/players/a/abbotpa01.shtml	abbotpa01	32	35	6	5	1	2	1	0	0	0	0	0	0	1	.400	.400	.600	1.000	1	35	35
2000	4	Bobby Abreu*	http://www.baseball-reference.com/players/a/abreubo01.shtml	abreubo01	26	154	660	563	91	169	39	9	23	70	26	7	93	116	.300	.398	.524	.922	118	154	154
2000	5	Juan Acevedo	http://www.baseball-reference.com/players/a/aceveju01.shtml	aceveju01	30	62	2	1	1	0	0	0	0	0	0		1	1	.000	.500	.000	.500	0	62	62
2000	6	Terry Adams	http://www.baseball-reference.com/players/a/adamste01.shtml	adamste01	27	66	3	2	0	0	0	0	0	0	0		0	1	.000	.000	.000	.000	0	66	66
2000	7	Benny Agbayani	http://www.baseball-reference.com/players/a/agbaybe01.shtml	agbaybe01	28	119	406	345	54	96	18	1	14	55	5	5	51	68	.278	.379	.458	.837	59	119	119
2000	8	Israel Alcantara	http://www.baseball-reference.com/players/a/alcanis01.shtml	alcanis01	27	21	46	43	7	11	1	0	3	6	0	0	3	7	.256	.304	.488	.793	7	21	21
2000	9	Manny Alexander	http://www.baseball-reference.com/players/a/alexama02.shtml	alexama02	29	101	204	190	26	37	4	3	4	16	2	0	12	41	.195	.243	.311	.553	14	101	101
2000	10	Edgardo Alfonzo	http://www.baseball-reference.com/players/a/alfoned01.shtml	alfoned01	26	150	636	535	100	167	38	2	24	86	3	2	90	70	.312	.412	.525	.937	115	150	150
2000	11	Luis Alicea#	http://www.baseball-reference.com/players/a/alicelu01.shtml	alicelu01	34	139	602	528	75	147	23	7	6	56	1	3	55	75	.278	.348	.383	.730	70	139	139
2000	12	Chad Allen	http://www.baseball-reference.com/players/a/allench01.shtml	allench01	25	15	53	48	2	13	3	0	0	6	0	2	3	14	.271	.321	.333	.654	5	15	15
2000	13	Dusty Allen	http://www.baseball-reference.com/players/a/allendu01.shtml	allendu01	27	27	34	29	5	8	2	0	2	2	0	0	5	12	.276	.382	.552	.934	7	27	27
2000	14	Armando Almanza*	http://www.baseball-reference.com/players/a/almanar01.shtml	almanar01	27	67	2	1	0	0	0	0	0	0	0		0	0	.000	.000	.000	.000	0	67	67
2000	15	Carlos Almanzar	http://www.baseball-reference.com/players/a/almanca01.shtml	almanca01	26	62	3	3	0	0	0	0	0	0	0		0	2	.000	.000	.000	.000	0	62	62
2000	16	Roberto Alomar#	http://www.baseball-reference.com/players/a/alomaro01.shtml	alomaro01	32	155	678	596	98	175	37	2	18	78	36	4	59	82	.294	.360	.453	.813	96	155	155
2000	17	Sandy Alomar	http://www.baseball-reference.com/players/a/alomasa02.shtml	alomasa02	34	97	376	349	39	96	15	2	7	37	2	2	15	41	.275	.309	.390	.699	41	97	97
2000	18	Moises Alou	http://www.baseball-reference.com/players/a/aloumo01.shtml	aloumo01	33	126	492	435	67	142	25	2	26	94	3	3	46	45	.326	.386	.572	.959	98	126	126
2000	19	Clemente Alvarez	http://www.baseball-reference.com/players/a/alvarcl01.shtml	alvarcl01	32	2	5	5	0	0	0	0	0	0	0		0	1	.000	.000	.000	.000	0	2	2
2000	20	Gabe Alvarez	http://www.baseball-reference.com/players/a/alvarga01.shtml	alvarga01	26	12	17	14	2	2	1	0	0	0	0	1	3	2	.143	.294	.214	.508	1	12	12
2000	21	Rich Amaral	http://www.baseball-reference.com/players/a/amarari01.shtml	amarari01	38	30	65	59	8	12	1	1	0	5	6	2	6	8	.203	.277	.254	.531	4	30	30
2000	22	Brady Anderson*	http://www.baseball-reference.com/players/a/anderbr01.shtml	anderbr01	36	141	609	501	83	125	25	0	18	47	15	9	88	103	.250	.366	.407	.773	74	141	141
2000	23	Brian Anderson*	http://www.baseball-reference.com/players/a/anderbr02.shtml	anderbr02	28	37	81	69	4	13	3	0	0	4	0	0	1	10	.188	.194	.232	.426	3	37	37
2000	24	Garret Anderson*	http://www.baseball-reference.com/players/a/anderga01.shtml	anderga01	28	159	664	632	80	170	37	3	32	102	6	6	22	87	.269	.290	.489	.779	91	159	159
2000	25	Jimmy Anderson*	http://www.baseball-reference.com/players/a/anderji02.shtml	anderji02	24	27	54	50	4	7	1	0	0	1	0	0	0	11	.140	.140	.160	.300	1	27	27
2000	26	Marlon Anderson*	http://www.baseball-reference.com/players/a/anderma02.shtml	anderma02	26	41	170	159	9	34	7	1	1	13	2	2	11	22	.214	.265	.289	.554	12	41	41
2000	27	Clayton Andrews	http://www.baseball-reference.com/players/a/andrecl01.shtml	andrecl01	22	8	3	3	0	0	0	0	0	0	0		0	2	.000	.000	.000	.000	0	8	8
2000	28	Shane Andrews	http://www.baseball-reference.com/players/a/andresh01.shtml	andresh01	28	66	219	190	23	42	5	0	13	36	1	1	26	59	.221	.320	.453	.772	27	66	66
2000	29	Rick Ankiel*	http://www.baseball-reference.com/players/a/ankieri01.shtml	ankieri01	20	35	72	67	7	16	1	1	2	8	0	0	4	20	.239	.282	.373	.655	7	35	35
2000	30	Kevin Appier	http://www.baseball-reference.com/players/a/appieke01.shtml	appieke01	32	31	6	6	0	0	0	0	0	0	0		0	3	.000	.000	.000	.000	0	31	31
2000	31	Danny Ardoin	http://www.baseball-reference.com/players/a/ardoida01.shtml	ardoida01	25	15	40	32	3	4	1	0	1	4	0	0	8	10	.125	.300	.250	.550	2	15	15
2000	32	Alex Arias	http://www.baseball-reference.com/players/a/ariasal01.shtml	ariasal01	32	70	177	153	15	27	8	0	2	13	1	0	15	28	.176	.259	.268	.527	10	70	70
2000	33	Tony Armas	http://www.baseball-reference.com/players/a/armasto02.shtml	armasto02	22	17	30	26	0	0	0	0	0	0	0		1	12	.000	.037	.000	.037	0	17	17
2000	34	Jamie Arnold	http://www.baseball-reference.com/players/a/arnolja01.shtml	arnolja01	26	14	10	9	0	0	0	0	0	0	0		0	3	.000	.100	.000	.100	0	14	14
2000	35	Rolando Arrojo	http://www.baseball-reference.com/players/a/arrojro01.shtml	arrojro01	31	32	32	28	0	0	0	0	0	0	0		1	13	.000	.034	.000	.034	0	32	32
2000	36	Bronson Arroyo	http://www.baseball-reference.com/players/a/arroybr01.shtml	arroybr01	23	21	24	22	3	4	3	0	0	0	0	0	0	10	.182	.182	.318	.500	1	21	21
2000	37	Andy Ashby	http://www.baseball-reference.com/players/a/ashbyan01.shtml	ashbyan01	32	32	70	59	1	7	0	0	0	4	0	0	2	22	.119	.148	.119	.266	1	32	32
2000	38	Pedro Astacio	http://www.baseball-reference.com/players/a/astacpe01.shtml	astacpe01	31	32	85	83	2	9	0	0	0	7	0	0	1	25	.108	.119	.108	.227	1	32	32
2000	39	Rich Aurilia	http://www.baseball-reference.com/players/a/aurilri01.shtml	aurilri01	28	141	565	505	63	134	23	2	19	75	1	2	52	90	.265	.332	.432	.763	73	141	141
2000	40	Brad Ausmus	http://www.baseball-reference.com/players/a/ausmubr01.shtml	ausmubr01	31	150	598	519	72	135	24	3	7	49	11	5	67	79	.260	.350	.358	.709	64	150	150
2000	41	Bruce Aven	http://www.baseball-reference.com/players/a/avenbr01.shtml	avenbr01	28	81	174	166	18	40	10	0	7	26	2	3	8	39	.241	.276	.428	.704	19	81	81
2000	42	Manny Aybar	http://www.baseball-reference.com/players/a/aybarma01.shtml	aybarma01	28	54	9	6	1	0	0	0	0	0	0		2	3	.000	.250	.000	.250	0	54	54
2000	43	Jeff Bagwell	http://www.baseball-reference.com/players/b/bagweje01.shtml	bagweje01	32	159	685	570	126	163	33	1	42	109	8	5	95	116	.286	.396	.568	.964	125	159	159
2000	44	Harold Baines*	http://www.baseball-reference.com/players/b/baineha01.shtml	baineha01	41	96	315	280	24	69	12	0	11	36	0	0	34	50	.246	.327	.407	.734	37	96	96
2000	45	Paul Bako*	http://www.baseball-reference.com/players/b/bakopa01.shtml	bakopa01	28	81	246	218	16	47	9	1	2	18	0	0	25	64	.216	.298	.294	.592	19	81	81
2000	46	James Baldwin	http://www.baseball-reference.com/players/b/baldwja01.shtml	baldwja01	28	29	5	4	0	0	0	0	0	0	0		0	2	.000	.000	.000	.000	0	29	29
2000	47	Rod Barajas	http://www.baseball-reference.com/players/b/barajro01.shtml	barajro01	24	5	12	12	1	2	0	0	1	2	0	0	0	4	.167	.167	.417	.583	1	5	5
2000	48	Glen Barker#	http://www.baseball-reference.com/players/b/barkegl01.shtml	barkegl01	29	84	74	65	15	13	2	1	2	5	8	5	6	23	.200	.278	.354	.632	6	84	84
2000	49	Kevin Barker*	http://www.baseball-reference.com/players/b/barkeke01.shtml	barkeke01	24	40	120	99	13	21	5	0	2	9	1	0	19	21	.212	.342	.323	.665	11	40	40
2000	50	John Barnes	http://www.baseball-reference.com/players/b/barnejo01.shtml	barnejo01	24	11	40	36	5	12	4	0	0	2	0	1	2	6	.333	.400	.444	.844	6	11	11
2000	51	Michael Barrett	http://www.baseball-reference.com/players/b/barremi01.shtml	barremi01	23	89	289	265	23	52	13	1	1	18	0	1	21	35	.196	.257	.264	.521	18	89	89
2000	52	Kimera Bartee#	http://www.baseball-reference.com/players/b/barteki01.shtml	barteki01	27	11	5	4	2	0	0	0	0	0	1		0	2	.000	.200	.000	.200	0	11	11
2000	53	Miguel Batista	http://www.baseball-reference.com/players/b/batismi01.shtml	batismi01	29	18	5	4	0	0	0	0	0	0	0		1	3	.000	.200	.000	.200	0	18	18
2000	54	Tony Batista	http://www.baseball-reference.com/players/b/batisto01.shtml	batisto01	26	154	648	607	83	150	29	2	38	98	5	4	32	121	.247	.290	.489	.779	84	154	154
2000	55	Justin Baughman	http://www.baseball-reference.com/players/b/baughju01.shtml	baughju01	25	16	23	22	4	5	2	0	0	0	3	0	1	2	.227	.261	.318	.579	2	16	16
