2002	1	Brent Abernathy	http://www.baseball-reference.com/players/a/abernbr01.shtml	abernbr01	24	TBD	504	1716	3.40	1155	67.3%	29.6%	9.0%	24.4%	37.0%	70.4%	0.0%	47.4%	87.2%	22.8%	4.2%	21	2	11.5%	58	9	7.1%	36	14	8	37	17.4%	0	0	0
2002	2	Bobby Abreu*	http://www.baseball-reference.com/players/a/abreubo01.shtml	abreubo01	28	PHI	686	2948	4.30	1695	58.2%	38.6%	11.7%	22.5%	27.2%	61.4%	2.9%	35.7%	81.0%	13.1%	8.0%	55	1	19.5%	134	35	12.5%	86	51	34	83	29.1%	0	0	0
2002	3	Jose Acevedo	http://www.baseball-reference.com/players/a/acevejo01.shtml	acevejo01	24	CIN	10	36	3.60	27	75.0%	51.9%	29.6%	7.4%	11.1%	48.1%	0.0%	36.1%	38.5%	20.0%	20.0%	2	0	20.0%	2	0	20.0%	2	1	2	3	33.3%	0	0	0
2002	4	Terry Adams	http://www.baseball-reference.com/players/a/adamste01.shtml	adamste01	29	PHI	34	128	3.76	87	68.0%	35.6%	19.5%	24.1%	20.7%	64.4%	0.0%	43.8%	69.6%	29.4%	5.9%	2	0	14.7%	5	0	2.9%	1	0	5	7	38.5%	0	0	0
2002	5	Benny Agbayani	http://www.baseball-reference.com/players/a/agbaybe01.shtml	agbaybe01	30	TOT	172	685	3.98	405	59.5%	30.9%	16.3%	24.4%	28.4%	69.1%	1.4%	41.1%	76.4%	19.8%	8.7%	15	2	19.8%	34	8	7.6%	13	9	15	25	37.5%	0	0	0
2002	6	Benny Agbayani	http://www.baseball-reference.com/players/a/agbaybe01.shtml	agbaybe01	30	COL	129	524	4.06	309	59.0%	32.0%	17.5%	23.6%	26.9%	68.0%	0.0%	40.1%	74.3%	20.9%	8.5%	11	2	20.9%	27	6	7.8%	10	7	13	22	37.1%	0	0	0
2002	7	Benny Agbayani	http://www.baseball-reference.com/players/a/agbaybe01.shtml	agbaybe01	30	BOS	43	161	3.74	96	61.1%	27.1%	12.5%	27.1%	33.3%	72.9%	6.2%	44.6%	82.9%	16.3%	9.3%	4	0	16.3%	7	2	7.0%	3	2	2	3	40.0%	0	0	0
2002	8	Kurt Ainsworth	http://www.baseball-reference.com/players/a/ainswku01.shtml	ainswku01	23	SFG	7	23	3.29	16	69.6%	31.3%	18.8%	12.5%	37.5%	68.8%	0.0%	47.8%	72.7%	28.6%	0.0%	0	0	0.0%	0	0	14.3%	1	0	0	1	0.0%	0	0	0
2002	9	Israel Alcantara	http://www.baseball-reference.com/players/a/alcanis01.shtml	alcanis01	29	MIL	32	142	4.44	88	62.0%	19.3%	17.0%	34.1%	29.5%	80.7%	0.0%	50.0%	78.9%	31.3%	3.1%	1	1	9.4%	3	2	6.3%	2	2	3	3	50.0%	0	0	0
2002	10	Antonio Alfonseca	http://www.baseball-reference.com/players/a/alfonan01.shtml	alfonan01	30	CHC	3	8	2.67	6	75.0%	33.3%	16.7%	0.0%	50.0%	66.7%	0.0%	50.0%	75.0%	33.3%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	0		0	0	0
2002	11	Edgardo Alfonzo	http://www.baseball-reference.com/players/a/alfoned01.shtml	alfoned01	28	NYM	562	2212	3.94	1371	62.9%	24.5%	11.6%	31.9%	31.9%	75.5%	3.7%	47.5%	84.6%	23.8%	4.8%	27	0	14.1%	79	34	9.8%	55	22	8	47	14.5%	0	0	0
2002	12	Luis Alicea#	http://www.baseball-reference.com/players/a/alicelu01.shtml	alicelu01	36	KCR	274	1034	3.77	606	58.7%	33.8%	8.1%	24.1%	34.0%	66.2%	0.2%	38.8%	87.8%	23.7%	5.5%	15	0	16.1%	44	17	11.3%	31	15	16	18	47.1%	0	0	0
2002	13	Chad Allen	http://www.baseball-reference.com/players/a/allench01.shtml	allench01	27	CLE	11	37	3.36	24	64.9%	20.8%	16.7%	25.0%	37.5%	79.2%	0.0%	51.4%	78.9%	36.4%	0.0%	0	0	9.1%	1	1	0.0%	0	0	0	2	0.0%	0	0	0
2002	14	Luke Allen*	http://www.baseball-reference.com/players/a/allenlu01.shtml	allenlu01	23	LAD	9	43	4.78	25	58.1%	16.0%	24.0%	44.0%	16.0%	84.0%	0.0%	48.8%	71.4%	55.6%	0.0%	0	0	22.2%	2	2	11.1%	1	1	1	2	33.3%	0	0	0
2002	15	Roberto Alomar#	http://www.baseball-reference.com/players/a/alomaro01.shtml	alomaro01	34	NYM	659	2654	4.03	1632	61.8%	29.4%	9.3%	29.8%	31.5%	70.6%	1.3%	43.6%	86.9%	19.4%	5.3%	35	0	15.9%	105	38	11.7%	77	51	17	66	20.5%	0	0	0
2002	16	Sandy Alomar	http://www.baseball-reference.com/players/a/alomasa02.shtml	alomasa02	36	TOT	297	1011	3.40	668	66.1%	22.5%	12.0%	27.7%	37.9%	77.5%	0.0%	51.2%	84.6%	24.2%	4.7%	14	0	13.8%	41	23	5.1%	15	9	4	29	12.1%	0	0	0
2002	17	Sandy Alomar	http://www.baseball-reference.com/players/a/alomasa02.shtml	alomasa02	36	CHW	176	601	3.41	399	66.4%	24.6%	10.5%	25.8%	39.1%	75.4%	0.0%	50.1%	86.0%	19.3%	4.5%	8	0	13.6%	24	14	4.0%	7	5	2	12	14.3%	0	0	0
2002	18	Sandy Alomar	http://www.baseball-reference.com/players/a/alomasa02.shtml	alomasa02	36	COL	121	410	3.39	269	65.6%	19.3%	14.1%	30.5%	36.1%	80.7%	0.0%	52.9%	82.5%	31.4%	5.0%	6	0	14.0%	17	9	6.6%	8	4	2	17	10.5%	0	0	0
2002	19	Moises Alou	http://www.baseball-reference.com/players/a/aloumo01.shtml	aloumo01	35	CHC	536	1785	3.33	1078	60.9%	18.4%	14.7%	27.5%	39.5%	81.6%	2.3%	49.7%	82.0%	38.8%	5.8%	31	3	15.9%	85	43	8.0%	43	25	18	43	29.5%	0	0	0
2002	20	Tony Alvarez	http://www.baseball-reference.com/players/a/alvarto01.shtml	alvarto01	23	PIT	30	105	3.50	63	60.0%	25.4%	15.9%	23.8%	34.9%	74.6%	0.0%	44.8%	78.7%	40.0%	3.3%	1	0	20.0%	6	2	13.3%	4	1	1	4	20.0%	0	0	0
2002	21	Victor Alvarez*	http://www.baseball-reference.com/players/a/alvarvi01.shtml	alvarvi01	25	LAD	2	6	3.00	6	100.0%	83.3%	0.0%	16.7%	0.0%	16.7%		16.7%	100.0%	0.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	2	0	100.0%	0	0	0
2002	22	Wilson Alvarez*	http://www.baseball-reference.com/players/a/alvarwi01.shtml	alvarwi01	32	TBD	4	13	3.25	8	61.5%	50.0%	12.5%	0.0%	37.5%	50.0%	0.0%	30.8%	75.0%	0.0%	0.0%	0	0	0.0%	0	0	25.0%	1	1	0	1	0.0%	0	0	0
2002	23	Alfredo Amezaga#	http://www.baseball-reference.com/players/a/amezaal01.shtml	amezaal01	24	ANA	14	51	3.64	34	66.7%	29.4%	11.8%	23.5%	35.3%	70.6%	0.0%	47.1%	83.3%	28.6%	0.0%	0	0	14.3%	2	2	0.0%	0	0	0	1	0.0%	0	0	0
2002	24	Brady Anderson*	http://www.baseball-reference.com/players/a/anderbr01.shtml	anderbr01	38	CLE	101	417	4.13	234	57.2%	28.6%	13.7%	32.9%	24.8%	71.4%	4.4%	40.8%	80.8%	25.7%	9.9%	10	0	18.8%	19	5	13.9%	14	6	7	16	30.4%	0	0	0
2002	25	Brian Anderson*	http://www.baseball-reference.com/players/a/anderbr02.shtml	anderbr02	30	ARI	49	130	2.65	104	80.0%	12.5%	16.3%	33.7%	37.5%	87.5%	0.0%	70.0%	81.3%	63.3%	0.0%	0	0	2.0%	1	1	0.0%	0	0	2	6	22.2%	0	0	0
2002	26	Garret Anderson*	http://www.baseball-reference.com/players/a/anderga01.shtml	anderga01	30	ANA	679	2120	3.12	1400	67.4%	21.1%	13.6%	24.7%	40.6%	78.9%	6.1%	53.2%	82.8%	34.9%	4.4%	30	4	13.8%	94	50	4.3%	29	19	12	68	15.0%	0	0	0
2002	27	Jimmy Anderson*	http://www.baseball-reference.com/players/a/anderji02.shtml	anderji02	26	PIT	47	175	3.72	119	68.0%	26.1%	15.1%	31.1%	27.7%	73.9%	0.0%	50.3%	79.5%	34.0%	2.1%	1	0	8.5%	4	3	4.3%	2	0	3	9	25.0%	0	0	0
2002	28	Marlon Anderson*	http://www.baseball-reference.com/players/a/anderma02.shtml	anderma02	28	PHI	593	2063	3.48	1333	66.1%	24.4%	12.5%	27.6%	35.6%	75.6%	6.3%	50.0%	83.5%	33.2%	4.4%	26	1	11.0%	65	22	6.6%	39	25	25	46	35.2%	0	0	0
2002	29	Shane Andrews	http://www.baseball-reference.com/players/a/andresh01.shtml	andresh01	30	BOS	15	67	4.47	36	53.7%	36.1%	22.2%	13.9%	27.8%	63.9%	0.0%	34.3%	65.2%	20.0%	0.0%	0	0	26.7%	4	3	13.3%	2	1	2	1	66.7%	0	0	0
2002	30	Kevin Appier	http://www.baseball-reference.com/players/a/appieke01.shtml	appieke01	34	ANA	4	13	3.25	10	76.9%	20.0%	20.0%	40.0%	20.0%	80.0%	0.0%	61.5%	75.0%	50.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	1	1	50.0%	0	0	0
2002	31	Alex Arias	http://www.baseball-reference.com/players/a/ariasal01.shtml	ariasal01	34	NYY	8	27	3.38	20	74.1%	25.0%	20.0%	30.0%	25.0%	75.0%	0.0%	55.6%	73.3%	37.5%	12.5%	1	0	12.5%	1	0	12.5%	1	1	0	2	0.0%	0	0	0
2002	32	Tony Armas	http://www.baseball-reference.com/players/a/armasto02.shtml	armasto02	24	MON	56	176	3.14	135	76.7%	23.7%	17.8%	29.6%	28.9%	76.3%	0.0%	58.5%	76.7%	37.5%	0.0%	0	0	5.4%	3	1	0.0%	0	0	4	11	25.0%	0	0	0
2002	33	Rolando Arrojo	http://www.baseball-reference.com/players/a/arrojro01.shtml	arrojro01	33	BOS	3	11	3.67	9	81.8%	11.1%	44.4%	33.3%	11.1%	88.9%	0.0%	72.7%	50.0%	66.7%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	2	0.0%	0	0	0
2002	34	Bronson Arroyo	http://www.baseball-reference.com/players/a/arroybr01.shtml	arroybr01	25	PIT	6	17	2.83	13	76.5%	15.4%	7.7%	38.5%	38.5%	84.6%	0.0%	64.7%	90.9%	100.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	1	0.0%	0	0	0
2002	35	Miguel Asencio	http://www.baseball-reference.com/players/a/asencmi01.shtml	asencmi01	21	KCR	2	4	2.00	4	100.0%	0.0%	50.0%	25.0%	25.0%	100.0%		100.0%	50.0%	100.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	1	0.0%	0	0	0
2002	36	Andy Ashby	http://www.baseball-reference.com/players/a/ashbyan01.shtml	ashbyan01	34	LAD	56	206	3.68	156	75.7%	33.3%	21.2%	25.6%	19.9%	66.7%	0.0%	50.5%	68.3%	25.0%	3.6%	2	0	8.9%	5	0	1.8%	1	1	8	13	34.8%	0	0	0
2002	37	Pedro Astacio	http://www.baseball-reference.com/players/a/astacpe01.shtml	astacpe01	33	NYM	69	212	3.07	174	82.1%	14.4%	36.2%	28.2%	21.3%	85.6%	0.0%	70.3%	57.7%	60.9%	0.0%	0	0	2.9%	2	0	1.4%	1	0	5	25	16.1%	0	0	0
2002	38	Rich Aurilia	http://www.baseball-reference.com/players/a/aurilri01.shtml	aurilri01	30	SFG	589	2097	3.56	1324	63.1%	27.0%	12.5%	25.9%	34.6%	73.0%	0.0%	46.1%	82.8%	29.2%	3.7%	22	1	12.7%	75	36	6.5%	38	20	31	59	34.4%	0	0	0
2002	39	Brad Ausmus	http://www.baseball-reference.com/players/a/ausmubr01.shtml	ausmubr01	33	HOU	498	1772	3.56	1120	63.6%	30.1%	10.2%	25.7%	34.0%	69.9%	1.5%	44.4%	85.4%	32.5%	4.2%	21	0	15.5%	77	33	8.0%	40	24	31	40	43.7%	0	0	0
2002	40	Bruce Aven	http://www.baseball-reference.com/players/a/avenbr01.shtml	avenbr01	30	CLE	21	81	3.86	49	60.5%	22.4%	22.4%	28.6%	26.5%	77.6%	0.0%	46.9%	71.1%	33.3%	9.5%	2	0	9.5%	2	0	4.8%	1	0	0	4	0.0%	0	0	0
2002	41	Manny Aybar	http://www.baseball-reference.com/players/a/aybarma01.shtml	aybarma01	30	SFG	1	2	2.00	1	50.0%	0.0%	0.0%	0.0%	100.0%	100.0%	0.0%	50.0%	100.0%	0.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	0		0	0	0
2002	42	Mike Bacsik*	http://www.baseball-reference.com/players/b/bacsimi02.shtml	bacsimi02	24	NYM	21	66	3.14	43	66.2%	41.9%	9.3%	7.0%	41.9%	58.1%	4.3%	38.5%	84.0%	38.1%	4.8%	1	0	19.0%	4	0	14.3%	3	0	2	1	66.7%	0	0	0
2002	43	Carlos Baerga#	http://www.baseball-reference.com/players/b/baergca01.shtml	baergca01	33	BOS	194	619	3.19	401	65.2%	25.4%	11.2%	22.2%	41.1%	74.6%	1.8%	48.6%	84.9%	20.1%	3.1%	6	0	14.4%	28	16	4.1%	8	4	5	15	25.0%	0	0	0
2002	44	Danys Baez	http://www.baseball-reference.com/players/b/baezda01.shtml	baezda01	24	CLE	2	15	7.50	10	66.7%	40.0%	0.0%	40.0%	20.0%	60.0%	0.0%	40.0%	100.0%	0.0%	50.0%	1	0	50.0%	1	0	50.0%	1	0	0	0		0	0	0
2002	45	Jeff Bagwell	http://www.baseball-reference.com/players/b/bagweje01.shtml	bagweje01	34	HOU	693	2770	4.00	1567	57.1%	24.4%	18.8%	28.1%	28.7%	75.6%	2.2%	43.2%	75.2%	32.2%	7.1%	49	5	18.8%	130	58	11.5%	80	46	27	103	20.8%	0	0	0
2002	46	Paul Bako*	http://www.baseball-reference.com/players/b/bakopa01.shtml	bakopa01	30	MIL	258	951	3.69	592	63.0%	23.5%	18.6%	25.7%	32.3%	76.5%	3.3%	48.2%	75.7%	38.8%	4.3%	11	0	12.0%	31	10	6.6%	17	11	9	37	19.6%	0	0	0
2002	47	James Baldwin	http://www.baseball-reference.com/players/b/baldwja01.shtml	baldwja01	30	SEA	2	5	2.50	4	80.0%	0.0%	25.0%	25.0%	50.0%	100.0%	0.0%	80.0%	75.0%	50.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	0		0	0	0
2002	48	Brian Banks#	http://www.baseball-reference.com/players/b/banksbr01.shtml	banksbr01	31	FLA	29	88	3.03	62	70.5%	16.1%	21.0%	27.4%	35.5%	83.9%	0.0%	59.1%	75.0%	51.7%	0.0%	0	0	0.0%	0	0	3.4%	1	1	4	2	66.7%	0	0	0
2002	49	Rod Barajas	http://www.baseball-reference.com/players/b/barajro01.shtml	barajro01	26	ARI	173	601	3.47	390	66.7%	19.0%	17.2%	29.5%	34.4%	81.0%	7.6%	54.0%	78.8%	37.0%	3.5%	6	0	17.9%	31	21	4.6%	8	5	3	22	12.0%	0	0	0
2002	50	Josh Bard#	http://www.baseball-reference.com/players/b/bardjo01.shtml	bardjo01	24	CLE	95	305	3.21	200	65.6%	21.5%	16.0%	23.5%	39.0%	78.5%	0.0%	51.5%	79.6%	47.4%	2.1%	2	0	12.6%	12	8	6.3%	6	4	5	8	38.5%	0	0	0
2002	51	Kevin Barker*	http://www.baseball-reference.com/players/b/barkeke01.shtml	barkeke01	26	SDP	20	57	2.85	42	73.7%	33.3%	16.7%	19.0%	31.0%	66.7%	0.0%	49.1%	75.0%	35.0%	0.0%	0	0	5.0%	1	1	5.0%	1	0	1	5	16.7%	0	0	0
2002	52	Michael Barrett	http://www.baseball-reference.com/players/b/barremi01.shtml	barremi01	25	MON	428	1680	3.93	1048	63.1%	26.6%	12.8%	29.9%	30.7%	73.4%	2.8%	46.3%	82.6%	31.5%	4.9%	21	1	16.1%	69	28	8.6%	37	16	19	46	29.2%	0	0	0
2002	53	Miguel Batista	http://www.baseball-reference.com/players/b/batismi01.shtml	batismi01	31	ARI	56	215	3.84	146	67.9%	29.5%	29.5%	24.0%	17.1%	70.5%	0.0%	47.9%	58.3%	48.2%	3.6%	2	0	10.7%	6	1	8.9%	5	0	10	16	35.7%	0	0	0
2002	54	Tony Batista	http://www.baseball-reference.com/players/b/batisto01.shtml	batisto01	28	BAL	683	2754	4.03	1672	61.4%	27.0%	13.8%	28.5%	30.7%	73.0%	2.9%	44.8%	81.1%	16.8%	6.0%	41	19	16.4%	112	55	10.7%	73	56	21	86	19.6%	0	0	0
2002	55	Danny Bautista	http://www.baseball-reference.com/players/b/bautida01.shtml	bautida01	30	ARI	166	558	3.36	343	62.4%	27.1%	13.1%	20.7%	39.1%	72.9%	3.7%	45.5%	82.0%	25.9%	5.4%	9	0	18.1%	30	16	4.2%	7	4	5	16	23.8%	0	0	0
2002	56	Josh Beckett	http://www.baseball-reference.com/players/b/beckejo02.shtml	beckejo02	22	FLA	36	141	3.92	99	70.2%	47.5%	12.1%	25.3%	15.2%	52.5%	0.0%	36.9%	76.9%	19.4%	0.0%	0	0	2.8%	1	0	2.8%	1	0	10	8	47.6%	0	0	0
2002	57	Joe Beimel*	http://www.baseball-reference.com/players/b/beimejo01.shtml	beimejo01	25	PIT	13	46	3.54	29	63.0%	41.4%	17.2%	10.3%	31.0%	58.6%	0.0%	37.0%	70.6%	15.4%	0.0%	0	0	7.7%	1	0	0.0%	0	0	0	3	0.0%	0	0	0
2002	58	Kevin Beirne*	http://www.baseball-reference.com/players/b/beirnke01.shtml	beirnke01	28	LAD	6	18	3.00	13	72.2%	15.4%	0.0%	38.5%	46.2%	84.6%	0.0%	61.1%	100.0%	50.0%	0.0%	0	0	16.7%	1	0	0.0%	0	0	0	0		0	0	0
2002	59	David Bell	http://www.baseball-reference.com/players/b/bellda01.shtml	bellda01	29	SFG	630	2430	3.86	1493	61.5%	27.9%	10.7%	28.9%	32.5%	72.1%	0.4%	44.4%	85.1%	27.9%	4.1%	26	0	14.4%	91	31	9.4%	59	38	21	59	26.3%	0	0	0
2002	60	Jay Bell	http://www.baseball-reference.com/players/b/bellja01.shtml	bellja01	36	ARI	56	228	4.07	130	57.0%	32.3%	15.4%	20.8%	31.5%	67.7%	0.0%	38.6%	77.3%	16.1%	5.4%	3	0	21.4%	12	5	17.9%	10	4	2	7	22.2%	0	0	0
2002	61	Rob Bell	http://www.baseball-reference.com/players/b/bellro01.shtml	bellro01	25	TEX	2	9	4.50	5	55.6%	40.0%	20.0%	20.0%	20.0%	60.0%	0.0%	33.3%	66.7%	0.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	0		0	0	0
2002	62	Mark Bellhorn#	http://www.baseball-reference.com/players/b/bellhma01.shtml	bellhma01	27	CHC	529	2240	4.23	1286	57.7%	32.6%	18.8%	25.0%	23.6%	67.4%	1.3%	38.9%	72.1%	19.7%	5.7%	30	0	15.7%	83	34	11.9%	63	39	45	99	31.3%	0	0	0
2002	63	Ronnie Belliard	http://www.baseball-reference.com/players/b/belliro01.shtml	belliro01	27	MIL	318	1126	3.54	732	65.0%	26.8%	12.4%	26.4%	34.4%	73.2%	0.0%	47.6%	83.0%	29.9%	5.0%	16	0	14.8%	47	7	7.5%	24	15	13	33	28.3%	0	0	0
2002	64	Clay Bellinger	http://www.baseball-reference.com/players/b/bellicl01.shtml	bellicl01	33	ANA	1	3	3.00	3	100.0%	66.7%	33.3%	0.0%	0.0%	33.3%		33.3%	0.0%	0.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	1	0.0%	0	0	0
2002	65	Carlos Beltran#	http://www.baseball-reference.com/players/b/beltrca01.shtml	beltrca01	25	KCR	724	2840	3.92	1720	60.6%	25.3%	14.7%	30.2%	29.8%	74.7%	0.1%	45.2%	80.3%	28.2%	7.2%	52	12	17.3%	125	54	11.5%	83	51	37	98	27.4%	0	0	0
2002	66	Francis Beltran	http://www.baseball-reference.com/players/b/beltrfr01.shtml	beltrfr01	22	CHC	1	3	3.00	3	100.0%	33.3%	0.0%	66.7%	0.0%	66.7%		66.7%	100.0%	0.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	0	0.0%	0	0	0
2002	67	Adrian Beltre	http://www.baseball-reference.com/players/b/beltrad01.shtml	beltrad01	23	LAD	637	2393	3.76	1577	66.2%	26.4%	15.3%	26.8%	31.6%	73.6%	1.5%	48.8%	79.2%	22.6%	6.3%	40	2	16.8%	107	45	7.8%	50	30	13	83	13.5%	0	0	0
2002	68	Marvin Benard*	http://www.baseball-reference.com/players/b/benarma01.shtml	benarma01	31	SFG	131	471	3.60	318	67.5%	21.1%	16.0%	32.4%	30.5%	78.9%	0.0%	53.3%	79.7%	36.6%	2.3%	3	0	6.9%	9	3	8.4%	11	5	1	25	3.8%	0	0	0
2002	69	Alan Benes	http://www.baseball-reference.com/players/b/benesal01.shtml	benesal01	30	CHC	14	57	4.07	42	73.7%	23.8%	35.7%	28.6%	11.9%	76.2%	0.0%	56.1%	53.1%	50.0%	0.0%	0	0	14.3%	2	1	7.1%	1	1	2	6	25.0%	0	0	0
2002	70	Andy Benes	http://www.baseball-reference.com/players/b/benesan01.shtml	benesan01	34	STL	37	118	3.19	79	66.9%	19.0%	22.8%	24.1%	34.2%	81.0%	0.0%	54.2%	71.9%	62.2%	0.0%	0	0	5.4%	2	2	5.4%	2	1	1	8	11.1%	0	0	0
