1988,1,Don Aase,/players/a/aasedo01.shtml,aasedo01,33,BAL,46.2,35,0,22,4.24,4.60,-0.11,-0.37,99.1,4.31,0,0.0,.81,-0.1,0.4,5,.501,.500,"$675,000",Free Agency
1988,2,Jim Acker,/players/a/ackerji01.shtml,ackerji01,29,ATL,42.0,21,1,26,5.57,3.85,-0.39,-0.26,106.9,4.26,-6,-0.7,.91,-0.0,-0.3,-3,.466,.496,"$435,000",Traded
1988,3,Juan Agosto*,/players/a/agostju01.shtml,agostju01,30,HOU,91.2,75,0,27,2.65,3.92,-0.23,-0.31,96.6,3.71,10,1.2,1.32,0.1,2.2,18,.516,.507,"$157,500",Free Agency
1988,4,Rick Aguilera,/players/a/aguilri01.shtml,aguilri01,26,NYM,24.2,11,3,20,7.30,3.79,-0.24,-0.09,95.2,3.75,-10,-1.0,.77,0.0,-0.8,-8,.405,.494,"$295,000",Amateur Draft
1988,5,Gibson Alba*,/players/a/albagi01.shtml,albagi01,28,STL,3.1,3,0,2,5.40,4.05,-0.01,-0.32,100.3,3.74,-1,-0.1,.61,0.0,-0.0,-0,.476,.500,,MinorLg Draft
1988,6,Doyle Alexander,/players/a/alexado01.shtml,alexado01,37,DET,229.0,34,34,122,4.79,4.36,0.23,0.14,98.2,4.20,-16,-1.6,,-0.1,0.4,6,.453,.490,"$500,000",Traded
1988,7,Neil Allen,/players/a/allenne01.shtml,allenne01,30,NYY,117.1,41,2,51,3.91,4.52,-0.19,-0.32,100.4,4.41,6,0.7,1.20,-0.2,1.6,17,.516,.504,"$250,000",Free Agency
1988,8,Jose Alvarez,/players/a/alvarjo01.shtml,alvarjo01,32,ATL,102.1,60,0,34,2.99,3.95,-0.33,-0.31,106.1,4.20,13,1.6,1.17,-0.0,2.5,22,.526,.510,"$62,500",Free Agency
1988,9,Larry Andersen,/players/a/anderla02.shtml,anderla02,35,HOU,82.2,53,0,29,3.16,3.83,-0.22,-0.31,96.9,3.63,4,0.5,1.44,-0.0,1.2,11,.509,.503,"$450,000",Free Agency
1988,10,Allan Anderson*,/players/a/anderal02.shtml,anderal02,24,MIN,202.1,30,30,70,3.11,4.33,0.08,0.14,101.8,4.47,30,3.4,,-0.1,5.2,49,.614,.521,"$70,000",Amateur Draft
1988,11,Rick Anderson,/players/a/anderri02.shtml,anderri02,31,KCR,34.0,7,3,17,4.50,4.46,-0.13,-0.11,101.2,4.54,0,0.0,.47,-0.0,0.3,3,.501,.500,,Traded
1988,12,Joaquin Andujar,/players/a/andujjo01.shtml,andujjo01,35,HOU,78.2,23,10,43,4.92,3.87,-0.25,0.01,96.1,3.97,-9,-1.0,1.08,-0.1,-0.3,-2,.458,.494,"$450,000",Free Agency
1988,13,Luis Aquino,/players/a/aquinlu01.shtml,aquinlu01,24,KCR,29.0,7,5,15,4.66,4.44,-0.12,0.06,102.8,4.75,0,0.0,.09,-0.0,0.3,3,.504,.500,,Traded
1988,14,Jack Armstrong,/players/a/armstja01.shtml,armstja01,23,CIN,65.1,14,13,44,6.06,3.89,0.37,0.10,103.1,3.73,-17,-1.8,1.90,-0.1,-1.2,-12,.373,.489,,Amateur Draft
1988,15,Scott Arnold,/players/a/arnolsc01.shtml,arnolsc01,25,STL,6.2,6,0,4,5.40,4.14,-0.01,-0.33,100.0,3.82,-1,-0.1,.96,-0.0,-0.1,-1,.477,.499,,Amateur Draft
1988,16,Paul Assenmacher*,/players/a/assenpa01.shtml,assenpa01,27,ATL,79.1,64,0,28,3.18,3.96,-0.32,-0.32,105.7,4.19,8,1.0,1.46,0.1,1.9,15,.516,.506,"$81,000",Amateur Free Agent
1988,17,Keith Atherton,/players/a/atherke01.shtml,atherke01,29,MIN,74.0,49,0,29,3.53,4.48,0.07,-0.36,102.3,4.15,5,0.5,1.60,0.0,1.2,12,.511,.503,"$345,000",Traded
1988,18,Don August,/players/a/augusdo01.shtml,augusdo01,24,MIL,148.1,24,22,55,3.34,4.38,0.16,0.13,100.8,4.37,17,1.9,.90,-0.1,3.2,31,.578,.512,"$62,500",Traded
1988,19,Scott Bailes*,/players/b/bailesc01.shtml,bailesc01,26,CLE,145.0,37,21,89,5.52,4.41,-0.29,0.08,103.5,4.94,-10,-1.0,2.16,-0.2,0.2,4,.473,.494,"$150,000",Traded
1988,20,Doug Bair,/players/b/bairdo01.shtml,bairdo01,38,TOR,13.1,10,0,6,4.05,4.46,0.17,-0.36,98.8,3.89,-0,-0.0,.29,-0.0,0.1,1,.497,.500,,Free Agency
1988,21,Jeff Ballard*,/players/b/ballaje01.shtml,ballaje01,24,BAL,153.1,25,25,83,4.87,4.51,-0.13,0.15,97.7,4.68,-4,-0.4,,-0.1,0.9,11,.484,.498,"$66,000",Amateur Draft
1988,22,Scott Bankhead,/players/b/bankhsc01.shtml,bankhsc01,24,SEA,135.0,21,21,53,3.53,4.48,-0.08,0.15,105.2,4.94,21,2.4,,-0.1,3.5,33,.613,.515,"$112,500",Traded
1988,23,Floyd Bannister*,/players/b/bannifl01.shtml,bannifl01,33,KCR,189.1,31,31,102,4.85,4.32,-0.11,0.14,101.8,4.65,-5,-0.5,,-0.1,1.2,13,.484,.497,"$900,000",Traded
1988,24,Salome Barojas,/players/b/barojsa01.shtml,barojsa01,31,PHI,8.2,6,0,9,9.35,3.95,-0.37,-0.31,105.6,4.22,-5,-0.5,1.15,-0.1,-0.5,-4,.411,.497,,Purchased
1988,25,Tim Barrett,/players/b/barreti01.shtml,barreti01,27,MON,9.1,4,0,6,5.79,3.66,0.26,-0.29,106.0,3.29,-3,-0.3,.23,0.1,-0.1,-2,.428,.498,,Amateur Free Agent
1988,26,Jose Bautista,/players/b/bautijo01.shtml,bautijo01,23,BAL,171.2,33,25,86,4.51,4.44,-0.12,0.09,99.0,4.61,1,0.2,.49,-0.1,1.6,18,.505,.501,"$62,500",Rule 5 Draft
1988,27,Steve Bedrosian,/players/b/bedrost01.shtml,bedrost01,30,PHI,74.1,57,0,34,4.12,3.90,-0.33,-0.31,103.8,4.07,-1,-0.1,1.82,-0.1,0.5,6,.498,.499,"$925,000",Traded
