1972,1,Ted Abernathy,/players/a/abernte02.shtml,abernte02,39,KCR,58.1,61%,0.8%,11.6%,7.9%,4.6%,25%,,1.22,76%,,,,56,4,7%
1972,2,Cy Acosta,/players/a/acostcy01.shtml,acostcy01,25,CHW,34.2,64%,1.5%,20.3%,12.3%,2.2%,12%,,0.73,64%,,,,24,4,17%
1972,3,Ed Acosta,/players/a/acosted01.shtml,acosted01,28,SDP,89.0,63%,1.8%,13.5%,7.6%,4.8%,18%,,1.09,74%,,,,84,9,11%
1972,4,Jack Aker,/players/a/akerja01.shtml,akerja01,31,TOT,73.0,62%,1.3%,11.8%,8.3%,4.1%,19%,,1.58,74%,,,,81,6,7%
1972,5,Jack Aker,/players/a/akerja01.shtml,akerja01,31,NYY,6.0,65%,0.0%,3.9%,11.5%,11.5%,60%,,1.43,77%,,,,4,0,0%
1972,6,Jack Aker,/players/a/akerja01.shtml,akerja01,31,CHC,67.0,62%,1.4%,12.5%,8.0%,3.5%,15%,,1.60,74%,,,,77,6,8%
1972,7,Doyle Alexander,/players/a/alexado01.shtml,alexado01,21,BAL,106.1,60%,1.2%,11.6%,7.1%,3.6%,19%,,1.30,79%,,,,69,7,10%
1972,8,Lloyd Allen,/players/a/allenll01.shtml,allenll01,22,CAL,85.1,60%,1.8%,13.9%,14.4%,4.5%,22%,,1.22,68%,,,,98,7,7%
1972,9,Norm Angelini*,/players/a/angelno01.shtml,angelno01,24,KCR,16.0,31%,1.4%,22.9%,17.1%,7.1%,39%,,3.14,57%,,,,12,2,17%
1972,10,Steve Arlin,/players/a/arlinst01.shtml,arlinst01,26,SDP,250.0,53%,1.8%,14.8%,11.4%,5.9%,29%,,0.87,70%,,,,202,16,8%
1972,11,Stan Bahnsen,/players/b/bahnsst01.shtml,bahnsst01,27,CHW,252.1,59%,2.1%,14.6%,6.8%,6.0%,24%,,1.06,75%,,,,202,17,8%
1972,12,Steve Barber*,/players/b/barbest01.shtml,barbest01,34,TOT,73.2,32%,1.6%,13.0%,11.7%,4.6%,26%,,1.09,70%,,,,65,6,9%
1972,13,Steve Barber*,/players/b/barbest01.shtml,barbest01,34,ATL,15.2,37%,1.4%,8.5%,8.5%,4.2%,17%,,1.28,79%,,,,17,2,12%
1972,14,Steve Barber*,/players/b/barbest01.shtml,barbest01,34,CAL,58.0,31%,1.7%,14.4%,12.7%,4.6%,30%,,1.04,68%,,,,48,4,8%
1972,15,Ray Bare,/players/b/barera01.shtml,barera01,23,STL,16.2,51%,0.0%,7.0%,8.5%,0.0%,0%,,1.39,83%,,,,19,2,11%
1972,16,Jim Barr,/players/b/barrji01.shtml,barrji01,24,SFG,179.0,59%,2.2%,11.8%,5.6%,6.0%,27%,,1.16,79%,,,,99,11,11%
1972,17,Fred Beene,/players/b/beenefr01.shtml,beenefr01,29,NYY,57.2,74%,1.2%,15.3%,9.9%,4.6%,20%,,1.54,73%,,,,53,8,15%
1972,18,Jerry Bell,/players/b/bellje01.shtml,bellje01,24,MIL,70.2,54%,0.4%,7.1%,11.7%,1.4%,8%,,2.00,78%,,,,56,11,20%
1972,19,Jim Bibby,/players/b/bibbyji01.shtml,bibbyji01,27,STL,40.1,42%,2.4%,16.9%,11.5%,5.4%,31%,,1.00,66%,,,,24,2,8%
1972,20,Jack Billingham,/players/b/billija01.shtml,billija01,29,CIN,217.2,56%,2.0%,15.2%,7.1%,5.9%,27%,,1.77,74%,,,,146,18,12%
1972,21,Wade Blasingame*,/players/b/blasiwa01.shtml,blasiwa01,28,TOT,25.1,39%,5.4%,14.3%,17.0%,6.3%,39%,,1.48,55%,,,,27,3,11%
1972,22,Wade Blasingame*,/players/b/blasiwa01.shtml,blasiwa01,28,HOU,8.1,38%,2.5%,22.5%,20.0%,5.0%,50%,,0.67,45%,,,,9,0,0%
1972,23,Wade Blasingame*,/players/b/blasiwa01.shtml,blasiwa01,28,NYY,17.0,40%,6.9%,9.7%,15.3%,6.9%,36%,,2.00,61%,,,,18,3,17%
1972,24,Steve Blass,/players/b/blassst01.shtml,blassst01,30,PIT,249.2,51%,1.8%,11.4%,8.2%,4.6%,21%,,1.12,77%,,,,190,32,17%
1972,25,Steve Blateric,/players/b/blatest01.shtml,blatest01,28,NYY,4.0,64%,0.0%,28.6%,0.0%,0.0%,0%,,3.00,71%,,,,2,1,50%
1972,26,Vida Blue*,/players/b/bluevi01.shtml,bluevi01,22,OAK,151.0,16%,1.8%,18.3%,7.9%,4.8%,25%,,0.93,71%,,,,106,15,14%
1972,27,Bert Blyleven,/players/b/blylebe01.shtml,blylebe01,21,MIN,287.1,54%,1.9%,19.7%,6.0%,5.6%,26%,,0.99,70%,,,,189,21,11%
1972,28,Bobby Bolin,/players/b/bolinbo01.shtml,bolinbo01,33,BOS,30.2,73%,2.4%,21.3%,8.7%,3.9%,21%,,0.91,66%,,,,24,4,17%
1972,29,Bill Bonham,/players/b/bonhabi01.shtml,bonhabi01,23,CHC,57.2,62%,1.6%,20.0%,10.2%,4.5%,20%,,1.68,66%,,,,45,6,13%
1972,30,Pedro Borbon,/players/b/borbope01.shtml,borbope01,25,CIN,122.0,65%,1.0%,9.6%,6.4%,5.4%,24%,,1.33,81%,,,,108,16,15%
1972,31,Dick Bosman,/players/b/bosmadi01.shtml,bosmadi01,28,TEX,173.1,53%,1.5%,14.2%,6.5%,7.5%,30%,,1.14,76%,,,,143,16,11%
1972,32,Tom Bradley,/players/b/bradlto01.shtml,bradlto01,25,CHW,260.0,56%,1.8%,19.8%,6.2%,6.2%,29%,,1.00,71%,,,,164,15,9%
1972,33,Bucky Brandon,/players/b/brandbu01.shtml,brandbu01,31,PHI,104.1,60%,2.0%,14.8%,10.1%,7.1%,30%,,1.41,71%,,,,73,11,15%
1972,34,Ken Brett*,/players/b/brettke01.shtml,brettke01,23,MIL,133.0,12%,2.3%,13.2%,8.8%,7.2%,33%,,0.95,74%,,,,100,12,12%
1972,35,Jim Brewer*,/players/b/breweji01.shtml,breweji01,34,LAD,78.1,18%,2.0%,22.8%,8.3%,4.6%,34%,,0.80,63%,,,,58,7,12%
1972,36,Nelson Briles,/players/b/brilene01.shtml,brilene01,28,PIT,195.2,53%,1.8%,15.0%,5.4%,5.9%,25%,,1.00,77%,,,,113,14,12%
