2005	1	David Aardsma	http://www.baseball-reference.com/players/a/aardsda01.shtml	aardsda01	23	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0
2005	2	Andy Abad*	http://www.baseball-reference.com/players/a/abadan01.shtml	abadan01	32	2	20	10	20	18	1	2	0	0	0	0	0	1	2	5	.111	.200	.111	.311	-16	2	1	0	0	0	0
2005	3	Brent Abernathy	http://www.baseball-reference.com/players/a/abernbr01.shtml	abernbr01	27	4	955	232	955	868	97	212	36	5	8	79	21	7	60	93	.244	.297	.325	.622	67	282	15	7	16	4	1
2005	4	Bobby Abreu*	http://www.baseball-reference.com/players/a/abreubo01.shtml	abreubo01	31	10	5681	1329	5681	4728	853	1432	334	42	190	776	241	78	879	1043	.303	.411	.512	.923	138	2420	81	22	4	48	89
2005	5	Jeremy Accardo	http://www.baseball-reference.com/players/a/accarje01.shtml	accarje01	23	1	2	28	2	2	0	1	0	0	0	0	0	0	0	0	.500	.500	.500	1.000	163	1	0	0	0	0	0
2005	6	Jose Acevedo	http://www.baseball-reference.com/players/a/acevejo01.shtml	acevejo01	27	5	120	104	120	101	2	8	2	0	0	4	0	0	5	61	.079	.130	.099	.229	-39	10	2	1	12	1	0
2005	7	Mike Adams	http://www.baseball-reference.com/players/a/adamsmi03.shtml	adamsmi03	26	2	0	59	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0
2005	8	Russ Adams*	http://www.baseball-reference.com/players/a/adamsru01.shtml	adamsru01	24	2	623	161	623	553	78	145	29	6	12	73	12	2	55	62	.262	.329	.401	.730	91	222	8	4	3	8	1
2005	9	Terry Adams	http://www.baseball-reference.com/players/a/adamste01.shtml	adamste01	32	11	98	574	98	78	2	4	1	0	0	2	0	0	7	41	.051	.128	.064	.192	-46	5	1	0	12	1	0
2005	10	Jon Adkins*	http://www.baseball-reference.com/players/a/adkinjo01.shtml	adkinjo01	27	3	0	59	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0
2005	11	Jeremy Affeldt*	http://www.baseball-reference.com/players/a/affelje01.shtml	affelje01	26	4	7	157	7	6	0	2	0	0	0	2	0	0	1	1	.333	.429	.333	.762	100	2	0	0	0	0	0
2005	12	Chris Aguila	http://www.baseball-reference.com/players/a/aguilch01.shtml	aguilch01	26	2	129	94	129	123	21	29	5	1	3	9	0	1	5	31	.236	.266	.366	.631	67	45	0	0	1	0	0
2005	13	Cory Aldridge*	http://www.baseball-reference.com/players/a/aldrico01.shtml	aldrico01	26	1	5	8	5	5	1	0	0	0	0	0	0	0	0	4	.000	.000	.000	.000	-100	0	0	0	0	0	0
2005	14	Manny Alexander	http://www.baseball-reference.com/players/a/alexama02.shtml	alexama02	34	10	1348	572	1348	1237	164	287	49	11	15	111	37	9	84	271	.232	.284	.326	.610	57	403	17	7	17	3	5
2005	15	Antonio Alfonseca	http://www.baseball-reference.com/players/a/alfonan01.shtml	alfonan01	33	9	14	512	14	13	0	2	0	0	0	2	0	0	0	8	.154	.154	.154	.308	-18	2	0	0	1	0	0
2005	16	Edgardo Alfonzo	http://www.baseball-reference.com/players/a/alfoned01.shtml	alfoned01	31	11	6013	1476	6013	5298	772	1521	280	18	146	739	53	17	589	613	.287	.359	.429	.789	106	2275	108	40	31	55	22
2005	17	Chad Allen	http://www.baseball-reference.com/players/a/allench01.shtml	allench01	30	7	928	267	928	851	102	229	44	8	14	84	15	13	63	173	.269	.321	.389	.710	80	331	23	4	5	5	2
2005	18	Armando Almanza*	http://www.baseball-reference.com/players/a/almanar01.shtml	almanar01	32	7	6	254	6	4	0	0	0	0	0	0	0	0	0	2	.000	.000	.000	.000	-100	0	1	0	2	0	0
2005	19	Carlos Almanzar	http://www.baseball-reference.com/players/a/almanca01.shtml	almanca01	31	8	4	210	4	4	0	0	0	0	0	0	0	0	0	3	.000	.000	.000	.000	-100	0	1	0	0	0	0
2005	20	Erick Almonte	http://www.baseball-reference.com/players/a/almoner01.shtml	almoner01	27	2	115	39	115	104	17	28	7	0	1	11	3	0	8	25	.269	.327	.365	.693	85	38	3	1	2	0	0
2005	21	Sandy Alomar	http://www.baseball-reference.com/players/a/alomasa02.shtml	alomasa02	39	18	4730	1323	4730	4400	511	1203	240	10	111	571	25	24	209	482	.273	.310	.408	.719	87	1796	129	41	48	32	15
