1974	1	Hank Aaron	http://www.baseball-reference.com/players/a/aaronha01.shtml	aaronha01	40	ATL	382	258	58	6.1	98	.242	.268	.267	.341	.340	.491	.386	.832	.726	128	.657	11.5	1.2	.812	.341	.224	1.9	7
1974	2	Glenn Abbott	http://www.baseball-reference.com/players/a/abbotgl01.shtml	abbotgl01	23	OAK	0	0														.000	0.0	0.0					1
1974	3	Cy Acosta	http://www.baseball-reference.com/players/a/acostcy01.shtml	acostcy01	27	CHW	2	2	0	0.0	92		.000	.262	.000	.326	.000	.376	.000	.703	-100	.000	-0.5	-0.1	.000	.000	.000		1
1974	4	Jack Aker	http://www.baseball-reference.com/players/a/akerja01.shtml	akerja01	33	TOT	3	2	1	13.5	95	.333	.333	.263	.333	.335	.667	.380	1.000	.716	175	.892	0.3	0.0	1.000	.333	.333		1
1974	5	Jack Aker	http://www.baseball-reference.com/players/a/akerja01.shtml	akerja01	33	ATL	1	1	0	0.0	98	.000	.000	.267	.000	.340	.000	.386	.000	.726	-100	.000	-0.3	-0.0	.000	.000	.000		1
1974	6	Jack Aker	http://www.baseball-reference.com/players/a/akerja01.shtml	akerja01	33	NYM	2	1	1	27.0	94	.500	.500	.261	.500	.333	1.000	.378	1.500	.710	315	.967	0.6	0.1	2.000	.500	.500		1
1974	7	Vic Albury*	http://www.baseball-reference.com/players/a/alburvi01.shtml	alburvi01	27	MIN	0	0														.000	0.0	0.0					1
1974	8	Doyle Alexander	http://www.baseball-reference.com/players/a/alexado01.shtml	alexado01	23	BAL	0	0														.000	0.0	0.0					1
1974	9	Matt Alexander#	http://www.baseball-reference.com/players/a/alexama01.shtml	alexama01	27	CHC	74	56	6	2.9	97	.262	.204	.266	.358	.338	.278	.384	.636	.723	78	.330	-1.1	-0.1	.653	.370	.074	.0	5/849
1974	10	Dick Allen	http://www.baseball-reference.com/players/a/allendi01.shtml	allendi01	32	CHW	525	345	96	7.5	92	.309	.301	.262	.375	.327	.563	.376	.938	.703	164	.748	38.4	3.9	.953	.398	.262	11.5	*3/4D
1974	11	Lloyd Allen	http://www.baseball-reference.com/players/a/allenll01.shtml	allenll01	24	TOT	0	0														.000	0.0	0.0					1
1974	12	Lloyd Allen	http://www.baseball-reference.com/players/a/allenll01.shtml	allenll01	24	TEX	0	0														.000	0.0	0.0					1
1974	13	Lloyd Allen	http://www.baseball-reference.com/players/a/allenll01.shtml	allenll01	24	CHW	0	0														.000	0.0	0.0					/1
1974	14	Bill Almon	http://www.baseball-reference.com/players/a/almonbi01.shtml	almonbi01	21	SDP	40	26	5	5.2	90	.414	.316	.256	.350	.328	.342	.371	.692	.698	99	.589	-0.1	-0.0	.615	.105	.026	.0	6
1974	15	Sandy Alomar#	http://www.baseball-reference.com/players/a/alomasa01.shtml	alomasa01	30	TOT	356	264	29	3.0	88	.286	.261	.256	.293	.320	.300	.368	.594	.689	73	.351	-12.1	-1.3	.467	.099	.039	1.8	46/5D9
1974	16	Sandy Alomar#	http://www.baseball-reference.com/players/a/alomasa01.shtml	alomasa01	30	CAL	57	44	4	2.4	84	.261	.222	.251	.250	.315	.259	.361	.509	.676	51	.278	-3.6	-0.4	.419	.111	.037	.0	64/5D9
1974	17	Sandy Alomar#	http://www.baseball-reference.com/players/a/alomasa01.shtml	alomasa01	30	NYY	299	220	25	3.1	88	.290	.269	.257	.302	.321	.308	.370	.610	.691	77	.366	-8.5	-0.9	.477	.097	.039	1.7	4
1974	18	Felipe Alou	http://www.baseball-reference.com/players/a/aloufe01.shtml	aloufe01	39	MIL	3	3	0	0.0	88	.000	.000	.257	.000	.321	.000	.370	.000	.691	-100	.000	-0.8	-0.1	.000	.000	.000		/9
1974	19	Jesus Alou	http://www.baseball-reference.com/players/a/alouje01.shtml	alouje01	32	OAK	232	175	19	2.9	84	.270	.268	.251	.288	.315	.332	.361	.620	.676	83	.346	-5.0	-0.5	.471	.086	.064	.0	D9/7
1974	20	Matty Alou*	http://www.baseball-reference.com/players/a/alouma01.shtml	alouma01	35	SDP	88	70	4	1.5	90	.211	.198	.256	.241	.328	.235	.371	.476	.698	37	.134	-6.7	-0.7	.353	.099	.037		7/3
1974	21	Luis Alvarado	http://www.baseball-reference.com/players/a/alvarlu01.shtml	alvarlu01	25	TOT	175	141	8	1.5	90	.220	.194	.259	.229	.325	.219	.372	.448	.697	29	.138	-14.8	-1.6	.321	.075	.025	.0	46/D5
1974	22	Luis Alvarado	http://www.baseball-reference.com/players/a/alvarlu01.shtml	alvarlu01	25	TOT	135	107	7	1.8	89	.236	.210	.258	.244	.322	.226	.370	.470	.692	37	.174	-10.2	-1.1	.333	.065	.016	.0	46/D5
1974	23	Luis Alvarado	http://www.baseball-reference.com/players/a/alvarlu01.shtml	alvarlu01	25	CHW	10	9	0	0.0	92	.111	.100	.262	.100	.327	.100	.376	.200	.703	-43	.000	-1.9	-0.2	.111	.000	.000		/645D
1974	24	Luis Alvarado	http://www.baseball-reference.com/players/a/alvarlu01.shtml	alvarlu01	25	STL	40	34	1	0.8	95	.161	.139	.262	.179	.334	.194	.379	.374	.714	5	.044	-4.6	-0.5	.281	.111	.056		6
