1978	1	Glenn Adams*	http://www.baseball-reference.com/players/a/adamsgl01.shtml	adamsgl01	30	332	MIN	332	100%	80			23	8	1	4	1.66	7	0	5	7	0	3	4	0	2	2	100%	67	10	15%	27	9	33%	221	30	14%	14	7	50%	13	10	77%	0
1978	2	Mike Adams	http://www.baseball-reference.com/players/a/adamsmi02.shtml	adamsmi02	29	22	OAK	22	41%	3			5	0	0	1	1.60	0	0	1	0	0	0	0	0	0	0		6	0	0%	1	0	0%	14	1	7%	1	1	100%	1	1	100%	0
1978	3	Butch Alberts	http://www.baseball-reference.com/players/a/alberbu01.shtml	alberbu01	28	18	TOR	18	89%	5			2	0	0	0	0.51	0	0	0	0	0	0	0	0	0	0		1	0	0%	0	0		13	0	0%	0	0		0	0		0
1978	4	Gary Alexander	http://www.baseball-reference.com/players/a/alexaga01.shtml	alexaga01	25	564	TOT	564	32%	112			10	1	0	1	1.65	27	1	13	21	6	15	12	0	1	1	100%	103	11	11%	61	9	15%	371	59	16%	28	7	25%	23	8	35%	0
1978	5	Gary Alexander	http://www.baseball-reference.com/players/a/alexaga01.shtml	alexaga01	25	199	OAK	199	45%	36			6	1	0	1	2.05	10	0	2	8	2	7	3	0	1	1	100%	34	9	26%	22	3	14%	120	12	10%	9	2	22%	7	2	29%	0
1978	6	Gary Alexander	http://www.baseball-reference.com/players/a/alexaga01.shtml	alexaga01	25	365	CLE	365	25%	76			4	0	0	0	1.05	17	1	11	13	4	8	9	0	0	0		69	2	3%	39	6	15%	251	47	19%	19	5	26%	16	6	38%	0
1978	7	Bill Almon	http://www.baseball-reference.com/players/a/almonbi01.shtml	almonbi01	25	442	SDP	442	33%	102			5	1	0	0	1.93	0	0	9	0	0	0	0	0	3	3	100%	68	6	9%	27	11	41%	275	22	8%	19	5	26%	10	6	60%	0
1978	8	Sandy Alomar#	http://www.baseball-reference.com/players/a/alomasa01.shtml	alomasa01	34	31	TEX	31	100%	6			0	0	0	0		0	0	0	0	0	0	0	0	1	1	100%	5	0	0%	5	1	20%	16	1	6%	2	0	0%	1	0	0%	0
1978	9	Jesus Alou	http://www.baseball-reference.com/players/a/alouje01.shtml	alouje01	36	152	HOU	152	76%	45			44	16	1	9	1.95	2	0	6	0	2	1	1	0	4	4	100%	30	4	13%	17	11	65%	106	17	16%	12	9	75%	8	4	50%	0
1978	10	Dell Alston*	http://www.baseball-reference.com/players/a/alstode01.shtml	alstode01	25	191	TOT	191	71%	36			6	1	0	0	1.05	1	0	3	1	0	0	1	0	7	4	57%	20	1	5%	17	9	53%	81	9	11%	7	4	57%	7	2	29%	0
