1952	1	Bill Abernathie	http://www.baseball-reference.com/players/a/abernbi01.shtml	abernbi01	23	CLE	AL	1	1	1	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000	-100	0	0	0	0			/1
1952	2	Cal Abrams*	http://www.baseball-reference.com/players/a/abramca01.shtml	abramca01	28	TOT	NL	81	189	168	24	46	9	2	2	13	1	0	21	29	.274	.354	.387	.741	106	65	1	0	0			78
1952	3	Cal Abrams*	http://www.baseball-reference.com/players/a/abramca01.shtml	abramca01	28	BRO	NL	10	12	10	1	2	0	0	0	0	0	0	2	4	.200	.333	.200	.533	50	2	0	0	0			/7O
1952	4	Cal Abrams*	http://www.baseball-reference.com/players/a/abramca01.shtml	abramca01	28	CIN	NL	71	177	158	23	44	9	2	2	13	1	0	19	25	.278	.356	.399	.755	110	63	1	0	0			O87
1952	5	Bobby Adams	http://www.baseball-reference.com/players/a/adamsbo03.shtml	adamsbo03	30	CIN	NL	154	694	637	85	180	25	4	6	48	11	9	49	67	.283	.334	.363	.696	94	231	15	0	8			*5
1952	6	Joe Adcock	http://www.baseball-reference.com/players/a/adcocjo01.shtml	adcocjo01	24	CIN	NL	117	403	378	43	105	22	4	13	52	1	4	23	38	.278	.321	.460	.781	115	174	10	1	1			7O3
1952	7	Bob Addis*	http://www.baseball-reference.com/players/a/addisbo01.shtml	addisbo01	26	CHC	NL	93	317	292	38	86	13	2	1	20	4	4	23	30	.295	.346	.363	.709	96	106	5	0	2			O89/7
1952	8	Luis Aloma	http://www.baseball-reference.com/players/a/alomalu01.shtml	alomalu01	29	CHW	AL	25	7	7	0	0	0	0	0	0	0	0	0	2	.000	.000	.000	.000	-100	0	0	0	0			1
1952	9	Sandy Amoros*	http://www.baseball-reference.com/players/a/amorosa01.shtml	amorosa01	22	BRO	NL	20	50	44	10	11	3	1	0	3	1	0	5	14	.250	.327	.364	.690	89	16	0	0	1			O/987
1952	10	Hank Arft*	http://www.baseball-reference.com/players/a/arftha01.shtml	arftha01	30	SLB	AL	15	33	28	1	4	3	1	0	4	0	0	5	7	.143	.273	.321	.594	63	9	1	0	0			3
1952	11	Richie Ashburn*	http://www.baseball-reference.com/players/a/ashburi01.shtml	ashburi01	25	PHI	NL	154	702	613	93	173	31	6	1	42	16	11	75	30	.282	.362	.357	.720	101	219	7	2	11			*8O
1952	12	Joe Astroth	http://www.baseball-reference.com/players/a/astrojo01.shtml	astrojo01	29	PHA	AL	104	370	337	24	84	7	2	1	36	2	2	25	27	.249	.305	.291	.596	62	98	18	2	6			2
1952	13	James Atkins*	http://www.baseball-reference.com/players/a/atkinja01.shtml	atkinja01	31	BOS	AL	3	3	3	0	2	0	0	0	0	0	0	0	0	.667	.667	.667	1.333	261	2	0	0	0			/1
1952	14	Toby Atwell*	http://www.baseball-reference.com/players/a/atwelto01.shtml	atwelto01	28	CHC	NL	107	406	362	36	105	16	3	2	31	2	1	40	22	.290	.362	.367	.730	102	133	11	1	2			2
