1952	1	Bill Abernathie	http://www.baseball-reference.com/players/a/abernbi01.shtml	abernbi01	23	1	1	1	0	0	0	0	0	0	0		0	0	.000	.000	.000	.000	0	1	1
1952	2	Cal Abrams*	http://www.baseball-reference.com/players/a/abramca01.shtml	abramca01	28	85	199	177	26	49	10	2	2	14	1	0	22	30	.277	.357	.390	.747	25	81	81
1952	3	Bobby Adams	http://www.baseball-reference.com/players/a/adamsbo03.shtml	adamsbo03	30	161	729	669	91	191	27	4	6	51	12	10	52	70	.286	.337	.365	.702	83	154	154
1952	4	Joe Adcock	http://www.baseball-reference.com/players/a/adcocjo01.shtml	adcocjo01	24	122	422	396	46	111	23	4	14	56	1	4	24	40	.280	.323	.465	.788	60	117	117
1952	5	Bob Addis*	http://www.baseball-reference.com/players/a/addisbo01.shtml	addisbo01	26	97	331	305	40	90	14	2	1	21	4	4	24	31	.295	.347	.364	.710	39	93	93
1952	6	Luis Aloma	http://www.baseball-reference.com/players/a/alomalu01.shtml	alomalu01	29	26	7	7	0	0	0	0	0	0	0		0	2	.000	.000	.000	.000	0	25	25
1952	7	Sandy Amoros*	http://www.baseball-reference.com/players/a/amorosa01.shtml	amorosa01	22	21	51	45	10	11	3	1	0	3	1	0	5	15	.244	.320	.356	.676	5	20	20
1952	8	Hank Arft*	http://www.baseball-reference.com/players/a/arftha01.shtml	arftha01	30	16	34	29	1	4	3	1	0	3	0	0	5	7	.138	.265	.310	.575	2	15	15
1952	9	Richie Ashburn*	http://www.baseball-reference.com/players/a/ashburi01.shtml	ashburi01	25	161	737	644	100	184	33	6	1	45	17	12	80	31	.286	.366	.360	.727	85	154	154
1952	10	Joe Astroth	http://www.baseball-reference.com/players/a/astrojo01.shtml	astrojo01	29	109	382	349	24	85	7	2	1	36	2	2	25	28	.244	.298	.284	.582	29	104	104
1952	11	James Atkins*	http://www.baseball-reference.com/players/a/atkinja01.shtml	atkinja01	31	3	3	3	0	2	0	0	0	0	0	0	0	0	.667	.667	.667	1.333	1	3	3
1952	12	Toby Atwell*	http://www.baseball-reference.com/players/a/atwelto01.shtml	atwelto01	28	112	424	379	38	110	17	3	2	32	2	1	42	23	.290	.363	.367	.729	50	107	107
1952	13	Bobby Avila	http://www.baseball-reference.com/players/a/avilabo01.shtml	avilabo01	28	157	729	634	116	197	29	12	8	51	13	11	74	38	.311	.384	.432	.816	105	150	150
1952	14	Loren Babe*	http://www.baseball-reference.com/players/b/babelo01.shtml	babelo01	24	13	29	23	1	3	2	0	0	0	2	0	6	4	.130	.310	.217	.528	1	12	12
1952	15	Floyd Baker*	http://www.baseball-reference.com/players/b/bakerfl01.shtml	bakerfl01	35	83	314	277	29	74	9	0	0	36	1	0	32	18	.267	.347	.300	.647	28	79	79
1952	16	Tony Bartirome*	http://www.baseball-reference.com/players/b/bartito01.shtml	bartito01	20	130	404	372	34	82	11	3	0	17	3	3	27	39	.220	.273	.266	.539	27	124	124
1952	17	Matt Batts	http://www.baseball-reference.com/players/b/battsma01.shtml	battsma01	30	59	200	182	12	44	4	1	3	14	1	0	15	23	.242	.303	.324	.627	18	56	56
1952	18	Hank Bauer	http://www.baseball-reference.com/players/b/bauerha01.shtml	bauerha01	29	147	653	586	97	177	34	7	19	83	7	8	55	64	.302	.365	.481	.846	101	141	141
1952	19	Frank Baumholtz*	http://www.baseball-reference.com/players/b/baumhfr01.shtml	baumhfr01	33	108	466	428	62	140	18	4	4	37	5	7	28	28	.327	.373	.416	.788	66	103	103
1952	20	Ted Beard*	http://www.baseball-reference.com/players/b/beardte01.shtml	beardte01	31	16	56	47	6	9	2	1	0	4	2	0	8	9	.191	.309	.277	.586	4	15	15
1952	21	Gene Bearden*	http://www.baseball-reference.com/players/b/beardge01.shtml	beardge01	31	47	71	68	6	24	3	0	0	9	0	0	2	10	.353	.371	.397	.768	10	45	45
1952	22	Bill Bell	http://www.baseball-reference.com/players/b/bellbi01.shtml	bellbi01	18	4	4	4	0	0	0	0	0	0	0		0	4	.000	.000	.000	.000	0	4	4
1952	23	Gus Bell*	http://www.baseball-reference.com/players/b/bellgu01.shtml	bellgu01	23	137	533	489	55	122	22	5	17	61	1	4	38	75	.249	.306	.419	.725	62	131	131
1952	24	Vern Benson*	http://www.baseball-reference.com/players/b/bensove01.shtml	bensove01	27	21	57	50	7	10	2	0	2	6	0	0	6	9	.200	.286	.360	.646	5	20	20
1952	25	Al Benton	http://www.baseball-reference.com/players/b/bentoal01.shtml	bentoal01	41	25	11	9	0	0	0	0	0	0	0		0	5	.000	.000	.000	.000	0	24	24
1952	26	Johnny Berardino	http://www.baseball-reference.com/players/b/berarjo01.shtml	berarjo01	35	56	103	90	7	10	4	0	0	6	0	1	13	15	.111	.223	.156	.379	3	54	54
1952	27	Yogi Berra*	http://www.baseball-reference.com/players/b/berrayo01.shtml	berrayo01	27	148	643	566	109	160	19	1	33	110	2	3	72	25	.283	.368	.495	.862	101	142	142
1952	28	Neil Berry	http://www.baseball-reference.com/players/b/berryne01.shtml	berryne01	30	76	228	199	24	46	4	3	0	14	1	3	24	20	.231	.317	.281	.598	18	73	73
1952	29	Hal Bevan	http://www.baseball-reference.com/players/b/bevanha01.shtml	bevanha01	21	9	19	19	1	6	0	0	0	4	2	0	0	1	.316	.316	.316	.632	2	9	9
1952	30	Vern Bickford	http://www.baseball-reference.com/players/b/bickfve01.shtml	bickfve01	31	27	59	54	2	10	1	0	0	4	0	0	0	9	.185	.185	.204	.389	2	26	26
1952	31	Steve Bilko	http://www.baseball-reference.com/players/b/bilkost01.shtml	bilkost01	23	21	81	75	7	20	6	1	1	6	0	0	4	16	.267	.304	.413	.717	9	20	20
1952	32	Charlie Bishop	http://www.baseball-reference.com/players/b/bishoch01.shtml	bishoch01	28	6	11	9	0	0	0	0	0	0	0		1	4	.000	.100	.000	.100	0	6	6
1952	33	Bud Black	http://www.baseball-reference.com/players/b/blackbu01.shtml	blackbu01	19	2	3	3	0	0	0	0	0	0	0		0	0	.000	.000	.000	.000	0	2	2
1952	34	Joe Black	http://www.baseball-reference.com/players/b/blackjo02.shtml	blackjo02	28	60	44	38	2	6	0	0	0	8	0	0	0	16	.158	.158	.158	.316	1	57	57
1952	35	Ewell Blackwell	http://www.baseball-reference.com/players/b/blackew01.shtml	blackew01	29	29	38	37	1	5	2	0	0	3	0	0	0	13	.135	.135	.189	.324	1	28	28
1952	36	Milt Bolling	http://www.baseball-reference.com/players/b/bollimi01.shtml	bollimi01	21	11	40	37	4	8	1	0	1	3	0	1	3	5	.216	.275	.324	.599	3	11	11
1952	37	Ray Boone	http://www.baseball-reference.com/players/b/boonera01.shtml	boonera01	28	108	401	336	65	92	9	2	8	52	0	1	59	34	.274	.385	.384	.769	49	103	103
1952	38	Bob Borkowski	http://www.baseball-reference.com/players/b/borkobo01.shtml	borkobo01	26	132	425	396	45	101	12	4	4	26	1	3	28	55	.255	.304	.336	.640	41	126	126
1952	39	Lou Boudreau	http://www.baseball-reference.com/players/b/boudrlo01.shtml	boudrlo01	34	4	3	2	1	0	0	0	0	2	0		0	0	.000	.000	.000	.000	0	4	4
1952	40	Roger Bowman	http://www.baseball-reference.com/players/b/bowmaro01.shtml	bowmaro01	24	2	1	1	0	0	0	0	0	0	0		0	1	.000	.000	.000	.000	0	2	2
1952	41	Cloyd Boyer	http://www.baseball-reference.com/players/b/boyercl01.shtml	boyercl01	24	25	41	39	2	8	2	1	0	5	0	0	2	8	.205	.244	.308	.552	3	24	24
1952	42	George Bradshaw	http://www.baseball-reference.com/players/b/bradsge01.shtml	bradsge01	27	10	27	25	4	6	2	0	0	7	0	0	1	2	.240	.296	.320	.616	2	10	10
1952	43	Ralph Branca	http://www.baseball-reference.com/players/b/brancra01.shtml	brancra01	26	17	21	20	0	0	0	0	0	0	0		0	9	.000	.000	.000	.000	0	16	16
1952	44	Al Brazle*	http://www.baseball-reference.com/players/b/brazlal01.shtml	brazlal01	38	48	35	34	2	5	1	0	0	5	0	0	0	2	.147	.147	.176	.324	1	46	46
1952	45	Harry Brecheen*	http://www.baseball-reference.com/players/b/brechha01.shtml	brechha01	37	26	37	31	3	7	0	0	0	1	0	0	5	5	.226	.333	.226	.559	2	25	25
1952	46	Ralph Brickner	http://www.baseball-reference.com/players/b/brickra01.shtml	brickra01	27	15	8	8	0	2	1	0	0	0	0	0	0	1	.250	.250	.375	.625	1	14	14
1952	47	Jim Brideweser	http://www.baseball-reference.com/players/b/brideji01.shtml	brideji01	25	44	42	39	12	10	0	0	0	2	0	0	3	5	.256	.310	.256	.566	3	42	42
1952	48	Rocky Bridges	http://www.baseball-reference.com/players/b/bridgro01.shtml	bridgro01	24	53	68	58	9	11	3	0	0	2	0	1	7	9	.190	.277	.241	.518	4	51	51
1952	49	Leon Brinkopf	http://www.baseball-reference.com/players/b/brinkle01.shtml	brinkle01	25	9	27	23	1	4	0	0	0	2	0	0	4	5	.174	.296	.174	.470	1	9	9
1952	50	Lou Brissie*	http://www.baseball-reference.com/players/b/brisslo01.shtml	brisslo01	28	44	16	12	0	3	0	0	0	1	0	0	1	0	.250	.308	.250	.558	1	42	42
1952	51	Dick Brodowski	http://www.baseball-reference.com/players/b/brododi01.shtml	brododi01	19	21	43	41	5	9	1	0	1	3	0	0	1	7	.220	.238	.317	.555	3	20	20
1952	52	Bobby Brown*	http://www.baseball-reference.com/players/b/brownbo03.shtml	brownbo03	27	30	106	94	7	24	2	0	1	15	1	1	10	6	.255	.333	.309	.642	9	29	29
1952	53	Hal Brown	http://www.baseball-reference.com/players/b/brownha01.shtml	brownha01	27	53	22	20	4	3	1	0	1	2	0	0	1	8	.150	.190	.350	.540	1	51	51
1952	54	Tommy Brown	http://www.baseball-reference.com/players/b/brownto02.shtml	brownto02	24	83	254	236	28	72	13	0	4	28	1	2	17	28	.305	.352	.411	.763	34	79	79
1952	55	Lew Burdette	http://www.baseball-reference.com/players/b/burdele01.shtml	burdele01	25	47	48	37	1	5	0	0	0	0	0	0	4	8	.135	.238	.135	.373	1	45	45
1952	56	Smoky Burgess*	http://www.baseball-reference.com/players/b/burgesm01.shtml	burgesm01	25	115	446	390	53	117	29	2	6	60	3	1	52	22	.300	.384	.431	.815	65	110	110
1952	57	Paul Burris	http://www.baseball-reference.com/players/b/burripa01.shtml	burripa01	28	57	186	176	15	39	4	0	2	22	0	0	7	20	.222	.255	.278	.534	13	55	55
1952	58	Jim Busby	http://www.baseball-reference.com/players/b/busbyji01.shtml	busbyji01	25	152	621	581	69	141	26	4	2	52	5	9	26	57	.243	.280	.312	.591	50	145	145
1952	59	Bud Byerly	http://www.baseball-reference.com/players/b/byerlbu01.shtml	byerlbu01	31	13	5	5	0	0	0	0	0	0	0		0	0	.000	.000	.000	.000	0	12	12
1952	60	Harry Byrd	http://www.baseball-reference.com/players/b/byrdha01.shtml	byrdha01	27	39	87	78	4	10	2	0	0	2	0	0	3	22	.128	.160	.154	.314	2	37	37
1952	61	Tommy Byrne*	http://www.baseball-reference.com/players/b/byrneto01.shtml	byrneto01	32	42	93	88	9	22	5	1	1	12	0	0	5	19	.250	.290	.364	.654	9	40	40
1952	62	Putsy Caballero	http://www.baseball-reference.com/players/c/cabalpu01.shtml	cabalpu01	24	37	47	44	12	11	3	0	0	7	1	0	2	3	.250	.283	.318	.601	4	35	35
1952	63	Bob Cain*	http://www.baseball-reference.com/players/c/cainbo01.shtml	cainbo01	27	37	70	61	8	9	0	1	0	1	0	0	4	15	.148	.200	.180	.380	2	35	35
1952	64	Roy Campanella	http://www.baseball-reference.com/players/c/camparo01.shtml	camparo01	30	134	557	489	76	132	19	1	23	102	8	4	60	62	.270	.353	.454	.807	77	128	128
1952	65	Frank Campos*	http://www.baseball-reference.com/players/c/campofr01.shtml	campofr01	28	55	123	118	10	31	6	1	0	9	0	0	1	14	.263	.281	.331	.612	10	53	53
1952	66	Andy Carey	http://www.baseball-reference.com/players/c/careyan01.shtml	careyan01	20	17	47	42	5	6	0	0	0	1	0	0	3	10	.143	.200	.143	.343	1	16	16
1952	67	Don Carlsen	http://www.baseball-reference.com/players/c/carlsdo01.shtml	carlsdo01	25	5	3	3	0	0	0	0	0	0	0		0	0	.000	.000	.000	.000	0	5	5
1952	68	Chico Carrasquel	http://www.baseball-reference.com/players/c/carrach01.shtml	carrach01	26	105	416	376	38	94	7	4	1	45	2	2	35	28	.250	.317	.298	.615	36	100	100
1952	69	Pete Castiglione	http://www.baseball-reference.com/players/c/castipe01.shtml	castipe01	31	70	246	224	29	60	9	1	4	19	3	3	18	8	.268	.325	.371	.696	27	67	67
1952	70	Phil Cavarretta*	http://www.baseball-reference.com/players/c/cavarph01.shtml	cavarph01	35	43	76	66	7	16	1	1	1	8	0	0	10	3	.242	.342	.333	.675	7	41	41
1952	71	Bob Cerv	http://www.baseball-reference.com/players/c/cervbo01.shtml	cervbo01	27	38	100	91	12	22	3	2	1	9	0	1	9	23	.242	.310	.352	.662	10	36	36
1952	72	Bob Chakales	http://www.baseball-reference.com/players/c/chakabo01.shtml	chakabo01	24	5	4	4	0	2	0	0	0	0	0	0	0	0	.500	.500	.500	1.000	1	5	5
1952	73	Cliff Chambers*	http://www.baseball-reference.com/players/c/chambcl01.shtml	chambcl01	30	27	37	33	4	9	3	0	0	1	0	0	3	8	.273	.333	.364	.697	4	26	26
1952	74	Bob Chipman*	http://www.baseball-reference.com/players/c/chipmbo01.shtml	chipmbo01	33	30	6	5	2	2	0	0	0	0	0	0	1	2	.400	.500	.400	.900	1	29	29
1952	75	Harry Chiti	http://www.baseball-reference.com/players/c/chitiha01.shtml	chitiha01	19	33	124	119	15	33	5	0	5	14	0	1	5	8	.277	.306	.445	.752	17	32	32
1952	76	Bubba Church	http://www.baseball-reference.com/players/c/churcbu01.shtml	churcbu01	27	36	55	53	5	12	2	0	1	2	0	0	1	7	.226	.241	.321	.561	4	34	34
1952	77	Allie Clark	http://www.baseball-reference.com/players/c/clarkal01.shtml	clarkal01	29	74	207	193	23	52	12	0	7	29	0	2	10	20	.269	.309	.440	.749	26	71	71
1952	78	Mel Clark	http://www.baseball-reference.com/players/c/clarkme01.shtml	clarkme01	27	49	176	164	22	56	6	4	1	16	2	1	6	14	.341	.368	.445	.814	27	47	47
1952	79	Mike Clark	http://www.baseball-reference.com/players/c/clarkmi01.shtml	clarkmi01	30	13	5	5	0	0	0	0	0	0	0		0	3	.000	.000	.000	.000	0	12	12
1952	80	Buzz Clarkson	http://www.baseball-reference.com/players/c/clarkbu01.shtml	clarkbu01	37	15	27	25	2	4	0	0	0	1	0	0	2	3	.160	.222	.160	.382	1	14	14
1952	81	Gil Coan*	http://www.baseball-reference.com/players/c/coangi01.shtml	coangi01	30	112	386	350	56	74	12	7	5	22	10	4	35	37	.211	.285	.329	.614	32	107	107
1952	82	Dave Cole	http://www.baseball-reference.com/players/c/coleda01.shtml	coleda01	21	23	8	8	0	0	0	0	0	0	0		0	4	.000	.000	.000	.000	0	22	22
1952	83	Jerry Coleman	http://www.baseball-reference.com/players/c/colemje01.shtml	colemje01	27	11	51	45	7	19	2	1	0	5	0	1	6	4	.422	.490	.511	1.001	11	11	11
1952	84	Ray Coleman*	http://www.baseball-reference.com/players/c/colemra01.shtml	colemra01	30	110	277	252	25	53	10	1	2	15	0	0	19	22	.210	.268	.282	.550	19	105	105
1952	85	Joe Collins*	http://www.baseball-reference.com/players/c/collijo01.shtml	collijo01	29	128	520	454	78	132	18	9	20	67	4	2	60	49	.291	.375	.502	.877	85	122	122
1952	86	Merl Combs*	http://www.baseball-reference.com/players/c/combsme01.shtml	combsme01	32	54	165	147	13	26	1	1	1	12	0	1	16	16	.177	.258	.218	.475	8	52	52
1952	87	Gene Conley	http://www.baseball-reference.com/players/c/conlege01.shtml	conlege01	21	4	5	5	0	2	0	0	0	1	0	0	0	0	.400	.400	.400	.800	1	4	4
1952	88	Bill Connelly*	http://www.baseball-reference.com/players/c/connebi01.shtml	connebi01	27	11	12	11	2	4	2	2	0	3	0	1	1	5	.364	.417	.909	1.326	4	11	11
1952	89	Sandy Consuegra	http://www.baseball-reference.com/players/c/consusa01.shtml	consusa01	31	31	22	19	0	4	0	0	0	5	0	0	1	6	.211	.250	.211	.461	1	30	30
1952	90	Walker Cooper	http://www.baseball-reference.com/players/c/coopewa01.shtml	coopewa01	37	107	395	367	36	88	13	1	11	60	1	0	24	33	.240	.288	.371	.659	39	102	102
1952	91	Al Corwin	http://www.baseball-reference.com/players/c/corwial01.shtml	corwial01	25	24	24	22	0	0	0	0	0	0	0		1	7	.000	.043	.000	.043	0	23	23
1952	92	Clint Courtney*	http://www.baseball-reference.com/players/c/courtcl01.shtml	courtcl01	25	124	478	431	39	123	25	3	5	52	0	2	41	27	.285	.349	.392	.741	59	119	119
1952	93	Billy Cox	http://www.baseball-reference.com/players/c/coxbi02.shtml	coxbi02	32	121	512	476	59	124	13	3	6	36	11	13	26	33	.261	.302	.338	.640	48	116	116
1952	94	Jake Crawford	http://www.baseball-reference.com/players/c/crawfja01.shtml	crawfja01	24	7	12	11	1	2	1	0	0	0	1	0	1	5	.182	.250	.273	.523	1	7	7
1952	95	Jack Crimian	http://www.baseball-reference.com/players/c/crimija01.shtml	crimija01	26	5	2	1	0	0	0	0	0	0	0		1	1	.000	.500	.000	.500	0	5	5
1952	96	George Crowe*	http://www.baseball-reference.com/players/c/crowege01.shtml	crowege01	31	76	252	228	27	60	14	1	4	22	0	1	19	26	.263	.333	.386	.719	28	73	73
1952	97	Jack Cusick	http://www.baseball-reference.com/players/c/cusicja01.shtml	cusicja01	24	51	87	81	5	13	1	0	0	6	0	1	6	9	.160	.218	.173	.391	3	49	49
1952	98	Jack Daniels*	http://www.baseball-reference.com/players/d/danieja02.shtml	danieja02	24	111	269	230	34	44	5	1	2	16	3	3	30	31	.191	.293	.248	.541	17	106	106
1952	99	Al Dark	http://www.baseball-reference.com/players/d/darkal01.shtml	darkal01	30	158	679	617	97	186	30	3	15	77	6	6	49	41	.301	.358	.433	.790	94	151	151
1952	100	Brandy Davis	http://www.baseball-reference.com/players/d/davisbr01.shtml	davisbr01	24	57	112	99	14	17	1	1	0	1	9	2	11	29	.172	.255	.202	.457	5	55	55
1952	101	Bobby Del Greco	http://www.baseball-reference.com/players/d/delgrbo01.shtml	delgrbo01	19	103	402	356	35	77	15	2	1	21	6	5	40	73	.216	.301	.278	.579	29	99	99
