1948	1	Cliff Aberson	http://www.baseball-reference.com/players/a/aberscl01.shtml	aberscl01	26	37	CHC	2.7%	27.0%	13.5%	5.4%	33%	2.00	3.2	32.0	5.3		1.00	57%			
1948	2	Bobby Adams	http://www.baseball-reference.com/players/a/adamsbo03.shtml	adamsbo03	26	294	CIN	0.3%	7.8%	8.5%	8.2%	31%	0.92	11.4	262.0	12.5		1.05	81%			
1948	3	Herb Adams*	http://www.baseball-reference.com/players/a/adamshe01.shtml	adamshe01	20	13	CHW	0.0%	7.7%	7.7%	7.7%	33%	1.00	11.0					77%			
1948	4	Andy Anderson	http://www.baseball-reference.com/players/a/anderan01.shtml	anderan01	25	96	SLB	1.0%	15.6%	8.3%	7.3%	29%	1.88	5.8	87.0	7.3		2.56	74%			
1948	5	Luke Appling	http://www.baseball-reference.com/players/a/applilu01.shtml	applilu01	41	594	CHW	0.0%	5.9%	15.8%	3.0%	12%	0.37	14.2		10.6		1.07	78%			
1948	6	Hank Arft*	http://www.baseball-reference.com/players/a/arftha01.shtml	arftha01	26	296	SLB	1.7%	14.5%	15.2%	6.1%	31%	0.96	5.8	49.6	6.5		0.94	68%			
1948	7	Richie Ashburn*	http://www.baseball-reference.com/players/a/ashburi01.shtml	ashburi01	21	530	PHI	0.4%	4.2%	11.3%	4.3%	15%	0.37	21.0	231.5	11.6		1.53	83%			
1948	8	Bill Baker	http://www.baseball-reference.com/players/b/bakerbi01.shtml	bakerbi01	37	134	STL	0.0%	5.2%	11.2%	8.2%	31%	0.47	17.0		7.9		0.97	84%			
1948	9	Floyd Baker*	http://www.baseball-reference.com/players/b/bakerfl01.shtml	bakerfl01	31	411	CHW	0.0%	6.3%	17.8%	2.7%	15%	0.36	12.9		18.6		1.09	75%			
1948	10	Hal Bamberger*	http://www.baseball-reference.com/players/b/bambeha01.shtml	bambeha01	23	13	NYG	0.0%	15.4%	7.7%	0.0%	0%	2.00	6.0				0.67	77%			
1948	11	Jack Banta*	http://www.baseball-reference.com/players/b/bantaja01.shtml	bantaja01	23	1	BRO	0.0%	0.0%	0.0%	0.0%							0.00	100%			
1948	12	Rex Barney	http://www.baseball-reference.com/players/b/barnere02.shtml	barnere02	23	90	BRO	0.0%	44.4%	2.2%	0.0%	0%	20.00	2.1		42.0		4.00	49%			
1948	13	Red Barrett	http://www.baseball-reference.com/players/b/barrere01.shtml	barrere01	33	44	BSN	0.0%	25.0%	0.0%	0.0%	0%		3.5		13.0		1.17	64%			
1948	14	Monty Basgall	http://www.baseball-reference.com/players/b/basgamo01.shtml	basgamo01	26	56	PIT	3.6%	8.9%	5.4%	5.4%	27%	1.67	10.2	25.5	8.5		0.94	79%			
1948	15	Matt Batts	http://www.baseball-reference.com/players/b/battsma01.shtml	battsma01	26	137	BOS	0.7%	6.6%	11.0%	9.5%	35%	0.60	13.1	118.0	4.9		0.97	79%			
1948	16	Hank Bauer	http://www.baseball-reference.com/players/b/bauerha01.shtml	bauerha01	25	56	NYY	1.8%	23.2%	10.7%	5.4%	33%	2.17	3.8	50.0	5.6		1.15	64%			
1948	17	Frank Baumholtz*	http://www.baseball-reference.com/players/b/baumhfr01.shtml	baumhfr01	29	450	CIN	0.9%	7.1%	6.0%	6.2%	23%	1.19	13.0	103.8	13.8		1.10	84%			
1948	18	Ted Beard*	http://www.baseball-reference.com/players/b/beardte01.shtml	beardte01	27	95	PIT	0.0%	19.0%	12.6%	4.2%	25%	1.50	4.5		11.6		0.55	66%			
1948	19	Gene Bearden*	http://www.baseball-reference.com/players/b/beardge01.shtml	beardge01	27	97	CLE	2.1%	9.3%	5.2%	5.2%	22%	1.80	10.0	45.0	6.4		0.74	81%			
1948	20	Johnny Beazley	http://www.baseball-reference.com/players/b/beazljo01.shtml	beazljo01	30	5	BSN	0.0%	20.0%	0.0%	0.0%			4.0				3.00	60%			
1948	21	Hank Behrman	http://www.baseball-reference.com/players/b/behrmha01.shtml	behrmha01	27	33	BRO	0.0%	36.4%	3.0%	0.0%	0%	12.00	2.3		28.0		2.20	48%			
1948	22	Al Benton	http://www.baseball-reference.com/players/b/bentoal01.shtml	bentoal01	37	13	DET	0.0%	46.2%	0.0%	7.7%	50%		1.8		11.0			38%			
1948	23	Johnny Berardino	http://www.baseball-reference.com/players/b/berarjo01.shtml	berarjo01	31	179	CLE	1.1%	8.9%	15.1%	4.5%	29%	0.59	9.2	73.5	14.7		0.73	72%			
1948	24	Johnny Bero*	http://www.baseball-reference.com/players/b/berojo01.shtml	berojo01	25	10	DET	0.0%	10.0%	10.0%	0.0%		1.00	9.0					80%			
1948	25	Yogi Berra*	http://www.baseball-reference.com/players/b/berrayo01.shtml	berrayo01	23	497	NYY	2.8%	4.8%	5.0%	9.7%	34%	0.96	19.5	33.5	4.8		0.76	87%			
1948	26	Neil Berry	http://www.baseball-reference.com/players/b/berryne01.shtml	berryne01	26	301	DET	0.0%	7.6%	12.3%	3.0%	13%	0.62	11.1		16.0		1.43	77%			
1948	27	Vern Bickford	http://www.baseball-reference.com/players/b/bickfve01.shtml	bickfve01	27	57	BSN	0.0%	21.1%	3.5%	3.5%	20%	6.00	4.1		7.0		1.20	65%			
1948	28	Charlie Bicknell	http://www.baseball-reference.com/players/b/bicknch01.shtml	bicknch01	19	5	PHI	0.0%	40.0%	0.0%	0.0%			2.5				1.00	60%			
1948	29	George Binks*	http://www.baseball-reference.com/players/b/binksge01.shtml	binksge01	33	71	TOT	0.0%	4.2%	5.6%	1.4%	11%	0.75	21.3		21.3		0.87	86%			
1948	30	George Binks*	http://www.baseball-reference.com/players/b/binksge01.shtml	binksge01	33	44	PHA	0.0%	4.6%	4.6%	2.3%	25%	1.00	20.5		20.5		1.00	89%			
1948	31	George Binks*	http://www.baseball-reference.com/players/b/binksge01.shtml	binksge01	33	27	SLB	0.0%	3.7%	7.4%	0.0%	0%	0.50	23.0		23.0		0.63	81%			
1948	32	Frank Biscan*	http://www.baseball-reference.com/players/b/biscafr01.shtml	biscafr01	28	30	SLB	0.0%	23.3%	13.3%	6.7%	40%	1.75	3.7		13.0		0.57	63%			
1948	33	Don Black	http://www.baseball-reference.com/players/b/blackdo01.shtml	blackdo01	31	16	CLE	0.0%	18.8%	0.0%	0.0%	0%		5.0				2.33	75%			
1948	34	Jim Blackburn	http://www.baseball-reference.com/players/b/blackji01.shtml	blackji01	24	7	CIN	0.0%	28.6%	14.3%	0.0%		2.00	3.0					57%			
1948	35	Ewell Blackwell	http://www.baseball-reference.com/players/b/blackew01.shtml	blackew01	25	51	CIN	0.0%	11.8%	0.0%	5.9%	27%		8.0		48.0		6.40	82%			
1948	36	Johnny Blatnik	http://www.baseball-reference.com/players/b/blatnjo01.shtml	blatnjo01	27	454	PHI	1.3%	17.0%	6.8%	9.0%	38%	2.48	5.4	69.2	9.2		0.98	73%			
1948	37	Buddy Blattner	http://www.baseball-reference.com/players/b/blattbu01.shtml	blattbu01	28	24	NYG	0.0%	8.3%	12.5%	4.2%	25%	0.67	10.0				0.86	75%			
1948	38	Eddie Bockman	http://www.baseball-reference.com/players/b/bockmed01.shtml	bockmed01	27	195	PIT	2.1%	18.0%	8.7%	6.2%	29%	2.06	5.0	44.0	7.7		0.90	70%			
1948	39	Tiny Bonham	http://www.baseball-reference.com/players/b/bonhati01.shtml	bonhati01	34	50	PIT	0.0%	14.0%	0.0%	0.0%	0%		7.0		16.3		1.20	84%			
1948	40	Ray Boone	http://www.baseball-reference.com/players/b/boonera01.shtml	boonera01	24	5	CLE	0.0%	20.0%	0.0%	20.0%	50%		5.0		5.0		1.00	80%			
1948	41	Hank Borowy	http://www.baseball-reference.com/players/b/borowha01.shtml	borowha01	32	38	CHC	0.0%	21.1%	5.3%	7.9%	38%	4.00	4.5				0.56	74%			
1948	42	Lou Boudreau	http://www.baseball-reference.com/players/b/boudrlo01.shtml	boudrlo01	30	676	CLE	2.7%	1.3%	14.5%	8.6%	29%	0.09	62.2	31.1	5.3		1.14	79%			
1948	43	Fred Bradley	http://www.baseball-reference.com/players/b/bradlfr01.shtml	bradlfr01	27	1	CHW	0.0%	0.0%	0.0%	0.0%								100%			
1948	44	Bobby Bragan	http://www.baseball-reference.com/players/b/bragabo01.shtml	bragabo01	30	14	BRO	0.0%	0.0%	7.1%	0.0%	0%	0.00					0.67	86%			
1948	45	Ralph Branca	http://www.baseball-reference.com/players/b/brancra01.shtml	brancra01	22	82	BRO	0.0%	19.5%	6.1%	1.2%	7%	3.20	4.6		37.0		2.20	71%			
