1981	1	Glenn Adams*	http://www.baseball-reference.com/players/a/adamsgl01.shtml	adamsgl01	33	243	MIN	243	89%	46			13	6	0	4	1.80	2	0	8	2	0	1	1	0	0	0		45	10	22%	23	7	30%	167	24	14%	20	9	45%	5	2	40%	0
1981	2	Luis Aguayo	http://www.baseball-reference.com/players/a/aguaylu01.shtml	aguaylu01	22	94	PHI	94	12%	18			3	1	0	0	0.60	1	0	2	1	0	0	1	0	2	2	100%	25	0	0%	17	4	24%	63	8	13%	8	3	38%	3	0	0%	0
1981	3	Willie Aikens*	http://www.baseball-reference.com/players/a/aikenwi01.shtml	aikenwi01	26	419	KCR	419	66%	93			2	0	0	0	1.62	17	0	11	12	5	4	13	0	0	0		68	11	16%	39	9	23%	278	37	13%	38	13	34%	14	6	43%	0
1981	4	Danny Ainge	http://www.baseball-reference.com/players/a/aingeda01.shtml	aingeda01	22	275	TOR	275	44%	46			0	0	0	0		0	0	3	0	0	0	0	0	5	4	80%	52	5	10%	33	12	36%	142	14	10%	15	7	47%	11	5	45%	0
1981	5	Doyle Alexander	http://www.baseball-reference.com/players/a/alexado01.shtml	alexado01	30	58	SFG	58	31%	9			0	0	0	0		0	0	4	0	0	0	0	0	4	4	100%	11	2	18%	12	3	25%	38	6	16%	6	2	33%	1	0	0%	0
1981	6	Gary Alexander	http://www.baseball-reference.com/players/a/alexaga01.shtml	alexaga01	28	51	PIT	51	78%	10			5	0	0	0	1.92	1	0	0	0	1	0	1	0	0	0		8	1	13%	3	1	33%	27	6	22%	4	2	50%	0	0		0
1981	7	Matt Alexander#	http://www.baseball-reference.com/players/a/alexama01.shtml	alexama01	34	11	PIT	11	100%	4			4	3	0	0	0.36	0	0	1	0	0	0	0	0	0	0		0	0		0	0		3	1	33%	0	0		0	0		0
1981	8	Kim Allen	http://www.baseball-reference.com/players/a/allenki01.shtml	allenki01	28	3	SEA	3	67%	0			2	0	0	0	0.02	0	0	0	0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0		0
1981	9	Neil Allen	http://www.baseball-reference.com/players/a/allenne01.shtml	allenne01	23	7	NYM	7	14%	1			0	0	0	0		0	0	0	0	0	0	0	0	2	2	100%	2	0	0%	2	0	0%	3	0	0%	0	0		0	0		0
1981	10	Gary Allenson	http://www.baseball-reference.com/players/a/allenga01.shtml	allenga01	26	164	BOS	164	34%	31			0	0	0	0		5	1	2	3	2	3	2	0	0	0		30	6	20%	14	3	21%	99	20	20%	9	4	44%	10	6	60%	0
1981	11	Bill Almon	http://www.baseball-reference.com/players/a/almonbi01.shtml	almonbi01	28	377	CHW	377	24%	105			0	0	0	0		4	0	8	2	2	1	3	0	3	2	67%	49	4	8%	26	7	27%	202	38	19%	19	14	74%	9	5	56%	0
1981	12	Jim Anderson	http://www.baseball-reference.com/players/a/anderji01.shtml	anderji01	24	181	SEA	181	34%	33			0	0	0	0		2	0	4	2	0	2	0	0	1	1	100%	30	4	13%	13	4	31%	114	20	18%	8	3	38%	4	2	50%	0
1981	13	Joaquin Andujar#	http://www.baseball-reference.com/players/a/andujjo01.shtml	andujjo01	28	26	TOT	26	100%	0			1	0	0	0	0.25	0	0	0	0	0	0	0	0	3	2	67%	6	0	0%	7	2	29%	17	0	0%	3	0	0%	1	0	0%	0
1981	14	Joaquin Andujar#	http://www.baseball-reference.com/players/a/andujjo01.shtml	andujjo01	28	6	HOU	6	100%	0			0	0	0	0		0	0	0	0	0	0	0	0	1	1	100%	2	0	0%	2	1	50%	5	0	0%	1	0	0%	0	0		0
1981	15	Joaquin Andujar#	http://www.baseball-reference.com/players/a/andujjo01.shtml	andujjo01	28	20	STL	20	100%	0			1	0	0	0	0.25	0	0	0	0	0	0	0	0	2	1	50%	4	0	0%	5	1	20%	12	0	0%	2	0	0%	1	0	0%	0
1981	16	Tony Armas	http://www.baseball-reference.com/players/a/armasto01.shtml	armasto01	27	462	OAK	462	34%	115			0	0	0	0		22	0	12	13	9	13	9	0	0	0		80	6	8%	29	3	10%	281	56	20%	24	10	42%	15	8	53%	0
1981	17	Alan Ashby#	http://www.baseball-reference.com/players/a/ashbyal01.shtml	ashbyal01	29	296	HOU	296	100%	69			4	2	0	1	3.35	4	0	9	3	1	3	1	0	4	3	75%	50	6	12%	23	7	30%	196	30	15%	21	12	57%	14	8	57%	0
1981	18	Brian Asselstine*	http://www.baseball-reference.com/players/a/asselbr01.shtml	asselbr01	27	91	ATL	91	97%	22			36	9	1	5	1.32	2	0	3	2	0	1	1	0	0	0		13	4	31%	8	1	13%	50	8	16%	4	3	75%	3	2	67%	0
