2002,1,Paul Abbott,/players/a/abbotpa01.shtml,abbotpa01,34,SEA,AL,7,5,0,26.1,8,2,6,0,0,1.000,,,2.73,1.14,P
2002,2,Brent Abernathy,/players/a/abernbr01.shtml,abernbr01,24,TBD,AL,116,115,109,1015.0,581,253,316,12,85,.979,-1,-2,5.05,4.91,2B
2002,3,Bobby Abreu,/players/a/abreubo01.shtml,abreubo01,28,PHI,NL,154,153,135,1354.0,297,282,10,5,2,.983,2,2,1.94,1.90,OF
2002,4,Jose Acevedo,/players/a/acevejo01.shtml,acevejo01,24,CIN,NL,6,5,0,23.2,3,2,1,0,0,1.000,,,1.14,0.50,P
2002,5,Juan Acevedo,/players/a/aceveju01.shtml,aceveju01,32,DET,AL,65,0,0,74.2,16,4,11,1,0,.938,,,1.81,0.23,P
2002,6,Terry Adams,/players/a/adamste01.shtml,adamste01,29,PHI,NL,46,19,0,136.2,39,11,24,4,1,.897,,,2.30,0.76,P
2002,7,Jeremy Affeldt,/players/a/affelje01.shtml,affelje01,23,KCR,AL,34,7,0,77.2,20,4,14,2,1,.900,,,2.09,0.53,P
2002,8,Benny Agbayani,/players/a/agbaybe01.shtml,agbaybe01,30,TOT,ZZ,50,40,23,333.2,80,77,2,1,0,.988,4,16,2.13,1.58,OF
2002,9,Kurt Ainsworth,/players/a/ainswku01.shtml,ainswku01,23,SFG,NL,6,4,0,25.2,9,1,8,0,0,1.000,,,3.16,1.50,P
2002,10,Israel Alcantara,/players/a/alcanis01.shtml,alcanis01,29,MIL,NL,9,6,5,55.0,21,20,0,1,1,.952,-3,-68,3.27,2.22,OF-1B
2002,11,Antonio Alfonseca,/players/a/alfonan01.shtml,alfonan01,30,CHC,NL,66,0,0,74.1,18,4,13,1,1,.944,,,2.06,0.26,P
2002,12,Edgardo Alfonzo,/players/a/alfoned01.shtml,alfoned01,28,NYM,NL,134,131,120,1154.0,385,95,278,12,22,.969,8,8,2.91,2.78,3B
2002,13,Luis Alicea,/players/a/alicelu01.shtml,alicelu01,36,KCR,AL,68,43,31,403.0,209,72,129,8,22,.962,2,7,4.49,2.96,2B-3B-1B-OF-SS
2002,14,Chad Allen,/players/a/allench01.shtml,allench01,27,CLE,AL,4,3,3,29.0,4,4,0,0,0,1.000,-0,-17,1.24,1.00,OF
2002,15,Luke Allen,/players/a/allenlu01.shtml,allenlu01,23,LAD,NL,3,1,1,16.0,4,4,0,0,0,1.000,-0,-8,2.25,1.33,OF
2002,16,Armando Almanza,/players/a/almanar01.shtml,almanar01,29,FLA,NL,51,0,0,45.2,8,3,5,0,0,1.000,,,1.58,0.16,P
2002,17,Carlos Almanzar,/players/a/almanca01.shtml,almanca01,28,CIN,NL,8,1,0,11.2,3,0,3,0,1,1.000,,,2.31,0.38,P
2002,18,Roberto Alomar,/players/a/alomaro01.shtml,alomaro01,34,NYM,NL,147,146,126,1265.2,632,273,348,11,94,.983,-12,-11,4.42,4.22,2B
2002,19,Sandy Alomar,/players/a/alomasa02.shtml,alomasa02,36,TOT,ZZ,88,76,71,676.2,507,483,22,2,4,.996,1,2,6.72,5.74,C
2002,20,Moises Alou,/players/a/aloumo01.shtml,aloumo01,35,CHC,NL,124,124,95,1043.2,211,203,6,2,1,.991,-9,-10,1.80,1.69,OF
2002,21,Juan Alvarez,/players/a/alvarju01.shtml,alvarju01,28,TEX,AL,52,0,0,39.2,9,5,4,0,1,1.000,,,2.04,0.17,P
2002,22,Tony Alvarez,/players/a/alvarto01.shtml,alvarto01,23,PIT,NL,8,7,4,60.2,10,10,0,0,0,1.000,-1,-18,1.48,1.25,OF
2002,23,Victor Alvarez,/players/a/alvarvi01.shtml,alvarvi01,25,LAD,NL,4,1,0,10.1,1,0,1,0,0,1.000,,,0.87,0.25,P
2002,24,Wilson Alvarez,/players/a/alvarwi01.shtml,alvarwi01,32,TBD,AL,23,10,0,75.0,8,2,6,0,0,1.000,,,0.96,0.35,P
2002,25,Alfredo Amezaga,/players/a/amezaal01.shtml,amezaal01,24,ANA,AL,5,3,2,34.0,18,7,11,0,1,1.000,1,21,4.76,3.60,SS
2002,26,Brady Anderson,/players/a/anderbr01.shtml,anderbr01,38,CLE,AL,29,22,16,208.2,53,52,0,1,0,.981,-2,-10,2.24,1.79,OF
2002,27,Brian Anderson,/players/a/anderbr02.shtml,anderbr02,30,ARI,NL,35,24,0,156.0,43,5,36,2,4,.953,,,2.37,1.17,P
2002,28,Garret Anderson,/players/a/anderga01.shtml,anderga01,30,ANA,AL,147,147,125,1276.2,311,302,7,2,3,.994,12,11,2.18,2.10,OF
2002,29,Jimmy Anderson,/players/a/anderji02.shtml,anderji02,26,PIT,NL,28,25,1,140.2,41,6,34,1,4,.976,,,2.56,1.43,P
2002,30,Marlon Anderson,/players/a/anderma02.shtml,anderma02,28,PHI,NL,143,140,110,1198.2,674,272,382,20,90,.970,2,2,4.91,4.57,2B
2002,31,Matt Anderson,/players/a/anderma01.shtml,anderma01,25,DET,AL,12,0,0,11.0,2,1,1,0,1,1.000,,,1.64,0.17,P
2002,32,Shane Andrews,/players/a/andresh01.shtml,andresh01,30,BOS,AL,7,3,2,34.0,16,9,7,0,2,1.000,1,25,4.24,2.29,3B-1B-OF
2002,33,Kevin Appier,/players/a/appieke01.shtml,appieke01,34,ANA,AL,32,32,0,188.1,32,18,14,0,0,1.000,,,1.53,1.00,P
2002,34,Alex Arias,/players/a/ariasal01.shtml,ariasal01,34,NYY,AL,5,2,1,20.0,7,0,6,1,1,.857,0,30,2.70,1.20,3B-SS
2002,35,Tony Armas,/players/a/armasto02.shtml,armasto02,24,MON,NL,29,29,0,164.1,37,15,22,0,4,1.000,,,2.03,1.28,P
2002,36,Rolando Arrojo,/players/a/arrojro01.shtml,arrojro01,33,BOS,AL,29,8,0,81.1,21,13,6,2,2,.905,,,2.10,0.66,P
2002,37,Bronson Arroyo,/players/a/arroybr01.shtml,arroybr01,25,PIT,NL,9,4,0,27.0,10,3,7,0,0,1.000,,,3.33,1.11,P
2002,38,Miguel Asencio,/players/a/asencmi01.shtml,asencmi01,21,KCR,AL,31,21,0,123.1,26,14,11,1,1,.962,,,1.82,0.81,P
2002,39,Andy Ashby,/players/a/ashbyan01.shtml,ashbyan01,34,LAD,NL,30,30,0,181.2,35,16,18,1,2,.971,,,1.68,1.13,P
2002,40,Pedro Astacio,/players/a/astacpe01.shtml,astacpe01,33,NYM,NL,31,31,3,191.2,35,6,28,1,0,.971,,,1.60,1.10,P
2002,41,Rich Aurilia,/players/a/aurilri01.shtml,aurilri01,30,SFG,NL,131,130,115,1126.0,558,213,334,11,97,.980,-4,-5,4.37,4.18,SS
2002,42,Brad Ausmus,/players/a/ausmubr01.shtml,ausmubr01,33,HOU,NL,129,121,116,1079.0,1010,942,65,3,9,.997,5,6,8.40,7.81,C
2002,43,Jeff Austin,/players/a/austije01.shtml,austije01,25,KCR,AL,10,0,0,11.0,0,0,0,0,0,,,,0.00,0.00,P
2002,44,Bruce Aven,/players/a/avenbr01.shtml,avenbr01,30,CLE,AL,7,6,4,50.0,12,12,0,0,0,1.000,1,29,2.16,1.71,OF
2002,45,Manny Aybar,/players/a/aybarma01.shtml,aybarma01,30,SFG,NL,15,0,0,14.1,3,2,1,0,0,1.000,,,1.88,0.20,P
2002,46,Brandon Backe,/players/b/backebr01.shtml,backebr01,24,TBD,AL,9,0,0,13.0,0,0,0,0,0,,,,0.00,0.00,P
2002,47,Mike Bacsik,/players/b/bacsimi02.shtml,bacsimi02,24,NYM,NL,11,9,1,55.2,20,4,15,1,0,.950,,,3.07,1.73,P
