1976,1,Glenn Abbott,/players/a/abbotgl01.shtml,abbotgl01,25,OAK,62.1,19,10,1,3,6,1,1,5,5,.500,0,3,0,0,2,20%,41.1,75,30,18,10,1,7,4.4,4.1,4.2,,,,,,
1976,2,Santo Alcala,/players/a/alcalsa01.shtml,alcalsa01,23,CIN,132.0,30,21,10,3,8,3,0,16,5,.762,0,3,3,1,10,48%,48.6,87,21,19,2,4,8,6.3,5.7,5.8,,,,,,
1976,3,Doyle Alexander,/players/a/alexado01.shtml,alexado01,25,TOT,201.0,30,25,11,9,5,2,3,12,13,.480,4,0,7,3,13,52%,51.8,88,24,27,12,6,9,4.1,4.3,6.9,,,,,,
1976,4,Doyle Alexander,/players/a/alexado01.shtml,alexado01,25,BAL,64.1,11,6,1,4,1,0,1,1,5,.167,0,0,2,1,2,33%,42.7,72,24,9,2,3,1,3.6,3.9,6.2,,,,,,
1976,5,Doyle Alexander,/players/a/alexado01.shtml,alexado01,25,NYY,136.2,19,19,10,5,4,2,2,11,8,.579,4,0,5,2,11,58%,54.7,88,25,18,10,3,8,4.3,4.4,7.2,,,,,,
1976,6,Joaquin Andujar,/players/a/andujjo01.shtml,andujjo01,23,HOU,172.1,28,25,9,10,6,0,2,9,16,.360,3,2,9,4,14,56%,51.8,84,18,18,12,4,11,3.1,2.7,6.8,,,,,,
1976,7,Bob Apodaca,/players/a/apodabo01.shtml,apodabo01,26,NYM,89.2,43,3,0,2,1,0,1,0,3,.000,0,1,0,0,1,33%,38.7,59,20,5,3,0,3,3.1,2.1,5.3,,,,,,
1976,8,Jerry Augustine*,/players/a/augusje01.shtml,augusje01,23,MIL,171.2,39,24,8,11,5,2,3,11,13,.458,1,1,5,3,12,50%,50.5,82,21,37,9,12,4,3.8,3.8,6.3,,,,,,
1976,9,Al Autry,/players/a/autryal01.shtml,autryal01,24,ATL,5.0,1,1,1,0,0,1,0,1,0,1.000,0,0,0,0,0,0%,47.0,47,47,0,0,0,1,4.5,7.2,5.0,,,,,,
1976,10,Stan Bahnsen,/players/b/bahnsst01.shtml,bahnsst01,31,OAK,143.0,35,14,3,6,5,1,3,5,9,.357,1,3,1,1,8,57%,51.5,84,31,22,3,4,5,4.2,4.5,5.7,,,,,,
