1979	1	Don Aase	http://www.baseball-reference.com/players/a/aasedo01.shtml	aasedo01	24	CAL	AL	37	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1
1979	2	Glenn Abbott	http://www.baseball-reference.com/players/a/abbotgl01.shtml	abbotgl01	28	SEA	AL	23	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1
1979	3	Glenn Adams*	http://www.baseball-reference.com/players/a/adamsgl01.shtml	adamsgl01	31	MIN	AL	119	362	326	34	98	13	1	8	50	2	2	25	27	.301	.350	.420	.770	104	137	3	3	1	6	0	D7/9
1979	4	Willie Aikens*	http://www.baseball-reference.com/players/a/aikenwi01.shtml	aikenwi01	24	CAL	AL	116	447	379	59	106	18	0	21	81	1	3	61	79	.280	.376	.493	.869	137	187	10	1	0	6	8	3D
1979	5	Danny Ainge	http://www.baseball-reference.com/players/a/aingeda01.shtml	aingeda01	20	TOR	AL	87	331	308	26	73	7	1	2	19	1	0	12	58	.237	.269	.286	.554	50	88	8	2	7	2	1	4/D
1979	6	Doyle Alexander	http://www.baseball-reference.com/players/a/alexado01.shtml	alexado01	28	TEX	AL	23	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1
1979	7	Gary Alexander	http://www.baseball-reference.com/players/a/alexaga01.shtml	alexaga01	26	CLE	AL	110	415	358	54	82	9	2	15	54	4	2	46	100	.229	.313	.391	.704	89	140	7	1	3	7	3	2D/79
1979	8	Matt Alexander#	http://www.baseball-reference.com/players/a/alexama01.shtml	alexama01	32	PIT	NL	44	13	13	16	7	0	1	0	1	13	1	0	0	.538	.538	.692	1.231	228	9	0	0	0	0	0	/7896
1979	9	Brian Allard	http://www.baseball-reference.com/players/a/allarbr01.shtml	allarbr01	21	TEX	AL	7	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	/1
1979	10	Neil Allen	http://www.baseball-reference.com/players/a/allenne01.shtml	allenne01	21	NYM	NL	50	14	14	0	0	0	0	0	0	0	0	0	6	.000	.000	.000	.000	-100	0	0	0	0	0	0	1
1979	11	Gary Allenson	http://www.baseball-reference.com/players/a/allenga01.shtml	allenga01	24	BOS	AL	108	271	241	27	49	10	2	3	22	1	1	20	42	.203	.264	.299	.563	49	72	8	1	6	3	0	2/5
1979	12	Bill Almon	http://www.baseball-reference.com/players/a/almonbi01.shtml	almonbi01	26	SDP	NL	100	226	198	20	45	3	0	1	8	6	5	21	48	.227	.299	.258	.556	59	51	1	0	5	2	7	46/8
1979	13	Jesus Alou	http://www.baseball-reference.com/players/a/alouje01.shtml	alouje01	37	HOU	NL	42	49	43	3	11	4	0	0	10	0	0	6	7	.256	.347	.349	.696	96	15	4	0	0	0	1	/739
1979	14	Dell Alston*	http://www.baseball-reference.com/players/a/alstode01.shtml	alstode01	26	CLE	AL	54	74	62	10	18	0	2	1	12	4	4	10	10	.290	.384	.403	.787	113	25	0	0	1	1	1	79/D
1979	15	Larry Andersen	http://www.baseball-reference.com/players/a/anderla02.shtml	anderla02	26	CLE	AL	8	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	/1
1979	16	Jim Anderson	http://www.baseball-reference.com/players/a/anderji01.shtml	anderji01	22	CAL	AL	96	264	234	33	58	13	1	3	23	3	2	17	31	.248	.298	.350	.648	78	82	6	1	9	3	0	65/42
1979	17	Mike Anderson	http://www.baseball-reference.com/players/a/andermi01.shtml	andermi01	28	PHI	NL	79	91	78	12	18	4	0	1	2	1	2	13	14	.231	.341	.321	.661	80	25	2	0	0	0	0	79/81
1979	18	Rick Anderson	http://www.baseball-reference.com/players/a/anderri01.shtml	anderri01	25	NYY	AL	1	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	/1
1979	19	Rob Andrews	http://www.baseball-reference.com/players/a/andrero01.shtml	andrero01	26	SFG	NL	75	170	154	22	40	3	0	2	13	4	1	8	9	.260	.289	.318	.607	71	49	5	0	4	4	0	4/5
1979	20	Joaquin Andujar#	http://www.baseball-reference.com/players/a/andujjo01.shtml	andujjo01	26	HOU	NL	46	65	57	3	5	1	0	2	7	0	0	2	32	.088	.117	.211	.327	-10	12	0	0	5	1	0	1
1979	21	Tony Armas	http://www.baseball-reference.com/players/a/armasto01.shtml	armasto01	25	OAK	AL	80	297	278	29	69	9	3	11	34	1	0	16	67	.248	.290	.421	.710	95	117	6	1	0	2	2	987
1979	22	Fernando Arroyo	http://www.baseball-reference.com/players/a/arroyfe01.shtml	arroyfe01	27	DET	AL	6	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	/1
1979	23	Alan Ashby#	http://www.baseball-reference.com/players/a/ashbyal01.shtml	ashbyal01	27	HOU	NL	108	370	336	25	68	15	2	2	35	0	0	26	70	.202	.262	.277	.538	51	93	8	2	3	3	10	2
1979	24	Brian Asselstine*	http://www.baseball-reference.com/players/a/asselbr01.shtml	asselbr01	25	ATL	NL	8	11	10	1	1	0	0	0	0	0	0	1	2	.100	.182	.100	.282	-23	1	1	0	0	0	1	/7
1979	25	Bill Atkinson*	http://www.baseball-reference.com/players/a/atkinbi01.shtml	atkinbi01	24	MON	NL	10	1	1	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000	-100	0	0	0	0	0	0	1
1979	26	Rick Auerbach	http://www.baseball-reference.com/players/a/auerbri01.shtml	auerbri01	29	CIN	NL	62	116	100	17	21	8	1	1	12	0	1	14	19	.210	.304	.340	.644	75	34	1	0	1	1	1	56/4
1979	27	Jerry Augustine*	http://www.baseball-reference.com/players/a/augusje01.shtml	augusje01	26	MIL	AL	43	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1
1979	28	Ramon Aviles	http://www.baseball-reference.com/players/a/avilera01.shtml	avilera01	27	PHI	NL	27	73	61	7	17	2	0	0	12	0	0	8	8	.279	.371	.311	.683	87	19	1	1	3	0	1	4
1979	29	Benny Ayala	http://www.baseball-reference.com/players/a/ayalabe01.shtml	ayalabe01	28	BAL	AL	42	94	86	15	22	5	0	6	13	0	0	6	9	.256	.298	.523	.821	120	45	2	0	0	2	1	7D/9
1979	30	Bob Babcock	http://www.baseball-reference.com/players/b/babcobo01.shtml	babcobo01	29	TEX	AL	4	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	/1
1979	31	Mike Bacsik	http://www.baseball-reference.com/players/b/bacsimi01.shtml	bacsimi01	27	MIN	AL	31	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1
1979	32	Stan Bahnsen	http://www.baseball-reference.com/players/b/bahnsst01.shtml	bahnsst01	34	MON	NL	55	14	14	2	1	0	0	1	2	0	0	0	5	.071	.071	.286	.357	-7	4	0	0	0	0	0	1
1979	33	Bob Bailor	http://www.baseball-reference.com/players/b/bailobo01.shtml	bailobo01	27	TOR	AL	130	465	414	50	95	11	5	1	38	14	8	36	27	.229	.297	.287	.585	59	119	6	6	4	5	2	*9/587D
1979	34	Doug Bair	http://www.baseball-reference.com/players/b/bairdo01.shtml	bairdo01	29	CIN	NL	65	8	8	0	0	0	0	0	0	0	0	0	5	.000	.000	.000	.000	-100	0	0	0	0	0	0	1
1979	35	Dusty Baker	http://www.baseball-reference.com/players/b/bakerdu01.shtml	bakerdu01	30	LAD	NL	151	616	554	86	152	29	1	23	88	11	4	56	70	.274	.340	.455	.795	117	252	16	1	2	3	0	*7
1979	36	Steve Baker	http://www.baseball-reference.com/players/b/bakerst01.shtml	bakerst01	22	DET	AL	21	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1
