1994	1	Jim Abbott*	http://www.baseball-reference.com/players/a/abbotji01.shtml	abbotji01	26	6	0	181	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0
1994	2	Kurt Abbott	http://www.baseball-reference.com/players/a/abbotku01.shtml	abbotku01	25	2	438	121	438	406	52	101	18	3	12	42	5	0	19	118	.249	.289	.397	.686	77	161	8	5	6	2	1
1994	3	Kyle Abbott*	http://www.baseball-reference.com/players/a/abbotky01.shtml	abbotky01	26	2	36	36	36	29	1	2	1	0	0	2	0	0	1	18	.069	.100	.103	.203	-42	3	0	0	6	0	0
1994	4	Paul Abbott	http://www.baseball-reference.com/players/a/abbotpa01.shtml	abbotpa01	26	4	0	33	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0
1994	5	Mark Acre	http://www.baseball-reference.com/players/a/acrema01.shtml	acrema01	25	1	0	34	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0
1994	6	Rick Aguilera	http://www.baseball-reference.com/players/a/aguilri01.shtml	aguilri01	32	10	160	422	160	138	12	28	3	0	3	11	0	0	6	37	.203	.236	.290	.526	46	40	1	0	16	0	0
1994	7	Scott Aldred*	http://www.baseball-reference.com/players/a/aldresc01.shtml	aldresc01	26	4	0	39	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0
1994	8	Mike Aldrete*	http://www.baseball-reference.com/players/a/aldremi01.shtml	aldremi01	33	8	2203	789	2203	1890	242	502	90	9	31	227	19	17	281	331	.266	.360	.372	.731	105	703	35	4	14	14	28
1994	9	Manny Alexander	http://www.baseball-reference.com/players/a/alexama02.shtml	alexama02	23	2	5	7	5	5	2	1	0	0	0	0	0	0	0	3	.200	.200	.200	.400	12	1	0	0	0	0	0
1994	10	Luis Alicea#	http://www.baseball-reference.com/players/a/alicelu01.shtml	alicelu01	28	5	1371	437	1371	1197	133	299	53	23	11	131	18	13	137	183	.250	.329	.360	.689	92	431	27	13	8	16	11
1994	11	Andy Allanson	http://www.baseball-reference.com/players/a/allanan01.shtml	allanan01	32	7	1543	477	1543	1404	140	343	45	4	13	130	23	17	80	211	.244	.286	.310	.596	65	435	27	8	34	16	4
1994	12	Roberto Alomar#	http://www.baseball-reference.com/players/a/alomaro01.shtml	alomaro01	26	7	4487	1021	4487	3943	626	1174	206	41	64	433	266	73	423	477	.298	.367	.419	.786	116	1654	81	22	71	28	25
1994	13	Sandy Alomar	http://www.baseball-reference.com/players/a/alomasa02.shtml	alomasa02	28	7	1582	424	1582	1455	161	390	74	4	32	180	18	13	85	165	.268	.314	.390	.705	93	568	32	19	11	12	9
1994	14	Moises Alou	http://www.baseball-reference.com/players/a/aloumo01.shtml	aloumo01	27	4	1404	374	1404	1265	208	381	88	14	49	219	40	14	105	165	.301	.354	.509	.863	128	644	22	8	9	17	19
1994	15	Wilson Alvarez*	http://www.baseball-reference.com/players/a/alvarwi01.shtml	alvarwi01	24	5	0	100	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0
1994	16	Rich Amaral	http://www.baseball-reference.com/players/a/amarari01.shtml	amarari01	32	4	810	236	810	717	101	193	37	3	6	69	28	14	63	103	.269	.330	.354	.684	83	254	13	5	18	7	1
1994	17	Ruben Amaro#	http://www.baseball-reference.com/players/a/amaroru02.shtml	amaroru02	29	4	536	187	536	468	55	108	19	8	10	47	13	6	48	65	.231	.313	.370	.682	91	173	13	9	7	3	2
1994	18	Larry Andersen	http://www.baseball-reference.com/players/a/anderla02.shtml	anderla02	41	17	45	699	45	38	4	5	0	0	0	0	0	0	3	15	.132	.195	.132	.327	-7	5	0	0	4	0	0
1994	19	Brady Anderson*	http://www.baseball-reference.com/players/a/anderbr01.shtml	anderbr01	30	7	3211	802	3211	2717	404	672	131	34	56	282	161	46	372	482	.247	.345	.382	.727	99	1039	25	46	50	26	29
1994	20	Brian Anderson*	http://www.baseball-reference.com/players/a/anderbr02.shtml	anderbr02	22	2	0	22	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0
1994	21	Garret Anderson*	http://www.baseball-reference.com/players/a/anderga01.shtml	anderga01	22	1	13	5	13	13	0	5	0	0	0	1	0	0	0	2	.385	.385	.385	.769	100	5	0	0	0	0	0
1994	22	Scott Anderson	http://www.baseball-reference.com/players/a/andersc01.shtml	andersc01	31	2	5	12	5	4	0	0	0	0	0	0	0	0	0	3	.000	.000	.000	.000	-100	0	0	0	1	0	0
1994	23	Eric Anthony*	http://www.baseball-reference.com/players/a/anthoer01.shtml	anthoer01	26	6	1790	509	1790	1606	190	363	64	6	59	219	20	11	160	387	.226	.296	.384	.679	87	616	30	5	3	15	17
1994	24	Kevin Appier	http://www.baseball-reference.com/players/a/appieke01.shtml	appieke01	26	6	0	159	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0
1994	25	Luis Aquino	http://www.baseball-reference.com/players/a/aquinlu01.shtml	aquinlu01	30	8	36	188	36	31	2	3	0	0	0	0	0	0	0	7	.097	.097	.097	.194	-49	3	0	0	5	0	0
1994	26	Alex Arias	http://www.baseball-reference.com/players/a/ariasal01.shtml	ariasal01	26	3	521	187	521	461	45	123	16	1	2	42	1	2	47	50	.267	.340	.319	.659	77	147	14	6	3	4	0
