1967,1,Hank Aaron,/players/a/aaronha01.shtml,aaronha01,33,ATL,NL,153,152,143,1349.0,341,322,12,7,3,.979,1,1,2.23,2.18,OF-2B
1967,2,Ted Abernathy,/players/a/abernte02.shtml,abernte02,34,CIN,NL,70,0,0,106.1,37,8,25,4,0,.892,,,2.79,0.47,P
1967,3,Jerry Adair,/players/a/adairje01.shtml,adairje01,30,TOT,AL,115,102,81,904.1,421,175,236,10,51,.976,6,8,4.09,3.57,2B-3B-SS
1967,4,Mike Adamson,/players/a/adamsmi01.shtml,adamsmi01,19,BAL,AL,3,2,0,9.2,0,0,0,0,0,,,,0.00,0.00,P
1967,5,Dave Adlesh,/players/a/adlesda01.shtml,adlesda01,23,HOU,NL,31,24,23,224.2,188,179,8,1,1,.995,0,0,7.49,6.03,C
1967,6,Tommie Agee,/players/a/ageeto01.shtml,ageeto01,24,CHW,AL,152,136,129,1266.1,354,337,6,11,2,.969,18,17,2.44,2.26,OF
1967,7,Hank Aguirre,/players/a/aguirha01.shtml,aguirha01,36,DET,AL,31,1,0,41.1,11,3,7,1,0,.909,,,2.18,0.32,P
1967,8,Jack Aker,/players/a/akerja01.shtml,akerja01,26,KCA,AL,57,0,0,88.0,26,7,19,0,3,1.000,,,2.66,0.46,P
1967,9,Luis Alcaraz,/players/a/alcarlu01.shtml,alcarlu01,26,LAD,NL,17,17,17,153.1,96,44,51,1,18,.990,-3,-20,5.58,5.59,2B
1967,10,Bernie Allen,/players/a/allenbe01.shtml,allenbe01,28,WSA,AL,75,62,58,601.1,381,177,200,4,57,.990,10,20,5.64,5.03,2B
1967,11,Bob Allen,/players/a/allenbo04.shtml,allenbo04,29,CLE,AL,47,0,0,54.1,14,4,10,0,0,1.000,,,2.32,0.30,P
1967,12,Dick Allen,/players/a/allendi01.shtml,allendi01,25,PHI,NL,123,121,115,1087.0,379,95,249,35,23,.908,-15,-16,2.85,2.80,3B-SS-2B
1967,13,Hank Allen,/players/a/allenha02.shtml,allenha02,26,WSA,AL,99,63,30,653.1,152,148,1,3,1,.980,-7,-13,2.05,1.51,OF
1967,14,Gene Alley,/players/a/alleyge01.shtml,alleyge01,26,PIT,NL,146,144,143,1290.1,783,257,500,26,105,.967,7,7,5.28,5.18,SS
1967,15,Bob Allison,/players/a/allisbo01.shtml,allisbo01,32,MIN,AL,145,144,84,1152.1,231,220,6,5,0,.978,-8,-8,1.77,1.56,OF
1967,16,Sandy Alomar,/players/a/alomasa01.shtml,alomasa01,23,TOT,MLB,25,9,5,100.0,60,27,32,1,9,.983,-1,-8,5.31,2.36,SS-2B-3B
1967,17,Felipe Alou,/players/a/aloufe01.shtml,aloufe01,32,ATL,NL,141,136,128,1215.1,907,864,34,9,67,.990,-12,-12,6.65,6.37,1B-OF
1967,18,Jesus Alou,/players/a/alouje01.shtml,alouje01,25,SFG,NL,123,116,103,1051.0,211,195,5,11,2,.948,-5,-6,1.71,1.63,OF
1967,19,Matty Alou,/players/a/alouma01.shtml,alouma01,28,PIT,NL,135,125,111,1121.0,264,252,9,3,3,.989,-9,-9,2.10,1.93,OF-1B
1967,20,George Altman,/players/a/altmage01.shtml,altmage01,34,CHC,NL,5,2,1,21.0,4,4,0,0,1,1.000,-1,-46,1.71,0.80,OF-1B
1967,21,Max Alvis,/players/a/alvisma01.shtml,alvisma01,29,CLE,AL,161,161,154,1450.0,490,169,304,17,20,.965,-3,-2,2.94,2.94,3B
1967,22,Ruben Amaro,/players/a/amaroru01.shtml,amaroru01,31,NYY,AL,128,117,109,1080.2,625,228,379,18,75,.971,-3,-3,5.06,4.74,SS-3B-1B
1967,23,Mike Andrews,/players/a/andremi01.shtml,andremi01,23,BOS,AL,145,135,115,1175.2,668,305,346,17,63,.975,-1,-1,4.98,4.49,2B-SS
