1997,1,Juan Acevedo,/players/a/aceveju01.shtml,aceveju01,27,NYM,47.2,52%,2.8%,15.4%,10.2%,8.8%,37%,0.57,0.72,69%,26%,8.1%,21%,46,3,7%
1997,2,Mark Acre,/players/a/acrema01.shtml,acrema01,28,OAK,15.2,67%,1.3%,16.0%,10.7%,9.3%,33%,0.61,0.55,72%,29%,3.7%,18%,14,1,7%
1997,3,Terry Adams,/players/a/adamste01.shtml,adamste01,24,CHC,74.0,52%,0.9%,18.8%,11.7%,5.6%,21%,1.47,2.02,68%,22%,3.7%,11%,83,9,11%
1997,4,Willie Adams,/players/a/adamswi02.shtml,adamswi02,24,OAK,58.1,50%,3.2%,13.1%,11.4%,12.1%,47%,0.65,1.00,70%,28%,8.7%,16%,59,2,3%
1997,5,Joel Adamson*,/players/a/adamsjo02.shtml,adamsjo02,25,MIL,76.1,35%,4.0%,17.3%,5.9%,8.3%,35%,0.84,1.25,70%,23%,12.6%,19%,63,8,13%
1997,6,Rick Aguilera,/players/a/aguilri01.shtml,aguilri01,35,MIN,68.1,55%,3.2%,23.9%,7.7%,7.4%,32%,0.72,0.91,63%,19%,9.9%,17%,51,5,10%
1997,7,Jose Alberro,/players/a/alberjo01.shtml,alberjo01,28,TEX,28.1,47%,2.8%,7.7%,11.9%,9.8%,38%,1.07,1.74,76%,27%,8.2%,9%,33,2,6%
1997,8,Scott Aldred*,/players/a/aldresc01.shtml,aldresc01,29,MIN,77.1,21%,5.7%,9.4%,8.0%,12.6%,43%,0.66,0.98,75%,21%,13.1%,11%,61,12,20%
1997,9,Antonio Alfonseca,/players/a/alfonan01.shtml,alfonan01,25,FLA,25.2,72%,2.4%,15.5%,8.1%,11.4%,39%,0.74,0.87,72%,26%,7.0%,19%,27,1,4%
1997,10,Carlos Almanzar,/players/a/almanca01.shtml,almanca01,23,TOR,3.1,42%,8.3%,33.3%,8.3%,8.3%,100%,0.75,1.00,50%,0%,33.3%,25%,0,0,
1997,11,Wilson Alvarez*,/players/a/alvarwi01.shtml,alvarwi01,27,TOT,212.0,20%,2.0%,20.0%,10.2%,5.6%,28%,0.72,0.81,66%,20%,7.0%,25%,197,15,8%
1997,12,Wilson Alvarez*,/players/a/alvarwi01.shtml,alvarwi01,27,CHW,145.2,18%,1.5%,17.9%,9.0%,6.0%,29%,0.69,0.78,70%,20%,4.8%,25%,129,10,8%
1997,13,Wilson Alvarez*,/players/a/alvarwi01.shtml,alvarwi01,27,SFG,66.1,23%,3.2%,24.4%,12.7%,4.6%,24%,0.78,0.91,58%,19%,12.9%,24%,68,5,7%
1997,14,Brian Anderson*,/players/a/anderbr02.shtml,anderbr02,25,CLE,48.0,18%,3.5%,11.1%,5.5%,5.5%,20%,0.64,0.74,80%,25%,7.6%,8%,44,4,9%
1997,15,Luis Andujar,/players/a/andujlu01.shtml,andujlu01,24,TOR,50.0,52%,3.7%,11.5%,8.6%,12.7%,41%,0.78,0.88,75%,15%,12.5%,22%,59,5,8%
1997,16,Kevin Appier,/players/a/appieke01.shtml,appieke01,29,KCR,235.2,46%,2.5%,20.2%,7.6%,7.3%,33%,0.64,0.88,69%,23%,7.1%,18%,170,19,11%
1997,17,Rene Arocha,/players/a/arochre01.shtml,arochre01,33,SFG,10.1,65%,3.7%,13.0%,9.3%,9.3%,29%,0.90,1.40,70%,27%,12.5%,20%,7,0,0%
1997,18,Andy Ashby,/players/a/ashbyan01.shtml,ashbyan01,29,SDP,200.2,47%,2.0%,16.9%,5.8%,6.2%,26%,1.31,1.75,73%,16%,7.4%,15%,143,11,8%
1997,19,Paul Assenmacher*,/players/a/assenpa01.shtml,assenpa01,36,CLE,49.0,48%,2.4%,25.9%,7.3%,5.4%,26%,0.73,1.09,63%,23%,7.8%,15%,48,0,0%
1997,20,Pedro Astacio,/players/a/astacpe01.shtml,astacpe01,28,TOT,202.1,56%,2.8%,19.3%,7.1%,7.9%,34%,1.28,1.84,69%,17%,10.8%,13%,148,18,12%
1997,21,Pedro Astacio,/players/a/astacpe01.shtml,astacpe01,28,LAD,153.2,52%,2.3%,17.6%,7.2%,8.0%,34%,1.20,1.69,71%,18%,8.1%,11%,108,11,10%
1997,22,Pedro Astacio,/players/a/astacpe01.shtml,astacpe01,28,COL,48.2,69%,4.3%,24.5%,6.7%,7.7%,33%,1.64,2.58,62%,13%,25.0%,23%,40,7,18%
1997,23,Steve Avery*,/players/a/averyst01.shtml,averyst01,27,BOS,96.2,18%,3.3%,11.3%,10.8%,9.5%,34%,0.69,0.94,74%,27%,8.7%,16%,102,14,14%
1997,24,Bobby Ayala,/players/a/ayalabo01.shtml,ayalabo01,27,SEA,96.2,52%,3.5%,22.8%,10.2%,8.2%,36%,1.03,1.35,62%,16%,11.7%,8%,93,13,14%
1997,25,Manny Aybar,/players/a/aybarma01.shtml,aybarma01,25,STL,68.0,46%,2.7%,13.9%,9.8%,7.1%,32%,0.61,0.78,70%,25%,6.8%,11%,54,6,11%
1997,26,Scott Bailes*,/players/b/bailesc01.shtml,bailesc01,35,TEX,22.0,48%,2.2%,15.4%,11.0%,4.4%,22%,1.00,1.74,69%,18%,6.7%,6%,26,4,15%
1997,27,Cory Bailey,/players/b/baileco01.shtml,baileco01,26,SFG,9.2,64%,2.2%,11.1%,8.9%,6.7%,20%,1.06,1.67,78%,22%,7.7%,24%,15,2,13%
1997,28,Roger Bailey,/players/b/bailero01.shtml,bailero01,26,COL,191.0,52%,3.2%,10.1%,8.4%,9.0%,36%,1.22,1.94,76%,19%,10.5%,13%,154,27,18%
1997,29,James Baldwin,/players/b/baldwja01.shtml,baldwja01,25,CHW,200.0,49%,2.2%,15.9%,9.4%,9.0%,39%,0.61,0.74,72%,24%,5.9%,18%,172,9,5%
1997,30,Willie Banks,/players/b/bankswi01.shtml,bankswi01,28,NYY,14.0,49%,0.0%,14.0%,10.5%,5.3%,33%,0.90,1.27,70%,19%,0.0%,24%,11,3,27%
1997,31,Manuel Barrios,/players/b/barrima01.shtml,barrima01,22,HOU,3.0,56%,0.0%,16.7%,16.7%,11.1%,33%,1.75,2.00,67%,8%,0.0%,25%,7,0,0%
1997,32,Rich Batchelor,/players/b/batchri01.shtml,batchri01,30,TOT,28.2,57%,1.5%,13.0%,10.1%,5.1%,18%,1.00,1.58,71%,24%,4.8%,14%,37,6,16%
1997,33,Rich Batchelor,/players/b/batchri01.shtml,batchri01,30,STL,16.0,55%,0.0%,10.5%,9.2%,5.3%,19%,1.11,1.60,75%,22%,0.0%,15%,17,3,18%
1997,34,Rich Batchelor,/players/b/batchri01.shtml,batchri01,30,SDP,12.2,60%,3.2%,16.1%,11.3%,4.8%,16%,0.86,1.55,66%,27%,10.5%,14%,20,3,15%
1997,35,Miguel Batista,/players/b/batismi01.shtml,batismi01,26,CHC,36.1,56%,2.4%,16.1%,14.3%,7.1%,33%,0.82,1.14,64%,23%,7.0%,7%,40,2,5%
1997,36,Jose Bautista,/players/b/bautijo01.shtml,bautijo01,32,TOT,52.2,58%,3.3%,9.5%,5.8%,7.5%,26%,0.93,1.13,78%,19%,9.6%,18%,51,4,8%
1997,37,Jose Bautista,/players/b/bautijo01.shtml,bautijo01,32,DET,40.1,55%,3.2%,10.3%,6.5%,7.6%,26%,0.92,1.10,78%,19%,9.4%,18%,41,3,7%
1997,38,Jose Bautista,/players/b/bautijo01.shtml,bautijo01,32,STL,12.1,70%,3.6%,7.1%,3.6%,7.1%,27%,0.96,1.20,79%,18%,10.5%,17%,10,1,10%
1997,39,Rod Beck,/players/b/beckro01.shtml,beckro01,28,SFG,70.0,49%,2.5%,18.9%,2.9%,5.3%,22%,0.76,0.90,74%,23%,7.0%,17%,55,7,13%
1997,40,Robbie Beckett*,/players/b/beckero01.shtml,beckero01,24,COL,1.2,29%,0.0%,28.6%,14.3%,14.3%,100%,0.00,0.00,57%,25%,0.0%,50%,0,0,
1997,41,Matt Beech*,/players/b/beechma01.shtml,beechma01,25,PHI,136.2,17%,4.2%,19.9%,9.5%,8.8%,36%,0.52,0.67,64%,30%,11.3%,15%,129,12,9%
1997,42,Tim Belcher,/players/b/belchti01.shtml,belchti01,35,KCR,213.1,51%,3.3%,12.2%,7.6%,9.5%,36%,0.76,1.06,76%,23%,8.5%,11%,169,19,11%
1997,43,Stan Belinda,/players/b/belinst01.shtml,belinst01,30,CIN,99.1,57%,2.6%,27.1%,7.9%,8.6%,43%,0.64,0.65,59%,20%,9.5%,23%,66,4,6%
1997,44,Rigo Beltran*,/players/b/beltrri01.shtml,beltrri01,27,STL,54.1,23%,1.3%,22.3%,7.6%,5.8%,28%,0.54,0.76,66%,23%,4.3%,24%,46,3,7%
1997,45,Alan Benes,/players/b/benesal01.shtml,benesal01,25,STL,161.2,50%,2.0%,24.0%,10.2%,5.0%,26%,0.94,1.24,62%,20%,8.1%,24%,117,11,9%
1997,46,Andy Benes,/players/b/benesan01.shtml,benesan01,29,STL,177.0,48%,1.2%,24.1%,8.4%,5.8%,28%,0.74,0.90,65%,24%,3.8%,13%,121,10,8%
1997,47,Armando Benitez,/players/b/benitar01.shtml,benitar01,24,BAL,73.1,59%,2.3%,34.5%,14.0%,3.9%,25%,0.46,0.40,48%,15%,10.4%,32%,74,4,5%
1997,48,Mike Benjamin,/players/b/benjami01.shtml,benjami01,31,BOS,1.0,100%,0.0%,0.0%,0.0%,0.0%,,0.50,0.50,100%,0%,0.0%,0%,0,0,
1997,49,Shayne Bennett,/players/b/bennesh01.shtml,bennesh01,25,MON,22.2,67%,2.0%,8.2%,9.2%,7.1%,33%,0.71,0.76,80%,20%,5.4%,18%,11,1,9%
1997,50,Jason Bere,/players/b/bereja01.shtml,bereja01,26,CHW,28.2,50%,3.3%,17.1%,13.8%,5.7%,35%,0.32,0.36,63%,23%,8.0%,17%,23,1,4%
1997,51,Sean Bergman,/players/b/bergmse01.shtml,bergmse01,27,SDP,99.0,57%,2.4%,16.4%,8.4%,10.0%,36%,0.99,1.20,71%,20%,7.5%,10%,81,5,6%
1997,52,Mike Bertotti*,/players/b/bertomi01.shtml,bertomi01,27,CHW,3.2,48%,0.0%,17.4%,8.7%,17.4%,44%,0.20,0.17,74%,18%,0.0%,20%,5,0,0%
1997,53,Brian Bevil,/players/b/bevilbr01.shtml,bevilbr01,25,KCR,16.1,60%,1.4%,18.1%,12.5%,6.9%,31%,0.58,0.75,67%,22%,3.7%,13%,17,2,12%
1997,54,Mike Bielecki,/players/b/bielemi01.shtml,bielemi01,37,ATL,57.1,56%,3.6%,24.0%,8.4%,7.2%,32%,0.69,0.88,62%,25%,11.7%,17%,49,3,6%
1997,55,Willie Blair,/players/b/blairwi01.shtml,blairwi01,31,DET,175.0,49%,2.4%,12.2%,6.2%,8.1%,32%,0.71,0.93,78%,22%,6.4%,17%,125,15,12%
1997,56,Ron Blazier,/players/b/blaziro01.shtml,blaziro01,25,PHI,53.2,62%,3.3%,17.5%,8.8%,10.0%,39%,0.56,0.53,70%,30%,9.1%,19%,32,3,9%
1997,57,Doug Bochtler,/players/b/bochtdo01.shtml,bochtdo01,26,SDP,60.1,49%,1.1%,16.4%,17.8%,5.7%,31%,0.54,0.51,63%,18%,3.4%,26%,63,3,5%
1997,58,Brian Boehringer,/players/b/boehrbr01.shtml,boehrbr01,28,NYY,48.0,62%,1.9%,25.2%,15.2%,6.2%,33%,0.46,0.52,56%,22%,5.6%,14%,47,2,4%
1997,59,Wade Boggs,/players/b/boggswa01.shtml,boggswa01,39,NYY,1.0,50%,0.0%,25.0%,25.0%,0.0%,,,,50%,0%,,,2,0,0%
1997,60,Brian Bohanon*,/players/b/bohanbr01.shtml,bohanbr01,28,NYM,94.1,21%,2.2%,16.0%,8.3%,7.5%,33%,1.04,1.52,71%,24%,7.3%,13%,75,6,8%
1997,61,Ricky Bones,/players/b/bonesri01.shtml,bonesri01,28,TOT,96.0,54%,2.7%,9.8%,8.0%,7.3%,25%,0.91,1.19,77%,24%,7.1%,10%,112,11,10%
1997,62,Ricky Bones,/players/b/bonesri01.shtml,bonesri01,28,CIN,17.2,61%,2.0%,8.2%,11.2%,8.2%,26%,0.92,1.14,76%,19%,6.3%,18%,24,0,0%
1997,63,Ricky Bones,/players/b/bonesri01.shtml,bonesri01,28,KCR,78.1,52%,2.8%,10.2%,7.1%,7.1%,25%,0.91,1.20,78%,25%,7.3%,8%,88,11,13%
1997,64,Toby Borland,/players/b/borlato02.shtml,borlato02,28,TOT,16.2,57%,2.3%,9.0%,23.6%,3.4%,18%,0.68,1.10,62%,25%,6.7%,12%,22,3,14%
1997,65,Toby Borland,/players/b/borlato02.shtml,borlato02,28,NYM,13.1,54%,1.5%,10.8%,21.5%,3.1%,18%,0.87,1.36,65%,19%,4.8%,9%,12,2,17%
1997,66,Toby Borland,/players/b/borlato02.shtml,borlato02,28,BOS,3.1,67%,4.2%,4.2%,29.2%,4.2%,17%,0.27,0.50,54%,43%,11.1%,18%,10,1,10%
1997,67,Joe Borowski,/players/b/borowjo01.shtml,borowjo01,26,TOT,26.0,51%,1.6%,6.5%,16.3%,8.1%,35%,0.98,1.12,75%,19%,5.4%,20%,25,2,8%
1997,68,Joe Borowski,/players/b/borowjo01.shtml,borowjo01,26,ATL,24.0,52%,1.8%,5.4%,14.4%,8.1%,33%,0.93,1.13,77%,20%,5.7%,20%,23,2,9%
