1982	1	Glenn Adams*	http://www.baseball-reference.com/players/a/adamsgl01.shtml	adamsgl01	34	73	TOR	-2.4	-0.2	73	-0.5	1.0	-1.5	1.11	-0.2	-0.3	-0.9	-0.1	0.93	-1.9	3.50	9
1982	2	Ricky Adams	http://www.baseball-reference.com/players/a/adamsri02.shtml	adamsri02	23	16	CAL	-2.0	-0.2	17	-0.1	0.2	-0.3	.93	-0.2	0.0	-2.4	-0.2	1.01	-2.5	0.71	1
1982	3	Luis Aguayo	http://www.baseball-reference.com/players/a/aguaylu01.shtml	aguaylu01	23	63	PHI	2.1	0.2	65	0.3	1.3	-1.0	1.01	0.4	-0.1	3.2	0.3	0.92	3.9	1.65	5
1982	4	Willie Aikens*	http://www.baseball-reference.com/players/a/aikenwi01.shtml	aikenwi01	27	519	KCR	12.7	1.2	525	1.1	8.4	-7.3	.83	1.3	-0.0	11.1	1.1	0.94	13.2	1.00	10
1982	5	Neil Allen	http://www.baseball-reference.com/players/a/allenne01.shtml	allenne01	24	9	NYM	-0.2	-0.0	9	0.4	0.4	-0.0	.94	0.0	0.4	0.3	0.0	1.02	0.5		0
1982	6	Gary Allenson	http://www.baseball-reference.com/players/a/allenga01.shtml	allenga01	27	307	BOS	-11.8	-1.2	311	-0.3	4.6	-4.9	.90	-0.7	0.4	-3.5	-0.3	0.92	-6.8	0.47	1
1982	7	Bill Almon	http://www.baseball-reference.com/players/a/almonbi01.shtml	almonbi01	29	336	CHW	-7.6	-0.8	359	-1.0	5.4	-6.4	.99	-0.5	-0.5	-10.4	-1.0	0.96	-7.2	1.33	1
1982	8	Porfi Altamirano	http://www.baseball-reference.com/players/a/altampo01.shtml	altampo01	30	4	PHI	-0.4	-0.0	4	-0.1	0.0	-0.1	.94	-0.1	-0.0	-0.8	-0.1	1.10	-0.4		0
1982	9	Joaquin Andujar#	http://www.baseball-reference.com/players/a/andujjo01.shtml	andujjo01	29	104	STL	-13.6	-1.4	105	-1.8	0.7	-2.4	1.05	-1.4	-0.2	-17.1	-1.8	1.08	-15.7		0
1982	10	Tony Armas	http://www.baseball-reference.com/players/a/armasto01.shtml	armasto01	28	578	OAK	-4.2	-0.4	588	-0.4	11.2	-11.6	1.03	-0.6	0.2	-4.2	-0.4	0.95	1.1	3.54	2
1982	11	Alan Ashby#	http://www.baseball-reference.com/players/a/ashbyal01.shtml	ashbyal01	30	372	HOU	3.7	0.4	376	0.4	7.2	-6.9	1.10	0.3	-0.0	5.7	0.6	0.98	8.4	2.00	6
1982	12	Benny Ayala	http://www.baseball-reference.com/players/a/ayalabe01.shtml	ayalabe01	31	133	BAL	3.4	0.3	136	-0.2	2.9	-3.1	1.24	0.3	-0.4	2.3	0.2	1.03	3.5	2.57	24
