1949,1,Cliff Aberson,/players/a/aberscl01.shtml,aberscl01,27,CHC,NL,1,1,1,2,2,0,0,0,1.000,2.00,OF
1949,2,Cal Abrams,/players/a/abramca01.shtml,abramca01,25,BRO,NL,7,7,6,12,9,1,2,0,.833,1.43,OF
1949,3,Bobby Adams,/players/a/adamsbo03.shtml,adamsbo03,27,CIN,NL,77,63,58,343,176,160,7,29,.980,4.36,2B-3B
1949,4,Herb Adams,/players/a/adamshe01.shtml,adamshe01,21,CHW,AL,48,46,43,119,112,4,3,1,.975,2.42,OF
1949,5,Dewey Adkins,/players/a/adkinde01.shtml,adkinde01,31,CHC,NL,30,5,1,29,9,18,2,1,.931,0.90,P
1949,6,Ed Albrecht,/players/a/albreed01.shtml,albreed01,20,SLB,AL,1,1,1,1,0,1,0,0,1.000,1.00,P
1949,7,Andy Anderson,/players/a/anderan01.shtml,anderan01,26,SLB,AL,60,36,28,178,74,98,6,24,.966,2.87,SS-2B-3B
1949,8,Johnny Antonelli,/players/a/antonjo02.shtml,antonjo02,19,BSN,NL,22,10,3,23,5,14,4,0,.826,0.86,P
1949,9,Luke Appling,/players/a/applilu01.shtml,applilu01,42,CHW,AL,141,140,117,729,253,450,26,95,.964,4.99,SS
1949,10,Richie Ashburn,/players/a/ashburi01.shtml,ashburi01,22,PHI,NL,154,154,152,538,514,13,11,3,.980,3.42,OF
1949,11,Joe Astroth,/players/a/astrojo01.shtml,astrojo01,26,PHA,AL,44,41,36,191,163,24,4,4,.979,4.25,C
1949,12,Bobby Avila,/players/a/avilabo01.shtml,avilabo01,25,CLE,AL,5,1,0,12,5,7,0,1,1.000,2.40,2B
1949,13,Bill Baker,/players/b/bakerbi01.shtml,bakerbi01,38,STL,NL,10,3,3,17,16,1,0,1,1.000,1.70,C
1949,14,Floyd Baker,/players/b/bakerfl01.shtml,bakerfl01,32,CHW,AL,126,119,107,400,111,280,9,32,.978,3.10,3B-SS-2B
1949,15,Jack Banta,/players/b/bantaja01.shtml,bantaja01,24,BRO,NL,48,12,2,38,8,27,3,3,.921,0.73,P
1949,16,Rex Barney,/players/b/barnere02.shtml,barnere02,24,BRO,NL,38,20,6,16,4,10,2,1,.875,0.37,P
1949,17,Red Barrett,/players/b/barrere01.shtml,barrere01,34,BSN,NL,23,0,0,18,3,14,1,0,.944,0.74,P
1949,18,Monty Basgall,/players/b/basgamo01.shtml,basgamo01,27,PIT,NL,101,88,75,462,224,225,13,58,.972,4.45,2B-3B
1949,19,Matt Batts,/players/b/battsma01.shtml,battsma01,27,BOS,AL,50,39,36,221,193,23,5,2,.977,4.32,C
1949,20,Hank Bauer,/players/b/bauerha01.shtml,bauerha01,26,NYY,AL,95,78,52,171,156,11,4,3,.977,1.76,OF
1949,21,Jim Baumer,/players/b/baumeji01.shtml,baumeji01,18,CHW,AL,7,5,3,16,3,12,1,4,.938,2.14,SS
1949,22,Frank Baumholtz,/players/b/baumhfr01.shtml,baumhfr01,30,TOT,NL,63,54,47,127,120,4,3,3,.976,1.97,OF
1949,23,Ted Beard,/players/b/beardte01.shtml,beardte01,28,PIT,NL,10,5,4,10,9,0,1,0,.900,0.90,OF
1949,24,Gene Bearden,/players/b/beardge01.shtml,beardge01,28,CLE,AL,32,19,5,52,9,42,1,2,.981,1.59,P
1949,25,Johnny Beazley,/players/b/beazljo01.shtml,beazljo01,31,BSN,NL,1,0,0,0,0,0,0,0,,0.00,P
1949,26,Hank Behrman,/players/b/behrmha01.shtml,behrmha01,28,NYG,NL,43,4,1,17,6,11,0,0,1.000,0.40,P
1949,27,Al Benton,/players/b/bentoal01.shtml,bentoal01,38,CLE,AL,40,11,4,21,4,17,0,2,1.000,0.53,P
1949,28,Johnny Berardino,/players/b/berarjo01.shtml,berarjo01,32,CLE,AL,36,28,26,112,38,68,6,7,.946,2.94,3B-2B-SS
1949,29,Yogi Berra,/players/b/berrayo01.shtml,berrayo01,24,NYY,AL,109,104,84,611,544,60,7,18,.989,5.54,C
1949,30,Neil Berry,/players/b/berryne01.shtml,berryne01,27,DET,AL,99,90,74,478,227,237,14,56,.971,4.69,2B-SS
1949,31,Hank Biasatti,/players/b/biasaha01.shtml,biasaha01,27,PHA,AL,8,4,4,47,44,2,1,4,.979,5.75,1B
1949,32,Vern Bickford,/players/b/bickfve01.shtml,bickfve01,28,BSN,NL,37,36,15,58,7,50,1,3,.983,1.54,P
1949,33,Charlie Bicknell,/players/b/bicknch01.shtml,bicknch01,20,PHI,NL,13,0,0,8,2,5,1,1,.875,0.54,P
1949,34,Jim Bilbrey,/players/b/bilbrji01.shtml,bilbrji01,25,SLB,AL,1,0,0,1,0,1,0,0,1.000,1.00,P
1949,35,Steve Bilko,/players/b/bilkost01.shtml,bilkost01,20,STL,NL,5,4,2,45,42,3,0,1,1.000,9.00,1B
1949,36,Ewell Blackwell,/players/b/blackew01.shtml,blackew01,26,CIN,NL,30,4,0,23,4,18,1,1,.957,0.73,P
1949,37,Johnny Blatnik,/players/b/blatnjo01.shtml,blatnjo01,28,PHI,NL,2,2,2,3,3,0,0,0,1.000,1.50,OF
1949,38,Buddy Blattner,/players/b/blattbu01.shtml,blattbu01,29,PHI,NL,28,20,19,75,35,38,2,7,.973,2.61,2B-3B-SS
1949,39,Jimmy Bloodworth,/players/b/bloodji01.shtml,bloodji01,31,CIN,NL,123,117,96,720,447,262,11,75,.985,5.76,2B-1B-3B
1949,40,Eddie Bockman,/players/b/bockmed01.shtml,bockmed01,28,PIT,NL,73,56,51,198,62,128,8,14,.960,2.60,3B-2B
