1957	1	Hank Aaron	http://www.baseball-reference.com/players/a/aaronha01.shtml	aaronha01	23	4	579	2509	2294	387	718	125	35	110	399	8	8	171	212	.313	.360	.542	.902	143	1243	67	8	18	18	26
1957	2	Al Aber*	http://www.baseball-reference.com/players/a/aberal01.shtml	aberal01	29	6	168	117	100	5	14	0	0	0	6	0	0	8	41	.140	.202	.140	.342	-5	14	2	0	8	1	0
1957	3	Ted Abernathy	http://www.baseball-reference.com/players/a/abernte02.shtml	abernte02	24	3	71	70	61	5	10	1	0	0	2	0	0	1	16	.164	.190	.180	.371	2	11	3	1	6	0	0
1957	4	Tom Acker	http://www.baseball-reference.com/players/a/ackerto01.shtml	ackerto01	27	2	78	47	38	4	2	0	0	0	1	0	0	6	27	.053	.200	.053	.253	-29	2	1	1	2	0	0
1957	5	Bobby Adams	http://www.baseball-reference.com/players/a/adamsbo03.shtml	adamsbo03	35	12	1216	4423	3921	577	1055	184	45	37	299	65	30	408	431	.269	.340	.367	.707	90	1440	60	17	75	5	1
1957	6	Joe Adcock	http://www.baseball-reference.com/players/a/adcocjo01.shtml	adcocjo01	29	8	908	3481	3186	420	900	164	23	137	507	9	14	240	412	.282	.334	.477	.812	117	1521	107	11	36	8	12
1957	7	Hank Aguirre	http://www.baseball-reference.com/players/a/aguirha01.shtml	aguirha01	26	3	30	29	26	1	2	0	0	0	2	0	0	0	13	.077	.077	.077	.154	-59	2	0	0	3	0	0
1957	8	Bob Alexander	http://www.baseball-reference.com/players/a/alexabo01.shtml	alexabo01	34	2	9	1	1	0	0	0	0	0	0	0	0	0	1	.000	.000	.000	.000	-100	0	0	0	0	0	0
1957	9	Tom Alston*	http://www.baseball-reference.com/players/a/alstoto01.shtml	alstoto01	31	4	91	299	271	30	66	15	2	4	36	3	5	25	46	.244	.311	.358	.669	75	97	6	2	0	1	0
1957	10	Joe Altobelli*	http://www.baseball-reference.com/players/a/altobjo01.shtml	altobjo01	25	2	125	181	162	17	33	6	2	2	14	3	3	10	28	.204	.256	.302	.558	50	49	1	2	5	2	0
1957	11	Joey Amalfitano	http://www.baseball-reference.com/players/a/amalfjo01.shtml	amalfjo01	23	2	45	29	27	10	5	1	1	0	1	0	0	2	6	.185	.241	.296	.538	41	8	0	0	0	0	0
1957	12	Vicente Amor	http://www.baseball-reference.com/players/a/amorvi01.shtml	amorvi01	24	2	13	6	6	0	1	0	0	0	0	0	0	0	1	.167	.167	.167	.333	-12	1	0	0	0	0	0
1957	13	Sandy Amoros*	http://www.baseball-reference.com/players/a/amorosa01.shtml	amorosa01	27	5	438	1458	1225	206	321	55	23	42	172	18	15	196	176	.262	.367	.447	.815	111	548	22	11	18	6	14
1957	14	Bob Anderson	http://www.baseball-reference.com/players/a/anderbo01.shtml	anderbo01	21	1	8	4	4	0	0	0	0	0	0	0	0	0	3	.000	.000	.000	.000	-100	0	0	0	0	0	0
1957	15	Harry Anderson*	http://www.baseball-reference.com/players/a/anderha02.shtml	anderha02	25	1	118	452	400	53	107	15	4	17	61	2	3	36	61	.268	.333	.453	.785	112	181	6	6	3	6	7
