1995	1	Jim Abbott*	http://www.baseball-reference.com/players/a/abbotji01.shtml	abbotji01	27	TOT	AL	30	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1
1995	2	Jim Abbott*	http://www.baseball-reference.com/players/a/abbotji01.shtml	abbotji01	27	CHW	AL	17	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1
1995	3	Jim Abbott*	http://www.baseball-reference.com/players/a/abbotji01.shtml	abbotji01	27	CAL	AL	13	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1
1995	4	Kurt Abbott	http://www.baseball-reference.com/players/a/abbotku01.shtml	abbotku01	26	FLA	NL	120	468	420	60	107	18	7	17	60	4	3	36	110	.255	.318	.452	.770	101	190	6	5	2	5	4	*6
1995	5	Kyle Abbott*	http://www.baseball-reference.com/players/a/abbotky01.shtml	abbotky01	27	PHI	NL	18	2	2	1	1	0	0	0	0	0	0	0	1	.500	.500	.500	1.000	167	1	0	0	0	0	0	1
1995	6	Juan Acevedo	http://www.baseball-reference.com/players/a/aceveju01.shtml	aceveju01	25	COL	NL	17	19	18	0	1	0	0	0	0	0	0	1	6	.056	.105	.056	.161	-60	1	2	0	0	0	0	1
1995	7	Mark Acre	http://www.baseball-reference.com/players/a/acrema01.shtml	acrema01	26	OAK	AL	43	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1
1995	8	Terry Adams	http://www.baseball-reference.com/players/a/adamste01.shtml	adamste01	22	CHC	NL	18	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1
1995	9	Rick Aguilera	http://www.baseball-reference.com/players/a/aguilri01.shtml	aguilri01	33	TOT	AL	52	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1
1995	10	Rick Aguilera	http://www.baseball-reference.com/players/a/aguilri01.shtml	aguilri01	33	MIN	AL	22	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1
1995	11	Rick Aguilera	http://www.baseball-reference.com/players/a/aguilri01.shtml	aguilri01	33	BOS	AL	30	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1
1995	12	Pat Ahearne	http://www.baseball-reference.com/players/a/ahearpa01.shtml	ahearpa01	25	DET	AL	4	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	/1
1995	13	Jose Alberro	http://www.baseball-reference.com/players/a/alberjo01.shtml	alberjo01	26	TEX	AL	12	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1
1995	14	Mike Aldrete*	http://www.baseball-reference.com/players/a/aldremi01.shtml	aldremi01	34	TOT	AL	78	172	149	19	40	8	0	4	24	0	0	19	31	.268	.349	.403	.752	102	60	4	1	0	3	1	37/9D8
1995	15	Mike Aldrete*	http://www.baseball-reference.com/players/a/aldremi01.shtml	aldremi01	34	OAK	AL	60	147	125	18	34	8	0	4	21	0	0	19	23	.272	.367	.432	.799	116	54	3	1	0	2	1	3/798
1995	16	Mike Aldrete*	http://www.baseball-reference.com/players/a/aldremi01.shtml	aldremi01	34	CAL	AL	18	25	24	1	6	0	0	0	3	0	0	0	8	.250	.240	.250	.490	29	6	1	0	0	1	0	/D73
