1998	1	Jeff Abbott	http://www.baseball-reference.com/players/a/abbotje01.shtml	abbotje01	25	CHW	261	956	3.66	626	65.5%	21.9%	9.6%	32.7%	35.8%	78.1%	0.3%	51.2%	87.7%	33.0%	3.1%	8	0	12.6%	33	20	5.4%	14	10	10	18	35.7%	0	0	0
1998	2	Kurt Abbott	http://www.baseball-reference.com/players/a/abbotku01.shtml	abbotku01	29	TOT	212	762	3.59	506	66.4%	24.1%	17.0%	30.2%	28.7%	75.9%	0.0%	50.4%	77.6%	34.0%	2.4%	5	1	8.5%	18	9	5.2%	11	10	19	34	35.8%	0	0	0
1998	3	Kurt Abbott	http://www.baseball-reference.com/players/a/abbotku01.shtml	abbotku01	29	OAK	136	491	3.61	331	67.4%	24.8%	16.3%	31.4%	27.5%	75.2%	0.0%	50.7%	78.3%	34.6%	2.2%	3	1	8.1%	11	5	3.7%	5	4	10	24	29.4%	0	0	0
1998	4	Kurt Abbott	http://www.baseball-reference.com/players/a/abbotku01.shtml	abbotku01	29	COL	76	271	3.57	175	64.6%	22.9%	18.3%	28.0%	30.9%	77.1%	0.0%	49.8%	76.3%	32.9%	2.6%	2	0	9.2%	7	4	7.9%	6	6	9	10	47.4%	0	0	0
1998	5	Bobby Abreu*	http://www.baseball-reference.com/players/a/abreubo01.shtml	abreubo01	24	PHI	590	2418	4.10	1385	58.4%	32.6%	16.4%	24.2%	26.9%	67.4%	4.5%	39.4%	75.7%	16.8%	9.7%	57	7	19.5%	115	31	11.4%	67	42	42	91	31.6%	0	0	0
1998	6	Juan Acevedo	http://www.baseball-reference.com/players/a/aceveju01.shtml	aceveju01	28	STL	20	62	3.10	42	67.7%	23.8%	23.8%	19.0%	33.3%	76.2%	0.0%	51.6%	68.8%	40.0%	5.0%	1	0	10.0%	2	1	0.0%	0	0	3	2	60.0%	0	0	0
1998	7	Terry Adams	http://www.baseball-reference.com/players/a/adamste01.shtml	adamste01	25	CHC	1	5	5.00	3	60.0%	100.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%		0.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	1	0	100.0%	0	0	0
1998	8	Joel Adamson*	http://www.baseball-reference.com/players/a/adamsjo02.shtml	adamsjo02	26	ARI	8	20	2.50	12	60.0%	25.0%	0.0%	8.3%	66.7%	75.0%	0.0%	45.0%	100.0%	37.5%	0.0%	0	0	25.0%	2	2	0.0%	0	0	0	0		0	0	0
1998	9	Benny Agbayani	http://www.baseball-reference.com/players/a/agbaybe01.shtml	agbaybe01	26	NYM	16	63	3.94	44	69.8%	29.5%	15.9%	31.8%	22.7%	70.5%	0.0%	49.2%	77.4%	25.0%	12.5%	2	0	18.8%	3	1	12.5%	2	2	1	4	20.0%	0	0	0
1998	10	Manny Alexander	http://www.baseball-reference.com/players/a/alexama02.shtml	alexama02	27	CHC	290	1152	3.97	719	62.6%	27.7%	17.9%	26.0%	28.4%	72.3%	0.9%	45.3%	75.2%	26.9%	4.5%	13	1	15.2%	44	13	11.0%	32	21	12	54	18.2%	0	0	0
