1970,1,Hank Aaron,/players/a/aaronha01.shtml,aaronha01,36,ATL,NL,136,135,111,1140.2,336,319,10,7,7,.979,-0,-0,2.60,2.42,OF-1B
1970,2,Tommie Aaron,/players/a/aaronto01.shtml,aaronto01,30,ATL,NL,28,12,8,122.1,57,53,2,2,1,.965,-2,-19,4.05,1.96,OF-1B
1970,3,Ted Abernathy,/players/a/abernte02.shtml,abernte02,37,TOT,ZZ,58,0,0,83.0,26,4,21,1,1,.962,,,2.71,0.43,P
1970,4,Ed Acosta,/players/a/acosted01.shtml,acosted01,26,PIT,NL,3,0,0,2.2,0,0,0,0,0,,,,0.00,0.00,P
1970,5,Jerry Adair,/players/a/adairje01.shtml,adairje01,33,KCR,AL,7,7,7,72.0,44,24,20,0,6,1.000,-0,-2,5.50,6.29,2B
1970,6,Tommie Agee,/players/a/ageeto01.shtml,ageeto01,27,NYM,NL,150,146,144,1319.1,391,374,4,13,3,.967,12,11,2.58,2.52,OF
1970,7,Hank Aguirre,/players/a/aguirha01.shtml,aguirha01,39,CHC,NL,17,0,0,14.0,5,0,2,3,0,.400,,,1.29,0.12,P
1970,8,Jack Aker,/players/a/akerja01.shtml,akerja01,29,NYY,AL,41,0,0,69.2,16,4,11,1,0,.938,,,1.94,0.37,P
1970,9,Luis Alcaraz,/players/a/alcarlu01.shtml,alcarlu01,29,KCR,AL,31,29,28,271.2,134,65,68,1,12,.993,-1,-4,4.41,4.29,2B
1970,10,Bernie Allen,/players/a/allenbe01.shtml,allenbe01,31,WSA,AL,92,75,31,608.2,391,176,204,11,49,.972,-0,-1,5.62,4.13,2B-3B
1970,11,Dick Allen,/players/a/allendi01.shtml,allendi01,28,STL,NL,120,119,103,1045.1,835,708,109,18,70,.978,-16,-18,7.03,6.81,1B-3B-OF
1970,12,Hank Allen,/players/a/allenha02.shtml,allenha02,29,TOT,AL,40,22,14,217.1,77,65,12,0,4,1.000,-1,-6,3.19,1.93,OF-1B-2B
1970,13,Lloyd Allen,/players/a/allenll01.shtml,allenll01,20,CAL,AL,8,2,0,24.0,4,2,2,0,1,1.000,,,1.50,0.50,P
1970,14,Gene Alley,/players/a/alleyge01.shtml,alleyge01,29,PIT,NL,118,112,102,993.1,643,216,412,15,88,.977,7,9,5.69,5.32,SS-2B-3B
1970,15,Bob Allison,/players/a/allisbo01.shtml,allisbo01,35,MIN,AL,24,16,7,126.0,60,54,4,2,2,.967,-0,-2,4.14,2.42,OF-1B
1970,16,Sandy Alomar,/players/a/alomasa01.shtml,alomasa01,26,CAL,AL,164,162,156,1443.1,892,391,481,20,124,.978,15,13,5.44,5.32,2B-SS-3B
1970,17,Felipe Alou,/players/a/aloufe01.shtml,aloufe01,35,OAK,AL,146,141,87,1245.2,308,290,11,7,4,.977,14,13,2.17,2.06,OF-1B
1970,18,Jesus Alou,/players/a/alouje01.shtml,alouje01,28,HOU,NL,108,104,75,893.1,182,169,6,7,2,.962,-7,-9,1.76,1.62,OF
1970,19,Matty Alou,/players/a/alouma01.shtml,alouma01,31,PIT,NL,153,152,151,1366.2,320,297,15,8,1,.975,-18,-16,2.05,2.04,OF
1970,20,Luis Alvarado,/players/a/alvarlu01.shtml,alvarlu01,21,BOS,AL,56,51,44,448.1,187,45,134,8,17,.957,3,9,3.59,3.20,3B-SS
1970,21,Max Alvis,/players/a/alvisma01.shtml,alvisma01,32,MIL,AL,36,24,16,223.0,77,15,55,7,4,.909,-2,-9,2.83,1.94,3B
1970,22,Brant Alyea,/players/a/alyeabr01.shtml,alyeabr01,29,MIN,AL,75,75,20,514.0,99,93,4,2,0,.980,-7,-16,1.70,1.29,OF
1970,23,Mike Andrews,/players/a/andremi01.shtml,andremi01,26,BOS,AL,148,147,145,1309.1,711,342,350,19,74,.973,-15,-14,4.76,4.68,2B
1970,24,Luis Aparicio,/players/a/aparilu01.shtml,aparilu01,36,CHW,AL,146,140,123,1196.0,752,251,483,18,99,.976,-0,-0,5.52,5.03,SS
