1956,1,Al Aber*,/players/a/aberal01.shtml,aberal01,28,DET,63.0,4.0,0.4,283,-0.1,4.9,-5.1,1.09,0.3,-0.4,0.6,0.1,1.05,3.7,14,6,22
1956,2,Ted Abernathy,/players/a/abernte02.shtml,abernte02,23,WSH,30.1,0.1,0.0,138,-0.3,2.6,-2.9,1.09,-0.2,-0.1,-1.7,-0.2,0.98,-1.2,1,0,0
1956,3,Tom Acker,/players/a/ackerto01.shtml,ackerto01,26,CIN,83.2,14.9,1.6,346,1.1,5.5,-4.3,.85,1.4,-0.1,16.5,1.7,0.97,15.7,4,3,14
1956,4,Hank Aguirre*,/players/a/aguirha01.shtml,aguirha01,25,CLE,65.1,1.6,0.2,298,0.4,5.2,-4.8,.99,-0.1,0.5,1.2,0.1,0.97,-0.4,1,1,5
1956,5,Johnny Antonelli*,/players/a/antonjo02.shtml,antonjo02,26,NYG,258.1,26.6,2.8,943,2.6,19.3,-16.7,1.16,2.0,0.3,21.0,2.2,0.91,20.4,3,0,1
1956,6,Luis Arroyo*,/players/a/arroylu01.shtml,arroylu01,29,PIT,28.2,-2.9,-0.3,125,-1.1,1.9,-3.0,.98,-1.1,-0.0,-11.0,-1.1,1.07,-9.9,5,0,6
1956,7,Frank Baumann*,/players/b/baumafr01.shtml,baumafr01,22,BOS,24.2,3.1,0.3,111,-0.2,1.6,-1.7,.84,-0.1,-0.1,-0.4,-0.0,1.06,-0.5,0,2,4
1956,8,Charlie Beamon,/players/b/beamoch01.shtml,beamoch01,21,BAL,13.0,4.2,0.5,56,1.0,1.6,-0.6,1.44,0.3,0.4,4.3,0.5,0.92,3.0,0,1,0
1956,9,Fred Besana*,/players/b/besanfr01.shtml,besanfr01,26,BAL,17.2,-3.3,-0.3,95,-0.4,1.6,-2.0,1.20,-0.6,0.3,-5.5,-0.5,1.17,-6.1,1,2,2
1956,10,Don Bessent,/players/b/bessedo01.shtml,bessedo01,25,BRO,79.1,13.5,1.4,332,1.9,7.7,-5.8,1.24,0.7,0.8,16.7,1.7,0.96,10.2,18,9,10
1956,11,Babe Birrer,/players/b/birreba01.shtml,birreba01,26,BAL,5.1,-1.9,-0.2,26,-0.0,0.1,-0.1,.17,-0.1,-0.0,-2.1,-0.2,1.20,-2.3,0,0,4
1956,12,Bud Black,/players/b/blackbu01.shtml,blackbu01,23,DET,10.0,1.0,0.1,46,0.2,0.7,-0.5,.85,-0.2,0.4,0.6,0.1,0.94,-1.6,0,2,2
1956,13,Joe Black,/players/b/blackjo02.shtml,blackjo02,32,CIN,61.2,-2.0,-0.2,270,-0.7,3.2,-3.9,.77,-0.8,-0.2,-3.5,-0.3,0.99,-6.8,5,10,16
1956,14,Bob Blaylock,/players/b/blaylbo01.shtml,blaylbo01,21,STL,41.0,-11.5,-1.1,192,-1.4,2.4,-3.8,.85,-1.1,-0.6,-11.1,-1.1,1.01,-10.8,1,1,6
1956,15,Bill Bradford,/players/b/bradfbi01.shtml,bradfbi01,34,KCA,2.0,-0.7,-0.1,9,-0.1,0.0,-0.1,.18,-0.2,-0.3,-1.0,-0.1,0.63,-2.3,0,0,1
1956,16,Jim Brady*,/players/b/bradyji01.shtml,bradyji01,20,DET,6.1,-16.2,-1.4,47,-0.2,0.2,-0.4,.35,-0.6,-0.1,-14.6,-1.3,1.17,-10.3,0,0,5
