1946,1,Woody Abernathy,/players/a/abernwo01.shtml,abernwo01,31,NYG,NL,15,1,0,7,1,6,0,0,1.000,0.47,P
1946,2,Ace Adams,/players/a/adamsac01.shtml,adamsac01,36,NYG,NL,3,0,0,1,0,1,0,0,1.000,0.33,P
1946,3,Bobby Adams,/players/a/adamsbo03.shtml,adamsbo03,24,CIN,NL,77,79,72,459,192,252,15,67,.967,5.77,2B-OF-3B
1946,4,Buster Adams,/players/a/adamsbu01.shtml,adamsbu01,31,STL,NL,58,42,35,97,95,1,1,1,.990,1.66,OF
1946,5,Red Adams,/players/a/adamsre01.shtml,adamsre01,24,CHC,NL,8,0,0,6,0,5,1,1,.833,0.63,P
1946,6,Ed Albosta,/players/a/albosed01.shtml,albosed01,27,PIT,NL,17,6,0,9,2,7,0,1,1.000,0.53,P
1946,7,Ferrell Anderson,/players/a/anderfe01.shtml,anderfe01,28,BRO,NL,70,55,42,304,258,35,11,5,.964,4.19,C
1946,8,Ernie Andres,/players/a/andreer01.shtml,andreer01,28,BOS,AL,15,13,12,33,8,25,0,1,1.000,2.20,3B
1946,9,Nate Andrews,/players/a/andrena01.shtml,andrena01,32,TOT,NL,10,9,3,11,1,10,0,0,1.000,1.10,P
1946,10,Luke Appling,/players/a/applilu01.shtml,applilu01,39,CHW,AL,149,149,142,796,252,505,39,99,.951,5.08,SS
1946,11,George Archie,/players/a/archige01.shtml,archige01,32,SLB,AL,3,3,3,40,34,6,0,6,1.000,13.33,1B
1946,12,George Armstrong,/players/a/armstge01.shtml,armstge01,22,PHA,AL,4,0,0,5,4,1,0,1,1.000,1.25,C
1946,13,Morrie Arnovich,/players/a/arnovmo01.shtml,arnovmo01,35,NYG,NL,1,1,1,1,1,0,0,0,1.000,1.00,OF
1946,14,Joe Astroth,/players/a/astrojo01.shtml,astrojo01,23,PHA,AL,4,2,2,9,7,1,1,0,.889,2.00,C
1946,15,Jim Bagby,/players/b/bagbyji02.shtml,bagbyji02,29,BOS,AL,21,11,6,28,7,19,2,1,.929,1.24,P
1946,16,Ed Bahr,/players/b/bahred01.shtml,bahred01,26,PIT,NL,27,14,7,41,8,28,5,2,.878,1.33,P
1946,17,Bill Baker,/players/b/bakerbi01.shtml,bakerbi01,35,PIT,NL,42,26,22,115,97,14,4,3,.965,2.64,C-1B
1946,18,Floyd Baker,/players/b/bakerfl01.shtml,bakerfl01,29,CHW,AL,6,6,6,26,10,15,1,1,.962,4.17,3B
1946,19,Rex Barney,/players/b/barnere02.shtml,barnere02,21,BRO,NL,16,9,1,14,7,6,1,1,.929,0.81,P
1946,20,Frank Barrett,/players/b/barrefr01.shtml,barrefr01,32,BSN,NL,23,0,0,17,4,12,1,0,.941,0.70,P
1946,21,Johnny Barrett,/players/b/barrejo01.shtml,barrejo01,30,TOT,NL,38,28,19,63,57,2,4,1,.937,1.55,OF
1946,22,Red Barrett,/players/b/barrere01.shtml,barrere01,31,STL,NL,23,9,1,21,4,17,0,1,1.000,0.91,P
1946,23,Dick Bartell,/players/b/bartedi01.shtml,bartedi01,38,NYG,NL,6,0,0,4,1,3,0,0,1.000,0.67,3B-2B
1946,24,Russ Bauers,/players/b/bauerru01.shtml,bauerru01,32,CHC,NL,15,2,2,12,5,6,1,0,.917,0.73,P
