1948,1,Hub Andrews,/players/a/andrehu01.shtml,andrehu01,25,NYG,NL,0,0,,0.00,1,0,0,0,0,0,3.0,3,1,0,0,0,,0,0,0,0,10,,2.66,1.000,9.0,0.0,0.0,0.0,
1948,2,Johnny Antonelli*,/players/a/antonjo02.shtml,antonjo02,18,BSN,NL,0,0,,2.25,4,0,4,0,0,1,4.0,2,1,1,0,3,,0,0,0,0,17,189,4.91,1.250,4.5,0.0,6.8,0.0,0.00
1948,3,Jack Banta,/players/b/bantaja01.shtml,bantaja01,23,BRO,NL,0,1,.000,8.10,2,1,1,0,0,0,3.1,5,6,3,0,5,,1,0,0,0,19,55,6.56,3.000,13.5,0.0,13.5,2.7,0.20
1948,4,Rex Barney,/players/b/barnere02.shtml,barnere02,23,BRO,NL,15,13,.536,3.10,44,34,6,12,4,0,246.2,193,101,85,17,122,,138,6,1,4,1028,129,3.99,1.277,7.0,0.6,4.5,5.0,1.13
1948,5,Red Barrett,/players/b/barrere01.shtml,barrere01,33,BSN,NL,7,8,.467,3.65,34,13,8,3,0,0,128.1,132,56,52,9,26,,40,0,0,0,527,107,3.55,1.231,9.3,0.6,1.8,2.8,1.54
1948,6,Gene Bearden*,/players/b/beardge01.shtml,beardge01,27,CLE,AL,20,7,.741,2.43,37,29,4,15,6,1,229.2,187,72,62,9,106,,80,3,0,5,935,168,3.89,1.276,7.3,0.4,4.2,3.1,0.75
1948,7,Johnny Beazley,/players/b/beazljo01.shtml,beazljo01,30,BSN,NL,0,1,.000,4.50,3,2,1,0,0,0,16.0,19,13,8,2,7,,4,0,0,1,75,88,5.09,1.625,10.7,1.1,3.9,2.3,0.57
1948,8,Clarence Beers,/players/b/beerscl01.shtml,beerscl01,29,STL,NL,0,0,,13.50,1,0,0,0,0,0,0.2,3,4,1,0,1,,0,0,0,1,7,47,7.16,6.000,40.5,0.0,13.5,0.0,0.00
1948,9,Joe Beggs,/players/b/beggsjo01.shtml,beggsjo01,37,NYG,NL,0,0,,0.00,1,0,0,0,0,0,0.1,2,0,0,0,0,,0,0,0,0,3,,2.66,6.000,54.0,0.0,0.0,0.0,
1948,10,Hank Behrman,/players/b/behrmha01.shtml,behrmha01,27,BRO,NL,5,4,.556,4.05,34,4,14,2,1,7,91.0,95,51,41,7,42,,42,3,0,3,403,99,4.22,1.505,9.4,0.7,4.2,4.2,1.00
1948,11,Al Benton,/players/b/bentoal01.shtml,bentoal01,37,DET,AL,2,2,.500,5.68,30,0,11,0,0,3,44.1,45,34,28,4,36,,18,1,0,1,210,77,5.52,1.827,9.1,0.8,7.3,3.7,0.50
1948,12,Vern Bickford,/players/b/bickfve01.shtml,bickfve01,27,BSN,NL,11,5,.688,3.27,33,22,5,10,1,1,146.0,125,59,53,9,63,,60,3,0,0,625,119,3.99,1.288,7.7,0.6,3.9,3.7,0.95
1948,13,Charlie Bicknell,/players/b/bicknch01.shtml,bicknch01,19,PHI,NL,0,1,.000,5.96,17,1,9,0,0,0,25.2,29,20,17,5,17,,5,0,0,4,120,67,6.79,1.792,10.2,1.8,6.0,1.8,0.29
1948,14,Frank Biscan*,/players/b/biscafr01.shtml,biscafr01,28,SLB,AL,6,7,.462,6.11,47,4,22,1,0,2,98.2,129,78,67,3,71,,45,9,0,6,494,75,4.57,2.027,11.8,0.3,6.5,4.1,0.63
