1959,1,Tom Acker,/players/a/ackerto01.shtml,ackerto01,29,CIN,63.1,58%,3.6%,16.3%,13.4%,9.0%,44%,,0.78,65%,,,,55,6,11%
1959,2,Hank Aguirre*,/players/a/aguirha01.shtml,aguirha01,28,DET,2.2,14%,0.0%,21.4%,21.4%,0.0%,0%,,0.67,57%,,,,8,1,13%
1959,3,Bob Anderson,/players/a/anderbo01.shtml,anderbo01,23,CHC,235.1,52%,2.1%,11.3%,7.7%,6.3%,26%,,1.68,77%,,,,189,23,12%
1959,4,Johnny Antonelli*,/players/a/antonjo02.shtml,antonjo02,29,SFG,282.0,22%,2.5%,14.4%,6.6%,6.1%,28%,,1.11,76%,,,,205,23,11%
1959,5,Rudy Arias*,/players/a/ariasru01.shtml,ariasru01,28,CHW,44.0,34%,3.5%,14.0%,10.0%,8.5%,35%,,1.06,71%,,,,41,3,7%
1959,6,Luis Arroyo*,/players/a/arroylu01.shtml,arroylu01,32,CIN,13.2,36%,0.0%,11.1%,15.3%,5.6%,24%,,1.67,67%,,,,11,1,9%
1959,7,Jim Bailey*,/players/b/baileji01.shtml,baileji01,24,CIN,11.2,29%,1.7%,12.1%,10.3%,10.3%,35%,,0.87,74%,,,,17,2,12%
1959,8,George Bamberger,/players/b/bambege01.shtml,bambege01,35,BAL,8.1,74%,2.6%,5.1%,5.1%,12.8%,33%,,2.67,87%,,,,8,2,25%
1959,9,Curt Barclay,/players/b/barclcu01.shtml,barclcu01,27,SFG,0.1,33%,0.0%,0.0%,33.3%,16.7%,50%,,,67%,,,,2,0,0%
1959,10,Frank Baumann*,/players/b/baumafr01.shtml,baumafr01,25,BOS,95.2,24%,2.6%,11.1%,12.7%,7.2%,32%,,1.23,72%,,,,82,8,10%
1959,11,Gary Bell,/players/b/bellga01.shtml,bellga01,22,CLE,234.0,54%,2.8%,13.6%,10.5%,5.5%,26%,,0.79,71%,,,,187,10,5%
1959,12,Ron Blackburn,/players/b/blackro01.shtml,blackro01,24,PIT,44.1,65%,2.5%,9.6%,7.5%,9.1%,36%,,1.11,77%,,,,38,2,5%
1959,13,Bob Blaylock,/players/b/blaylbo01.shtml,blaylbo01,24,STL,9.0,50%,2.9%,8.8%,8.8%,2.9%,13%,,1.00,79%,,,,6,1,17%
1959,14,Gary Blaylock,/players/b/blaylga01.shtml,blaylga01,27,TOT,125.2,54%,2.5%,14.3%,10.2%,7.9%,31%,,1.01,71%,,,,125,16,13%
1959,15,Gary Blaylock,/players/b/blaylga01.shtml,blaylga01,27,STL,100.0,52%,3.1%,13.6%,9.6%,8.2%,32%,,1.01,72%,,,,95,13,14%
1959,16,Gary Blaylock,/players/b/blaylga01.shtml,blaylga01,27,NYY,25.2,61%,0.0%,17.0%,12.7%,6.8%,27%,,1.00,67%,,,,30,3,10%
1959,17,Bob Bowman,/players/b/bowmabo02.shtml,bowmabo02,28,PHI,6.0,48%,3.7%,0.0%,18.5%,7.4%,40%,,0.80,78%,,,,6,1,17%
1959,18,Ted Bowsfield*,/players/b/bowsfte01.shtml,bowsfte01,24,BOS,9.0,26%,4.0%,8.0%,18.0%,8.0%,25%,,3.60,70%,,,,17,2,12%
1959,19,Tom Brewer,/players/b/breweto01.shtml,breweto01,27,BOS,215.1,63%,1.5%,13.1%,9.5%,5.1%,22%,,1.92,75%,,,,201,31,15%
