1996,1,Jim Abbott*,/players/a/abbotji01.shtml,abbotji01,28,CAL,142.0,22%,3.5%,8.9%,11.9%,9.5%,36%,0.95,1.37,74%,23%,10.0%,12%,140,17,12%
1996,2,Kyle Abbott*,/players/a/abbotky01.shtml,abbotky01,28,CAL,4.0,50%,3.9%,11.5%,19.2%,15.4%,40%,0.31,1.25,62%,50%,7.7%,0%,7,0,0%
1996,3,Mark Acre,/players/a/acrema01.shtml,acrema01,27,OAK,25.0,53%,3.2%,14.5%,7.3%,11.3%,37%,0.77,0.97,73%,19%,8.5%,10%,23,2,9%
1996,4,Terry Adams,/players/a/adamste01.shtml,adamste01,23,CHC,101.0,61%,1.4%,18.4%,11.6%,5.0%,25%,1.66,2.54,67%,17%,7.2%,22%,87,14,16%
1996,5,Willie Adams,/players/a/adamswi02.shtml,adamswi02,23,OAK,76.1,41%,3.3%,20.7%,7.0%,6.1%,26%,0.65,0.94,67%,26%,9.2%,14%,61,5,8%
1996,6,Joel Adamson*,/players/a/adamsjo02.shtml,adamsjo02,24,FLA,11.0,30%,1.8%,12.5%,12.5%,10.7%,33%,0.63,1.78,68%,41%,4.3%,4%,12,2,17%
1996,7,Rick Aguilera,/players/a/aguilri01.shtml,aguilri01,34,MIN,111.1,47%,4.1%,17.2%,5.6%,11.6%,45%,0.61,0.83,72%,19%,10.4%,15%,79,5,6%
1996,8,Jose Alberro,/players/a/alberjo01.shtml,alberjo01,27,TEX,9.1,48%,2.2%,4.4%,15.2%,10.9%,36%,1.85,2.25,78%,19%,9.1%,15%,13,2,15%
1996,9,Scott Aldred*,/players/a/aldresc01.shtml,aldresc01,28,TOT,165.1,22%,3.9%,14.8%,9.1%,10.0%,39%,0.49,0.67,70%,25%,10.5%,25%,151,12,8%
1996,10,Scott Aldred*,/players/a/aldresc01.shtml,aldresc01,28,DET,43.1,24%,4.2%,16.6%,12.0%,12.0%,43%,0.60,0.88,65%,27%,10.8%,10%,45,3,7%
1996,11,Scott Aldred*,/players/a/aldresc01.shtml,aldresc01,28,MIN,122.0,21%,3.8%,14.1%,7.9%,9.2%,37%,0.45,0.62,73%,24%,10.3%,30%,106,9,8%
1996,12,Mike Aldrete*,/players/a/aldremi01.shtml,aldremi01,35,NYY,1.0,50%,0.0%,0.0%,0.0%,0.0%,0%,0.33,0.50,100%,25%,0.0%,0%,3,0,0%
1996,13,Manny Alexander,/players/a/alexama02.shtml,alexama02,25,BAL,0.2,43%,14.3%,0.0%,57.1%,14.3%,100%,0.50,1.00,29%,0%,50.0%,0%,4,0,0%
1996,14,Garvin Alston,/players/a/alstoga01.shtml,alstoga01,24,COL,6.0,60%,3.3%,16.7%,10.0%,13.3%,44%,0.31,0.63,67%,38%,8.3%,25%,8,1,13%
1996,15,Tavo Alvarez,/players/a/alvarta01.shtml,alvarta01,24,MON,21.0,54%,0.0%,9.4%,12.5%,3.1%,16%,1.12,1.45,75%,23%,0.0%,18%,19,1,5%
1996,16,Wilson Alvarez*,/players/a/alvarwi01.shtml,alvarwi01,26,CHW,217.1,16%,2.2%,19.1%,10.3%,8.7%,38%,0.71,0.95,67%,20%,7.3%,24%,192,18,9%
1996,17,Brian Anderson*,/players/a/anderbr02.shtml,anderbr02,24,CLE,51.1,20%,4.2%,9.8%,6.5%,11.2%,41%,0.63,0.87,79%,18%,10.2%,17%,27,4,15%
1996,18,Luis Andujar,/players/a/andujlu01.shtml,andujlu01,23,TOT,37.1,46%,4.7%,6.5%,9.4%,10.6%,39%,0.54,0.89,78%,23%,10.1%,12%,38,5,13%
1996,19,Luis Andujar,/players/a/andujlu01.shtml,andujlu01,23,CHW,23.0,44%,3.5%,5.3%,13.3%,11.5%,41%,0.55,0.94,77%,22%,8.0%,14%,24,3,13%
1996,20,Luis Andujar,/players/a/andujlu01.shtml,andujlu01,23,TOR,14.1,49%,7.0%,8.8%,1.8%,8.8%,36%,0.53,0.81,81%,26%,13.8%,9%,14,2,14%
1996,21,Kevin Appier,/players/a/appieke01.shtml,appieke01,28,KCR,211.1,43%,2.0%,23.7%,8.6%,6.8%,31%,0.74,1.00,64%,24%,6.4%,20%,173,21,12%
1996,22,Andy Ashby,/players/a/ashbyan01.shtml,ashbyan01,28,SDP,150.2,56%,2.8%,13.9%,5.6%,6.5%,27%,1.25,1.59,76%,16%,9.1%,13%,105,18,17%
1996,23,Paul Assenmacher*,/players/a/assenpa01.shtml,assenpa01,35,CLE,46.2,46%,0.5%,21.9%,7.0%,6.5%,28%,0.65,0.96,67%,28%,1.5%,17%,46,1,2%
1996,24,Pedro Astacio,/players/a/astacpe01.shtml,astacpe01,27,LAD,211.2,58%,2.0%,14.7%,7.6%,6.4%,28%,1.13,1.57,73%,18%,7.4%,21%,168,28,17%
1996,25,Derek Aucoin,/players/a/aucoide01.shtml,aucoide01,26,MON,2.2,50%,0.0%,8.3%,8.3%,0.0%,0%,1.25,1.33,75%,10%,0.0%,0%,3,0,0%
1996,26,Steve Avery*,/players/a/averyst01.shtml,averyst01,26,ATL,131.0,17%,1.8%,15.2%,7.1%,6.7%,26%,0.81,1.11,74%,26%,5.1%,16%,88,9,10%
1996,27,Bobby Ayala,/players/a/ayalabo01.shtml,ayalabo01,26,SEA,67.1,47%,3.5%,21.4%,8.8%,7.7%,34%,0.85,0.97,65%,18%,12.2%,20%,54,5,9%
1996,28,Cory Bailey,/players/b/baileco01.shtml,baileco01,25,STL,57.0,62%,0.4%,15.1%,12.0%,4.0%,18%,1.32,1.85,71%,18%,1.6%,20%,65,7,11%
1996,29,Roger Bailey,/players/b/bailero01.shtml,bailero01,25,COL,83.2,53%,1.8%,11.7%,13.5%,7.8%,32%,1.07,1.63,72%,24%,5.9%,11%,69,8,12%
1996,30,James Baldwin,/players/b/baldwja01.shtml,baldwja01,24,CHW,169.0,45%,3.3%,17.7%,7.9%,7.7%,33%,0.51,0.62,70%,21%,8.7%,20%,131,9,7%
1996,31,Brian Barber,/players/b/barbebr02.shtml,barbebr02,23,STL,3.0,30%,0.0%,5.0%,30.0%,5.0%,25%,0.50,0.14,60%,42%,0.0%,0%,5,0,0%
1996,32,Shawn Barton*,/players/b/bartosh01.shtml,bartosh01,33,SFG,8.1,22%,4.4%,6.7%,2.2%,6.7%,16%,0.82,1.75,84%,37%,10.5%,14%,18,3,17%
1996,33,Rich Batchelor,/players/b/batchri01.shtml,batchri01,29,STL,15.0,57%,0.0%,20.4%,1.9%,3.7%,22%,0.52,0.62,76%,26%,0.0%,22%,5,0,0%
1996,34,Miguel Batista,/players/b/batismi01.shtml,batismi01,25,FLA,11.1,59%,0.0%,12.2%,14.3%,4.1%,22%,1.54,2.11,67%,11%,0.0%,23%,12,3,25%
1996,35,Jose Bautista,/players/b/bautijo01.shtml,bautijo01,31,SFG,69.2,56%,3.5%,9.7%,5.2%,8.0%,35%,0.89,1.07,80%,19%,10.5%,25%,46,4,9%
1996,36,Rod Beck,/players/b/beckro01.shtml,beckro01,27,SFG,62.0,55%,3.6%,19.4%,4.0%,8.9%,39%,0.68,0.88,73%,22%,10.1%,20%,46,5,11%
1996,37,Robbie Beckett*,/players/b/beckero01.shtml,beckero01,23,COL,5.1,32%,9.7%,19.4%,29.0%,9.7%,50%,0.60,0.43,42%,13%,33.3%,10%,9,0,0%
1996,38,Matt Beech*,/players/b/beechma01.shtml,beechma01,24,PHI,41.1,17%,4.4%,18.1%,6.0%,9.9%,37%,0.40,0.42,69%,24%,9.5%,10%,44,1,2%
1996,39,Tim Belcher,/players/b/belchti01.shtml,belchti01,34,KCR,238.2,45%,2.7%,11.1%,6.7%,7.8%,31%,0.73,1.10,78%,22%,7.1%,17%,188,31,16%
1996,40,Stan Belinda,/players/b/belinst01.shtml,belinst01,29,BOS,28.2,50%,2.2%,13.0%,14.4%,7.2%,32%,0.38,0.48,67%,28%,6.1%,29%,28,2,7%
1996,41,Alan Benes,/players/b/benesal01.shtml,benesal01,24,STL,191.0,56%,3.2%,15.6%,10.4%,7.4%,32%,0.67,0.93,68%,24%,8.7%,13%,193,14,7%
1996,42,Andy Benes,/players/b/benesan01.shtml,benesan01,28,STL,230.1,57%,2.9%,16.6%,8.0%,7.2%,32%,0.76,0.99,72%,24%,8.9%,22%,170,21,12%
1996,43,Armando Benitez,/players/b/benitar01.shtml,benitar01,23,BAL,14.1,66%,3.6%,35.7%,10.7%,5.4%,43%,0.87,1.09,50%,7%,28.6%,53%,12,1,8%
1996,44,Erik Bennett,/players/b/benneer01.shtml,benneer01,27,MIN,27.1,62%,5.4%,10.0%,12.3%,11.5%,46%,0.27,0.42,68%,22%,13.7%,32%,27,0,0%
1996,45,Jason Bere,/players/b/bereja01.shtml,bereja01,25,CHW,16.2,41%,3.2%,20.4%,19.4%,9.7%,35%,0.65,0.88,56%,27%,12.5%,23%,20,0,0%
1996,46,Sean Bergman,/players/b/bergmse01.shtml,bergmse01,26,SDP,113.1,57%,2.9%,17.6%,6.9%,7.5%,30%,1.23,2.16,71%,20%,10.4%,13%,76,12,16%
1996,47,Mike Bertotti*,/players/b/bertomi01.shtml,bertomi01,26,CHW,28.0,32%,3.9%,14.6%,15.4%,8.5%,39%,0.52,0.56,66%,26%,11.9%,28%,25,2,8%
1996,48,Andres Berumen,/players/b/beruman01.shtml,beruman01,25,SDP,3.1,75%,6.3%,25.0%,12.5%,12.5%,67%,0.29,0.20,50%,11%,20.0%,29%,4,0,0%
1996,49,Brian Bevil,/players/b/bevilbr01.shtml,bevilbr01,24,KCR,11.0,57%,4.6%,15.9%,11.4%,13.6%,67%,0.45,0.67,68%,25%,11.1%,18%,9,1,11%
1996,50,Mike Bielecki,/players/b/bielemi01.shtml,bielemi01,36,ATL,75.1,58%,2.5%,22.4%,10.4%,4.7%,24%,0.83,0.95,65%,23%,8.2%,16%,46,4,9%
1996,51,Willie Blair,/players/b/blairwi01.shtml,blairwi01,30,SDP,88.0,61%,3.5%,17.8%,7.7%,6.1%,29%,0.83,0.93,68%,16%,11.7%,23%,68,3,4%
1996,52,Ron Blazier,/players/b/blaziro01.shtml,blaziro01,24,PHI,38.1,65%,3.5%,14.5%,5.8%,9.3%,33%,0.68,1.00,75%,23%,9.7%,23%,32,3,9%
1996,53,Jaime Bluma,/players/b/blumaja01.shtml,blumaja01,24,KCR,20.0,54%,2.4%,17.1%,4.9%,7.3%,33%,1.07,1.56,71%,19%,8.3%,17%,20,3,15%
1996,54,Doug Bochtler,/players/b/bochtdo01.shtml,bochtdo01,25,SDP,65.2,50%,2.2%,24.5%,14.0%,5.0%,31%,0.59,0.66,57%,14%,7.8%,26%,48,3,6%
1996,55,Brian Boehringer,/players/b/boehrbr01.shtml,boehrbr01,27,NYY,46.1,50%,2.9%,18.1%,10.2%,11.2%,50%,0.32,0.33,67%,21%,6.8%,19%,34,0,0%
1996,56,Joe Boever,/players/b/boevejo01.shtml,boevejo01,35,PIT,15.0,57%,2.9%,8.8%,8.8%,2.9%,12%,0.71,0.90,75%,18%,8.0%,19%,13,0,0%
1996,57,Brian Bohanon*,/players/b/bohanbr01.shtml,bohanbr01,27,TOR,22.0,29%,3.6%,15.2%,17.0%,8.9%,37%,0.74,1.04,63%,19%,11.4%,17%,23,3,13%
1996,58,Ricky Bones,/players/b/bonesri01.shtml,bonesri01,27,TOT,152.0,47%,4.3%,9.0%,9.7%,10.0%,38%,0.67,1.02,75%,27%,10.7%,14%,141,22,16%
1996,59,Ricky Bones,/players/b/bonesri01.shtml,bonesri01,27,MIL,145.0,46%,4.3%,9.0%,9.4%,9.6%,37%,0.68,1.02,75%,26%,10.6%,14%,134,21,16%
1996,60,Ricky Bones,/players/b/bonesri01.shtml,bonesri01,27,NYY,7.0,56%,4.9%,9.8%,14.6%,17.1%,50%,0.47,0.89,66%,40%,11.8%,11%,7,1,14%
1996,61,Pedro Borbon*,/players/b/borbope02.shtml,borbope02,28,ATL,36.0,29%,0.7%,22.1%,5.0%,5.0%,27%,0.79,1.20,69%,23%,2.6%,28%,23,3,13%
