1955,1,Al Aber*,/players/a/aberal01.shtml,aberal01,27,DET,AL,6,3,.667,3.38,39,1,22,0,0,3,80.0,86,32,30,9,28,1,37,0,0,1,346,116,3.95,1.425,9.7,1.0,3.2,4.2,1.32
1955,2,Ted Abernathy,/players/a/abernte02.shtml,abernte02,22,WSH,AL,5,9,.357,5.96,40,14,12,3,2,0,119.1,136,87,79,9,67,1,79,7,0,2,553,66,3.88,1.701,10.3,0.7,5.1,6.0,1.18
1955,3,Hank Aguirre*,/players/a/aguirha01.shtml,aguirha01,24,CLE,AL,2,0,1.000,1.42,4,1,1,1,1,0,12.2,6,3,2,0,12,0,6,0,0,1,54,290,4.26,1.421,4.3,0.0,8.5,4.3,0.50
1955,4,Bob Alexander,/players/a/alexabo01.shtml,alexabo01,32,BAL,AL,1,0,1.000,13.50,4,0,2,0,0,0,4.0,8,6,6,0,2,0,1,1,0,1,22,31,4.12,2.500,18.0,0.0,4.5,2.3,0.50
1955,5,Vicente Amor,/players/a/amorvi01.shtml,amorvi01,22,CHC,NL,0,1,.000,4.50,4,0,3,0,0,0,6.0,11,3,3,0,3,1,3,0,1,1,31,97,2.87,2.333,16.5,0.0,4.5,4.5,1.00
1955,6,John Andre,/players/a/andrejo01.shtml,andrejo01,32,CHC,NL,0,1,.000,5.80,22,3,5,0,0,1,45.0,45,34,29,7,28,4,19,1,0,1,207,72,5.48,1.622,9.0,1.4,5.6,3.8,0.68
1955,7,Johnny Antonelli*,/players/a/antonjo02.shtml,antonjo02,25,NYG,NL,14,16,.467,3.33,38,34,1,14,2,1,235.1,206,105,87,24,82,5,143,11,0,3,986,123,3.66,1.224,7.9,0.9,3.1,5.5,1.74
1955,8,Luis Arroyo*,/players/a/arroylu01.shtml,arroylu01,28,STL,NL,11,8,.579,4.19,35,24,5,9,1,0,159.0,162,80,74,22,63,6,68,2,0,6,691,97,4.54,1.415,9.2,1.2,3.6,3.8,1.08
1955,9,Fred Baczewski*,/players/b/baczefr01.shtml,baczefr01,29,CIN,NL,0,0,,18.00,1,0,0,0,0,0,1.0,2,2,2,2,0,0,0,0,0,0,5,32,28.37,2.000,18.0,18.0,0.0,0.0,
1955,10,Frank Baumann*,/players/b/baumafr01.shtml,baumafr01,21,BOS,AL,2,1,.667,5.82,7,5,2,0,0,0,34.0,38,28,22,2,17,0,27,1,0,2,156,75,3.13,1.618,10.1,0.5,4.5,7.1,1.59
1955,11,Bill Bell,/players/b/bellbi01.shtml,bellbi01,21,PIT,NL,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,0,4,,5.37,1.000,0.0,0.0,9.0,0.0,0.00
1955,12,Don Bessent,/players/b/bessedo01.shtml,bessedo01,24,BRO,NL,8,1,.889,2.70,24,2,8,1,0,3,63.1,51,19,19,7,21,2,29,0,0,1,255,152,3.88,1.137,7.2,1.0,3.0,4.1,1.38
1955,13,Babe Birrer,/players/b/birreba01.shtml,birreba01,25,DET,AL,4,3,.571,4.15,36,3,15,1,0,3,80.1,77,39,37,9,29,4,28,0,0,0,343,94,4.21,1.320,8.6,1.0,3.2,3.1,0.97
1955,14,Charlie Bishop,/players/b/bishoch01.shtml,bishoch01,31,KCA,AL,1,0,1.000,5.40,4,0,2,0,0,0,6.2,6,7,4,1,8,2,4,3,0,0,36,81,8.07,2.100,8.1,1.4,10.8,5.4,0.50
1955,15,Bud Black,/players/b/blackbu01.shtml,blackbu01,22,DET,AL,1,1,.500,1.29,3,2,0,1,1,0,14.0,12,5,2,0,8,0,7,2,0,1,63,310,3.51,1.429,7.7,0.0,5.1,4.5,0.88
