1969	1	Hank Aaron	http://www.baseball-reference.com/players/a/aaronha01.shtml	aaronha01	35	639	ATL	639	28%	164			0	0	0	0	2.71	44	1	11	30	14	21	23	0	0	0		140	14	10%	35	7	20%	387	57	15%	39	17	44%	33	18	55%	0
1969	2	Tommie Aaron	http://www.baseball-reference.com/players/a/aaronto01.shtml	aaronto01	29	66	ATL	66	42%	15			23	4	0	0	1.42	1	0	2	1	0	1	0	0	0	0		14	1	7%	4	1	25%	38	4	11%	3	1	33%	2	2	100%	0
1969	3	Ted Abernathy	http://www.baseball-reference.com/players/a/abernte02.shtml	abernte02	36	8	CHC	8	25%	2			0	0	0	0		0	0	0	0	0	0	0	0	1	0	0%	0	0		1	0	0%	3	1	33%	0	0		1	0	0%	0
1969	4	Jerry Adair	http://www.baseball-reference.com/players/a/adairje01.shtml	adairje01	32	461	KCR	461	30%	108			7	1	0	1	3.49	5	0	11	4	1	1	4	1	3	2	67%	97	24	25%	43	15	35%	299	48	16%	27	17	63%	17	13	76%	0
1969	5	Doug Adams*	http://www.baseball-reference.com/players/a/adamsdo01.shtml	adamsdo01	26	15	CHW	15	100%	3			5	2	0	1	0.96	0	0	0	0	0	0	0	0	0	0		6	1	17%	1	0	0%	11	1	9%	0	0		1	1	100%	0
1969	6	Mike Adamson	http://www.baseball-reference.com/players/a/adamsmi01.shtml	adamsmi01	21	2	BAL	2	50%	0			0	0	0	0		0	0	0	0	0	0	0	0	1	1	100%	1	0	0%	1	0	0%	1	0	0%	0	0		0	0		0
1969	7	Tommie Agee	http://www.baseball-reference.com/players/a/ageeto01.shtml	ageeto01	26	635	NYM	635	25%	153			3	1	0	0	2.48	26	0	13	17	9	14	12	0	8	6	75%	94	5	5%	40	13	33%	283	51	18%	24	13	54%	14	10	71%	0
1969	8	Hank Aguirre	http://www.baseball-reference.com/players/a/aguirha01.shtml	aguirha01	38	5	CHC	5	100%	2			0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0		0	0		2	0	0%	0	0		0	0		0
1969	9	Jack Aker	http://www.baseball-reference.com/players/a/akerja01.shtml	akerja01	28	11	TOT	11	36%	1			0	0	0	0		0	0	0	0	0	0	0	0	2	0	0%	2	0	0%	1	0	0%	9	0	0%	1	0	0%	1	0	0%	0
1969	10	Jack Aker	http://www.baseball-reference.com/players/a/akerja01.shtml	akerja01	28	2	SEP	2	0%	0			0	0	0	0		0	0	0	0	0	0	0	0	0	0		1	0	0%	0	0		2	0	0%	1	0	0%	0	0		0
