1951,1,Luis Aloma,/players/a/alomalu01.shtml,alomalu01,28,CHW,AL,6,0,1.000,1.82,25,1,11,1,1,3,69.1,52,14,14,3,24,,25,2,0,0,273,223,3.45,1.096,6.8,0.4,3.1,3.2,1.04
1951,2,George Bamberger,/players/b/bambege01.shtml,bambege01,27,NYG,NL,0,0,,18.00,2,0,0,0,0,0,2.0,4,4,4,2,2,,1,0,0,0,11,26,17.48,3.000,18.0,9.0,9.0,4.5,0.50
1951,3,Dan Bankhead,/players/b/bankhda01.shtml,bankhda01,31,BRO,NL,0,1,.000,15.43,7,1,4,0,0,0,14.0,27,24,24,5,14,,9,0,0,1,80,26,8.84,2.929,17.4,3.2,9.0,5.8,0.64
1951,4,Gene Bearden*,/players/b/beardge01.shtml,beardge01,30,TOT,AL,3,4,.429,4.64,38,5,12,2,1,0,108.2,118,63,56,6,60,,39,1,0,5,492,90,4.16,1.638,9.8,0.5,5.0,3.2,0.65
1951,5,Gene Bearden*,/players/b/beardge01.shtml,beardge01,30,WSH,AL,0,0,,16.88,1,1,0,0,0,0,2.2,6,5,5,0,2,,1,0,0,0,16,28,3.98,3.000,20.3,0.0,6.8,3.4,0.50
1951,6,Gene Bearden*,/players/b/beardge01.shtml,beardge01,30,DET,AL,3,4,.429,4.33,37,4,12,2,1,0,106.0,112,58,51,6,58,,38,1,0,5,476,96,4.17,1.604,9.5,0.5,4.9,3.2,0.66
1951,7,Vern Bickford,/players/b/bickfve01.shtml,bickfve01,30,BSN,NL,11,9,.550,3.12,25,20,5,12,3,0,164.2,146,68,57,7,76,,76,6,0,0,697,118,3.60,1.348,8.0,0.4,4.2,4.2,1.00
1951,8,Jim Blackburn,/players/b/blackji01.shtml,blackji01,27,CIN,NL,0,0,,17.18,2,0,0,0,0,0,3.2,8,7,7,3,2,,1,2,0,0,22,26,15.84,2.727,19.6,7.4,4.9,2.5,0.50
1951,9,Ewell Blackwell,/players/b/blackew01.shtml,blackew01,28,CIN,NL,16,15,.516,3.44,38,32,5,11,2,2,232.2,204,110,89,16,97,,120,9,1,5,996,119,3.71,1.294,7.9,0.6,3.8,4.6,1.24
1951,10,Ed Blake,/players/b/blakeed01.shtml,blakeed01,25,CIN,NL,0,0,,11.25,3,0,2,0,0,0,4.0,10,5,5,3,1,,1,0,1,0,24,40,12.48,2.750,22.5,6.8,2.3,2.3,1.00
1951,11,Dick Bokelmann,/players/b/bokeldi01.shtml,bokeldi01,24,STL,NL,3,3,.500,3.78,20,1,8,0,0,3,52.1,49,30,22,2,31,,22,1,0,3,235,105,3.97,1.529,8.4,0.3,5.3,3.8,0.71
1951,12,Hank Borowy,/players/b/borowha01.shtml,borowha01,35,DET,AL,2,2,.500,6.95,26,1,11,0,0,0,45.1,58,39,35,3,27,,16,1,0,3,219,60,4.49,1.875,11.5,0.6,5.4,3.2,0.59
1951,13,Roger Bowman*,/players/b/bowmaro01.shtml,bowmaro01,23,NYG,NL,2,4,.333,6.15,9,5,2,0,0,0,26.1,35,18,18,2,22,,24,1,1,1,142,65,4.26,2.165,12.0,0.7,7.5,8.2,1.09
1951,14,Cloyd Boyer,/players/b/boyercl01.shtml,boyercl01,23,STL,NL,2,5,.286,5.26,19,8,3,1,0,1,63.1,68,42,37,9,46,,40,3,0,4,288,76,5.38,1.800,9.7,1.3,6.5,5.7,0.87
1951,15,Ralph Branca,/players/b/brancra01.shtml,brancra01,25,BRO,NL,13,12,.520,3.26,42,27,11,13,3,3,204.0,180,81,74,19,85,,118,3,0,6,855,120,3.83,1.299,7.9,0.8,3.8,5.2,1.39
1951,16,Al Brazle*,/players/b/brazlal01.shtml,brazlal01,37,STL,NL,6,5,.545,3.09,56,8,28,5,0,6,154.1,139,61,53,13,60,,66,5,1,1,650,128,3.98,1.289,8.1,0.8,3.5,3.8,1.10
1951,17,Harry Brecheen*,/players/b/brechha01.shtml,brechha01,36,STL,NL,8,4,.667,3.25,24,16,7,5,0,2,138.2,134,54,50,11,54,,57,1,1,0,582,122,3.88,1.356,8.7,0.7,3.5,3.7,1.06
1951,18,Lou Brissie*,/players/b/brisslo01.shtml,brisslo01,27,TOT,AL,4,5,.444,3.58,56,6,26,1,0,9,125.2,110,54,50,5,69,,53,3,0,3,542,108,3.87,1.424,7.9,0.4,4.9,3.8,0.77
1951,19,Lou Brissie*,/players/b/brisslo01.shtml,brisslo01,27,PHA,AL,0,2,.000,6.75,2,2,0,0,0,0,13.1,20,10,10,0,8,,3,0,0,0,64,65,3.83,2.100,13.5,0.0,5.4,2.0,0.38
1951,20,Lou Brissie*,/players/b/brisslo01.shtml,brisslo01,27,CLE,AL,4,3,.571,3.20,54,4,26,1,0,9,112.1,90,44,40,5,61,,50,3,0,3,478,119,3.88,1.344,7.2,0.4,4.9,4.0,0.82
1951,21,Jack Brittin,/players/b/brittja01.shtml,brittja01,27,PHI,NL,0,0,,9.00,3,0,1,0,0,0,4.0,5,5,4,0,6,,3,0,0,2,23,47,5.48,2.750,11.3,0.0,13.5,6.8,0.50
1951,22,Alton Brown,/players/b/brownal01.shtml,brownal01,26,WSH,AL,0,0,,9.26,7,0,4,0,0,0,11.2,14,12,12,1,12,,7,1,0,0,60,46,5.74,2.229,10.8,0.8,9.3,5.4,0.58
1951,23,Hal Brown,/players/b/brownha01.shtml,brownha01,26,CHW,AL,0,0,,9.35,3,0,2,0,0,1,8.2,15,9,9,3,4,,4,0,0,0,44,45,7.44,2.192,15.6,3.1,4.2,4.2,1.00
1951,24,Lew Burdette,/players/b/burdele01.shtml,burdele01,24,BSN,NL,0,0,,6.23,3,0,0,0,0,0,4.1,6,4,3,0,5,,1,1,0,1,23,65,6.17,2.538,12.5,0.0,10.4,2.1,0.20
1951,25,Moe Burtschy,/players/b/burtsmo01.shtml,burtsmo01,29,PHA,AL,0,0,,5.29,7,0,6,0,0,0,17.0,18,11,10,0,12,,4,1,0,2,79,82,4.30,1.765,9.5,0.0,6.4,2.1,0.33
1951,26,Bud Byerly,/players/b/byerlbu01.shtml,byerlbu01,30,CIN,NL,2,1,.667,3.27,40,0,16,0,0,0,66.0,69,33,24,6,25,,28,2,0,3,289,125,4.04,1.424,9.4,0.8,3.4,3.8,1.12
1951,27,Tommy Byrne*,/players/b/byrneto01.shtml,byrneto01,31,TOT,AL,6,11,.353,4.26,28,20,3,7,2,0,143.2,120,73,68,5,150,,71,15,0,4,692,102,5.39,1.879,7.5,0.3,9.4,4.4,0.47
1951,28,Tommy Byrne*,/players/b/byrneto01.shtml,byrneto01,31,NYY,AL,2,1,.667,6.86,9,3,1,0,0,0,21.0,16,17,16,0,36,,14,3,0,2,115,57,6.72,2.476,6.9,0.0,15.4,6.0,0.39
1951,29,Tommy Byrne*,/players/b/byrneto01.shtml,byrneto01,31,SLB,AL,4,10,.286,3.82,19,17,2,7,2,0,122.2,104,56,52,5,114,,57,12,0,2,577,116,5.16,1.777,7.6,0.4,8.4,4.2,0.50
1951,30,Bob Cain*,/players/c/cainbo01.shtml,cainbo01,26,TOT,AL,12,12,.500,4.56,39,26,6,7,1,2,175.2,160,102,89,16,95,,61,14,2,5,782,91,4.83,1.452,8.2,0.8,4.9,3.1,0.64
1951,31,Bob Cain*,/players/c/cainbo01.shtml,cainbo01,26,CHW,AL,1,2,.333,3.76,4,4,0,1,0,0,26.1,25,14,11,3,13,,3,3,0,1,119,109,5.55,1.443,8.5,1.0,4.4,1.0,0.23
1951,32,Bob Cain*,/players/c/cainbo01.shtml,cainbo01,26,DET,AL,11,10,.524,4.70,35,22,6,6,1,2,149.1,135,88,78,13,82,,58,11,2,4,663,89,4.70,1.453,8.1,0.8,4.9,3.5,0.71
1951,33,Paul Calvert,/players/c/calvepa01.shtml,calvepa01,33,DET,AL,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,0,,0,0,0,0,4,,2.48,1.000,9.0,0.0,0.0,0.0,
1951,34,Milo Candini,/players/c/candimi01.shtml,candimi01,33,PHI,NL,1,0,1.000,6.00,15,0,4,0,0,0,30.0,33,22,20,3,18,,14,0,0,1,139,65,4.65,1.700,9.9,0.9,5.4,4.2,0.78
1951,35,Don Carlsen,/players/c/carlsdo01.shtml,carlsdo01,24,PIT,NL,2,3,.400,4.19,7,6,0,2,0,0,43.0,50,22,20,4,14,,20,1,0,2,189,101,3.80,1.488,10.5,0.8,2.9,4.2,1.43
1951,36,Bob Chakales,/players/c/chakabo01.shtml,chakabo01,23,CLE,AL,3,4,.429,4.74,17,10,5,2,1,0,68.1,80,40,36,3,43,,32,0,1,2,321,80,4.00,1.800,10.5,0.4,5.7,4.2,0.74
1951,37,Cliff Chambers*,/players/c/chambcl01.shtml,chambcl01,29,TOT,NL,14,12,.538,4.38,31,26,1,11,2,0,189.0,184,97,92,18,87,,64,4,0,4,815,92,4.48,1.434,8.8,0.9,4.1,3.0,0.74
1951,38,Cliff Chambers*,/players/c/chambcl01.shtml,chambcl01,29,PIT,NL,3,6,.333,5.58,10,10,0,2,1,0,59.2,64,38,37,5,31,,19,4,0,2,272,76,4.69,1.592,9.7,0.8,4.7,2.9,0.61
1951,39,Cliff Chambers*,/players/c/chambcl01.shtml,chambcl01,29,STL,NL,11,6,.647,3.83,21,16,1,9,1,0,129.1,120,59,55,13,56,,45,0,0,2,543,104,4.39,1.361,8.4,0.9,3.9,3.1,0.80
1951,40,Bob Chipman*,/players/c/chipmbo01.shtml,chipmbo01,32,BSN,NL,4,3,.571,4.85,33,0,22,0,0,4,52.0,59,29,28,5,19,,17,2,0,2,233,77,4.29,1.500,10.2,0.9,3.3,2.9,0.89
1951,41,Bubba Church,/players/c/churcbu01.shtml,churcbu01,26,PHI,NL,15,11,.577,3.53,38,33,2,15,4,1,247.0,246,107,97,17,90,,104,1,0,3,1046,109,3.64,1.360,9.0,0.6,3.3,3.8,1.16
1951,42,Dave Cole,/players/c/coleda01.shtml,coleda01,20,BSN,NL,2,4,.333,4.26,23,7,4,1,0,0,67.2,64,43,32,3,64,,33,2,1,2,320,87,5.01,1.892,8.5,0.4,8.5,4.4,0.52
1951,43,Joe Coleman,/players/c/colemjo04.shtml,colemjo04,28,PHA,AL,1,6,.143,5.98,28,9,8,1,0,0,96.1,117,69,64,12,59,,34,3,0,3,452,71,5.32,1.827,10.9,1.1,5.5,3.2,0.58
1951,44,Jackie Collum*,/players/c/colluja01.shtml,colluja01,24,STL,NL,2,1,.667,1.59,3,2,1,1,1,0,17.0,11,3,3,0,10,,5,0,0,0,66,255,3.66,1.235,5.8,0.0,5.3,2.6,0.50
1951,45,Sandy Consuegra,/players/c/consusa01.shtml,consusa01,30,WSH,AL,7,8,.467,4.01,40,12,16,5,0,3,146.0,140,71,65,10,63,,31,0,1,1,627,103,4.24,1.390,8.6,0.6,3.9,1.9,0.49
