1994	1	Kurt Abbott	http://www.baseball-reference.com/players/a/abbotku01.shtml	abbotku01	25	FLA	356	1231	3.46	847	69.0%	19.5%	22.8%	29.0%	28.6%	80.4%	1.0%	55.5%	71.6%	40.2%	2.8%	10	1	10.4%	37	21	5.3%	19	14	20	72	21.7%	15	0	1
1994	2	Mike Aldrete*	http://www.baseball-reference.com/players/a/aldremi01.shtml	aldremi01	33	OAK	190	778	4.09	480	62.0%	27.5%	13.1%	30.4%	29.0%	72.5%	1.3%	45.0%	81.9%	23.7%	5.8%	11	0	20.5%	39	14	10.5%	20	11	6	26	18.8%	11	0	0
1994	3	Luis Alicea#	http://www.baseball-reference.com/players/a/alicelu01.shtml	alicelu01	28	STL	213	809	3.80	459	57.6%	29.2%	12.6%	24.8%	33.3%	70.8%	3.4%	40.8%	82.2%	20.2%	8.5%	18	2	20.2%	43	19	16.4%	35	22	11	18	37.9%	29	0	0
1994	4	Roberto Alomar#	http://www.baseball-reference.com/players/a/alomaro01.shtml	alomaro01	26	TOR	432	1716	3.97	1007	59.0%	28.9%	7.2%	30.0%	33.8%	71.0%	1.0%	41.8%	89.7%	21.0%	8.1%	35	2	21.8%	94	30	11.6%	50	27	13	25	34.2%	23	1	1
1994	5	Sandy Alomar	http://www.baseball-reference.com/players/a/alomasa02.shtml	alomasa02	28	CLE	301	1083	3.60	693	64.5%	21.2%	11.7%	31.9%	35.2%	78.8%	2.1%	50.8%	85.2%	31.6%	6.0%	18	0	14.3%	43	14	7.0%	21	17	5	25	16.7%	19	0	0
1994	6	Moises Alou	http://www.baseball-reference.com/players/a/aloumo01.shtml	aloumo01	27	MON	469	1584	3.38	974	62.9%	17.7%	17.8%	27.4%	37.1%	82.2%	5.7%	51.7%	78.3%	35.3%	5.8%	27	0	17.1%	80	45	7.5%	35	15	11	52	17.5%	2	1	1
1994	7	Rich Amaral	http://www.baseball-reference.com/players/a/amarari01.shtml	amarari01	32	SEA	262	944	3.60	559	59.5%	35.1%	7.2%	20.4%	37.4%	64.9%	1.0%	38.6%	89.0%	20.6%	5.7%	15	0	15.3%	40	9	9.5%	25	7	12	16	42.9%	0	0	0
1994	8	Ruben Amaro#	http://www.baseball-reference.com/players/a/amaroru02.shtml	amaroru02	29	CLE	24	86	3.58	53	62.4%	26.4%	17.0%	20.8%	35.8%	73.6%	0.0%	45.3%	76.9%	50.0%	4.2%	1	0	16.7%	4	2	12.5%	3	1	0	3	0.0%	1	1	0
1994	9	Larry Andersen	http://www.baseball-reference.com/players/a/anderla02.shtml	anderla02	41	PHI	1	5	5.00	1	20.0%	100.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%		0.0%	100.0%	1	0	100.0%	1	0	100.0%	1	0	0	0		0	0	0
1994	10	Brady Anderson*	http://www.baseball-reference.com/players/a/anderbr01.shtml	anderbr01	30	BAL	520	1973	3.79	1148	58.5%	27.7%	11.8%	27.4%	33.0%	72.3%	1.5%	42.3%	83.6%	26.0%	7.3%	38	2	20.2%	105	43	11.0%	57	34	19	55	25.7%	5	0	0
1994	11	Garret Anderson*	http://www.baseball-reference.com/players/a/anderga01.shtml	anderga01	22	CAL	13	42	3.23	29	69.0%	17.2%	20.7%	24.1%	37.9%	82.8%	0.0%	57.1%	75.0%	30.8%	0.0%	0	0	0.0%	0	0	0.0%	0	0	1	1	50.0%	0	0	0
1994	12	Eric Anthony*	http://www.baseball-reference.com/players/a/anthoer01.shtml	anthoer01	26	SEA	288	1058	3.67	644	61.6%	26.9%	15.4%	26.9%	30.9%	73.1%	3.1%	45.1%	79.0%	29.5%	6.6%	19	0	13.2%	38	17	8.3%	24	19	21	45	31.8%	0	0	0
1994	13	Luis Aquino	http://www.baseball-reference.com/players/a/aquinlu01.shtml	aquinlu01	30	FLA	7	16	2.29	12	75.0%	25.0%	0.0%	16.7%	58.3%	75.0%	0.0%	56.3%	100.0%	28.6%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	0		0	0	0
1994	14	Alex Arias	http://www.baseball-reference.com/players/a/ariasal01.shtml	ariasal01	26	FLA	124	466	3.76	300	64.4%	38.7%	8.3%	21.3%	31.7%	61.3%	0.0%	39.5%	86.4%	11.3%	7.3%	9	0	18.5%	23	7	7.3%	9	5	11	8	57.9%	1	0	0
1994	15	Rene Arocha	http://www.baseball-reference.com/players/a/arochre01.shtml	arochre01	30	STL	12	45	3.75	31	68.9%	25.8%	29.0%	25.8%	19.4%	74.2%	0.0%	51.1%	60.9%	50.0%	8.3%	1	0	16.7%	2	0	8.3%	1	0	0	5	0.0%	1	0	0
1994	16	Andy Ashby	http://www.baseball-reference.com/players/a/ashbyan01.shtml	ashbyan01	26	SDP	52	181	3.48	130	71.8%	30.0%	20.0%	23.8%	26.2%	70.0%	0.0%	50.3%	71.4%	40.4%	5.8%	3	0	11.5%	6	0	7.7%	4	0	7	10	41.2%	7	0	0
