1948	1	Cliff Aberson	http://www.baseball-reference.com/players/a/aberscl01.shtml	aberscl01	26	CHC	NL	12	37	32	1	6	1	0	1	6	0		5	10	.188	.297	.313	.610	69	10	0	0	0			/7O
1948	2	Bobby Adams	http://www.baseball-reference.com/players/a/adamsbo03.shtml	adamsbo03	26	CIN	NL	87	294	262	33	78	20	3	1	21	6		25	23	.298	.361	.408	.770	110	107	5	1	7			4/5
1948	3	Herb Adams*	http://www.baseball-reference.com/players/a/adamshe01.shtml	adamshe01	20	CHW	AL	5	13	11	1	3	1	0	0	0	0	0	1	1	.273	.333	.364	.697	88	4	0	0	1			/O89
1948	4	Andy Anderson	http://www.baseball-reference.com/players/a/anderan01.shtml	anderan01	25	SLB	AL	51	96	87	13	24	5	1	1	12	0	0	8	15	.276	.337	.391	.728	91	34	7	0	1			46/3
1948	5	Hub Andrews	http://www.baseball-reference.com/players/a/andrehu01.shtml	andrehu01	25	NYG	NL	1	0	0	0	0	0	0	0	0	0		0	0						0	0	0	0			/1
1948	6	Johnny Antonelli*	http://www.baseball-reference.com/players/a/antonjo02.shtml	antonjo02	18	BSN	NL	4	0	0	0	0	0	0	0	0	0		0	0						0	0	0	0			/1
1948	7	Luke Appling	http://www.baseball-reference.com/players/a/applilu01.shtml	applilu01	41	CHW	AL	139	594	497	63	156	16	2	0	47	10	4	94	35	.314	.423	.354	.777	111	176	17	0	3			56
1948	8	Hank Arft*	http://www.baseball-reference.com/players/a/arftha01.shtml	arftha01	26	SLB	AL	69	296	248	25	59	10	3	5	38	1	2	45	43	.238	.355	.363	.718	89	90	7	0	3			3
1948	9	Richie Ashburn*	http://www.baseball-reference.com/players/a/ashburi01.shtml	ashburi01	21	PHI	NL	117	530	463	78	154	17	4	2	40	32		60	22	.333	.410	.400	.810	123	185	1	1	6			*O87
1948	10	Bill Baker	http://www.baseball-reference.com/players/b/bakerbi01.shtml	bakerbi01	37	STL	NL	45	134	119	13	35	10	1	0	15	1		15	7	.294	.373	.395	.768	103	47	4	0	0			2
1948	11	Floyd Baker*	http://www.baseball-reference.com/players/b/bakerfl01.shtml	bakerfl01	31	CHW	AL	104	411	335	47	72	8	3	0	18	4	10	73	26	.215	.359	.257	.615	68	86	5	2	2			54/6
1948	12	Hal Bamberger*	http://www.baseball-reference.com/players/b/bambeha01.shtml	bambeha01	23	NYG	NL	7	13	12	0	1	0	0	0	0	0		1	2	.083	.154	.083	.237	-35	1	0	0	0			/O98
1948	13	Jack Banta*	http://www.baseball-reference.com/players/b/bantaja01.shtml	bantaja01	23	BRO	NL	2	1	1	0	0	0	0	0	0	0		0	0	.000	.000	.000	.000	-100	0	0	0	0			/1
1948	14	Rex Barney	http://www.baseball-reference.com/players/b/barnere02.shtml	barnere02	23	BRO	NL	44	90	84	5	14	0	0	0	2	0		2	40	.167	.186	.167	.353	-6	14	2	0	4			1
1948	15	Red Barrett	http://www.baseball-reference.com/players/b/barrere01.shtml	barrere01	33	BSN	NL	34	44	39	0	7	0	0	0	3	0		0	11	.179	.179	.179	.359	-2	7	2	0	4			1
1948	16	Monty Basgall	http://www.baseball-reference.com/players/b/basgamo01.shtml	basgamo01	26	PIT	NL	38	56	51	12	11	1	0	2	6	0		3	5	.216	.259	.353	.612	63	18	1	0	0			4
