1964,1,Hank Aaron,/players/a/aaronha01.shtml,aaronha01,30,MLN,NL,150,142,126,1233.1,318,284,28,6,7,.981,4,4,2.28,2.08,OF-2B
1964,2,Ted Abernathy,/players/a/abernte02.shtml,abernte02,31,CLE,AL,53,0,0,72.2,28,3,24,1,2,.964,,,3.34,0.51,P
1964,3,Fritz Ackley,/players/a/acklefr01.shtml,acklefr01,27,CHW,AL,3,2,0,6.1,2,0,2,0,0,1.000,,,2.84,0.67,P
1964,4,Jerry Adair,/players/a/adairje01.shtml,adairje01,27,BAL,AL,153,150,148,1334.2,822,395,422,5,107,.994,14,12,5.51,5.34,2B
1964,5,Joe Adcock,/players/a/adcocjo01.shtml,adcocjo01,36,LAA,AL,105,101,65,823.0,1020,959,54,7,94,.993,-2,-3,11.08,9.65,1B
1964,6,Dave Adlesh,/players/a/adlesda01.shtml,adlesda01,20,HOU,NL,3,2,1,21.0,13,11,2,0,0,1.000,0,0,5.57,4.33,C
1964,7,Tommie Agee,/players/a/ageeto01.shtml,ageeto01,21,CLE,AL,12,3,0,42.2,5,5,0,0,0,1.000,-0,-8,1.05,0.42,OF
1964,8,Hank Aguirre,/players/a/aguirha01.shtml,aguirha01,33,DET,AL,32,27,3,161.2,24,8,12,4,2,.833,,,1.11,0.63,P
1964,9,Jack Aker,/players/a/akerja01.shtml,akerja01,23,KCA,AL,9,0,0,16.1,7,2,5,0,1,1.000,,,3.86,0.78,P
1964,10,Bernie Allen,/players/a/allenbe01.shtml,allenbe01,25,MIN,AL,71,69,63,616.2,341,161,173,7,40,.979,3,7,4.87,4.70,2B
1964,11,Dick Allen,/players/a/allendi01.shtml,allendi01,22,PHI,NL,162,162,143,1419.0,520,154,325,41,30,.921,-2,-1,3.04,2.96,3B
1964,12,Gene Alley,/players/a/alleyge01.shtml,alleyge01,23,PIT,NL,65,58,48,514.2,326,102,213,11,45,.966,4,9,5.51,4.85,SS-3B-2B
1964,13,Bob Allison,/players/a/allisbo01.shtml,allisbo01,29,MIN,AL,154,135,111,1224.2,899,829,58,12,64,.987,5,5,6.52,5.76,1B-OF
1964,14,Sandy Alomar,/players/a/alomasa01.shtml,alomasa01,20,MLN,NL,19,19,8,138.0,90,27,60,3,8,.967,2,17,5.67,4.58,SS
1964,15,Felipe Alou,/players/a/aloufe01.shtml,aloufe01,29,MLN,NL,110,97,81,873.2,346,329,12,5,12,.986,6,9,3.51,3.10,OF-1B
1964,16,Jesus Alou,/players/a/alouje01.shtml,alouje01,22,SFG,NL,108,83,74,812.1,185,172,8,5,2,.973,5,7,1.99,1.67,OF
1964,17,Matty Alou,/players/a/alouma01.shtml,alouma01,25,SFG,NL,80,49,35,509.1,125,120,2,3,1,.976,5,12,2.16,1.53,OF
1964,18,George Altman,/players/a/altmage01.shtml,altmage01,31,NYM,NL,109,105,94,905.0,221,202,12,7,3,.968,2,3,2.13,1.96,OF
1964,19,George Alusik,/players/a/alusige01.shtml,alusige01,29,KCA,AL,56,44,30,401.1,158,150,6,2,10,.987,2,6,3.50,2.79,OF-1B
1964,20,Max Alvis,/players/a/alvisma01.shtml,alvisma01,26,CLE,AL,105,102,98,912.2,287,83,191,13,18,.955,-8,-11,2.70,2.61,3B
1964,21,Joey Amalfitano,/players/a/amalfjo01.shtml,amalfjo01,30,CHC,NL,88,81,74,709.1,472,201,254,17,47,.964,-5,-9,5.77,5.17,2B-1B-SS
1964,22,Ruben Amaro,/players/a/amaroru01.shtml,amaroru01,28,PHI,NL,144,76,52,789.0,512,298,203,11,55,.979,-1,-2,5.71,3.48,SS-1B-3B-2B-OF
1964,23,Craig Anderson,/players/a/andercr01.shtml,andercr01,25,NYM,NL,4,1,0,13.0,3,0,3,0,1,1.000,,,2.08,0.75,P
1964,24,Luis Aparicio,/players/a/aparilu01.shtml,aparilu01,30,BAL,AL,145,144,138,1271.2,712,260,437,15,98,.979,13,12,4.93,4.81,SS
1964,25,Gerry Arrigo,/players/a/arrigge01.shtml,arrigge01,23,MIN,AL,41,12,2,105.1,22,3,18,1,0,.955,,,1.79,0.51,P
1964,26,Bob Aspromonte,/players/a/asprobo01.shtml,asprobo01,26,HOU,NL,155,153,143,1332.0,405,133,261,11,10,.973,-2,-2,2.66,2.54,3B
1964,27,Joe Azcue,/players/a/azcuejo01.shtml,azcuejo01,24,CLE,AL,76,70,68,633.0,550,510,36,4,2,.993,-1,-2,7.76,7.18,C
1964,28,Bob Bailey,/players/b/bailebo01.shtml,bailebo01,21,PIT,NL,142,127,107,1129.2,364,117,224,23,19,.937,-5,-5,2.72,2.40,3B-OF-SS
1964,29,Ed Bailey,/players/b/baileed01.shtml,baileed01,33,MLN,NL,80,75,63,626.2,452,416,28,8,3,.982,-4,-8,6.38,5.55,C
1964,30,Dave Bakenhaster,/players/b/bakenda01.shtml,bakenda01,19,STL,NL,2,0,0,3.0,1,0,1,0,0,1.000,,,3.00,0.50,P
1964,31,Jack Baldschun,/players/b/baldsja01.shtml,baldsja01,27,PHI,NL,71,0,0,118.1,36,5,27,4,2,.889,,,2.43,0.45,P
1964,32,Ernie Banks,/players/b/bankser01.shtml,bankser01,33,CHC,NL,157,152,146,1344.0,1707,1565,132,10,122,.994,14,12,11.36,10.81,1B
1964,33,George Banks,/players/b/banksge01.shtml,banksge01,25,CLE,AL,5,4,2,39.0,9,7,2,0,0,1.000,1,18,2.08,1.80,OF-3B-2B
1964,34,Steve Barber,/players/b/barbest01.shtml,barbest01,26,BAL,AL,36,26,4,157.0,50,11,37,2,3,.960,,,2.75,1.33,P
1964,35,John Bateman,/players/b/batemjo01.shtml,batemjo01,23,HOU,NL,72,67,59,580.2,449,400,43,6,4,.987,-4,-8,6.87,6.15,C
1964,36,Earl Battey,/players/b/batteea01.shtml,batteea01,29,MIN,AL,125,121,87,1022.2,874,813,52,9,4,.990,-6,-7,7.61,6.92,C
1964,37,Frank Baumann,/players/b/baumafr01.shtml,baumafr01,30,CHW,AL,22,0,0,32.0,5,1,4,0,0,1.000,,,1.41,0.23,P
1964,38,Ed Bauta,/players/b/bautaed01.shtml,bautaed01,29,NYM,NL,8,0,0,10.0,6,0,5,1,0,.833,,,4.50,0.63,P
1964,39,Larry Bearnarth,/players/b/bearnla01.shtml,bearnla01,22,NYM,NL,44,1,0,78.0,36,9,27,0,0,1.000,,,4.15,0.82,P
1964,40,Jim Beauchamp,/players/b/beaucji01.shtml,beaucji01,24,HOU,NL,17,14,9,120.0,30,27,1,2,1,.933,-5,-49,2.10,1.65,OF-1B
1964,41,Bo Belinsky,/players/b/belinbo01.shtml,belinbo01,27,LAA,AL,23,22,4,135.1,22,4,17,1,2,.955,,,1.40,0.91,P
1964,42,Gary Bell,/players/b/bellga01.shtml,bellga01,27,CLE,AL,56,2,0,106.0,18,3,14,1,1,.944,,,1.44,0.30,P
1964,43,Dave Bennett,/players/b/benneda01.shtml,benneda01,18,PHI,NL,1,0,0,1.0,0,0,0,0,0,,,,0.00,0.00,P
1964,44,Dennis Bennett,/players/b/bennede01.shtml,bennede01,24,PHI,NL,41,32,7,208.0,51,11,37,3,1,.941,,,2.08,1.17,P
1964,45,Ken Berry,/players/b/berryke01.shtml,berryke01,23,CHW,AL,12,10,7,89.0,15,15,0,0,0,1.000,0,1,1.52,1.25,OF
1964,46,Frank Bertaina,/players/b/bertafr01.shtml,bertafr01,20,BAL,AL,6,4,1,26.0,6,0,6,0,0,1.000,,,2.08,1.00,P
1964,47,Dick Bertell,/players/b/bertedi01.shtml,bertedi01,28,CHC,NL,110,105,89,913.2,594,531,52,11,3,.981,8,11,5.74,5.30,C
1964,48,Bill Bethea,/players/b/bethebi01.shtml,bethebi01,22,MIN,AL,10,7,5,67.1,32,16,16,0,6,1.000,1,16,4.28,3.20,2B-SS
1964,49,Ethan Blackaby,/players/b/blacket01.shtml,blacket01,23,MLN,NL,5,2,1,24.1,2,1,0,1,0,.500,-1,-49,0.37,0.20,OF
1964,50,Paul Blair,/players/b/blairpa01.shtml,blairpa01,20,BAL,AL,6,0,0,9.0,2,2,0,0,0,1.000,-0,-27,2.00,0.33,OF
1964,51,Johnny Blanchard,/players/b/blancjo01.shtml,blancjo01,31,NYY,AL,42,39,25,343.1,179,166,11,2,6,.989,-0,-1,4.64,4.21,C-OF-1B
1964,52,Don Blasingame,/players/b/blasido01.shtml,blasido01,32,WSA,AL,135,118,107,1054.0,609,259,336,14,70,.977,2,2,5.08,4.41,2B
1964,53,Wade Blasingame,/players/b/blasiwa01.shtml,blasiwa01,20,MLN,NL,28,13,3,116.2,28,5,23,0,2,1.000,,,2.16,1.00,P
1964,54,Steve Blass,/players/b/blassst01.shtml,blassst01,22,PIT,NL,24,13,3,104.2,30,10,18,2,2,.933,,,2.41,1.17,P
1964,55,Bud Bloomfield,/players/b/bloombu01.shtml,bloombu01,28,MIN,AL,5,2,1,18.0,10,5,5,0,2,1.000,0,0,5.00,2.00,2B-SS
1964,56,John Boccabella,/players/b/boccajo01.shtml,boccajo01,23,CHC,NL,7,5,3,43.0,44,41,3,0,3,1.000,-0,-8,9.21,6.29,1B-OF
1964,57,Bobby Bolin,/players/b/bolinbo01.shtml,bolinbo01,25,SFG,NL,38,23,5,174.2,36,13,22,1,4,.972,,,1.80,0.92,P
1964,58,Frank Bolling,/players/b/bollifr01.shtml,bollifr01,32,MLN,NL,117,94,83,868.1,474,212,255,7,68,.985,-10,-14,4.84,3.99,2B
1964,59,Walt Bond,/players/b/bondwa01.shtml,bondwa01,26,HOU,NL,147,146,124,1241.0,850,796,41,13,46,.985,-11,-11,6.07,5.69,1B-OF
1964,60,John Boozer,/players/b/boozejo01.shtml,boozejo01,25,PHI,NL,22,3,0,60.1,17,5,12,0,1,1.000,,,2.54,0.77,P
1964,61,Frank Bork,/players/b/borkfr01.shtml,borkfr01,23,PIT,NL,33,2,0,42.0,11,1,10,0,0,1.000,,,2.36,0.33,P
1964,62,Steve Boros,/players/b/borosst01.shtml,borosst01,27,CIN,NL,114,113,100,1002.1,311,95,204,12,18,.961,6,7,2.68,2.62,3B
1964,63,Dave Boswell,/players/b/bosweda01.shtml,bosweda01,19,MIN,AL,4,4,0,23.1,7,2,5,0,0,1.000,,,2.70,1.75,P
1964,64,Carl Bouldin,/players/b/bouldca01.shtml,bouldca01,24,WSA,AL,9,3,0,25.0,7,2,4,1,0,.857,,,2.16,0.67,P
1964,65,Jim Bouton,/players/b/boutoji01.shtml,boutoji01,25,NYY,AL,38,37,11,271.1,63,31,27,5,1,.921,,,1.92,1.53,P
1964,66,Sam Bowens,/players/b/bowensa01.shtml,bowensa01,26,BAL,AL,135,132,104,1166.1,262,249,8,5,1,.981,4,4,1.98,1.90,OF
1964,67,Ted Bowsfield,/players/b/bowsfte01.shtml,bowsfte01,29,KCA,AL,50,9,2,118.2,31,9,20,2,2,.935,,,2.20,0.58,P
1964,68,Clete Boyer,/players/b/boyercl02.shtml,boyercl02,27,NYY,AL,144,139,135,1267.1,519,164,339,16,41,.969,13,12,3.57,3.49,3B-SS
1964,69,Ken Boyer,/players/b/boyerke01.shtml,boyerke01,33,STL,NL,162,162,159,1438.0,492,131,337,24,30,.951,4,3,2.93,2.89,3B
1964,70,Don Bradey,/players/b/bradedo01.shtml,bradedo01,29,HOU,NL,3,1,0,2.1,0,0,0,0,0,,,,0.00,0.00,P
1964,71,Jackie Brandt,/players/b/brandja01.shtml,brandja01,30,BAL,AL,134,126,112,1127.2,366,345,14,7,2,.981,13,14,2.87,2.68,OF
1964,72,John Braun,/players/b/braunjo01.shtml,braunjo01,24,MLN,NL,1,0,0,2.0,0,0,0,0,0,,,,0.00,0.00,P
1964,73,Eddie Bressoud,/players/b/bressed01.shtml,bressed01,32,BOS,AL,158,158,155,1371.0,678,248,411,19,78,.972,-1,-1,4.33,4.17,SS
1964,74,Jim Brewer,/players/b/breweji01.shtml,breweji01,26,LAD,NL,34,5,1,93.0,14,3,11,0,0,1.000,,,1.35,0.41,P
1964,75,Marshall Bridges,/players/b/bridgma01.shtml,bridgma01,33,WSA,AL,17,0,0,30.0,6,1,5,0,0,1.000,,,1.80,0.35,P
1964,76,John Briggs,/players/b/briggjo02.shtml,briggjo02,20,PHI,NL,20,7,5,87.0,24,22,1,1,0,.958,1,15,2.38,1.15,OF-1B
1964,77,Harry Bright,/players/b/brighha01.shtml,brighha01,34,NYY,AL,2,1,0,11.1,9,9,0,0,0,1.000,0,11,7.15,4.50,1B
1964,78,Ed Brinkman,/players/b/brinked01.shtml,brinked01,22,WSA,AL,125,119,111,1061.1,617,234,364,19,75,.969,-4,-5,5.07,4.78,SS
1964,79,Lou Brock,/players/b/brocklo01.shtml,brocklo01,25,TOT,NL,154,152,147,1373.1,295,266,15,14,1,.953,5,4,1.84,1.82,OF
1964,80,Ernie Broglio,/players/b/brogler01.shtml,brogler01,28,TOT,NL,29,27,6,169.2,37,12,24,1,0,.973,,,1.91,1.24,P
1964,81,Jim Bronstad,/players/b/bronsji01.shtml,bronsji01,28,WSA,AL,4,0,0,7.0,0,0,0,0,0,,,,0.00,0.00,P
1964,82,Dick Brown,/players/b/browndi01.shtml,browndi01,29,BAL,AL,84,62,54,572.2,414,380,29,5,4,.988,2,4,6.43,4.87,C
