1983,1,Glenn Abbott,/players/a/abbotgl01.shtml,abbotgl01,32,2TM,129.0,21,21,58,4.05,4.59,0.06,0.15,102.2,4.81,11,1.2,,-0.1,2.3,23,.556,.503,,Purchased
1983,2,Jim Acker,/players/a/ackerji01.shtml,ackerji01,24,TOR,97.2,38,5,52,4.79,4.44,0.29,-0.23,107.1,4.21,-7,-0.7,.85,-0.1,0.2,3,.482,.496,,Rule 5 Draft
1983,3,Juan Agosto*,/players/a/agostju01.shtml,agostju01,25,CHW,41.2,39,0,20,4.32,4.53,0.26,-0.36,100.5,3.93,-2,-0.2,1.67,-0.1,0.1,2,.495,.499,,Free Agency
1983,4,Doyle Alexander,/players/a/alexado01.shtml,alexado01,32,2TM,145.0,25,20,76,4.72,4.40,0.18,0.09,104.5,4.49,-4,-0.4,.66,-0.1,0.9,10,.485,.500,"$500,000",Traded
1983,5,Neil Allen,/players/a/allenne01.shtml,allenne01,25,2TM,175.2,46,22,84,4.30,4.07,0.03,0.02,100.7,4.09,-5,-0.5,1.70,-0.3,0.9,11,.489,.499,"$457,500",Amateur Draft
1983,6,Porfi Altamirano,/players/a/altampo01.shtml,altampo01,31,PHI,41.1,31,0,18,3.92,4.04,-0.35,-0.31,102.4,4.18,1,0.1,.86,-0.1,0.4,5,.504,.501,,Purchased
1983,7,Larry Andersen,/players/a/anderla02.shtml,anderla02,30,PHI,26.1,17,0,7,2.39,4.18,-0.37,-0.32,100.4,4.24,5,0.6,.83,-0.1,0.8,8,.535,.504,,Purchased
1983,8,Bud Anderson,/players/a/anderbu01.shtml,anderbu01,27,CLE,68.1,39,1,34,4.48,4.69,-0.30,-0.35,105.8,4.91,3,0.3,1.41,-0.0,0.9,10,.508,.502,,Traded
1983,9,Joaquin Andujar,/players/a/andujjo01.shtml,andujjo01,30,STL,225.0,39,34,112,4.48,4.12,0.02,0.13,100.5,4.25,-7,-0.7,1.48,-0.1,1.2,14,.481,.495,,Traded
1983,10,Luis Aponte,/players/a/apontlu01.shtml,apontlu01,30,BOS,62.0,34,0,28,4.06,4.47,-0.08,-0.36,107.9,4.52,3,0.3,1.53,-0.0,0.9,9,.509,.502,,Free Agency
1983,11,Mike Armstrong,/players/a/armstmi01.shtml,armstmi01,29,KCR,102.2,58,0,53,4.65,4.56,-0.14,-0.36,99.9,4.33,-4,-0.4,1.07,-0.2,0.4,6,.493,.497,,Purchased
1983,12,Keith Atherton,/players/a/atherke01.shtml,atherke01,24,OAK,68.1,29,0,22,2.90,4.37,0.03,-0.35,96.1,3.83,7,0.7,1.39,0.0,1.4,13,.525,.505,,Amateur Draft
1983,13,Jerry Augustine*,/players/a/augusje01.shtml,augusje01,30,MIL,64.1,34,7,45,6.30,4.40,-0.09,-0.12,94.0,4.10,-16,-1.6,1.36,-0.2,-1.2,-10,.453,.490,,Amateur Draft
1983,14,Howard Bailey*,/players/b/baileho01.shtml,baileho01,25,DET,72.0,33,3,45,5.63,4.70,0.55,-0.25,94.4,3.69,-16,-1.6,.94,-0.1,-0.9,-9,.452,.490,,Amateur Free Agent
1983,15,Doug Bair,/players/b/bairdo01.shtml,bairdo01,33,2TM,85.1,53,1,38,4.01,4.44,0.32,-0.32,97.2,3.70,-3,-0.3,1.41,-0.3,0.3,5,.494,.499,"$450,000",Traded
1983,16,Steve Baker,/players/b/bakerst01.shtml,bakerst01,26,2TM,64.0,43,1,36,5.06,4.58,0.04,-0.36,92.8,3.87,-9,-0.9,1.26,-0.3,-0.5,-3,.480,.495,,Free Agency
1983,17,Floyd Bannister*,/players/b/bannifl01.shtml,bannifl01,28,CHW,217.1,34,34,88,3.64,4.44,0.25,0.14,103.1,4.47,19,2.1,,-0.1,4.0,40,.562,.513,"$930,000",Free Agency
1983,18,Greg Bargar,/players/b/bargagr01.shtml,bargagr01,24,MON,20.0,8,3,15,6.75,4.12,0.28,0.02,105.7,4.08,-6,-0.6,.72,0.0,-0.4,-4,.422,.496,,Amateur Draft
1983,19,Len Barker,/players/b/barkele01.shtml,barkele01,27,2TM,182.2,30,30,109,5.37,4.45,-0.26,0.15,106.8,5.18,-4,-0.4,,-0.1,1.2,13,.486,.497,"$475,000",Traded
1983,20,Rich Barnes*,/players/b/barneri01.shtml,barneri01,23,CLE,11.2,4,2,10,7.71,4.69,-0.38,-0.18,102.5,5.02,-4,-0.3,.52,0.0,-0.2,-2,.415,.498,,Traded
1983,21,Salome Barojas,/players/b/barojsa01.shtml,barojsa01,26,CHW,87.1,52,0,24,2.47,4.58,0.28,-0.37,101.4,3.99,14,1.5,1.48,0.2,2.6,23,.530,.510,,Purchased
1983,22,Jim Barr,/players/b/barrji01.shtml,barrji01,35,SFG,92.2,53,0,47,4.56,4.04,-0.23,-0.31,99.1,3.92,-7,-0.8,1.22,-0.3,-0.1,1,.486,.495,"$280,000",Free Agency
1983,23,Dave Beard,/players/b/beardda01.shtml,beardda01,23,OAK,61.0,43,0,39,5.75,4.44,0.03,-0.36,95.1,3.85,-13,-1.3,1.75,-0.6,-1.3,-7,.469,.492,,Amateur Draft
1983,24,Jim Beattie,/players/b/beattji01.shtml,beattji01,28,SEA,196.2,30,29,89,4.07,4.64,-0.20,0.15,103.8,5.17,24,2.6,.21,-0.1,4.3,43,.586,.516,,Traded
1983,25,Joe Beckwith,/players/b/beckwjo01.shtml,beckwjo01,28,LAD,71.0,42,3,40,5.07,4.10,-0.14,-0.22,99.4,3.99,-9,-1.0,.72,-0.0,-0.3,-2,.477,.494,,Amateur Draft
1983,26,Steve Bedrosian,/players/b/bedrost01.shtml,bedrost01,25,ATL,120.0,70,1,50,3.75,4.14,-0.09,-0.29,106.4,4.18,5,0.6,1.63,-0.0,1.7,16,.508,.504,"$155,000",Amateur Draft
1983,27,Andy Beene,/players/b/beenean01.shtml,beenean01,26,MIL,2.0,1,0,3,13.50,4.20,-0.11,-0.34,110.0,4.37,-2,-0.2,.22,0.1,-0.1,-2,.323,.499,,Amateur Draft
1983,28,Rick Behenna,/players/b/behenri01.shtml,behenri01,23,2TM,63.1,19,10,33,4.69,4.52,-0.19,0.06,102.5,4.86,1,0.1,.86,-0.0,0.7,7,.505,.500,,Traded
1983,29,Juan Berenguer,/players/b/berenju01.shtml,berenju01,28,DET,157.2,37,19,58,3.31,4.58,0.44,0.02,95.3,3.96,11,1.2,.80,-0.2,2.5,26,.531,.507,,Free Agency
1983,30,Bruce Berenyi,/players/b/berenbr01.shtml,berenbr01,28,CIN,186.1,32,31,92,4.44,4.14,0.13,0.14,103.8,4.30,-4,-0.4,.21,-0.1,1.3,13,.488,.498,"$150,000",Amateur Draft
1983,31,Karl Best,/players/b/bestka01.shtml,bestka01,24,SEA,5.1,4,0,9,15.19,4.78,-0.31,-0.38,101.8,4.80,-6,-0.6,.88,0.0,-0.5,-6,.360,.497,"$70,000",Amateur Draft
1983,32,Jim Bibby,/players/b/bibbyji01.shtml,bibbyji01,38,PIT,78.0,29,12,60,6.92,4.20,-0.08,-0.03,103.2,4.39,-22,-2.3,1.15,-0.1,-1.7,-15,.421,.486,,Free Agency
1983,33,Doug Bird,/players/b/birddo01.shtml,birddo01,33,BOS,67.2,22,6,52,6.92,4.40,-0.08,-0.13,104.8,4.56,-18,-1.7,.69,0.1,-1.0,-11,.421,.489,,Traded
1983,34,Bud Black*,/players/b/blackbu02.shtml,blackbu02,26,KCR,161.1,24,24,75,4.18,4.43,-0.15,0.14,99.7,4.71,9,1.0,,-0.1,2.4,25,.540,.506,,Traded
1983,35,Vida Blue*,/players/b/bluevi01.shtml,bluevi01,33,KCR,85.1,19,14,62,6.54,4.62,-0.15,0.06,101.3,4.90,-16,-1.5,.57,-0.0,-0.7,-8,.419,.491,,Traded
1983,36,Bert Blyleven,/players/b/blylebe01.shtml,blylebe01,32,CLE,156.1,24,24,74,4.26,4.61,-0.29,0.15,103.9,5.26,17,1.9,,-0.1,3.2,32,.577,.511,"$650,000",Traded
1983,37,Mike Boddicker,/players/b/boddimi01.shtml,boddimi01,25,BAL,179.0,27,26,65,3.27,4.50,0.03,0.14,97.6,4.49,24,2.7,.67,-0.1,4.2,41,.598,.516,,Amateur Draft
1983,38,Tommy Boggs,/players/b/boggsto01.shtml,boggsto01,27,ATL,6.1,5,0,4,5.68,4.16,-0.10,-0.32,105.5,4.15,-1,-0.1,.76,0.0,-0.1,-1,.476,.499,,Traded
1983,39,Greg Booker,/players/b/bookegr01.shtml,bookegr01,23,SDP,11.2,6,1,10,7.71,4.24,0.19,-0.15,93.9,3.66,-5,-0.5,.53,0.1,-0.4,-4,.410,.497,,Amateur Draft
1983,40,Rich Bordi,/players/b/bordiri01.shtml,bordiri01,24,CHC,25.1,11,1,15,5.33,4.04,-0.16,-0.22,103.1,4.11,-4,-0.4,.37,0.1,-0.1,-1,.465,.498,,Traded
1983,41,Oil Can Boyd,/players/b/boydoi01.shtml,boydoi01,23,BOS,98.2,15,13,46,4.20,4.67,-0.08,0.12,106.9,5.20,11,1.2,1.15,-0.1,2.0,20,.579,.507,,Amateur Draft
1983,42,Bert Bradley,/players/b/bradlbe01.shtml,bradlbe01,26,OAK,8.1,6,0,7,7.56,4.50,0.04,-0.36,97.6,3.99,-3,-0.3,.95,-0.0,-0.3,-3,.445,.498,,Amateur Draft
1983,43,Fred Breining,/players/b/breinfr01.shtml,breinfr01,27,SFG,202.2,32,32,97,4.31,4.04,-0.22,0.14,98.2,4.32,-1,-0.1,,-0.1,1.7,18,.498,.500,,Traded
1983,44,Tom Brennan,/players/b/brennto01.shtml,brennto01,30,CLE,39.2,11,5,22,4.99,4.33,-0.32,0.01,107.9,5.03,0,0.0,.67,-0.0,0.4,4,.501,.500,,Amateur Draft
1983,45,Tony Brizzolara,/players/b/brizzto01.shtml,brizzto01,26,ATL,20.1,14,0,8,3.54,4.18,-0.10,-0.32,106.7,4.21,1,0.2,.74,-0.1,0.3,3,.512,.501,,Amateur Draft
1983,46,Curt Brown,/players/b/browncu03.shtml,browncu03,23,CAL,16.0,10,0,13,7.31,4.48,-0.31,-0.36,103.7,4.59,-5,-0.5,1.02,-0.0,-0.4,-3,.451,.497,,Amateur Free Agent
1983,47,Mike Brown,/players/b/brownmi01.shtml,brownmi01,24,BOS,104.0,19,18,62,5.37,4.34,-0.08,0.13,104.7,4.76,-7,-0.7,.61,-0.1,0.2,3,.461,.495,,Amateur Draft
1983,48,Steve Brown,/players/b/brownst02.shtml,brownst02,26,CAL,46.0,12,4,19,3.72,4.49,-0.27,-0.04,100.8,4.76,5,0.6,.94,-0.0,0.9,10,.546,.503,,Amateur Free Agent
1983,49,Warren Brusstar,/players/b/brusswa01.shtml,brusswa01,31,CHC,80.1,59,0,21,2.35,4.17,-0.15,-0.32,103.9,4.15,16,1.8,.91,-0.2,2.3,23,.530,.511,,Traded
1983,50,Tom Burgmeier*,/players/b/burgmto01.shtml,burgmto01,39,OAK,96.0,49,0,33,3.09,4.64,0.04,-0.37,94.8,4.01,10,1.0,1.57,0.1,2.1,19,.521,.506,,Free Agency
1983,51,Britt Burns*,/players/b/burnsbr01.shtml,burnsbr01,24,CHW,173.2,29,26,79,4.09,4.44,0.28,0.13,102.5,4.40,5,0.6,2.04,-0.1,2.1,22,.520,.504,"$550,000",Amateur Draft
1983,52,Ray Burris,/players/b/burrira01.shtml,burrira01,32,MON,154.0,40,17,68,3.97,4.09,0.24,-0.00,99.7,3.84,-3,-0.3,.92,-0.1,1.0,11,.492,.498,"$600,000",Free Agency
1983,53,John Butcher,/players/b/butchjo01.shtml,butchjo01,26,TEX,123.0,38,6,50,3.66,4.67,0.29,-0.21,97.8,4.08,5,0.6,1.13,-0.1,1.6,17,.515,.504,,Amateur Draft
1983,54,Marty Bystrom,/players/b/bystrma01.shtml,bystrma01,24,PHI,119.1,24,23,75,5.66,4.09,-0.40,0.14,99.5,4.60,-15,-1.5,.91,-0.1,-0.5,-4,.436,.491,,Amateur Free Agent
1983,55,Mike Caldwell*,/players/c/caldwmi01.shtml,caldwmi01,34,MIL,228.1,32,32,125,4.93,4.35,-0.09,0.14,92.4,4.23,-18,-1.8,,-0.1,0.2,4,.444,.489,,Traded
1983,56,Ben Callahan,/players/c/callabe01.shtml,callabe01,26,OAK,9.1,4,2,16,15.43,4.28,0.05,0.04,89.6,3.82,-12,-1.0,1.27,-0.0,-0.9,-11,.261,.494,,Traded
1983,57,Mark Calvert,/players/c/calvema01.shtml,calvema01,26,SFG,37.1,18,4,33,7.96,4.17,-0.25,-0.18,101.1,4.29,-15,-1.6,.60,0.2,-1.1,-12,.412,.490,,Amateur Draft
1983,58,Ernie Camacho,/players/c/camacer01.shtml,camacer01,28,CLE,5.1,4,0,3,5.06,4.57,-0.32,-0.37,105.0,4.76,-0,-0.0,1.84,-0.0,0.0,0,.495,.500,,Traded
