1979,1,Don Aase,/players/a/aasedo01.shtml,aasedo01,24,CAL,3,37,28,0,37,37,0,0,0,0,0,0,0,0,0,0,0,0
1979,2,Glenn Abbott,/players/a/abbotgl01.shtml,abbotgl01,28,SEA,7,23,19,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0
1979,3,Glenn Adams,/players/a/adamsgl01.shtml,adamsgl01,31,MIN,5,119,94,119,53,0,0,0,0,0,0,45,0,8,53,54,25,0
1979,4,Willie Aikens,/players/a/aikenwi01.shtml,aikenwi01,24,CAL,2,116,102,116,55,0,0,55,0,0,0,0,0,0,0,51,14,0
1979,5,Danny Ainge,/players/a/aingeda01.shtml,aingeda01,20,TOR,1st,87,86,87,86,0,0,0,86,0,0,0,0,0,0,1,0,1
1979,6,Doyle Alexander,/players/a/alexado01.shtml,alexado01,28,TEX,9,23,18,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0
1979,7,Gary Alexander,/players/a/alexaga01.shtml,alexaga01,26,CLE,5,110,99,110,93,0,91,0,0,0,0,1,0,1,2,13,9,0
1979,8,Matt Alexander,/players/a/alexama01.shtml,alexama01,32,PIT,7,44,2,44,12,0,0,0,0,0,1,6,3,3,12,0,1,36
1979,9,Brian Allard,/players/a/allarbr01.shtml,allarbr01,21,TEX,1st,7,4,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0
1979,10,Neil Allen,/players/a/allenne01.shtml,allenne01,21,NYM,1st,50,5,50,50,50,0,0,0,0,0,0,0,0,0,0,0,0
1979,11,Gary Allenson,/players/a/allenga01.shtml,allenga01,24,BOS,1st,108,83,108,107,0,104,0,0,3,0,0,0,0,0,0,0,1
1979,12,Bill Almon,/players/a/almonbi01.shtml,almonbi01,26,SDP,6,100,57,100,80,0,0,0,61,0,25,0,1,0,1,0,4,23
1979,13,Jesus Alou,/players/a/alouje01.shtml,alouje01,37,HOU,15,42,1,42,7,0,0,1,0,0,0,5,0,1,6,0,39,0
1979,14,Dell Alston,/players/a/alstode01.shtml,alstode01,26,CLE,3,54,9,54,30,0,0,0,0,0,0,18,0,12,30,7,15,14
1979,15,Larry Andersen,/players/a/anderla02.shtml,anderla02,26,CLE,3,8,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0
1979,16,Jim Anderson,/players/a/anderji01.shtml,anderji01,22,CAL,2,96,70,96,95,0,3,0,6,11,83,0,0,0,0,0,0,6
1979,17,Mike Anderson,/players/a/andermi01.shtml,andermi01,28,PHI,9,79,21,79,71,1,0,0,0,0,0,46,6,21,73,0,12,11
1979,18,Rick Anderson,/players/a/anderri01.shtml,anderri01,25,NYY,1st,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1979,19,Rob Andrews,/players/a/andrero01.shtml,andrero01,26,SFG,5,75,30,75,55,0,0,0,53,3,0,0,0,0,0,0,24,5
1979,20,Joaquin Andujar,/players/a/andujjo01.shtml,andujjo01,26,HOU,4,46,23,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0
1979,21,Tony Armas,/players/a/armasto01.shtml,armasto01,25,OAK,4,80,78,80,80,0,0,0,0,0,0,12,17,53,82,0,0,0
1979,22,Fernando Arroyo,/players/a/arroyfe01.shtml,arroyfe01,27,DET,4,6,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0
1979,23,Alan Ashby,/players/a/ashbyal01.shtml,ashbyal01,27,HOU,7,108,104,108,105,0,105,0,0,0,0,0,0,0,0,0,3,0
1979,24,Brian Asselstine,/players/a/asselbr01.shtml,asselbr01,25,ATL,4,8,1,8,1,0,0,0,0,0,0,1,0,0,1,0,7,0
1979,25,Bill Atkinson,/players/a/atkinbi01.shtml,atkinbi01,24,MON,4,10,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0
1979,26,Rick Auerbach,/players/a/auerbri01.shtml,auerbri01,29,CIN,9,62,17,62,36,0,0,0,3,18,16,0,0,0,0,0,28,5
1979,27,Jerry Augustine,/players/a/augusje01.shtml,augusje01,26,MIL,5,43,2,0,43,43,0,0,0,0,0,0,0,0,0,0,0,0
1979,28,Ramon Aviles,/players/a/avilera01.shtml,avilera01,27,PHI,2,27,17,27,27,0,0,0,27,0,0,0,0,0,0,0,3,0
1979,29,Benny Ayala,/players/a/ayalabe01.shtml,ayalabe01,28,BAL,4,42,24,42,24,0,0,0,0,0,0,23,0,1,24,11,17,0
1979,30,Bob Babcock,/players/b/babcobo01.shtml,babcobo01,29,TEX,1st,4,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0
1979,31,Mike Bacsik,/players/b/bacsimi01.shtml,bacsimi01,27,MIN,4,31,0,0,31,31,0,0,0,0,0,0,0,0,0,0,0,0
1979,32,Stan Bahnsen,/players/b/bahnsst01.shtml,bahnsst01,34,MON,13,55,0,55,55,55,0,0,0,0,0,0,0,0,0,0,0,0
1979,33,Bob Bailor,/players/b/bailobo01.shtml,bailobo01,27,TOR,5,130,107,130,124,0,0,0,0,10,0,4,5,113,122,1,5,7
1979,34,Doug Bair,/players/b/bairdo01.shtml,bairdo01,29,CIN,4,65,0,65,65,65,0,0,0,0,0,0,0,0,0,0,0,0
1979,35,Dusty Baker,/players/b/bakerdu01.shtml,bakerdu01,30,LAD,12,151,147,151,150,0,0,0,0,0,0,150,0,0,150,0,4,0
1979,36,Steve Baker,/players/b/bakerst01.shtml,bakerst01,22,DET,2,21,12,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0
1979,37,Reggie Baldwin,/players/b/baldwre01.shtml,baldwre01,24,HOU,2,14,1,14,4,0,3,1,0,0,0,0,0,0,0,0,12,0
1979,38,Sal Bando,/players/b/bandosa01.shtml,bandosa01,35,MIL,14,130,127,130,111,1,0,4,1,110,0,0,0,0,0,18,1,0
1979,39,Alan Bannister,/players/b/bannial01.shtml,bannial01,27,CHW,6,136,128,136,123,0,0,1,65,12,0,47,0,2,49,9,1,7
1979,40,Floyd Bannister,/players/b/bannifl01.shtml,bannifl01,24,SEA,3,30,30,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0
1979,41,Len Barker,/players/b/barkele01.shtml,barkele01,23,CLE,4,29,19,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0
1979,42,Mike Barlow,/players/b/barlomi01.shtml,barlomi01,31,CAL,5,35,0,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0
1979,43,Jim Barr,/players/b/barrji01.shtml,barrji01,31,CAL,9,36,25,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0
1979,44,German Barranca,/players/b/barrage01.shtml,barrage01,22,KCR,1st,5,1,5,2,0,0,0,1,1,0,0,0,0,0,1,0,4
1979,45,Francisco Barrios,/players/b/barrifr01.shtml,barrifr01,26,CHW,5,15,15,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0
1979,46,Randy Bass,/players/b/bassra01.shtml,bassra01,25,MON,3,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1979,47,Ross Baumgarten,/players/b/baumgro01.shtml,baumgro01,24,CHW,2,28,28,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0
1979,48,Don Baylor,/players/b/baylodo01.shtml,baylodo01,30,CAL,10,162,162,162,97,0,0,1,0,0,0,78,0,20,98,65,0,0
1979,49,Bob Beall,/players/b/beallbo01.shtml,beallbo01,31,ATL,3,17,1,17,3,0,0,3,0,0,0,0,0,0,0,0,13,1
1979,50,Charlie Beamon,/players/b/beamoch02.shtml,beamoch02,25,SEA,2,27,2,27,9,0,0,7,0,0,0,2,0,0,2,5,15,9
1979,51,Jim Beattie,/players/b/beattji01.shtml,beattji01,24,NYY,2,15,13,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0
1979,52,Joe Beckwith,/players/b/beckwjo01.shtml,beckwjo01,24,LAD,1st,17,0,17,17,17,0,0,0,0,0,0,0,0,0,0,0,0
1979,53,Mark Belanger,/players/b/belanma01.shtml,belanma01,35,BAL,15,101,54,101,98,0,0,0,0,0,98,0,0,0,0,0,1,8
1979,54,Buddy Bell,/players/b/bellbu01.shtml,bellbu01,27,TEX,8,162,161,162,162,0,0,0,0,147,33,0,0,0,0,0,0,0
1979,55,Kevin Bell,/players/b/bellke01.shtml,bellke01,23,CHW,4,70,59,70,70,0,0,0,0,68,2,0,0,0,0,0,2,0
1979,56,Johnny Bench,/players/b/benchjo01.shtml,benchjo01,31,CIN,13,130,125,130,128,0,126,2,0,0,0,0,0,0,0,0,5,0
1979,57,Bruce Benedict,/players/b/benedbr01.shtml,benedbr01,23,ATL,2,76,69,76,76,0,76,0,0,0,0,0,0,0,0,0,1,0
1979,58,Juan Beniquez,/players/b/beniqju01.shtml,beniqju01,29,NYY,8,62,39,62,62,0,0,0,0,3,0,18,37,5,60,0,0,5
1979,59,Juan Berenguer,/players/b/berenju01.shtml,berenju01,24,NYM,2,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0
1979,60,Dave Bergman,/players/b/bergmda01.shtml,bergmda01,26,HOU,4,13,1,13,4,0,0,4,0,0,0,0,0,0,0,0,10,0
1979,61,Dwight Bernard,/players/b/bernadw01.shtml,bernadw01,27,NYM,2,32,1,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0
1979,62,Tony Bernazard,/players/b/bernato01.shtml,bernato01,22,MON,1st,22,13,22,14,0,0,0,13,0,1,0,0,0,0,0,2,6
1979,63,Juan Bernhardt,/players/b/bernhju01.shtml,bernhju01,25,SEA,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1979,64,Dale Berra,/players/b/berrada01.shtml,berrada01,22,PIT,3,44,31,44,44,0,0,0,0,22,22,0,0,0,0,0,0,1
1979,65,Kurt Bevacqua,/players/b/bevacku01.shtml,bevacku01,32,SDP,9,114,73,114,86,0,0,8,15,64,0,8,0,0,8,0,39,0
1979,66,Jim Bibby,/players/b/bibbyji01.shtml,bibbyji01,34,PIT,8,34,17,34,34,34,0,0,0,0,0,0,0,0,0,0,0,0
1979,67,Larry Biittner,/players/b/biittla01.shtml,biittla01,33,CHC,10,111,58,111,69,0,0,32,0,0,0,23,0,20,43,0,46,0
1979,68,Jack Billingham,/players/b/billija01.shtml,billija01,36,DET,12,35,19,0,35,35,0,0,0,0,0,0,0,0,0,0,0,0
1979,69,Doug Bird,/players/b/birddo01.shtml,birddo01,29,PHI,7,32,1,32,32,32,0,0,0,0,0,0,0,0,0,0,0,0
1979,70,Tim Blackwell,/players/b/blackti01.shtml,blackti01,26,CHC,6,63,40,63,63,0,63,0,0,0,0,0,0,0,0,0,2,0
1979,71,Paul Blair,/players/b/blairpa01.shtml,blairpa01,35,2TM,16,77,38,77,69,0,0,0,0,0,0,18,56,5,79,0,9,7
1979,72,Larvell Blanks,/players/b/blankla01.shtml,blankla01,29,TEX,8,68,39,68,63,0,0,0,16,0,49,0,0,0,0,1,13,5
1979,73,Vida Blue,/players/b/bluevi01.shtml,bluevi01,29,SFG,11,37,34,37,34,34,0,0,0,0,0,0,0,0,0,0,2,1
1979,74,Bert Blyleven,/players/b/blylebe01.shtml,blylebe01,28,PIT,10,38,37,38,37,37,0,0,0,0,0,0,0,0,0,0,0,1
1979,75,Bruce Bochte,/players/b/bochtbr01.shtml,bochtbr01,28,SEA,6,150,145,150,147,0,0,147,0,0,0,0,0,0,0,0,5,0
1979,76,Bruce Bochy,/players/b/bochybr01.shtml,bochybr01,24,HOU,2,56,36,56,55,0,55,0,0,0,0,0,0,0,0,0,4,0
1979,77,Tommy Boggs,/players/b/boggsto01.shtml,boggsto01,23,ATL,4,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
1979,78,Bruce Boisclair,/players/b/boiscbr01.shtml,boiscbr01,26,NYM,5,59,14,59,24,0,0,1,0,0,0,7,0,18,25,0,38,0
1979,79,Dan Boitano,/players/b/boitada01.shtml,boitada01,26,MIL,2,5,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0
1979,80,Bobby Bonds,/players/b/bondsbo01.shtml,bondsbo01,33,CLE,12,146,144,146,117,0,0,0,0,0,0,0,0,117,117,28,2,0
1979,81,Bill Bonham,/players/b/bonhabi01.shtml,bonhabi01,30,CIN,9,29,29,29,29,29,0,0,0,0,0,0,0,0,0,0,0,0
1979,82,Barry Bonnell,/players/b/bonneba01.shtml,bonneba01,25,ATL,3,127,97,127,124,0,0,0,0,1,0,78,74,0,152,0,4,8
