1962	1	Hank Aaron	http://www.baseball-reference.com/players/a/aaronha01.shtml	aaronha01	28	667	MLN	667	27%	191			2	1	1	1	1.86	45	3	15	28	17	18	27	0	0	0		152	14	9%	57	13	23%	464	84	18%	43	19	44%	25	15	60%	0
1962	2	Tommie Aaron	http://www.baseball-reference.com/players/a/aaronto01.shtml	aaronto01	22	382	MLN	382	30%	77			10	3	1	2	2.36	8	1	14	8	0	7	1	0	4	4	100%	70	10	14%	32	11	34%	237	32	14%	20	7	35%	12	7	58%	0
1962	3	Jerry Adair	http://www.baseball-reference.com/players/a/adairje01.shtml	adairje01	25	573	BAL	573	27%	153			4	0	0	0	2.62	11	0	14	7	4	5	6	0	6	4	67%	85	15	18%	46	10	22%	287	37	13%	22	9	41%	9	5	56%	0
1962	4	Joe Adcock	http://www.baseball-reference.com/players/a/adcocjo01.shtml	adcocjo01	34	447	MLN	447	28%	97			8	3	1	1	1.82	29	2	9	22	7	14	15	1	2	2	100%	83	18	22%	43	9	21%	290	50	17%	26	8	31%	16	8	50%	0
1962	5	Tommie Agee	http://www.baseball-reference.com/players/a/ageeto01.shtml	ageeto01	19	14	CLE	14	21%	3			2	0	0	0	0.00	0	0	0	0	0	0	0	0	0	0		3	0	0%	1	0	0%	8	2	25%	1	1	100%	0	0		0
1962	6	Hank Aguirre	http://www.baseball-reference.com/players/a/aguirha01.shtml	aguirha01	31	80	DET	80	100%	2			0	0	0	0		0	0	2	0	0	0	0	0	7	4	57%	16	1	6%	16	3	19%	45	1	2%	2	1	50%	0	0		0
1962	7	Bernie Allen*	http://www.baseball-reference.com/players/a/allenbe01.shtml	allenbe01	23	646	MIN	646	89%	154			1	1	0	0	0.39	12	0	17	11	1	6	6	0	10	7	70%	148	9	6%	70	25	36%	422	54	13%	29	15	52%	20	12	60%	0
1962	8	Bob Allen*	http://www.baseball-reference.com/players/a/allenbo04.shtml	allenbo04	24	5	CLE	5	60%	0			0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0		0
1962	9	Bob Allison	http://www.baseball-reference.com/players/a/allisbo01.shtml	allisbo01	27	613	MIN	613	11%	138			0	0	0	0		29	1	18	24	5	15	14	0	5	3	60%	111	9	8%	45	12	27%	396	75	19%	32	15	47%	19	9	47%	0
1962	10	Felipe Alou	http://www.baseball-reference.com/players/a/aloufe01.shtml	aloufe01	27	605	SFG	605	31%	177			4	0	0	0	1.04	25	0	10	17	8	15	10	0	3	2	67%	100	4	4%	52	18	35%	378	81	21%	39	20	51%	15	10	67%	0
1962	11	Matty Alou*	http://www.baseball-reference.com/players/a/alouma01.shtml	alouma01	23	213	SFG	213	94%	57			24	8	0	1	1.55	3	0	7	3	0	1	2	0	4	1	25%	58	3	5%	24	3	13%	139	14	10%	6	2	33%	4	2	50%	0
1962	12	George Altman*	http://www.baseball-reference.com/players/a/altmage01.shtml	altmage01	29	603	CHC	603	61%	170			6	1	0	0	1.41	22	0	6	14	8	9	13	1	0	0		105	8	8%	53	15	28%	388	54	14%	28	12	43%	26	9	35%	0
1962	13	George Alusik	http://www.baseball-reference.com/players/a/alusige01.shtml	alusige01	27	230	TOT	227	38%	57			35	10	1	8	1.89	11	0	3	8	2	6	5	0	3	1	33%	47	4	9%	17	10	59%	151	24	16%	13	8	62%	10	8	80%	3
1962	14	George Alusik	http://www.baseball-reference.com/players/a/alusige01.shtml	alusige01	27	2	DET	2	100%	0			2	0	0	0	1.01	0	0	0	0	0	0	0	0	0	0		0	0		1	0	0%	2	0	0%	1	0	0%	0	0		0
1962	15	George Alusik	http://www.baseball-reference.com/players/a/alusige01.shtml	alusige01	27	228	KCA	225	37%	57			33	10	1	8	1.94	11	0	3	8	2	6	5	0	3	1	33%	47	4	9%	16	10	63%	149	24	16%	12	8	67%	10	8	80%	3
1962	16	Rogelio Alvarez	http://www.baseball-reference.com/players/a/alvarro01.shtml	alvarro01	24	29	CIN	29	62%	6			2	0	0	0	1.82	0	0	2	0	0	0	0	0	0	0		5	0	0%	5	2	40%	24	2	8%	1	1	100%	1	0	0%	0
1962	17	Max Alvis	http://www.baseball-reference.com/players/a/alvisma01.shtml	alvisma01	24	53	CLE	53	34%	11			1	0	0	0	0.00	0	0	1	0	0	0	0	0	0	0		10	0	0%	3	0	0%	38	6	16%	2	0	0%	1	0	0%	0
1962	18	Joey Amalfitano	http://www.baseball-reference.com/players/a/amalfjo01.shtml	amalfjo01	28	435	HOU	435	28%	90			2	1	0	0	2.93	1	0	6	1	0	0	1	0	7	5	71%	93	13	14%	47	17	36%	255	28	11%	22	13	59%	14	6	43%	0
1962	19	Ruben Amaro	http://www.baseball-reference.com/players/a/amaroru01.shtml	amaroru01	26	265	PHI	265	36%	55			0	0	0	0	4.34	0	0	5	0	0	0	0	0	6	4	67%	49	6	12%	27	13	48%	172	21	12%	19	9	47%	10	7	70%	0
1962	20	Bob Anderson	http://www.baseball-reference.com/players/a/anderbo01.shtml	anderbo01	26	27	CHC	27	26%	3			0	0	0	0		0	0	0	0	0	0	0	0	5	2	40%	7	1	14%	9	1	11%	16	1	6%	0	0		1	0	0%	0
1962	21	Craig Anderson	http://www.baseball-reference.com/players/a/andercr01.shtml	andercr01	23	36	NYM	36	25%	3			1	0	0	0	3.45	0	0	1	0	0	0	0	0	3	3	100%	9	0	0%	9	2	22%	22	1	5%	2	0	0%	1	0	0%	0
1962	22	John Anderson	http://www.baseball-reference.com/players/a/anderjo02.shtml	anderjo02	32	2	TOT	2	50%	0			0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0		0
1962	23	John Anderson	http://www.baseball-reference.com/players/a/anderjo02.shtml	anderjo02	32	2	HOU	2	50%	0			0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0		0
1962	24	Luis Aparicio	http://www.baseball-reference.com/players/a/aparilu01.shtml	aparilu01	28	622	CHW	622	26%	140			1	0	0	0	0.65	7	0	15	6	1	4	3	0	6	4	67%	106	11	10%	53	19	36%	335	35	10%	34	18	53%	22	13	59%	0
1962	25	Jim Archer	http://www.baseball-reference.com/players/a/archeji02.shtml	archeji02	30	1	KCA	1	0%	1			0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0		0	0		2	2	100%	0	0		0	0		0
1962	26	Luis Arroyo*	http://www.baseball-reference.com/players/a/arroylu01.shtml	arroylu01	35	4	NYY	4	75%	2			0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0		0	0		2	0	0%	0	0		0	0		0
1962	27	Richie Ashburn*	http://www.baseball-reference.com/players/a/ashburi01.shtml	ashburi01	35	473	NYM	473	84%	119			31	13	0	1	1.43	7	0	6	6	1	6	1	1	2	1	50%	63	4	6%	22	4	18%	200	21	11%	18	7	39%	9	2	22%	0
1962	28	Bob Aspromonte	http://www.baseball-reference.com/players/a/asprobo01.shtml	asprobo01	24	596	HOU	596	24%	142			1	0	0	0	1.91	11	0	15	7	4	7	4	0	7	5	71%	110	10	9%	52	19	37%	353	51	14%	39	23	59%	10	4	40%	0
1962	29	Ken Aspromonte	http://www.baseball-reference.com/players/a/asproke01.shtml	asproke01	30	123	TOT	123	25%	27			22	5	0	3	1.41	0	0	5	0	0	0	0	0	0	0		32	6	19%	15	5	33%	99	10	10%	15	6	40%	7	3	43%	0
1962	30	Ken Aspromonte	http://www.baseball-reference.com/players/a/asproke01.shtml	asproke01	30	35	CLE	35	31%	4			9	1	0	1	1.29	0	0	0	0	0	0	0	0	0	0		6	0	0%	4	1	25%	29	1	3%	4	1	25%	2	0	0%	0
1962	31	Ken Aspromonte	http://www.baseball-reference.com/players/a/asproke01.shtml	asproke01	30	88	MLN	88	23%	23			13	4	0	2	1.49	0	0	5	0	0	0	0	0	0	0		26	6	23%	11	4	36%	70	9	13%	11	5	45%	5	3	60%	0
1962	32	Earl Averill	http://www.baseball-reference.com/players/a/averiea02.shtml	averiea02	30	233	LAA	231	43%	41			34	7	1	6	1.72	4	0	8	2	2	3	1	0	0	0		40	2	5%	22	2	9%	164	19	12%	17	4	24%	8	6	75%	2
1962	33	Joe Azcue	http://www.baseball-reference.com/players/a/azcuejo01.shtml	azcuejo01	22	248	KCA	241	32%	51			2	2	0	0	0.90	2	0	6	1	1	1	1	0	1	1	100%	51	3	6%	24	10	42%	170	22	13%	18	8	44%	9	4	44%	7
1962	34	Bob Bailey	http://www.baseball-reference.com/players/b/bailebo01.shtml	bailebo01	19	50	PIT	50	42%	7			2	0	0	0	0.85	0	0	2	0	0	0	0	0	2	2	100%	9	0	0%	8	4	50%	37	6	16%	4	2	50%	2	2	100%	0
1962	35	Ed Bailey*	http://www.baseball-reference.com/players/b/baileed01.shtml	baileed01	31	305	SFG	305	75%	59			18	6	3	5	1.46	17	1	9	14	3	11	6	0	0	0		68	6	9%	24	6	25%	195	28	14%	17	8	47%	7	6	86%	0
1962	36	Bob Baird*	http://www.baseball-reference.com/players/b/bairdbo01.shtml	bairdbo01	22	3	WSA	3	100%	0			0	0	0	0		0	0	0	0	0	0	0	0	0	0		0	0		0	0		0	0		0	0		0	0		0
