1970	1	Hank Aaron	http://www.baseball-reference.com/players/a/aaronha01.shtml	aaronha01	36	17	2576	11125	9952	1806	3110	540	92	592	1842	233	69	1027	1101	.313	.375	.564	.939	158	5610	266	27	19	100	234
1970	2	Tommie Aaron	http://www.baseball-reference.com/players/a/aaronto01.shtml	aaronto01	30	6	412	989	891	98	204	40	6	13	91	9	8	83	140	.229	.293	.331	.624	76	295	33	0	9	6	2
1970	3	Ted Abernathy	http://www.baseball-reference.com/players/a/abernte02.shtml	abernte02	37	12	573	185	162	12	24	3	0	0	9	0	0	6	64	.148	.188	.167	.355	-1	27	4	2	14	0	0
1970	4	Ed Acosta#	http://www.baseball-reference.com/players/a/acosted01.shtml	acosted01	26	1	3	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0
1970	5	Jerry Adair	http://www.baseball-reference.com/players/a/adairje01.shtml	adairje01	33	13	1165	4314	4019	378	1022	163	19	57	366	29	29	208	499	.254	.292	.347	.639	80	1394	149	17	41	30	31
1970	6	Tommie Agee	http://www.baseball-reference.com/players/a/ageeto01.shtml	ageeto01	27	9	793	3071	2799	410	723	120	24	92	314	128	61	218	674	.258	.317	.417	.734	109	1167	57	27	16	11	17
1970	7	Hank Aguirre	http://www.baseball-reference.com/players/a/aguirha01.shtml	aguirha01	39	16	447	427	388	14	33	7	1	0	21	1	0	14	236	.085	.117	.108	.225	-38	42	4	0	24	1	0
1970	8	Jack Aker	http://www.baseball-reference.com/players/a/akerja01.shtml	akerja01	29	7	315	80	73	2	6	1	0	0	4	0	0	0	42	.082	.095	.096	.190	-45	7	1	1	7	0	0
1970	9	Luis Alcaraz	http://www.baseball-reference.com/players/a/alcarlu01.shtml	alcarlu01	29	4	115	391	365	30	70	9	2	4	29	2	2	21	58	.192	.235	.260	.495	44	95	7	0	2	2	2
1970	10	Bernie Allen*	http://www.baseball-reference.com/players/a/allenbe01.shtml	allenbe01	31	9	925	3196	2848	303	682	116	20	58	295	11	14	304	346	.239	.313	.355	.669	89	1012	53	8	22	13	45
1970	11	Dick Allen	http://www.baseball-reference.com/players/a/allendi01.shtml	allendi01	28	8	988	4224	3680	679	1094	184	65	211	645	69	31	493	969	.297	.379	.555	.934	161	2041	67	9	15	26	91
1970	12	Hank Allen	http://www.baseball-reference.com/players/a/allenha02.shtml	allenha02	29	5	352	877	821	101	205	25	9	6	57	15	8	48	117	.250	.291	.324	.615	81	266	27	2	2	4	5
1970	13	Lloyd Allen	http://www.baseball-reference.com/players/a/allenll01.shtml	allenll01	20	2	12	6	6	0	1	1	0	0	0	0	0	0	1	.167	.167	.333	.500	38	2	0	0	0	0	0
1970	14	Gene Alley	http://www.baseball-reference.com/players/a/alleyge01.shtml	alleyge01	29	8	886	3373	3074	349	802	117	33	44	270	49	25	207	499	.261	.311	.363	.675	91	1117	75	27	46	19	32
1970	15	Bob Allison	http://www.baseball-reference.com/players/a/allisbo01.shtml	allisbo01	35	13	1541	5923	5032	811	1281	216	53	256	796	84	50	795	1033	.255	.358	.471	.829	127	2371	115	34	25	35	30
1970	16	Sandy Alomar#	http://www.baseball-reference.com/players/a/alomasa01.shtml	alomasa01	26	7	595	2046	1894	219	460	41	7	3	98	91	28	116	200	.243	.287	.277	.563	62	524	26	2	29	5	7
1970	17	Felipe Alou	http://www.baseball-reference.com/players/a/aloufe01.shtml	aloufe01	35	13	1714	6700	6215	871	1800	307	42	187	715	101	60	358	623	.290	.331	.443	.774	116	2752	105	53	30	45	57
1970	18	Jesus Alou	http://www.baseball-reference.com/players/a/alouje01.shtml	alouje01	28	8	865	3310	3152	351	878	120	20	24	252	28	36	94	207	.279	.303	.352	.655	84	1110	103	20	31	13	18
