1983	1	Glenn Abbott	http://www.baseball-reference.com/players/a/abbotgl01.shtml	abbotgl01	32	TOT	AL	21	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1
1983	2	Glenn Abbott	http://www.baseball-reference.com/players/a/abbotgl01.shtml	abbotgl01	32	SEA	AL	14	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1
1983	3	Glenn Abbott	http://www.baseball-reference.com/players/a/abbotgl01.shtml	abbotgl01	32	DET	AL	7	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	/1
1983	4	Jim Acker	http://www.baseball-reference.com/players/a/ackerji01.shtml	ackerji01	24	TOR	AL	38	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1
1983	5	Ricky Adams	http://www.baseball-reference.com/players/a/adamsri02.shtml	adamsri02	24	CAL	AL	58	123	112	22	28	2	0	2	6	1	1	5	12	.250	.300	.321	.621	73	36	2	3	3	0	0	65/4
1983	6	Jim Adduci*	http://www.baseball-reference.com/players/a/adducji01.shtml	adducji01	23	STL	NL	10	21	20	0	1	0	0	0	0	0	0	1	6	.050	.095	.050	.145	-59	1	0	0	0	0	0	/37
1983	7	Juan Agosto*	http://www.baseball-reference.com/players/a/agostju01.shtml	agostju01	25	CHW	AL	39	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1
1983	8	Luis Aguayo	http://www.baseball-reference.com/players/a/aguaylu01.shtml	aguaylu01	24	PHI	NL	2	5	4	1	1	0	0	0	0	0	0	1	2	.250	.400	.250	.650	85	1	0	0	0	0	0	/6
1983	9	Willie Aikens*	http://www.baseball-reference.com/players/a/aikenwi01.shtml	aikenwi01	28	KCR	AL	125	458	410	49	124	26	1	23	72	0	0	45	75	.302	.373	.539	.912	149	221	16	2	0	1	9	*3/D
1983	10	Doyle Alexander	http://www.baseball-reference.com/players/a/alexado01.shtml	alexado01	32	TOT	AL	25	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1
1983	11	Doyle Alexander	http://www.baseball-reference.com/players/a/alexado01.shtml	alexado01	32	NYY	AL	8	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	/1
1983	12	Doyle Alexander	http://www.baseball-reference.com/players/a/alexado01.shtml	alexado01	32	TOR	AL	17	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1
1983	13	Jamie Allen	http://www.baseball-reference.com/players/a/allenja02.shtml	allenja02	25	SEA	AL	86	313	273	23	61	10	0	4	21	6	5	33	52	.223	.309	.304	.613	68	83	8	1	6	0	0	5/D
1983	14	Neil Allen	http://www.baseball-reference.com/players/a/allenne01.shtml	allenne01	25	TOT	NL	46	56	49	2	5	2	0	0	3	0	0	0	22	.102	.102	.143	.245	-33	7	0	0	7	0	0	1
1983	15	Neil Allen	http://www.baseball-reference.com/players/a/allenne01.shtml	allenne01	25	NYM	NL	21	11	10	0	0	0	0	0	0	0	0	0	3	.000	.000	.000	.000	-100	0	0	0	1	0	0	1
1983	16	Neil Allen	http://www.baseball-reference.com/players/a/allenne01.shtml	allenne01	25	STL	NL	25	45	39	2	5	2	0	0	3	0	0	0	19	.128	.128	.179	.308	-16	7	0	0	6	0	0	1
1983	17	Rod Allen	http://www.baseball-reference.com/players/a/allenro02.shtml	allenro02	23	SEA	AL	11	12	12	1	2	0	0	0	0	0	0	0	1	.167	.167	.167	.333	-9	2	0	0	0	0	0	/D9
1983	18	Gary Allenson	http://www.baseball-reference.com/players/a/allenga01.shtml	allenga01	28	BOS	AL	84	269	230	19	53	11	0	3	30	0	1	27	43	.230	.311	.317	.628	69	73	8	2	5	5	0	2
1983	19	Bill Almon	http://www.baseball-reference.com/players/a/almonbi01.shtml	almonbi01	30	OAK	AL	143	495	451	45	120	29	1	4	63	26	8	26	67	.266	.302	.361	.663	88	163	8	2	5	11	3	6539/74D8
1983	20	Porfi Altamirano	http://www.baseball-reference.com/players/a/altampo01.shtml	altampo01	31	PHI	NL	31	2	2	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000	-100	0	0	0	0	0	0	1
1983	21	Larry Andersen	http://www.baseball-reference.com/players/a/anderla02.shtml	anderla02	30	PHI	NL	17	2	2	0	0	0	0	0	0	0	0	0	0	.000	.000	.000	.000	-100	0	0	0	0	0	0	1
1983	22	Bud Anderson	http://www.baseball-reference.com/players/a/anderbu01.shtml	anderbu01	27	CLE	AL	39	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1
1983	23	Dave Anderson	http://www.baseball-reference.com/players/a/anderda02.shtml	anderda02	22	LAD	NL	61	131	115	12	19	4	2	1	2	6	3	12	15	.165	.244	.261	.505	41	30	1	0	4	0	1	6/5
1983	24	Jim Anderson	http://www.baseball-reference.com/players/a/anderji01.shtml	anderji01	26	TEX	AL	50	111	102	8	22	1	1	0	6	1	2	5	8	.216	.252	.245	.497	40	25	3	0	4	0	0	64/5D729
1983	25	Joaquin Andujar#	http://www.baseball-reference.com/players/a/andujjo01.shtml	andujjo01	30	STL	NL	39	80	73	2	6	1	0	0	2	2	1	2	38	.082	.107	.096	.203	-43	7	2	0	5	0	0	1
1983	26	Luis Aponte	http://www.baseball-reference.com/players/a/apontlu01.shtml	apontlu01	30	BOS	AL	34	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1
1983	27	Tony Armas	http://www.baseball-reference.com/players/a/armasto01.shtml	armasto01	29	BOS	AL	145	613	574	77	125	23	2	36	107	0	1	29	131	.218	.254	.453	.707	85	260	31	2	0	8	0	*8D
1983	28	Mike Armstrong	http://www.baseball-reference.com/players/a/armstmi01.shtml	armstmi01	29	KCR	AL	59	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	1
1983	29	Alan Ashby#	http://www.baseball-reference.com/players/a/ashbyal01.shtml	ashbyal01	31	HOU	NL	87	311	275	31	63	18	1	8	34	0	0	31	38	.229	.303	.389	.692	97	107	12	0	1	4	4	2
1983	30	Tucker Ashford	http://www.baseball-reference.com/players/a/ashfotu01.shtml	ashfotu01	28	NYM	NL	35	63	56	3	10	0	1	0	2	0	0	7	4	.179	.270	.214	.484	37	12	1	0	0	0	1	54/2
1983	31	Keith Atherton	http://www.baseball-reference.com/players/a/atherke01.shtml	atherke01	24	OAK	AL	29	1	1	0	0	0	0	0	0	0	0	0	1	.000	.000	.000	.000	-100	0	0	0	0	0	0	1
