1992,1,Jim Abbott*,/players/a/abbotji01.shtml,abbotji01,24,CAL,211.0,877,3093,3.53,1976,64.1%,24.9%,11.7%,29.4%,34.0%,75.1%,0.8%,48.1%,84.4%,58.4%,4.0%,35,17,19.0%,167,88,6,27,103,20.8%,29,15,0,0,0
1992,2,Kyle Abbott*,/players/a/abbotky01.shtml,abbotky01,24,PHI,133.1,579,2236,3.86,1376,61.5%,23.0%,14.2%,30.5%,32.2%,77.0%,0.0%,47.4%,81.5%,53.7%,5.2%,30,18,20.9%,121,62,4,33,55,37.5%,15,12,0,0,0
1992,3,Paul Abbott,/players/a/abbotpa01.shtml,abbotpa01,24,MIN,11.0,50,192,3.84,116,60.4%,26.7%,25.0%,21.6%,26.7%,73.3%,0.0%,44.3%,65.9%,54.0%,6.0%,3,3,16.0%,8,4,1,2,11,15.4%,0,0,0,0,0
1992,4,Jim Acker,/players/a/ackerji01.shtml,ackerji01,33,SEA,30.2,148,478,3.23,280,59.1%,23.9%,10.4%,21.1%,44.6%,76.1%,2.0%,44.9%,86.4%,54.7%,10.1%,15,9,14.9%,22,9,1,4,7,36.4%,3,5,0,0,0
1992,5,Juan Agosto*,/players/a/agostju01.shtml,agostju01,34,TOT,50.0,227,755,3.33,473,63.1%,26.0%,9.5%,24.9%,39.5%,74.0%,1.8%,46.7%,87.1%,57.3%,5.3%,12,7,14.1%,32,15,2,6,19,24.0%,3,4,0,0,0
1992,6,Juan Agosto*,/players/a/agostju01.shtml,agostju01,34,STL,31.2,143,465,3.25,284,61.7%,24.6%,9.2%,24.6%,41.5%,75.4%,2.8%,46.5%,87.9%,52.4%,4.9%,7,3,14.0%,20,13,1,4,9,30.8%,2,3,0,0,0
1992,7,Juan Agosto*,/players/a/agostju01.shtml,agostju01,34,SEA,18.1,84,290,3.45,189,65.2%,28.0%,10.1%,25.4%,36.5%,72.0%,0.0%,46.9%,86.0%,65.5%,6.0%,5,4,14.3%,12,2,1,2,10,16.7%,1,1,0,0,0
1992,8,Rick Aguilera,/players/a/aguilri01.shtml,aguilri01,30,MIN,66.2,275,1081,3.93,689,64.5%,22.2%,16.1%,32.2%,29.5%,77.8%,3.3%,50.2%,79.3%,61.5%,2.9%,8,3,25.1%,69,26,1,20,32,38.5%,10,1,0,0,0
1992,9,Scott Aldred*,/players/a/aldresc01.shtml,aldresc01,24,DET,65.0,305,1166,3.82,669,58.1%,25.3%,13.8%,26.0%,35.0%,74.7%,2.8%,43.4%,81.6%,47.9%,5.2%,16,8,13.8%,42,14,2,8,26,23.5%,5,5,0,0,0
1992,10,Gerald Alexander,/players/a/alexage01.shtml,alexage01,24,TEX,1.2,12,51,4.25,30,58.8%,26.7%,20.0%,20.0%,33.3%,73.3%,0.0%,43.1%,72.7%,50.0%,8.3%,1,0,41.7%,5,2,0,0,1,0.0%,0,1,0,0,0
1992,11,Wilson Alvarez*,/players/a/alvarwi01.shtml,alvarwi01,22,CHW,100.1,455,1812,3.98,1045,57.9%,24.6%,14.4%,30.4%,30.6%,75.4%,1.0%,43.7%,81.0%,49.5%,7.7%,35,22,13.6%,62,38,4,22,44,33.3%,15,11,0,0,0
1992,12,Larry Andersen,/players/a/anderla02.shtml,anderla02,39,SDP,35.0,140,563,4.02,360,64.9%,28.3%,21.7%,23.3%,26.7%,71.7%,3.9%,46.5%,69.8%,54.3%,4.3%,6,3,21.4%,30,19,2,9,26,25.7%,7,1,0,0,0
1992,13,Kevin Appier,/players/a/appieke01.shtml,appieke01,24,KCR,208.1,855,3213,3.76,1977,61.9%,23.5%,17.8%,26.8%,32.0%,76.5%,1.5%,47.4%,76.7%,55.9%,5.1%,44,28,17.8%,152,35,5,31,118,20.7%,8,11,0,0,0
1992,14,Luis Aquino,/players/a/aquinlu01.shtml,aquinlu01,28,KCR,67.2,293,1026,3.50,620,60.7%,23.5%,9.0%,25.3%,42.1%,76.5%,1.0%,46.4%,88.2%,54.6%,3.8%,11,8,16.0%,47,18,1,1,10,9.1%,2,2,0,0,0
1992,15,Jack Armstrong,/players/a/armstja01.shtml,armstja01,27,CLE,166.2,736,2659,3.61,1590,59.8%,25.1%,14.8%,25.4%,34.7%,74.9%,0.0%,44.8%,80.2%,54.6%,5.7%,42,25,15.8%,116,50,5,28,86,24.6%,16,17,0,0,0
1992,16,Brad Arnsberg,/players/a/arnsbbr01.shtml,arnsbbr01,28,CLE,10.2,54,229,4.24,124,54.1%,20.2%,12.9%,37.9%,29.0%,79.8%,0.0%,43.2%,83.8%,50.0%,11.1%,6,1,16.7%,9,2,2,2,3,40.0%,0,5,0,0,0
1992,17,Andy Ashby,/players/a/ashbyan01.shtml,ashbyan01,24,PHI,37.0,172,635,3.69,362,57.0%,26.5%,16.9%,22.1%,34.5%,73.5%,0.0%,41.9%,77.1%,47.7%,7.6%,13,8,14.5%,25,10,1,6,17,25.0%,4,5,0,0,0
1992,18,Paul Assenmacher*,/players/a/assenpa01.shtml,assenpa01,31,CHC,68.0,295,1137,3.85,717,63.8%,26.2%,19.9%,25.8%,28.0%,73.8%,3.1%,47.1%,73.0%,61.0%,5.4%,16,3,24.4%,72,31,1,12,52,18.5%,10,9,3,0,0
1992,19,Pedro Astacio,/players/a/astacpe01.shtml,astacpe01,23,LAD,82.0,342,1178,3.44,756,64.9%,24.1%,13.2%,26.2%,36.5%,75.9%,3.1%,49.3%,82.6%,63.7%,5.0%,17,6,20.5%,70,31,5,12,31,27.9%,5,7,0,0,0
1992,20,Jim Austin,/players/a/austiji02.shtml,austiji02,28,MIL,58.1,236,883,3.74,518,60.1%,25.3%,13.9%,27.8%,33.0%,74.7%,5.8%,44.9%,81.4%,54.2%,8.9%,21,8,17.8%,42,19,0,9,21,30.0%,5,8,0,0,0
1992,21,Steve Avery*,/players/a/averyst01.shtml,averyst01,22,ATL,233.2,969,3422,3.53,2187,64.1%,24.3%,12.8%,27.7%,35.2%,75.7%,0.7%,48.5%,83.0%,61.1%,4.6%,45,20,19.9%,193,107,12,35,91,27.1%,23,22,0,0,0
1992,22,Bobby Ayala,/players/a/ayalabo01.shtml,ayalabo01,22,CIN,29.0,127,445,3.50,266,60.9%,23.7%,14.3%,28.2%,33.8%,76.3%,4.5%,46.5%,81.3%,52.8%,5.5%,7,1,15.7%,20,11,2,8,14,34.8%,5,4,0,0,0
