1988,1,Don Aase,/players/a/aasedo01.shtml,aasedo01,33,BAL,46.2,212,835,3.94,462,56.7%,19.3%,17.3%,32.3%,31.2%,80.7%,5.4%,45.8%,78.6%,53.3%,10.8%,23,8,11.8%,25,11,2,4,24,14.3%,2,10,0,0,0
1988,2,Jim Acker,/players/a/ackerji01.shtml,ackerji01,29,ATL,42.0,156,541,3.47,333,62.5%,22.2%,14.7%,25.5%,37.5%,77.8%,3.8%,48.6%,81.1%,64.7%,4.5%,7,1,20.5%,32,12,1,6,14,30.0%,6,3,28,0,0
1988,3,Juan Agosto*,/players/a/agostju01.shtml,agostju01,30,HOU,91.2,371,1215,3.27,760,65.1%,21.8%,12.0%,25.5%,40.5%,78.0%,10.4%,50.8%,84.5%,59.9%,7.3%,27,9,18.3%,68,34,3,6,27,18.2%,7,5,0,1,1
1988,4,Rick Aguilera,/players/a/aguilri01.shtml,aguilri01,26,NYM,24.2,111,418,3.77,259,63.0%,20.5%,13.1%,34.0%,32.4%,79.5%,3.8%,50.0%,83.5%,60.4%,8.1%,9,4,18.0%,20,9,1,4,12,25.0%,2,3,0,1,0
1988,5,Gibson Alba*,/players/a/albagi01.shtml,albagi01,28,STL,3.1,14,50,3.57,27,54.0%,44.4%,7.4%,14.8%,33.3%,55.6%,0.0%,30.0%,86.7%,57.1%,14.3%,2,0,7.1%,1,0,0,2,1,66.7%,0,2,0,0,0
1988,6,Doyle Alexander,/players/a/alexado01.shtml,alexado01,37,DET,229.0,988,3543,3.59,2294,65.2%,23.8%,12.0%,28.9%,35.2%,76.2%,2.1%,49.7%,84.3%,59.5%,3.3%,33,16,16.9%,167,71,7,23,103,18.3%,14,10,0,0,0
1988,7,Neil Allen,/players/a/allenne01.shtml,allenne01,30,NYY,117.1,504,1820,3.61,1103,61.6%,30.0%,9.5%,23.8%,36.6%,70.0%,3.9%,43.1%,86.4%,49.6%,6.9%,35,18,18.1%,91,39,3,26,35,42.6%,10,10,0,0,0
1988,8,Jose Alvarez,/players/a/alvarjo01.shtml,alvarjo01,32,ATL,102.1,425,1595,3.75,920,59.2%,29.8%,14.2%,24.9%,31.1%,70.2%,6.1%,41.6%,79.7%,56.5%,9.4%,40,16,18.4%,78,34,3,26,54,32.5%,5,12,11,0,0
1988,9,Larry Andersen,/players/a/anderla02.shtml,anderla02,35,HOU,82.2,350,1305,3.73,851,66.7%,18.6%,20.4%,30.1%,30.9%,81.4%,6.6%,54.4%,74.9%,59.7%,5.7%,20,9,24.6%,86,41,6,11,54,16.7%,10,3,0,0,0
1988,10,Allan Anderson*,/players/a/anderal02.shtml,anderal02,24,MIN,202.1,819,2864,3.50,1821,63.7%,20.7%,14.4%,27.1%,37.8%,79.3%,0.4%,50.5%,81.8%,56.8%,4.0%,33,17,16.7%,137,55,6,26,57,31.3%,17,15,0,0,0
1988,11,Rick Anderson,/players/a/anderri02.shtml,anderri02,31,KCR,34.0,147,536,3.65,324,61.4%,26.9%,7.7%,25.9%,39.5%,73.1%,3.8%,44.9%,89.5%,61.2%,6.1%,9,5,16.3%,24,6,0,3,6,33.3%,0,2,0,0,0
1988,12,Joaquin Andujar,/players/a/andujjo01.shtml,andujjo01,35,HOU,78.2,351,1174,3.34,731,63.2%,23.3%,11.5%,25.6%,39.7%,76.7%,3.8%,48.5%,85.0%,54.0%,5.7%,20,11,17.1%,60,35,6,6,28,17.1%,7,5,0,1,0
