2004	1	Paul Abbott	http://www.baseball-reference.com/players/a/abbotpa01.shtml	abbotpa01	36	TOT	14	50	3.57	36	72.0%	33.3%	19.4%	19.4%	27.8%	66.7%	0.0%	48.0%	70.8%	28.6%	0.0%	0	0	14.3%	2	2	0.0%	0	0	1	2	25.0%	0	0	0
2004	2	Paul Abbott	http://www.baseball-reference.com/players/a/abbotpa01.shtml	abbotpa01	36	PHI	14	50	3.57	36	72.0%	33.3%	19.4%	19.4%	27.8%	66.7%	0.0%	48.0%	70.8%	28.6%	0.0%	0	0	14.3%	2	2	0.0%	0	0	1	2	25.0%	0	0	0
2004	3	Bobby Abreu*	http://www.baseball-reference.com/players/a/abreubo01.shtml	abreubo01	30	PHI	715	3080	4.31	1741	57.2%	37.7%	10.1%	25.5%	26.7%	62.3%	2.7%	35.6%	83.9%	14.5%	8.7%	62	0	20.7%	148	31	14.4%	103	52	30	86	25.9%	0	0	0
2004	4	Jose Acevedo	http://www.baseball-reference.com/players/a/acevejo01.shtml	acevejo01	26	CIN	52	198	3.81	135	68.2%	46.7%	22.2%	14.1%	17.0%	53.3%	0.0%	36.4%	58.3%	28.8%	1.9%	1	0	13.5%	7	0	5.8%	3	0	13	12	50.0%	0	0	0
2004	5	Russ Adams*	http://www.baseball-reference.com/players/a/adamsru01.shtml	adamsru01	23	TOR	79	326	4.13	206	63.2%	37.9%	6.8%	22.8%	32.5%	62.1%	0.0%	39.3%	89.1%	8.9%	5.1%	4	0	15.2%	12	2	10.1%	8	3	3	2	60.0%	0	0	0
2004	6	Chris Aguila	http://www.baseball-reference.com/players/a/aguilch01.shtml	aguilch01	25	FLA	49	172	3.51	121	70.3%	29.8%	14.9%	27.3%	28.1%	70.2%	0.0%	49.4%	78.8%	12.2%	2.0%	1	0	10.2%	5	4	0.0%	0	0	3	9	25.0%	0	0	0
2004	7	Manny Alexander	http://www.baseball-reference.com/players/a/alexama02.shtml	alexama02	33	TEX	22	97	4.41	62	63.9%	30.6%	19.4%	27.4%	22.6%	69.4%	0.0%	44.3%	72.1%	13.6%	0.0%	0	0	18.2%	4	3	0.0%	0	0	2	5	28.6%	0	0	0
2004	8	Jason Alfaro	http://www.baseball-reference.com/players/a/alfarja01.shtml	alfarja01	26	HOU	12	35	2.92	27	77.1%	22.2%	25.9%	25.9%	25.9%	77.8%	0.0%	60.0%	66.7%	58.3%	0.0%	0	0	8.3%	1	1	0.0%	0	0	2	3	40.0%	0	0	0
2004	9	Antonio Alfonseca	http://www.baseball-reference.com/players/a/alfonan01.shtml	alfonan01	32	ATL	1	3	3.00	3	100.0%	0.0%	66.7%	33.3%	0.0%	100.0%		100.0%	33.3%	100.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	1	0.0%	0	0	0
2004	10	Edgardo Alfonzo	http://www.baseball-reference.com/players/a/alfoned01.shtml	alfoned01	30	SFG	577	2084	3.61	1319	63.4%	27.4%	9.6%	26.2%	36.8%	72.6%	0.7%	46.0%	86.8%	19.8%	5.2%	30	0	14.9%	86	31	8.5%	49	21	4	36	10.0%	0	0	0
2004	11	Chad Allen	http://www.baseball-reference.com/players/a/allench01.shtml	allench01	29	TEX	63	229	3.63	151	65.9%	24.5%	21.2%	22.5%	31.8%	75.5%	0.0%	49.8%	71.9%	19.0%	4.8%	3	1	12.7%	8	4	6.3%	4	3	1	12	7.7%	0	0	0
2004	12	Armando Almanza*	http://www.baseball-reference.com/players/a/almanar01.shtml	almanar01	31	ATL	1	2	2.00	1	50.0%	0.0%	0.0%	0.0%	100.0%	100.0%	0.0%	50.0%	100.0%	0.0%	0.0%	0	0	0.0%	0	0	0.0%	0	0	0	0		0	0	0
2004	13	Roberto Alomar#	http://www.baseball-reference.com/players/a/alomaro01.shtml	alomaro01	36	TOT	192	734	3.82	479	65.3%	28.4%	15.7%	25.9%	30.1%	71.6%	0.0%	46.7%	78.1%	26.6%	4.2%	8	0	10.4%	20	5	7.3%	14	7	2	29	6.5%	0	0	0
