1982,1,Don Aase,/players/a/aasedo01.shtml,aasedo01,27,CAL,52.0,212,45,,,5,0,7,3,2,3,2,4,3,2,75%,0,2,1,100,1,4,20%,1,4,0,0,0,0,0,0,5,0
1982,2,Juan Agosto*,/players/a/agostju01.shtml,agostju01,24,CHW,2.0,13,7,,,0,0,0,0,0,0,0,1,2,0,200%,0,0,1,11,0,0,,0,0,0,0,0,0,0,0,2,0
1982,3,Doyle Alexander,/players/a/alexado01.shtml,alexado01,31,NYY,66.2,293,81,,,14,0,3,7,7,9,5,18,13,2,72%,5,1,0,103,9,1,90%,8,1,1,0,0,0,0,0,9,0
1982,4,Neil Allen,/players/a/allenne01.shtml,allenne01,24,NYM,64.2,279,65,,,5,1,18,3,2,1,4,31,16,4,52%,2,4,1,115,7,5,58%,6,4,1,1,0,0,0,0,11,0
1982,5,Porfi Altamirano,/players/a/altampo01.shtml,altampo01,30,PHI,39.0,169,41,,,2,0,6,1,1,1,1,11,7,1,64%,1,1,0,81,2,1,67%,2,1,0,0,0,0,0,0,5,0
1982,6,Jose Alvarez,/players/a/alvarjo01.shtml,alvarjo01,26,ATL,7.2,29,8,,,1,1,1,1,0,1,0,2,1,1,50%,0,1,0,14,0,0,,0,0,0,0,0,0,1,0,1,0
1982,7,Larry Andersen,/players/a/anderla02.shtml,anderla02,29,SEA,79.2,354,100,,,16,0,6,13,3,10,6,19,14,1,74%,1,2,0,140,4,1,80%,4,1,0,0,0,0,2,0,7,0
1982,8,Bud Anderson,/players/a/anderbu01.shtml,anderbu01,26,CLE,80.2,353,84,,,4,0,8,3,1,0,4,18,11,1,61%,6,4,0,153,5,2,71%,5,2,0,0,0,0,0,0,8,0
1982,9,Joaquin Andujar,/players/a/andujjo01.shtml,andujjo01,29,STL,265.2,1056,237,,,11,0,7,8,3,5,6,44,21,11,48%,7,3,4,326,21,11,66%,20,10,1,1,0,0,6,2,18,0
1982,10,Luis Aponte,/players/a/apontlu01.shtml,apontlu01,29,BOS,85.0,349,78,,,5,0,11,3,2,4,1,27,15,4,56%,6,1,1,142,3,3,50%,3,3,0,0,0,0,0,0,8,0
1982,11,Mike Armstrong,/players/a/armstmi01.shtml,armstmi01,28,KCR,112.2,466,88,,,9,3,18,6,3,5,4,34,17,5,50%,4,7,0,172,9,2,82%,9,2,0,0,0,0,2,2,24,0
1982,12,Fernando Arroyo,/players/a/arroyfe01.shtml,arroyfe01,30,TOT,36.0,155,40,,,6,1,7,5,1,5,1,20,8,0,40%,4,4,0,52,7,2,78%,6,2,1,0,0,0,0,0,9,0
1982,13,Fernando Arroyo,/players/a/arroyfe01.shtml,arroyfe01,30,MIN,13.2,61,17,,,2,0,3,2,0,2,0,8,4,0,50%,1,1,0,21,3,1,75%,3,1,0,0,0,0,0,0,3,0
1982,14,Fernando Arroyo,/players/a/arroyfe01.shtml,arroyfe01,30,OAK,22.1,94,23,,,4,1,4,3,1,3,1,12,4,0,33%,3,3,0,31,4,1,80%,3,1,1,0,0,0,0,0,6,0
1982,15,Jerry Augustine*,/players/a/augusje01.shtml,augusje01,29,MIL,62.0,270,63,,,13,1,11,11,2,5,8,20,11,2,55%,7,3,3,102,3,1,75%,3,1,0,0,0,0,0,0,14,0
1982,16,Stan Bahnsen,/players/b/bahnsst01.shtml,bahnsst01,37,TOT,23.0,98,21,,,0,0,3,0,0,0,0,6,4,0,67%,3,0,0,43,4,4,50%,4,4,0,0,0,0,0,0,1,0
1982,17,Stan Bahnsen,/players/b/bahnsst01.shtml,bahnsst01,37,CAL,9.2,50,13,,,0,0,2,0,0,0,0,3,2,0,67%,3,0,0,25,1,2,33%,1,2,0,0,0,0,0,0,0,0
1982,18,Stan Bahnsen,/players/b/bahnsst01.shtml,bahnsst01,37,PHI,13.1,48,8,,,0,0,1,0,0,0,0,3,2,0,67%,0,0,0,18,3,2,60%,3,2,0,0,0,0,0,0,1,0
1982,19,Howard Bailey*,/players/b/baileho01.shtml,baileho01,24,DET,10.0,37,6,,,0,0,1,0,0,0,0,2,1,0,50%,0,0,0,9,0,0,,0,0,0,0,0,0,0,0,1,0
1982,20,Doug Bair,/players/b/bairdo01.shtml,bairdo01,32,STL,91.2,372,69,,,7,0,13,6,1,4,3,22,10,2,45%,1,2,1,132,14,2,88%,13,2,1,0,0,0,0,0,9,0
1982,21,Steve Baker,/players/b/bakerst01.shtml,bakerst01,25,OAK,25.2,110,30,,,3,0,1,2,1,2,1,12,5,2,42%,1,0,0,39,1,0,100%,1,0,0,0,0,0,0,0,1,0
1982,22,Jay Baller,/players/b/balleja01.shtml,balleja01,21,PHI,8.0,35,7,,,1,0,0,1,0,1,0,2,1,0,50%,1,0,1,13,1,0,100%,1,0,0,0,0,0,0,0,2,0
1982,23,Floyd Bannister*,/players/b/bannifl01.shtml,bannifl01,27,SEA,247.0,1022,225,,,32,1,16,26,6,14,18,30,17,7,57%,13,6,0,342,18,12,60%,16,10,2,2,0,0,2,1,13,0
1982,24,Len Barker,/players/b/barkele01.shtml,barkele01,26,CLE,244.2,1021,211,,,17,1,18,8,9,9,8,48,27,8,56%,15,10,1,338,24,8,75%,19,7,4,1,1,0,1,0,24,0
1982,25,Rich Barnes*,/players/b/barneri01.shtml,barneri01,22,CHW,17.0,79,21,,,1,0,3,1,0,0,1,5,4,0,80%,3,0,0,31,0,2,0%,0,2,0,0,0,0,1,1,2,0
1982,26,Salome Barojas,/players/b/barojsa01.shtml,barojsa01,25,CHW,106.2,446,96,,,9,0,15,5,4,4,5,40,16,3,40%,3,4,0,178,7,4,64%,7,4,0,0,0,0,0,0,14,0
1982,27,Jim Barr,/players/b/barrji01.shtml,barrji01,34,SFG,128.2,520,125,,,9,0,17,7,2,2,7,27,16,0,59%,10,1,0,164,9,7,56%,8,7,1,0,0,0,2,0,16,0
1982,28,Ross Baumgarten*,/players/b/baumgro01.shtml,baumgro01,27,PIT,44.0,208,60,,,3,0,3,2,1,3,0,26,11,3,42%,1,4,0,89,6,2,75%,5,2,1,0,0,0,2,2,10,0
1982,29,Dave Beard,/players/b/beardda01.shtml,beardda01,22,OAK,91.2,397,85,,,9,0,13,5,4,6,3,30,16,3,53%,6,4,1,175,10,3,77%,9,3,1,0,0,0,0,0,15,0
1982,30,Jim Beattie,/players/b/beattji01.shtml,beattji01,27,SEA,172.1,715,149,,,13,0,11,7,6,10,3,31,17,6,55%,6,5,1,247,20,5,80%,19,5,1,0,0,0,3,2,16,0
1982,31,Joe Beckwith,/players/b/beckwjo01.shtml,beckwjo01,27,LAD,40.0,170,38,,,2,1,5,1,1,1,1,12,5,3,42%,1,0,0,63,2,1,67%,2,1,0,0,0,0,0,0,2,0
1982,32,Steve Bedrosian,/players/b/bedrost01.shtml,bedrost01,24,ATL,137.2,567,102,,,7,1,13,3,4,5,2,16,6,4,38%,7,0,2,235,16,4,80%,16,4,0,0,0,0,0,0,4,0
1982,33,Juan Berenguer,/players/b/berenju01.shtml,berenju01,27,DET,6.2,34,5,,,0,0,4,0,0,0,0,1,0,1,0%,0,0,0,14,0,0,,0,0,0,0,0,0,0,0,0,0
1982,34,Bruce Berenyi,/players/b/berenbr01.shtml,berenbr01,27,CIN,222.1,938,208,,,8,0,13,5,3,4,4,61,30,8,49%,8,16,4,338,34,8,81%,31,6,3,2,0,0,0,0,36,0
1982,35,Dwight Bernard,/players/b/bernadw01.shtml,bernadw01,30,MIL,79.0,335,78,,,4,0,8,3,1,1,3,17,12,1,71%,6,1,0,139,6,5,55%,5,4,1,1,0,0,0,0,10,0
1982,36,Doug Bird,/players/b/birddo01.shtml,birddo01,32,CHC,191.0,819,230,,,26,1,7,19,7,12,14,34,20,2,59%,11,1,0,272,21,9,70%,19,8,2,1,0,0,0,0,5,0
1982,37,Bud Black*,/players/b/blackbu02.shtml,blackbu02,25,KCR,88.1,386,92,,,10,0,4,9,1,2,8,20,12,3,60%,4,4,1,151,7,1,88%,4,1,3,0,0,0,0,0,19,0
1982,38,Vida Blue*,/players/b/bluevi01.shtml,bluevi01,32,KCR,181.0,773,163,,,20,0,19,16,4,5,15,28,13,6,46%,9,4,3,263,8,9,47%,7,9,1,0,0,0,6,3,9,0
1982,39,Bert Blyleven,/players/b/blylebe01.shtml,blylebe01,31,CLE,20.1,89,16,,,2,0,2,1,1,0,2,6,4,1,67%,2,0,0,30,3,1,75%,3,1,0,0,0,0,0,0,3,0
1982,40,Mike Boddicker,/players/b/boddimi01.shtml,boddimi01,24,BAL,25.2,110,25,,,2,0,10,1,1,1,1,13,6,4,46%,1,0,0,44,2,0,100%,2,0,0,0,0,0,1,0,0,0
1982,41,Tommy Boggs,/players/b/boggsto01.shtml,boggsto01,26,ATL,46.1,197,43,,,2,0,0,1,1,2,0,7,6,0,86%,2,2,1,78,12,2,86%,11,1,1,1,0,0,0,0,4,0
1982,42,John Bohnet*,/players/b/bohnejo01.shtml,bohnejo01,21,CLE,11.2,53,11,,,4,0,2,4,0,0,4,3,1,1,33%,0,0,0,18,0,1,0%,0,0,0,1,0,0,0,0,0,0
1982,43,Dan Boitano,/players/b/boitada01.shtml,boitada01,29,TEX,30.1,136,33,,,5,0,3,4,1,1,4,5,4,1,80%,1,4,0,59,0,0,,0,0,0,0,0,0,0,0,7,0
1982,44,Mark Bomback,/players/b/bombama01.shtml,bombama01,29,TOR,59.2,287,87,,,10,1,4,4,6,6,4,17,9,2,53%,5,3,0,137,3,0,100%,3,0,0,0,0,0,0,0,6,0
1982,45,Danny Boone*,/players/b/booneda02.shtml,booneda02,28,TOT,28.2,116,28,,,3,0,2,1,2,3,0,9,3,1,33%,3,1,0,45,1,2,33%,1,2,0,0,0,0,1,1,2,0
1982,46,Danny Boone*,/players/b/booneda02.shtml,booneda02,28,SDP,16.0,69,21,,,2,0,0,1,1,2,0,4,1,1,25%,2,0,0,27,0,2,0%,0,2,0,0,0,0,1,1,0,0
1982,47,Danny Boone*,/players/b/booneda02.shtml,booneda02,28,HOU,12.2,47,7,,,1,0,2,0,1,1,0,5,2,0,40%,1,1,0,18,1,0,100%,1,0,0,0,0,0,0,0,2,0
