1985	1	Don Aase	http://www.baseball-reference.com/players/a/aasedo01.shtml	aasedo01	30	8	259	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0
1985	2	Johnny Abrego	http://www.baseball-reference.com/players/a/abregjo01.shtml	abregjo01	22	1	6	9	9	0	0	0	0	0	1	0	0	0	2	.000	.000	.000	.000	-100	0	0	0	0	0	0
1985	3	Jim Acker	http://www.baseball-reference.com/players/a/ackerji01.shtml	ackerji01	26	3	131	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0
1985	4	Ricky Adams	http://www.baseball-reference.com/players/a/adamsri02.shtml	adamsri02	26	3	120	269	247	35	53	5	1	4	16	3	2	10	37	.215	.260	.291	.551	55	72	5	5	7	0	3
1985	5	Jim Adduci*	http://www.baseball-reference.com/players/a/adducji01.shtml	adducji01	25	1	10	21	20	0	1	0	0	0	0	0	0	1	6	.050	.095	.050	.145	-59	1	0	0	0	0	0
1985	6	Juan Agosto*	http://www.baseball-reference.com/players/a/agostju01.shtml	agostju01	27	5	145	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0
1985	7	Luis Aguayo	http://www.baseball-reference.com/players/a/aguaylu01.shtml	aguaylu01	26	6	266	492	428	72	113	17	7	14	54	4	2	44	69	.264	.342	.435	.777	114	186	9	9	7	4	8
1985	8	Rick Aguilera	http://www.baseball-reference.com/players/a/aguilri01.shtml	aguilri01	23	1	22	44	36	1	10	2	0	0	2	0	0	1	5	.278	.297	.333	.631	77	12	1	0	7	0	0
1985	9	Willie Aikens*	http://www.baseball-reference.com/players/a/aikenwi01.shtml	aikenwi01	30	8	774	2856	2492	301	675	125	2	110	415	3	6	319	444	.271	.354	.455	.809	123	1134	87	18	0	27	42
1985	10	Doyle Alexander	http://www.baseball-reference.com/players/a/alexado01.shtml	alexado01	34	15	433	213	192	16	35	7	0	0	11	0	0	9	56	.182	.218	.219	.437	24	42	5	0	11	1	0
1985	11	Neil Allen	http://www.baseball-reference.com/players/a/allenne01.shtml	allenne01	27	7	345	129	115	3	15	2	2	0	7	0	0	3	51	.130	.153	.183	.335	-6	21	0	0	11	0	0
1985	12	Rod Allen	http://www.baseball-reference.com/players/a/allenro02.shtml	allenro02	25	2	26	43	39	7	10	1	0	0	3	1	0	2	9	.256	.310	.282	.592	65	11	0	1	1	0	0
1985	13	Gary Allenson	http://www.baseball-reference.com/players/a/allenga01.shtml	allenga01	30	7	416	1222	1061	114	235	49	2	19	131	3	7	130	192	.221	.307	.325	.632	71	345	35	5	15	11	3
1985	14	Bill Almon	http://www.baseball-reference.com/players/a/almonbi01.shtml	almonbi01	32	12	1046	3315	3034	347	783	125	23	29	263	116	56	208	566	.258	.305	.343	.648	84	1041	48	6	41	26	22
1985	15	Jose Alvarez	http://www.baseball-reference.com/players/a/alvarjo01.shtml	alvarjo01	29	2	8	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0
1985	16	Ed Amelung*	http://www.baseball-reference.com/players/a/amelued01.shtml	amelued01	26	1	34	49	46	7	10	0	0	0	4	3	2	2	4	.217	.250	.217	.467	34	10	1	0	1	0	0
1985	17	Larry Andersen	http://www.baseball-reference.com/players/a/anderla02.shtml	anderla02	32	8	241	11	10	1	0	0	0	0	0	0	0	0	3	.000	.000	.000	.000	-100	0	0	0	1	0	0
1985	18	Dave Anderson	http://www.baseball-reference.com/players/a/anderda02.shtml	anderda02	24	3	259	826	710	87	157	26	4	8	54	26	12	92	112	.221	.311	.303	.614	75	215	13	3	15	6	8
1985	19	Joaquin Andujar#	http://www.baseball-reference.com/players/a/andujjo01.shtml	andujjo01	32	10	343	667	588	31	73	10	2	5	38	7	3	28	306	.124	.164	.173	.337	-5	102	7	0	50	1	0
1985	20	Tony Armas	http://www.baseball-reference.com/players/a/armasto01.shtml	armasto01	31	10	1103	4361	4088	502	1022	153	31	213	669	16	14	206	978	.250	.285	.459	.744	104	1876	119	13	9	45	34
1985	21	Mike Armstrong	http://www.baseball-reference.com/players/a/armstmi01.shtml	armstmi01	31	6	177	3	3	0	0	0	0	0	0	0	0	0	3	.000	.000	.000	.000	-100	0	0	0	0	0	0
1985	22	Fernando Arroyo	http://www.baseball-reference.com/players/a/arroyfe01.shtml	arroyfe01	33	7	121	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0
1985	23	Alan Ashby#	http://www.baseball-reference.com/players/a/ashbyal01.shtml	ashbyal01	33	13	1030	3559	3134	297	754	141	12	62	376	6	9	336	470	.241	.314	.353	.666	90	1105	97	9	52	26	52
1985	24	Keith Atherton	http://www.baseball-reference.com/players/a/atherke01.shtml	atherke01	26	3	142	1	1	0	0	0	0	0	0	0	0	0	1	.000	.000	.000	.000	-100	0	0	0	0	0	0
1985	25	Benny Ayala	http://www.baseball-reference.com/players/a/ayalabe01.shtml	ayalabe01	34	10	425	951	865	114	217	42	1	38	145	2	4	71	136	.251	.305	.434	.739	104	375	22	2	1	12	7
1985	26	Wally Backman#	http://www.baseball-reference.com/players/b/backmwa01.shtml	backmwa01	25	6	448	1582	1388	205	382	59	11	5	98	73	31	158	211	.275	.349	.344	.693	96	478	27	2	28	6	5
1985	27	Mark Bailey#	http://www.baseball-reference.com/players/b/bailema01.shtml	bailema01	23	2	222	805	676	85	161	30	1	19	79	0	3	120	141	.238	.354	.370	.723	109	250	23	3	2	4	17
1985	28	Bob Bailor	http://www.baseball-reference.com/players/b/bailobo01.shtml	bailobo01	33	11	955	3206	2937	339	775	107	23	9	222	90	36	187	164	.264	.310	.325	.636	77	955	51	20	42	20	10
1985	29	Harold Baines*	http://www.baseball-reference.com/players/b/baineha01.shtml	baineha01	26	6	847	3459	3184	420	908	153	36	119	501	27	17	225	450	.285	.330	.468	.798	116	1490	83	5	8	37	51
1985	30	Doug Bair	http://www.baseball-reference.com/players/b/bairdo01.shtml	bairdo01	35	10	466	48	45	2	4	0	0	1	4	0	0	0	19	.089	.089	.156	.244	-33	7	0	0	3	0	0
1985	31	Doug Baker#	http://www.baseball-reference.com/players/b/bakerdo01.shtml	bakerdo01	24	2	58	145	135	19	25	5	1	0	13	3	0	7	31	.185	.231	.237	.468	31	32	1	1	2	0	0
1985	32	Dusty Baker	http://www.baseball-reference.com/players/b/bakerdu01.shtml	bakerdu01	36	18	1956	7751	6875	939	1923	312	23	238	994	137	72	735	889	.280	.348	.436	.784	117	2995	150	30	27	83	51
1985	33	Steve Balboni	http://www.baseball-reference.com/players/b/balbost01.shtml	balbost01	28	5	355	1367	1238	150	295	56	6	71	188	1	1	112	366	.238	.304	.465	.770	110	576	26	9	0	8	9
1985	34	Jay Baller	http://www.baseball-reference.com/players/b/balleja01.shtml	balleja01	24	2	24	10	8	0	0	0	0	0	0	0	0	0	6	.000	.111	.000	.111	-67	0	0	1	1	0	0
1985	35	Chris Bando#	http://www.baseball-reference.com/players/b/bandoch01.shtml	bandoch01	29	5	283	860	745	80	168	27	2	19	91	1	4	96	107	.226	.310	.344	.653	80	256	26	0	8	11	6
1985	36	Alan Bannister	http://www.baseball-reference.com/players/b/bannial01.shtml	bannial01	33	12	972	3373	3007	430	811	143	28	19	288	108	37	292	318	.270	.334	.355	.689	90	1067	45	13	33	28	13
1985	37	Floyd Bannister*	http://www.baseball-reference.com/players/b/bannifl01.shtml	bannifl01	30	9	272	93	80	6	14	1	0	0	1	0	0	2	26	.175	.195	.188	.383	9	15	1	0	11	0	0
1985	38	Jesse Barfield	http://www.baseball-reference.com/players/b/barfije01.shtml	barfije01	25	5	557	1938	1736	264	464	77	17	88	268	37	22	169	432	.267	.335	.483	.819	118	839	38	14	8	11	13
1985	39	Greg Bargar	http://www.baseball-reference.com/players/b/bargagr01.shtml	bargagr01	26	2	11	7	7	0	1	0	0	0	1	0	0	0	5	.143	.143	.143	.286	-20	1	0	0	0	0	0
1985	40	Len Barker	http://www.baseball-reference.com/players/b/barkele01.shtml	barkele01	29	10	237	76	63	3	3	1	0	0	1	0	1	6	31	.048	.130	.063	.194	-45	4	1	0	6	0	0
1985	41	Jeff Barkley#	http://www.baseball-reference.com/players/b/barklje01.shtml	barklje01	25	2	24	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0
1985	42	Skeeter Barnes	http://www.baseball-reference.com/players/b/barnesk01.shtml	barnesk01	28	3	66	115	102	10	16	1	0	2	7	2	3	11	11	.157	.252	.225	.478	34	23	2	2	0	0	1
1985	43	Salome Barojas	http://www.baseball-reference.com/players/b/barojsa01.shtml	barojsa01	28	4	173	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0
1985	44	Marty Barrett	http://www.baseball-reference.com/players/b/barrema02.shtml	barrema02	27	4	336	1200	1071	122	297	50	4	8	103	12	8	101	77	.277	.339	.354	.693	88	379	25	3	16	9	5
1985	45	Kevin Bass#	http://www.baseball-reference.com/players/b/basske01.shtml	basske01	26	4	389	1165	1098	136	278	51	13	20	116	26	15	44	156	.253	.287	.378	.665	89	415	15	9	11	3	3
1985	46	Don Baylor	http://www.baseball-reference.com/players/b/baylodo01.shtml	baylodo01	36	16	1912	7934	6961	1048	1843	327	27	284	1085	277	111	664	855	.265	.341	.442	.783	121	3076	164	192	16	101	78
1985	47	Billy Beane	http://www.baseball-reference.com/players/b/beanebi01.shtml	beanebi01	23	2	13	18	18	0	3	1	0	0	1	0	1	0	5	.167	.167	.222	.389	9	4	0	0	0	0	0
1985	48	Dave Beard*	http://www.baseball-reference.com/players/b/beardda01.shtml	beardda01	25	6	170	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0
1985	49	Jim Beattie	http://www.baseball-reference.com/players/b/beattji01.shtml	beattji01	30	8	194	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0
1985	50	Joe Beckwith*	http://www.baseball-reference.com/players/b/beckwjo01.shtml	beckwjo01	30	6	214	22	19	3	1	0	0	0	0	0	0	1	10	.053	.100	.053	.153	-56	1	0	0	2	0	0
1985	51	Steve Bedrosian	http://www.baseball-reference.com/players/b/bedrost01.shtml	bedrost01	27	5	226	142	128	3	10	0	0	0	1	0	0	2	45	.078	.092	.078	.170	-53	10	0	0	12	0	0
1985	52	Rick Behenna	http://www.baseball-reference.com/players/b/behenri01.shtml	behenri01	25	3	26	12	12	1	4	0	0	1	2	0	0	0	5	.333	.333	.583	.917	142	7	0	0	0	0	0
1985	53	Buddy Bell	http://www.baseball-reference.com/players/b/bellbu01.shtml	bellbu01	33	14	1978	8315	7500	957	2115	363	50	157	918	48	69	659	646	.282	.340	.407	.746	110	3049	213	32	55	69	75
1985	54	Eric Bell*	http://www.baseball-reference.com/players/b/beller01.shtml	beller01	21	1	4	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0
1985	55	George Bell	http://www.baseball-reference.com/players/b/bellge02.shtml	bellge02	25	4	415	1596	1488	196	412	74	15	61	211	36	11	76	220	.277	.318	.470	.787	111	699	27	18	0	11	10
1985	56	Rafael Belliard	http://www.baseball-reference.com/players/b/bellira01.shtml	bellira01	23	4	50	45	45	8	10	0	0	0	1	5	1	0	7	.222	.222	.222	.444	25	10	0	0	0	0	0
1985	57	Bruce Benedict	http://www.baseball-reference.com/players/b/benedbr01.shtml	benedbr01	29	8	725	2550	2227	176	558	77	5	16	217	11	17	254	182	.251	.328	.311	.639	76	693	62	10	36	18	46
1985	58	Juan Beniquez	http://www.baseball-reference.com/players/b/beniqju01.shtml	beniqju01	35	14	1264	4410	3995	533	1090	161	29	64	385	102	73	285	457	.273	.324	.376	.699	95	1501	117	26	82	22	9
1985	59	Butch Benton	http://www.baseball-reference.com/players/b/bentobu01.shtml	bentobu01	27	4	51	109	99	6	16	4	0	0	10	0	0	5	14	.162	.213	.202	.415	16	20	2	2	1	2	2
1985	60	Juan Berenguer	http://www.baseball-reference.com/players/b/berenju01.shtml	berenju01	30	8	137	13	10	0	1	0	0	0	0	0	0	2	4	.100	.250	.100	.350	2	1	0	0	1	0	0
1985	61	Bruce Berenyi	http://www.baseball-reference.com/players/b/berenbr01.shtml	berenbr01	30	6	128	266	223	14	46	10	1	0	13	0	0	2	67	.206	.211	.260	.471	31	58	3	0	38	3	0
1985	62	Dave Bergman*	http://www.baseball-reference.com/players/b/bergmda01.shtml	bergmda01	32	10	667	1311	1123	137	280	37	9	25	121	13	5	159	154	.249	.341	.365	.706	100	410	26	4	12	13	21
1985	63	Tony Bernazard#	http://www.baseball-reference.com/players/b/bernato01.shtml	bernato01	28	7	779	3022	2619	362	672	123	24	44	269	85	39	320	446	.257	.337	.372	.709	97	975	51	10	49	24	15
1985	64	Dale Berra	http://www.baseball-reference.com/players/b/berrada01.shtml	berrada01	28	9	792	2678	2400	223	570	99	9	47	263	32	17	193	396	.238	.294	.345	.639	76	828	54	11	31	25	54
1985	65	Karl Best	http://www.baseball-reference.com/players/b/bestka01.shtml	bestka01	26	3	24	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0
1985	66	Kurt Bevacqua	http://www.baseball-reference.com/players/b/bevacku01.shtml	bevacku01	38	15	970	2398	2117	214	499	90	11	27	275	12	20	221	329	.236	.305	.327	.632	78	692	72	5	24	31	19
1985	67	Buddy Biancalana#	http://www.baseball-reference.com/players/b/biancbu01.shtml	biancbu01	25	4	156	324	289	41	56	11	3	3	15	3	6	24	85	.194	.256	.284	.539	49	82	4	0	10	0	0
