1963	1	Hank Aaron	http://www.baseball-reference.com/players/a/aaronha01.shtml	aaronha01	29	714	MLN	13	0	33%	256	31	5	86%	30	5	1	0	0	0	2	0	4	0	2	0	2	23	60%	30	16	14	11	6	5	27	5	22
1963	2	Tommie Aaron	http://www.baseball-reference.com/players/a/aaronto01.shtml	aaronto01	23	150	MLN	4	0	13%	37	0	3	0%	0	3	0	0	0	0	0	0	1	0	1	0	0	4	0%	2	2	0	0	0	0	0	0	0
1963	3	Ted Abernathy	http://www.baseball-reference.com/players/a/abernte02.shtml	abernte02	30	7	CLE	0	0	33%	4	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	50%	1	1	0	0	0	0	1	0	1
1963	4	Fritz Ackley*	http://www.baseball-reference.com/players/a/acklefr01.shtml	acklefr01	26	5	CHW	0	0	0%	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0
1963	5	Jerry Adair	http://www.baseball-reference.com/players/a/adairje01.shtml	adairje01	26	401	BAL	5	0	30%	103	3	3	50%	2	2	1	0	0	1	1	0	4	0	2	1	1	4	71%	9	5	4	2	1	1	17	2	15
1963	6	Joe Adcock	http://www.baseball-reference.com/players/a/adcocjo01.shtml	adcocjo01	35	317	CLE	4	0	17%	79	1	2	33%	1	2	0	0	0	0	1	0	1	0	1	0	0	7	17%	11	11	0	2	2	0	5	1	3
1963	7	Dave Adlesh	http://www.baseball-reference.com/players/a/adlesda01.shtml	adlesda01	19	8	HOU	0	0		0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0
1963	8	Tommie Agee	http://www.baseball-reference.com/players/a/ageeto01.shtml	ageeto01	20	29	CLE	1	0	25%	8	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	1	50%	2	1	1	0	0	0	0	0	0
1963	9	Hank Aguirre	http://www.baseball-reference.com/players/a/aguirha01.shtml	aguirha01	32	81	DET	0	0	39%	16	1	0	100%	0	0	1	0	0	0	0	0	1	0	0	1	0	0	25%	3	2	1	1	1	0	0	0	0
1963	10	Bernie Allen*	http://www.baseball-reference.com/players/a/allenbe01.shtml	allenbe01	24	466	MIN	7	0	31%	180	0	0		0	0	0	0	0	0	1	0	2	0	2	0	0	7	48%	20	13	7	7	3	4	15	6	9
1963	11	Bob Allen*	http://www.baseball-reference.com/players/a/allenbo04.shtml	allenbo04	25	5	CLE	0	0	0%	2	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0%	1	1	0	0	0	0	0	0	0
1963	12	Dick Allen	http://www.baseball-reference.com/players/a/allendi01.shtml	allendi01	21	25	PHI	0	0	75%	10	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	33%	2	2	0	0	0	0	1	0	1
1963	13	Gene Alley	http://www.baseball-reference.com/players/a/alleyge01.shtml	alleyge01	22	56	PIT	2	0	21%	22	0	1	0%	0	1	0	0	0	0	0	0	0	0	0	0	0	1	50%	3	2	1	0	0	0	1	0	1
1963	14	Bob Allison	http://www.baseball-reference.com/players/a/allisbo01.shtml	allisbo01	28	626	MIN	10	0	32%	262	6	1	86%	6	1	0	0	0	0	1	0	1	0	1	0	0	9	56%	41	23	18	4	2	2	23	5	18
1963	15	Felipe Alou	http://www.baseball-reference.com/players/a/aloufe01.shtml	aloufe01	28	607	SFG	14	0	32%	238	11	2	85%	9	2	2	0	0	0	1	0	7	0	3	4	0	16	59%	23	10	11	7	4	3	21	5	16
