1964	1	Hank Aaron	http://www.baseball-reference.com/players/a/aaronha01.shtml	aaronha01	30	145	642	576	108	193	31	2	25	100	23	4	64	46	.335	.400	.526	.926	121	145	145
1964	2	Ted Abernathy	http://www.baseball-reference.com/players/a/abernte02.shtml	abernte02	31	53	7	6	0	0	0	0	0	0	0		0	3	.000	.000	.000	.000	0	53	53
1964	3	Fritz Ackley*	http://www.baseball-reference.com/players/a/acklefr01.shtml	acklefr01	27	3	2	1	0	1	1	0	0	1	0	0	1	0	1.000	1.000	2.000	3.000	2	3	3
1964	4	Jerry Adair	http://www.baseball-reference.com/players/a/adairje01.shtml	adairje01	27	154	607	570	59	145	21	3	9	49	3	2	29	72	.254	.290	.349	.639	58	155	155
1964	5	Joe Adcock	http://www.baseball-reference.com/players/a/adcocjo01.shtml	adcocjo01	36	117	425	372	45	106	14	0	23	74	0	2	52	61	.285	.372	.508	.880	71	118	118
1964	6	Dave Adlesh	http://www.baseball-reference.com/players/a/adlesda01.shtml	adlesda01	20	3	10	10	0	0	0	0	0	0	0		0	5	.000	.000	.000	.000	0	3	3
1964	7	Tommie Agee	http://www.baseball-reference.com/players/a/ageeto01.shtml	ageeto01	21	13	12	12	0	0	0	0	0	0	0		0	3	.000	.000	.000	.000	0	13	13
1964	8	Hank Aguirre	http://www.baseball-reference.com/players/a/aguirha01.shtml	aguirha01	33	32	58	53	0	0	0	0	0	0	0		1	32	.000	.019	.000	.019	0	32	32
1964	9	Jack Aker	http://www.baseball-reference.com/players/a/akerja01.shtml	akerja01	23	10	3	3	0	0	0	0	0	0	0		0	2	.000	.000	.000	.000	0	10	10
1964	10	Bernie Allen*	http://www.baseball-reference.com/players/a/allenbe01.shtml	allenbe01	25	74	282	243	29	53	8	1	6	21	1	2	34	30	.218	.315	.333	.649	26	74	74
1964	11	Dick Allen	http://www.baseball-reference.com/players/a/allendi01.shtml	allendi01	22	162	719	640	133	209	40	14	30	97	3	4	70	138	.327	.391	.573	.965	144	162	162
1964	12	Gene Alley	http://www.baseball-reference.com/players/a/alleyge01.shtml	alleyge01	23	81	235	210	32	45	3	1	6	14	0	1	21	56	.214	.289	.324	.613	20	81	81
1964	13	Bob Allison	http://www.baseball-reference.com/players/a/allisbo01.shtml	allisbo01	29	148	597	493	93	144	28	4	33	89	10	1	94	98	.292	.410	.566	.976	112	149	149
1964	14	Sandy Alomar#	http://www.baseball-reference.com/players/a/alomasa01.shtml	alomasa01	20	19	54	54	3	14	1	0	0	7	1	0	0	11	.259	.259	.278	.537	4	19	19
1964	15	Felipe Alou	http://www.baseball-reference.com/players/a/aloufe01.shtml	aloufe01	29	121	459	418	63	108	27	3	9	53	5	2	31	41	.258	.312	.402	.714	52	121	121
1964	16	Jesus Alou	http://www.baseball-reference.com/players/a/alouje01.shtml	alouje01	22	115	400	378	44	105	11	0	3	29	6	6	13	35	.278	.309	.331	.640	38	115	115
1964	17	Matty Alou*	http://www.baseball-reference.com/players/a/alouma01.shtml	alouma01	25	110	269	252	30	68	4	2	1	15	5	3	11	25	.270	.307	.313	.621	24	110	110
1964	18	George Altman*	http://www.baseball-reference.com/players/a/altmage01.shtml	altmage01	31	124	451	427	52	102	15	1	9	51	4	2	19	70	.239	.272	.342	.614	40	124	124
1964	19	George Alusik	http://www.baseball-reference.com/players/a/alusige01.shtml	alusige01	29	101	236	203	18	49	10	1	3	19	0	0	30	36	.241	.343	.345	.688	24	102	102
1964	20	Max Alvis	http://www.baseball-reference.com/players/a/alvisma01.shtml	alvisma01	26	106	420	381	53	98	14	3	18	55	5	5	30	77	.257	.320	.451	.771	54	107	107
1964	21	Joey Amalfitano	http://www.baseball-reference.com/players/a/amalfjo01.shtml	amalfjo01	30	100	374	325	52	79	19	6	4	28	2	7	41	42	.243	.337	.375	.712	40	100	100
1964	22	Ruben Amaro	http://www.baseball-reference.com/players/a/amaroru01.shtml	amaroru01	28	129	327	302	33	82	11	0	4	36	1	6	17	37	.272	.316	.348	.663	33	129	129
1964	23	Craig Anderson	http://www.baseball-reference.com/players/a/andercr01.shtml	andercr01	25	4	3	3	0	0	0	0	0	0	0		0	1	.000	.000	.000	.000	0	4	4
1964	24	Luis Aparicio	http://www.baseball-reference.com/players/a/aparilu01.shtml	aparilu01	30	145	643	578	97	157	20	3	10	38	58	17	50	51	.272	.330	.369	.699	71	146	146
1964	25	Gerry Arrigo*	http://www.baseball-reference.com/players/a/arrigge01.shtml	arrigge01	23	41	31	28	2	4	1	0	0	2	0	0	2	7	.143	.200	.179	.379	1	41	41
1964	26	Bob Aspromonte	http://www.baseball-reference.com/players/a/asprobo01.shtml	asprobo01	26	157	622	564	57	166	21	3	13	78	6	7	37	54	.294	.344	.411	.756	79	157	157
1964	27	Joe Azcue	http://www.baseball-reference.com/players/a/azcuejo01.shtml	azcuejo01	24	82	295	272	21	76	9	1	4	36	0	2	16	38	.279	.320	.364	.684	32	83	83
