year,game_date,result,result_url
2009,"2009 NWAACC Championship, Longview, WA.
	 2009-05-21 :: View Bracket",Bellevue 10 def Green River 6,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=2013
2009,"2009 NWAACC Championship, Longview, WA.
	 2009-05-21 :: View Bracket",Columbia Basin 4 def Clackamas 0,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=2014
2009,"2009 NWAACC Championship, Longview, WA.
	 2009-05-21 :: View Bracket",Mt. Hood 5 def Treasure Valley 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=2015
2009,"2009 NWAACC Championship, Longview, WA.
	 2009-05-21 :: View Bracket",Skagit Valley 10 def Lower Columbia 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=2016
2009,2009-05-17,Green River 14 def Tacoma 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=2027
2009,2009-05-17,Bellevue 11 def Everett 1,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=2028
2009,2009-05-16,Tacoma 8 def Green River 4,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=2009
2009,2009-05-16,Green River 7 def Tacoma 3,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=2010
2009,2009-05-16,Treasure Valley 7 def Wenatchee Valley 0,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=2021
2009,2009-05-16,Columbia Basin 4 def Treasure Valley 3,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=2023
2009,2009-05-16,Skagit Valley 3 def Edmonds 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=2024
2009,2009-05-16,Bellevue 10 def Everett 1,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=2025
2009,2009-05-16,Everett 4 def Skagit Valley 1,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=2026
2009,2009-05-15,Columbia Basin 11 def Blue Mountain 4,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=2011
2009,2009-05-15,Treasure Valley 2 def Wenatchee Valley 1,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=2012
2009,2009-05-15,Everett 13 def Edmonds 0,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=2017
2009,2009-05-15,Bellevue 4 def Skagit Valley 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=2018
2009,2009-05-15,Columbia Basin 4 def Treasure Valley 3,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=2019
2009,2009-05-15,Wenatchee Valley 6 def Blue Mountain 1,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=2020
2009,2009-05-14,Linn-Benton 5 def Lane 3,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1012
2009,2009-05-14,Lane 7 def Linn-Benton 5,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1013
2009,2009-05-14,Mt. Hood 17 def Clackamas 4,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1140
2009,2009-05-14,Mt. Hood 10 def Clackamas 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1141
2009,2009-05-14,Chemeketa 6 def SW Oregon 3,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=2040
2009,2009-05-14,Chemeketa 1 def SW Oregon 0,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=2041
2009,2009-05-12,SW Oregon 4 def Lane 3,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1103
2009,2009-05-12,Lane 5 def SW Oregon 3,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1104
2009,2009-05-12,Clackamas 4 def Linn-Benton 1,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=2003
2009,2009-05-12,Clackamas 6 def Linn-Benton 3,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=2004
2009,2009-05-10,Skagit Valley 9 def Bellevue 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1057
2009,2009-05-10,Skagit Valley 3 def Bellevue 0,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1058
2009,2009-05-10,Grays Harbor 5 def Centralia 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1271
2009,2009-05-10,Centralia 5 def Grays Harbor 4,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1272
2009,2009-05-10,Green River 13 def Tacoma 3,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1393
2009,2009-05-10,Green River 12 def Tacoma 6,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1394
2009,2009-05-10,Shoreline 6 def Olympic 5,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1431
2009,2009-05-10,Olympic 7 def Shoreline 3,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1432
2009,2009-05-10,Lower Columbia 3 def Pierce 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1458
2009,2009-05-10,Lower Columbia 13 def Pierce 3,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1459
2009,2009-05-10,Edmonds 2 def Douglas 0,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1735
2009,2009-05-10,Douglas 4 def Edmonds 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1736
2009,2009-05-09,Chemeketa 5 def Linn-Benton 4,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1010
2009,2009-05-09,Chemeketa 5 def Linn-Benton 1,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1011
2009,2009-05-09,Bellevue 10 def Skagit Valley 3,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1055
2009,2009-05-09,Bellevue 10 def Skagit Valley 4,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1056
2009,2009-05-09,Mt. Hood 11 def SW Oregon 3,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1138
2009,2009-05-09,Mt. Hood 10 def SW Oregon 3,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1139
2009,2009-05-09,Treasure Valley 8 def Wenatchee Valley 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1178
2009,2009-05-09,Treasure Valley 6 def Wenatchee Valley 3,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1179
2009,2009-05-09,Lower Columbia 11 def Grays Harbor 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1222
2009,2009-05-09,Lower Columbia 15 def Grays Harbor 3,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1223
2009,2009-05-09,Centralia 3 def Green River 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1269
2009,2009-05-09,Green River 16 def Centralia 3,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1270
2009,2009-05-09,Columbia Basin 5 def Spokane 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1324
2009,2009-05-09,Columbia Basin 5 def Spokane 1,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1325
2009,2009-05-09,Shoreline 3 def Olympic 0,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1429
2009,2009-05-09,Shoreline 6 def Olympic 5,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1430
2009,2009-05-09,Tacoma 6 def Pierce 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1456
2009,2009-05-09,Tacoma 2 def Pierce 1,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1457
2009,2009-05-09,Big Bend 13 def Blue Mountain 3,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1530
2009,2009-05-09,Blue Mountain 11 def Big Bend 6,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1531
2009,2009-05-09,Walla Walla 6 def Yakima Valley 5,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1559
2009,2009-05-09,Yakima Valley 7 def Walla Walla 4,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1560
2009,2009-05-09,Clackamas 1 def Lane 0,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1586
2009,2009-05-09,Clackamas 16 def Lane 0,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1587
2009,2009-05-09,Edmonds 9 def Douglas 4,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1733
2009,2009-05-09,Edmonds 4 def Douglas 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1734
2009,2009-05-08,Treasure Valley 10 def Blue Mountain 1,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=2007
2009,2009-05-08,Blue Mountain 3 def Treasure Valley 1,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=2008
2009,2009-05-07,Linn-Benton 6 def SW Oregon 5,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1006
2009,2009-05-07,Linn-Benton 4 def SW Oregon 1,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1996
2009,2009-05-07,Mt. Hood 8 def Lane 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1997
2009,2009-05-07,Lane 6 def Mt. Hood 3,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1998
2009,2009-05-07,Clackamas 7 def Chemeketa 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=2001
2009,2009-05-07,Lower Columbia 3 def Green River 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=2005
2009,2009-05-07,Lower Columbia 13 def Green River 3,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=2006
2009,2009-05-06,Wenatchee Valley 5 def Big Bend 4,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=974
2009,2009-05-06,Wenatchee Valley 8 def Big Bend 1,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=975
2009,2009-05-06,Green River 14 def Centralia 5,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1248
2009,2009-05-06,Spokane 10 def Walla Walla 5,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1322
2009,2009-05-06,Spokane 3 def Walla Walla 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1323
2009,2009-05-06,Everett 12 def Pierce 4,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1364
2009,2009-05-06,Blue Mountain vs Treasure Valley (rainout),
2009,2009-05-06,Blue Mountain vs Treasure Valley (rainout),
2009,2009-05-06,Yakima Valley 7 def Columbia Basin 6,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1643
2009,2009-05-06,Columbia Basin 8 def Yakima Valley 1,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1644
2009,2009-05-06,Tacoma vs Bellevue (rainout),
2009,2009-05-05,Linn-Benton vs Clackamas (rainout),
2009,2009-05-05,Chemeketa 4 def Mt. Hood 1,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1134
2009,2009-05-05,Mt. Hood 5 def Chemeketa 0,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1135
2009,2009-05-03,Bellevue 11 def Olympic 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1053
2009,2009-05-03,Olympic 3 def Bellevue 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1054
2009,2009-05-03,Pierce 9 def Grays Harbor 1,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1217
2009,2009-05-03,Pierce 16 def Grays Harbor 8,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1219
2009,2009-05-03,Tacoma vs Centralia (TCC wins by forfeit),
2009,2009-05-03,Everett 10 def Shoreline 4,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1362
2009,2009-05-03,Everett 12 def Shoreline 8,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1363
2009,2009-05-03,Lower Columbia 13 def Green River 3,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1391
2009,2009-05-03,Lower Columbia 14 def Green River 0,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1392
2009,2009-05-03,Skagit Valley 2 def Douglas 1,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1706
2009,2009-05-03,Skagit Valley 6 def Douglas 0,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1707
2009,2009-05-03,West Coast Caveducks (B.C.) 14 def Edmonds 7,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1999
2009,2009-05-03,Edmonds 9 def  West Coast Caveducks (B.C.) 1,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=2000
2009,2009-05-02,Treasure Valley 8 def Big Bend 7,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=970
2009,2009-05-02,Treasure Valley 6 def Big Bend 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=971
2009,2009-05-02,SW Oregon vs Linn-Benton (rainout),
2009,2009-05-02,Bellevue 9 def Olympic 5,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1051
2009,2009-05-02,Olympic 4 def Bellevue 3,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1052
2009,2009-05-02,Lane vs Mt. Hood (rainout),
2009,2009-05-02,Pierce 4 def Grays Harbor 1,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1216
2009,2009-05-02,Tacoma vs Centralia(TCC wins by forfeit),
2009,2009-05-02,Tacoma vs Centralia(TCC wins by forfeit),
2009,2009-05-02,Yakima Valley 6 def Spokane 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1320
2009,2009-05-02,Spokane 8 def Yakima Valley 7,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1321
2009,2009-05-02,Everett 2 def Shoreline 1,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1360
2009,2009-05-02,Everett 4 def Shoreline 0,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1361
2009,2009-05-02,Columbia Basin 5 def Blue Mountain 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1526
2009,2009-05-02,Columbia Basin 14 def Blue Mountain 1,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1527
2009,2009-05-02,Wenatchee Valley 4 def Walla Walla 1,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1557
2009,2009-05-02,Wenatchee Valley 6 def Walla Walla 3,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1558
2009,2009-05-02,Skagit Valley 7 def Douglas 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1704
2009,2009-05-02,Skagit Valley 3 def Douglas 0,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1705
2009,2009-05-02,Chemeketa vs Clackamas (rainout),
2009,2009-05-02,Clackamas 2 def Chemeketa 1,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1798
2009,2009-05-02,Lower Columbia vs Green River (rainout),
2009,2009-05-02,Pierce 2 def Grays Harbor 0,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=2002
2009,2009-04-30,SW Oregon 5 def Clackamas 4,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1989
2009,2009-04-30,SW Oregon 4 def Clackamas 3,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1990
2009,2009-04-30,Chemeketa 9 def Lane 0,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1991
2009,2009-04-30,Chemeketa 5 def Lane 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1992
2009,2009-04-30,Mt. Hood 14 def Linn-Benton 4,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1994
2009,2009-04-30,Mt. Hood 12 def Linn-Benton 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1995
2009,2009-04-29,Columbia Basin 4 def Big Bend 3,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=968
2009,2009-04-29,Columbia Basin 7 def Big Bend 0,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=969
2009,2009-04-29,Walla Walla 4 def Treasure Valley 3,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1174
2009,2009-04-29,Treasure Valley 11 def Walla Walla 4,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1175
2009,2009-04-29,Blue Mountain 4 def Spokane 3,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1524
2009,2009-04-29,Blue Mountain 3 def Spokane 1,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1525
2009,2009-04-29,Kwantlen 6 def Douglas 1,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1747
2009,2009-04-29,Wenatchee Valley 4 def Yakima Valley 0,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1842
2009,2009-04-29,Wenatchee Valley 8 def Yakima Valley 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1843
2009,2009-04-28,Mt. Hood vs Linn-Benton (rainout),
2009,2009-04-28,Clackamas vs SW Oregon (rainout),
2009,2009-04-28,Lane vs Chemeketa (rainout),
2009,2009-04-28,Bellevue 15 def Grays Harbor 1,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1979
2009,2009-04-26,Bellevue 9 def Shoreline 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1049
2009,2009-04-26,Bellevue 9 def Shoreline 1,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1050
2009,2009-04-26,Green River 14 def Grays Harbor 0,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1214
2009,2009-04-26,Green River 15 def Grays Harbor 0,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1215
2009,2009-04-26,Pierce 15 def Centralia 5,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1264
2009,2009-04-26,Pierce 4 def Centralia 0,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1265
2009,2009-04-26,Skagit Valley 5 def Everett 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1358
2009,2009-04-26,Skagit Valley 4 def Everett 0,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1359
2009,2009-04-26,Edmonds 6 def Olympic 5,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1427
2009,2009-04-26,Edmonds 4 def Olympic 0,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1428
2009,2009-04-26,Lower Columbia 5 def Tacoma 3,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1985
2009,2009-04-26,Lower Columbia 8 def Tacoma 5,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1986
2009,2009-04-25,Big Bend 16 def Spokane 4,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=964
2009,2009-04-25,Spokane 3 def Big Bend 0,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=965
2009,2009-04-25,Lane 11 def Linn-Benton 1,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1002
2009,2009-04-25,Linn-Benton 6 def Lane 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1003
2009,2009-04-25,Bellevue 10 def Shoreline 4,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1047
2009,2009-04-25,Shoreline 2 def Bellevue 1,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1048
2009,2009-04-25,SW Oregon 3 def Chemeketa 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1099
2009,2009-04-25,Chemeketa 9 def SW Oregon 0,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1100
2009,2009-04-25,Mt. Hood 11 def Clackamas 1,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1130
2009,2009-04-25,Mt. Hood 1 def Clackamas 0,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1131
2009,2009-04-25,Yakima Valley 5 def Treasure Valley 4,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1172
2009,2009-04-25,Treasure Valley 8 def Yakima Valley 4,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1173
2009,2009-04-25,Tacoma 15 def Grays Harbor 6,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1212
2009,2009-04-25,Tacoma 10 def Grays Harbor 0,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1213
2009,2009-04-25,Everett 4 def Skagit Valley 3,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1356
2009,2009-04-25,Skagit Valley 1 def Everett 0,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1357
2009,2009-04-25,Pierce 4 def Green River 3,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1388
2009,2009-04-25,Green River 7 def Pierce 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1389
2009,2009-04-25,Edmonds 7 def Olympic 0,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1425
2009,2009-04-25,Edmonds 3 def Olympic 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1426
2009,2009-04-25,Walla Walla 10 def Blue Mountain 8,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1522
2009,2009-04-25,Walla Walla 5 def Blue Mountain 1,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1523
2009,2009-04-25,Columbia Basin 8 def Wenatchee Valley 1,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1641
2009,2009-04-25,Columbia Basin 9 def Wenatchee Valley 1,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1642
2009,2009-04-25,Lower Columbia 16 def Centralia 1,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1981
2009,2009-04-25,Lower Columbia 12 def Centralia 3,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1982
2009,2009-04-23,SW Oregon 5 def Linn-Benton 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1966
2009,2009-04-23,SW Oregon 4 def Linn-Benton 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1967
2009,2009-04-22,Walla Walla 9 def Big Bend 8,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=960
2009,2009-04-22,Walla Walla 15 def Big Bend 4,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=961
2009,2009-04-22,Columbia Basin 2 def Treasure Valley 0,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1170
2009,2009-04-22,Columbia Basin 7 def Treasure Valley 6,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1171
2009,2009-04-22,Wenatchee Valley 3 def Spokane 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1314
2009,2009-04-22,Spokane 4 def Wenatchee Valley 3,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1315
2009,2009-04-22,Douglas 6 def Everett 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1355
2009,2009-04-22,Blue Mountain 6 def Yakima Valley 5,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1520
2009,2009-04-22,Yakima Valley 5 def Blue Mountain 4,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1521
2009,2009-04-22,Lane 7 def  Linfield JV 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1974
2009,2009-04-22,Linfield JV 3 def Lane 0,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1975
2009,2009-04-22,Lower Columbia 5 def Bellevue 0,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1980
2009,2009-04-21,Linn-Benton 6 def Chemeketa 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=998
2009,2009-04-21,Chemeketa 6 def Linn-Benton 4,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=999
2009,2009-04-21,SW Oregon 5 def Mt. Hood 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1136
2009,2009-04-21,Mt. Hood 8 def SW Oregon 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1137
2009,2009-04-21,Lane 9 def Clackamas 3,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1582
2009,2009-04-21,Lane 12 def Clackamas 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1583
2009,2009-04-21,Douglas 9 def Olympic 0,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1976
2009,2009-04-21,Douglas 19 def Olympic 2,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1977
2009,2009-04-21,Lower Columbia 19 def  Concordia JV 0,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1978
2009,2009-04-19,Green River 12 def Grays Harbor 3,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1211
2009,2009-04-19,Pierce 10 def Centralia 9,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1261
2009,2009-04-19,Everett 11 def Olympic 9,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1353
2009,2009-04-19,Everett 10 def Olympic 0,http://www.nwaacc.org/baseball/archive/2009/gameinfo.php?id=1354
